placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Precision+Garage+Door+of+Norman/data=!4m7!3m6!1s0x87b269d773468531:0x2638352e0ad648e8!8m2!3d35.2034903!4d-97.4725487!16s%2Fg%2F11kqm_2hvd!19sChIJMYVGc9dpsocR6EjWCi41OCY,Precision Garage Door of Norman,4.9,208,Garage door supplier,"2100 W Lindsey St Suite 100, Norman, OK 73069, United States","6G3G+9X Norman, Oklahoma, USA",https://precisiondoorokc.com/?utm_source=gmb&utm_medium=location_norman&utm_campaign=website,+1 405-698-3811,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxd5IglsdBdVGVNK7aihSr6ffx62FyAOiNIfHnNLi1CV9LxJLNl-6Z2VDNqprFYtXwNADvzmuiY86jKhvswTytD3e8zYoM0Z4mDTUL4elkn7qLQfkRdbIBQiTzg5sboHL3IQZOZ=w408-h306-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-11-07T23:02:40.817Z,,,,
"https://www.google.com/maps/place/Top+Quality+Doors,+LLC/data=!4m7!3m6!1s0x87b2442487e6ae87:0xdbe38115720c828a!8m2!3d35.2003943!4d-97.4756928!16s%2Fg%2F11cncbt4lb!19sChIJh67mhyREsocRioIMchWB49s","Top Quality Doors, LLC",4.9,157,Garage door supplier,"2320 Beverly Hills St, Norman, OK 73072, United States","6G2F+5P Norman, Oklahoma, USA",https://topqualitydoors.net/?utm_source=GoogleBusinessProfile&utm_medium=organic,+1 405-237-9958,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOq_6YL64Cq6GqXhuDyM11XbltToCjIqLmDQJw8=w408-h308-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-11-07T23:02:46.502Z,Identifies as veteran-owned,,,
"https://www.google.com/maps/place/Norman+Garage+Door,+Inc./data=!4m7!3m6!1s0x87b26a3aa6e6f4a1:0x2531d8a4d3956267!8m2!3d35.2595142!4d-97.4700228!16s%2Fg%2F1vlqqql2!19sChIJofTmpjpqsocRZ2KV06TYMSU","Norman Garage Door, Inc.",4.8,55,Garage door supplier,"1905 Atchison Dr, Norman, OK 73069, United States","7G5H+RX Norman, Oklahoma, USA",http://normangd.com/,+1 405-329-4194,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM_5A4orJ9NbTKx1M6f2SZyEmTR7wNCW_nlddMJ=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-11-07T23:02:51.879Z,,,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x87b26b4d85ab8519:0x42f0a3764549fdce!8m2!3d35.2892633!4d-97.4848649!16s%2Fg%2F11x73l6k1r!19sChIJGYWrhU1rsocRzv1JRXaj8EI,A1 Garage Door Service,4.9,112,Garage door supplier,"5744 Huettner Dr #110, Norman, OK 73069, United States","7GQ8+P3 Norman, Oklahoma, USA",https://a1garage.com/locations/oklahoma/norman/garage-door-repair-and-installation-okc-73069-s.html?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[norman],+1 405-251-2027,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNd_aKT0ZOOcVXFFQx2McQB1oXS3SfTBaMN2ibO=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-11-07T23:02:56.785Z,,,,
https://www.google.com/maps/place/Next+Level+Garage+Service/data=!4m7!3m6!1s0x6f7d6b942b1a26c5:0x24c000424edf4191!8m2!3d35.2615479!4d-97.4645512!16s%2Fg%2F11wncfnyf2!19sChIJxSYaK5RrfW8RkUHfTkIAwCQ,Next Level Garage Service,4.9,136,Garage door supplier,"3543 Macdonnell Dr, Norman, OK 73069, United States","7G6P+J5 Norman, Oklahoma, USA",https://nextlevelgaragedoor.us/,+1 405-584-6593,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNX8tIrmq3qiNANmbfPfKKLxZR72vfXKG6Q2S6e=w415-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-11-07T23:03:01.802Z,Identifies as veteran-owned,,,
"https://www.google.com/maps/place/Commercial+Door,+LLC/data=!4m7!3m6!1s0x87b269eef2e33d1b:0xe1ba146bdc545d69!8m2!3d35.2265678!4d-97.4495868!16s%2Fg%2F11gzfcqtnp!19sChIJGz3j8u5psocRaV1U3GsUuuE","Commercial Door, LLC",4.8,68,Door supplier,"987 N University Blvd, Norman, OK 73069, United States","6HG2+J5 Norman, Oklahoma, USA",https://okcommercialdoor.com/locations/norman/?utm_source=google&utm_medium=organic&utm_campaign=gmb_norman,+1 405-357-9159,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNR-DhZPsCjoRDKYkncv_5An2QAt5oVwPktmUL1=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-11-07T23:03:06.893Z,,,,
https://www.google.com/maps/place/Rod%27s+Garage+Door+Repair+%26+Services/data=!4m7!3m6!1s0xa55c5de17c9b5fb1:0x8a0e92b44d8a32a6!8m2!3d35.3090496!4d-98.7167134!16s%2Fg%2F11y9xsl9jr!19sChIJsV-bfOFdXKURpjKKTbSSDoo,Rod's Garage Door Repair & Services,4.9,50,Repair service,,,https://www.facebook.com/profile.php?id=61567707490970,+1 405-933-8047,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM1Gv3wvEDtvmqM4cZNYETR-jWTkBp-Iu-sSq9v=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-11-07T23:03:11.697Z,,,,
https://www.google.com/maps/place/Assurance+Garage+Door+Repair/data=!4m7!3m6!1s0x87b68b99c91b7ec7:0x1301d571aa00bebb!8m2!3d36.0757488!4d-95.8132769!16s%2Fg%2F11h809qs9c!19sChIJx34byZmLtocRu74AqnHVARM,Assurance Garage Door Repair,4.9,521,Garage door supplier,"1958 W Albany St, Broken Arrow, OK 74012, United States","35GP+7M Broken Arrow, Oklahoma, USA",https://assuranceoverheaddoors.com/,+1 918-259-5050,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNuRab9JL2CsOIwCriAcfT9j7xbL-Mqu0W2V2-Z=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2025-11-07T23:03:26.695Z,,,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x87b68d8c6a309575:0xc63bac12c4fa98f!8m2!3d36.0472606!4d-95.8158704!16s%2Fg%2F11l6bgq7_q!19sChIJdZUwaoyNtocRj6lPLMG6Yww,A1 Garage Door Service,4.9,529,Garage door supplier,"614 S Aspen Ave, Broken Arrow, OK 74012, United States","25WM+WM Broken Arrow, Oklahoma, USA",https://a1garage.com/locations/oklahoma/broken-arrow/garage-door-repair-and-installation-74012-s.html?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[brokenarrow],+1 918-888-3540,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMLVx7DJSj9NqfL8N1T7H-fEbG80nx7IIkabknp=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2025-11-07T23:03:31.848Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Superior+Overhead+Door/data=!4m7!3m6!1s0x87b68c7670713b1d:0xb8a9fb9ccff38e12!8m2!3d36.0630858!4d-95.8161011!16s%2Fg%2F1thsgfgd!19sChIJHTtxcHaMtocREo7zz5z7qbg,Superior Overhead Door,4.8,142,Garage door supplier,"6998 S 145th E Ave suite b, Broken Arrow, OK 74012, United States","357M+6H Broken Arrow, Oklahoma, USA",http://www.superioroverheaddoors.com/?utm_source=GMBlisting&utm_medium=referral,+1 918-258-3667,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMWnqX2_ouWDfgmOanBkjMbhpaDZs_4dlvnGy03=w408-h481-k-no,true,7 am–4:30 pm,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Broken+Arrow+OK/@36.060949,-95.7974526,14z",2025-11-07T23:03:36.779Z,,,,
