placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Overhead+Door+Company+Of+The+Chippewa+Valley/data=!4m7!3m6!1s0x89c6c309dd19adb9:0x5142904d43a261af!8m2!3d44.846847!4d-91.594582!16s%2Fg%2F1v3_37dz!19sChIJua0Z3QnDxokRr2GiQ02QQlE,Overhead Door Company Of The Chippewa Valley,4.9,727,Garage door supplier,"4901 Lyle Ln, Eau Claire, WI 54703, United States","RCW4+P5 Eau Claire, Wisconsin, USA",http://overheaddoorchippewavalley.com/,+1 715-873-0114,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNy4rohZYl7mZhoGaRVXn7ql0301v8XWZfdcMQ=w408-h544-k-no,true,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-07T22:45:54.852Z,,,
https://www.google.com/maps/place/LabraDoor+Overhead+Services/data=!4m7!3m6!1s0x153f5b5ae41c933:0xde00ee252a4f970d!8m2!3d44.7318635!4d-90.140231!16s%2Fg%2F11wr1rswqw!19sChIJM8lBrrX1UwERDZdPKiXuAN4,LabraDoor Overhead Services,5.0,12,Garage door supplier,,,https://www.labradoorgarage.com/,+1 715-894-9810,Closed ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/p/AF1QipPwP4V5sZsuWglnCyrLrJuQV8CeLzVlFr4rr-IO=w408-h306-k-no,true,8 am–4 pm,10 am–2 pm,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-07T22:46:00.368Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Stars+%27N+Stripes+Lock+and+Door/data=!4m7!3m6!1s0x87f8bda40471b8a7:0x212990c46604b1dc!8m2!3d44.8157572!4d-91.5368472!16s%2Fg%2F11g3042gqw!19sChIJp7hxBKS9-IcR3LEEZsSQKSE,Stars 'N Stripes Lock and Door,4.9,51,Locksmith,"1621 Westgate Rd, Eau Claire, WI 54703, United States","RF87+87 Eau Claire, Wisconsin, USA",http://www.makemydoorwork.com/,+1 715-514-3127,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOHZFXiIV-fzMVfbA9pAuETnJfpfH1PgLJqAEVj=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-07T22:46:05.824Z,,,
"https://www.google.com/maps/place/Advantage+Door+Company,+LLC./data=!4m7!3m6!1s0x87f8a3eef16c1e57:0x5caa102478821a32!8m2!3d44.8656444!4d-91.4517076!16s%2Fg%2F11jgv6l09h!19sChIJVx5s8e6j-IcRMhqCeCQQqlw","Advantage Door Company, LLC.",4.5,8,Garage door supplier,"4027 S Prairie View Rd, Chippewa Falls, WI 54729, United States","VG8X+78 Chippewa Falls, Wisconsin, USA",http://advantagedoorcompanyllc.com/,,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Yc-O91mfabz62Zh2HF5ffQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.86194&pitch=0&thumbfov=100,false,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-07T22:46:10.805Z,,,
https://www.google.com/maps/place/Chippewa+Valley+Door+Company/data=!4m7!3m6!1s0x87f8a8d44c3524cd:0xe57c23f572f163c4!8m2!3d44.9144088!4d-91.3942903!16s%2Fg%2F1v75sgmm!19sChIJzSQ1TNSo-IcRxGPxcvUjfOU,Chippewa Valley Door Company,4.9,170,Garage door supplier,"321 Frenette Dr, Chippewa Falls, WI 54729, United States","WJ74+Q7 Chippewa Falls, Wisconsin, USA",https://www.chippewavalleydoor.com/?utm_source=GMBlisting&utm_medium=organic,+1 715-723-0742,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPHorE7C2BqO72orDYNNHSOvMNoBiNb0MKbZU9o=w426-h240-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-07T22:46:16.202Z,,,
"https://www.google.com/maps/place/Chippewa+Valley+Handyman+Services,+LLC/data=!4m7!3m6!1s0xbab550c8ed366cb:0xd9f297fa26a2b19d!8m2!3d44.8586843!4d-91.4777019!16s%2Fg%2F11trdpntkw!19sChIJy2bTjgxVqwsRnbGiJvqX8tk","Chippewa Valley Handyman Services, LLC",5.0,86,Handyman/Handywoman/Handyperson,"3445 Starr Ave, Eau Claire, WI 54703, United States","VG5C+FW Eau Claire, Wisconsin, USA",http://www.cvhsllc.com/,+1 715-210-6483,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipO8Y4oYazwBR0YfoN0E-DCIcjlgnQq_1J-RL8p6=w457-h240-k-no,true,3–6 pm,8 am–6 pm,Closed,4:30–7:30 pm,Closed,4:30–7:30 pm,4:30–7:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-07T22:46:21.215Z,,,
https://www.google.com/maps/place/St.+Croix+Garage+Doors/data=!4m7!3m6!1s0x87f8a590adc80851:0x9c905903507af549!8m2!3d44.896582!4d-91.4150177!16s%2Fg%2F11x7hsz8cn!19sChIJUQjIrZCl-IcRSfV6UANZkJw,St. Croix Garage Doors,5.0,6,Garage builder,"3715 N Prairie View Rd, Chippewa Falls, WI 54729, United States","VHWM+JX Chippewa Falls, Wisconsin, USA",https://scgaragedoors.com/,+1 715-723-4605,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPZeSnPSn8VJl0QxZ7pKU8gatmPaQhuFCkgYAgE=w408-h272-k-no,true,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-07T22:46:26.358Z,,,
"https://www.google.com/maps/place/Tru-Lock+%26+Security,+Inc./data=!4m7!3m6!1s0x87f897f402d2225f:0xbe013ec5ee3da2f0!8m2!3d44.8349746!4d-91.538138!16s%2Fg%2F12hr13b8t!19sChIJXyLSAvSX-IcR8KI97sU-Ab4","Tru-Lock & Security, Inc.",4.5,78,Locksmith,"2080 Truax Blvd, Eau Claire, WI 54703, United States","RFM6+XP Eau Claire, Wisconsin, USA",http://www.tru-lock.com/,+1 715-835-1540,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMtkg_CR6QRMhBRk2PxJ-E7M92I_qfr1-zz0oX4=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-07T22:46:31.300Z,,,
https://www.google.com/maps/place/Northwest+Door/data=!4m7!3m6!1s0x87f8ba4cae8343f3:0x1a964b494305480b!8m2!3d44.790834!4d-91.4044641!16s%2Fg%2F11k5ltyptz!19sChIJ80ODrky6-IcRC0gFQ0lLlho,Northwest Door,,,Garage door supplier,"2729 Pleasant View St, Eau Claire, WI 54701, United States","QHRW+86 Eau Claire, Wisconsin, USA",,,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G-6cbOjwvgirit7uWHVuYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.35129&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-07T22:46:36.267Z,,,
https://www.google.com/maps/place/Eau+Claire+Express+Lane/data=!4m7!3m6!1s0x87f8bd5086908b1f:0x8886a070627f0d32!8m2!3d44.786144!4d-91.462578!16s%2Fg%2F11skmsw84z!19sChIJH4uQhlC9-IcRMg1_YnCghog,Eau Claire Express Lane,4.2,84,Car repair and maintenance service,"3211 London Rd, Eau Claire, WI 54701, United States","QGPP+FX Eau Claire, Wisconsin, USA",https://eauclaireexpresslane.com/,+1 715-727-8480,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPw5ilR7tm3TC9p1p8eXsukEeyrba6fRut_K_yB=w408-h241-k-no,true,7 am–6 pm,8 am–5 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-07T22:46:53.117Z,,,
