placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Treasure%27s+Tree+Removal/data=!4m7!3m6!1s0x26a37cc32a28329:0x10a4192e914f7da3!8m2!3d40.4649429!4d-79.9522278!16s%2Fg%2F11w1jc5w4b!19sChIJKYOiMsw3agIRo31PkS4ZpBA,Treasure's Tree Removal,5.0,589,Tree service,"4433 Howley St, Pittsburgh, PA 15224, United States","F27X+X4 Pittsburgh, Pennsylvania, USA",https://treasurestreeremoval.com/,+1 412-999-2122,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGsnDzjnK9N3HLlmoRwlXoBKeBWnCFyw3f6cwlUum8JGRMUSChE1LzfUx_9Fe-bmAKvWVRQ5VaUdopG1aCocYtefpjTmfYeCSsRPe7b5FVseWrimErNo_4JPw03M_Q3_5QXszPeeQeUkEfp=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-04-29T06:32:52.135Z,,,
https://www.google.com/maps/place/TITAN+LANDSCAPE+AND+TREE+SERVICES+LLC/data=!4m7!3m6!1s0x8834ee6521d17031:0x1f2d87d91d629e10!8m2!3d40.4444126!4d-79.8931853!16s%2Fg%2F11ggzl0sx0!19sChIJMXDRIWXuNIgREJ5iHdmHLR8,TITAN LANDSCAPE AND TREE SERVICES LLC,4.8,104,Landscaper,"303 Peebles St, Pittsburgh, PA 15221, United States","C4V4+QP Pittsburgh, Pennsylvania, USA",,+1 412-779-4005,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFt9ijZbdqYAUlxmcswbb6f0GZIH2fGpTd8p9sI0N3HrxRhMfTpvhEH423_JVNFmiZuvGhcoV4OtkA9FWruibXYTTA9fLhz-jE-5f0HmSdTOOcf1HRGHI7vdn5nW_ALKade4-OJ=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-04-29T06:32:58.475Z,,,
https://www.google.com/maps/place/Dean+Thomas+Tree+Services/data=!4m7!3m6!1s0x8834f1fbffffffff:0xc246954913b4196d!8m2!3d40.4327086!4d-79.9248669!16s%2Fg%2F1vyk34tn!19sChIJ______vxNIgRbRm0E0mVRsI,Dean Thomas Tree Services,3.0,2,Tree service,"Pittsburgh, PA 15217, United States",,https://www.deanthomastreeservice.com/,+1 412-422-8799,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rl1pVOee3J53S-KE7aPvVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.64467&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-04-29T06:33:01.075Z,,,
https://www.google.com/maps/place/Greater+Pitt+Tree+Service+LLC/data=!4m7!3m6!1s0x8834f10024ac18f7:0x6263b51638d1bd82!8m2!3d40.3778084!4d-79.9884825!16s%2Fg%2F11hyrxztzz!19sChIJ9xisJADxNIgRgr3ROBa1Y2I,Greater Pitt Tree Service LLC,4.7,220,Tree service,"2828 Saw Mill Run Blvd, Pittsburgh, PA 15227, United States","92H6+4J Pittsburgh, Pennsylvania, USA",http://www.greaterpitttreeservicepa.com/,+1 412-884-8733,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFE4gnuvhiQue3pmr6wKoqWp8tXCAylFCs7rrzW8JE5vWk2jhXmPIZdfwwlP0uIFmHBvfcSsQ74RSZA-x4pRhMYwaT149K5M6DIHH6cbAJQlCjqdFXUOstRyrDRPcL3N3u4Gd4=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-04-29T06:33:06.030Z,,,
https://www.google.com/maps/place/Emery+Tree+Services/data=!4m7!3m6!1s0x8834eddbc474d9e3:0x57d3d9d3033c6e69!8m2!3d40.4406695!4d-79.8892894!16s%2Fg%2F1260h0sqs!19sChIJ49l0xNvtNIgRaW48A9PZ01c,Emery Tree Services,4.4,8,Tree service,"412 Pitt St, Pittsburgh, PA 15221, United States","C4R6+77 Pittsburgh, Pennsylvania, USA",,+1 412-889-9776,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVBeee6ce89aX2gbaCBIy0OE7HkiM9aXPMYA1bKbTAR2EGserTw2WM7TNUvJ63Et--bLhVMcC8u4K8R7gmO2Am4h7B6AE8jHCUYDvh5Ml5BNrb7127dIzxDzGDofLP2qFJjBGN=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-04-29T06:33:08.719Z,,,
https://www.google.com/maps/place/Fred+Crum+Reasonable+Tree+Service/data=!4m7!3m6!1s0x8834f196e9beaf31:0xb06150fe4c96cfaf!8m2!3d40.4233007!4d-79.9491112!16s%2Fg%2F11g6qgxtgk!19sChIJMa--6ZbxNIgRr8-WTP5QYbA,Fred Crum Reasonable Tree Service,4.8,5,Tree service,"37 Forrester St, Pittsburgh, PA 15207, United States","C3F2+89 Pittsburgh, Pennsylvania, USA",,+1 412-353-7000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAExuzx4KUiwoZMK5tzl7VsvCm76lblPAuzRRmAdxUslyU-IiC9lQuzKCqxMqqfA1GaoqauxhFhdvWxp4btsjM7SDfQZ6pl-225pQimvcK03qH4ZmRLwhVPVU5XBZ3BsRVhZjYL7=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-04-29T06:33:13.510Z,,,
https://www.google.com/maps/place/Best+4+less+tree+service/data=!4m7!3m6!1s0x8834f17400000001:0x30aed7fa88b5689b!8m2!3d40.4565969!4d-80.0049134!16s%2Fg%2F1tc_fxrd!19sChIJAQAAAHTxNIgRm2i1iPrXrjA,Best 4 less tree service,4.8,45,Tree service,"1215 Sandusky St, Pittsburgh, PA 15212, United States","FX4W+J2 Pittsburgh, Pennsylvania, USA",http://best4lesstrees.com/,+1 412-728-7037,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH1SeyPII9k0XbfpFeG2oHdGtMI3tKKiEw6nXuX83sHGUceRjHX5XQMXXCiOhRqM3KSpQIn1YJrX4onjuidxBAPD93FYvFrP_qsN50xOw7O5l5ylFmNQf0lSaduPq9XrhLfmeya=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-04-29T06:33:18.415Z,,,
https://www.google.com/maps/place/Tripoli+Tree+Care/data=!4m7!3m6!1s0x89786ccd4ff40fd7:0xb3923b4e53837156!8m2!3d40.4128662!4d-80.043253!16s%2Fg%2F11kq70jf81!19sChIJ1w_0T81seIkRVnGDU047krM,Tripoli Tree Care,5.0,115,Tree service,"2525 Winchester Dr, Pittsburgh, PA 15220, United States","CX74+4M Pittsburgh, Pennsylvania, USA",https://tripolitree.com/?utm_campaign=gmb,+1 412-659-8267,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEiKh60KSnAhq8fWhHifQtvwJkpeS-oRqUvVMmrXBJnd2jZEAlYetwVycAc0HKz3-hozPO0DFHEA4Vg56zVI4ClYaxGYAqs1H1Qa3wAqFI3sIVUCst-ZNKVC7LfIlXgYrUHarvG=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-04-29T06:33:23.294Z,,,
https://www.google.com/maps/place/Local+Roots+Landscaping/data=!4m7!3m6!1s0x8834e8d2ffe7ecdd:0x341a364723b71b94!8m2!3d40.4612935!4d-79.9233741!16s%2Fg%2F11dymtxd94!19sChIJ3ezn_9LoNIgRlBu3I0c2GjQ,Local Roots Landscaping,4.8,263,Landscaper,"6101 Penn Ave #201, Pittsburgh, PA 15206, United States","F36G+GM Pittsburgh, Pennsylvania, USA",https://www.localrootslandscaping.com/?utm_source=LOCAL&utm_medium=ORGANIC&utm_campaign=GMB,+1 412-977-4616,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1-1BnGq-fTKQRgHLNgXupZLtSojDSWvmVQo90D6nR3Ly-RntmCG63HjwMHbDXPGva8GHMY7189zJ8cvkHAzpTQCrwlQ5cg_NFxxBH7geAE2e6JammhsL4VglVcqnC8Cpp4vvSTg=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-04-29T06:33:28.063Z,,,
https://www.google.com/maps/place/Pittsburgh+Tree+Service/data=!4m7!3m6!1s0x8834f723911b094f:0x2510350053f2da9!8m2!3d40.3994932!4d-80.0264628!16s%2Fg%2F11rf72y7y7!19sChIJTwkbkSP3NIgRqS0_BVADUQI,Pittsburgh Tree Service,5.0,1,Tree service,"2430 Saranac Ave, Pittsburgh, PA 15216, United States","9XXF+QC Pittsburgh, Pennsylvania, USA",https://pittsburghtreeremovalservice.com/,+1 412-612-2277,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvPk1khRIvijPaWUyMTli1WDQSpVJiD86xF8qXMFSKydWSwDwrXr-sxiNfedey5QEL9XUGOt4FxirVGP0mJqrowJGeKSoSr5K0Kq3ZSVZO4WVgxmxJ6SHO1803BEzuDxT6LeZ4fA=w408-h291-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2026-04-29T06:33:32.859Z,,,
