placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes,error
"https://www.google.com/maps/place/Portland+Pain+Solutions:+Frederick+C.+Littlejohn,+M.D./data=!4m7!3m6!1s0x4cb29be723b988e9:0xae3bf48bef45b031!8m2!3d43.6536801!4d-70.3183888!16s%2Fg%2F11q1m0plx2!19sChIJ6Yi5I-ebskwRMbBF74v0O64","Portland Pain Solutions: Frederick C. Littlejohn, M.D.",4.7,47,Medical office,"1945 Congress St BLDG C STE 103, Portland, ME 04102, United States","MM3J+FJ Portland, Maine, USA",http://www.portlandpainsolutions.com/,+1 207-835-8116,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMEFbc-_6S33Otxw-VsKPGlmpdLB0_zCRkWzoJx=w408-h241-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Portland+ME/@43.670822,-70.2843825,14z",2026-01-28T19:57:13.746Z,,,,
https://www.google.com/maps/place/Northern+Light+Mercy+Pain+Center/data=!4m7!3m6!1s0x4cb29dc402f00615:0xde333451c86bf357!8m2!3d43.6489638!4d-70.282661!16s%2Fg%2F11fljxn8j8!19sChIJFQbwAsSdskwRV_NryFE0M94,Northern Light Mercy Pain Center,2.5,17,Hospital department,"195 Fore River Pkwy Ste 120, Portland, ME 04102, United States","JPX8+HW Portland, Maine, USA",https://northernlighthealth.org/Our-System/Mercy-Hospital/Locations/Pain-Management,+1 207-535-1800,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jSFG-89Bsc0yQfu8NfXJmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.96418&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Portland+ME/@43.670822,-70.2843825,14z",2026-01-28T19:57:18.332Z,,,,
https://www.google.com/maps/place/Owen+Adam+MD/data=!4m7!3m6!1s0x4cb29c17338a7ffd:0x74c83051ad4d979c!8m2!3d43.6515198!4d-70.2649108!16s%2Fg%2F1w97t_b3!19sChIJ_X-KMxecskwRnJdNrVEwyHQ,Owen Adam MD,5.0,6,Pain management physician,"144 State St, Portland, ME 04101, United States","MP2P+J2 Portland, Maine, USA",,+1 207-885-0011,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cs_hknZ68BjEz_3Ph5xNCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.8789&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Portland+ME/@43.670822,-70.2843825,14z",2026-01-28T19:57:23.056Z,,,,
"https://www.google.com/maps/place/Dr.+Dana+G.+Crovo,+MD/data=!4m7!3m6!1s0x4cb29b93207e7e69:0x7d50ff8fc69e064!8m2!3d43.6662091!4d-70.2918458!16s%2Fg%2F1tdc4v58!19sChIJaX5-IJObskwRZOBp_PgP1Qc","Dr. Dana G. Crovo, MD",5.0,1,Pain management physician,"335 Brighton Ave, Portland, ME 04102, United States","MP85+F7 Portland, Maine, USA",,+1 207-883-5295,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xEZA81Q2qhuwDSySPEva4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.330454&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Portland+ME/@43.670822,-70.2843825,14z",2026-01-28T19:57:27.365Z,,,,
"https://www.google.com/maps/place/Hull+Stephen+MD/@43.6579142,-70.2969011,17z/data=!3m1!4b1!4m6!3m5!1s0x4cb29bee4521c281:0x5eb3f8aebcb54844!8m2!3d43.6579142!4d-70.2969011!16s%2Fg%2F1tl1hh7r",Hull Stephen MD,2.4,12,Pain management physician,"1364 Congress St Ste 3, Portland, ME 04102, United States","MP53+56 Portland, Maine, USA",,+1 207-400-8530,,,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Portland+ME/@43.670822,-70.2843825,14z",2026-01-28T19:57:31.574Z,,,,
"https://www.google.com/maps/place/Sisu+Health:+Anthony+J.+Kozma,+DO/data=!4m7!3m6!1s0x4cb29c15b9fbe6e5:0xbddb96419cd72473!8m2!3d43.6552873!4d-70.2581586!16s%2Fg%2F11c5bjlyt3!19sChIJ5eb7uRWcskwRcyTXnEGW270","Sisu Health: Anthony J. Kozma, DO",5.0,42,Addiction treatment center,"70 Center St, Portland, ME 04101, United States","MP4R+4P Portland, Maine, USA",http://sisuhealthmaine.com/,+1 207-699-2718,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMaWJR2aXmB21fe5E8AVGoAIq2u8omZnLSfQpaL=w408-h306-k-no,true,9 am–5 pm,9 am–7 pm,9 am–12 pm,Closed,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Portland+ME/@43.670822,-70.2843825,14z",2026-01-28T19:57:35.946Z,,,,
"https://www.google.com/maps/place/Douglas+Pavlak,+MD,+FAAPMR/data=!4m7!3m6!1s0x4cb29b7a70b96a4f:0x2f05d532d49dba81!8m2!3d43.6562506!4d-70.2917263!16s%2Fg%2F11shc7h96z!19sChIJT2q5cHqbskwRgbqd1DLVBS8","Douglas Pavlak, MD, FAAPMR",5.0,128,Physiatrist,"33 Sewall St Suite A, Portland, ME 04102, United States","MP45+G8 Portland, Maine, USA",https://www.orthoassociates.com/providers/douglas-pavlak-md-faapmr?utm_source=GMBSocialClimb&utm_medium=DouglasPavlak%2CMD%2CFAAPMR,+1 207-560-4097,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNgBK7vudn7BElzgmgytOAn1S6PLP4OOlltCNLs=w408-h451-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Portland+ME/@43.670822,-70.2843825,14z",2026-01-28T19:57:40.319Z,,,,
"https://www.google.com/maps/place/Northeastern+Interventional+Pain+and+Migraine+Center/@43.6540978,-70.3191317,17z/data=!3m1!4b1!4m6!3m5!1s0x4cb29bd93feaaaab:0x46fe961f19f81cdf!8m2!3d43.6540978!4d-70.3191317!16s%2Fg%2F11g_ybchqd",Northeastern Interventional Pain and Migraine Center,3.0,2,Pain control clinic,"1945 Congress St Building C, Portland, ME 04102, United States","MM3J+J8 Portland, Maine, USA",https://bangorplastic.com/migraine-treatment,+1 207-835-7079,Open · Closes 5 pm,,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Portland+ME/@43.670822,-70.2843825,14z",2026-01-28T19:57:46.772Z,,,,
https://www.google.com/maps/place/Hull+Stephen+MD/data=!4m7!3m6!1s0x4cb29c1735a30929:0x84ec7699ef799c8a!8m2!3d43.651461!4d-70.2648956!16s%2Fg%2F1263lm_10!19sChIJKQmjNRecskwRipx575l27IQ,Hull Stephen MD,2.0,2,Pain management physician,"144 State St # 1, Portland, ME 04101, United States","MP2P+H2 Portland, Maine, USA",,+1 207-535-1800,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cs_hknZ68BjEz_3Ph5xNCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.46152&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Portland+ME/@43.670822,-70.2843825,14z",2026-01-28T19:57:51.561Z,,,,
"https://www.google.com/maps/place/Maine+Comprehensive+Pain+Management,+PC/data=!4m7!3m6!1s0xbaae471a8a3db3b:0x477145da25fb66dd!8m2!3d43.5894557!4d-70.354326!16s%2Fg%2F11vwyw6v9v!19sChIJO9ujqHHkqgsR3Wb7JdpFcUc","Maine Comprehensive Pain Management, PC",4.7,15,Medical clinic,"400 Enterprise Dr #1, Scarborough, ME 04074, United States","HJQW+Q7 Scarborough, Maine, USA",https://www.painmanagementmaine.com/,+1 207-289-6726,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOCIMbFpUGikynQ6JZTv3TBxMvVDJMgGSyp1-GC=w408-h544-k-no,true,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Portland+ME/@43.670822,-70.2843825,14z",2026-01-28T19:57:55.846Z,,,,
