placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/J+AND+J+TIRES/data=!4m7!3m6!1s0x865ca700352ebca9:0x12498fdee937b300!8m2!3d29.8480986!4d-97.9618407!16s%2Fg%2F11wms_qpm2!19sChIJqbwuNQCnXIYRALM36d6PSRI,J AND J TIRES,4.9,113,Tire shop,"2605 S I-35 South Frontage Rd, San Marcos, TX 78666, United States","R2XQ+67 San Marcos, Texas, USA",,+1 512-787-4528,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepdIKs59odM3TTlqkQpUIveuPlwIBUOfFvtrCkNnFWjKJifUVoiBq3XepsvNWHlXv3cq4Wz58F_hIqmYNb_Md4cO3x9rCG3dqVY6rrfDEmN7CpzURnUVJHOBqRFEFjQ91VQ2KDCC8ABRrI=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,10 am–5 pm,"https://www.google.com/maps/search/tire+service+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2026-03-23T16:58:55.226Z,,,,
https://www.google.com/maps/place/tire+factory+outlet/data=!4m7!3m6!1s0x865ca9f2264057b1:0x1653ef73d0d71cd2!8m2!3d29.8761232!4d-97.9406484!16s%2Fg%2F11m7sczww5!19sChIJsVdAJvKpXIYR0hzX0HPvUxY,tire factory outlet,4.7,86,Auto repair shop,"408 S Guadalupe St, San Marcos, TX 78666, United States","V3G5+CP San Marcos, Texas, USA",,+1 512-392-8473,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXBpjeOTxtuqDjZZlKvMu5C1OuvIVvvKVPUy7oWKA7XF-LcF0rHKYPGYusdaj-BP7guYYRpFnsKyvAMsqZn63n2d22BcOa23A5jStaUekW21etVe05wUkwXShOCyMtAxVNA9CQDQ=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2026-03-23T16:59:00.823Z,,,,
https://www.google.com/maps/place/Garcia%27s+Tire+Shop/data=!4m7!3m6!1s0x865ca5d2262afbe1:0xb33ae448a4dda01a!8m2!3d29.8470101!4d-97.940166!16s%2Fg%2F11bx9c8v1w!19sChIJ4fsqJtKlXIYRGqDdpEjkOrM,Garcia's Tire Shop,4.6,186,Tire shop,"1999 Guadalupe St, San Marcos, TX 78666, United States","R3W5+RW San Marcos, Texas, USA",,+1 512-392-2624,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAcrOH7kzFsvIOWQSD9ny0YcOM4vvGpMbIiuvIDmQ3dkTnMGCmnVApPkqXsiXtk_FhLZNr0b3z5Ho_UWSxLwcDG5uk40ZPfCw6OG9kqcNk_gzb8358CSfpQJVXOEHpwC5wXtu8dA=w408-h544-k-no,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–7 pm,8 am–8 pm,Closed,"https://www.google.com/maps/search/tire+service+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2026-03-23T16:59:06.195Z,,,,
"https://www.google.com/maps/place/Rios+Tire+Shop,+LLC/data=!4m7!3m6!1s0x865ca9f8a207297b:0x4eb43fbfbc403348!8m2!3d29.8639169!4d-97.9395439!16s%2Fg%2F11h94m3339!19sChIJeykHovipXIYRSDNAvL8_tE4","Rios Tire Shop, LLC",4.4,102,Used tire shop,"1122 TX-123, San Marcos, TX 78666, United States","V376+H5 San Marcos, Texas, USA",,+1 512-557-7848,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepTW0sgfJpQ177xJTqYDQiYQgSxr0h3ZD36KFtDEaMSW_Bvu3a417grtMzxMA-S5f3WtpuCw7I5UOXtrjTxTlOmvbtjzgg-HZyu-CUyf0a0S1PcCfUVAbuJG2M2JgycFyWQQ9v_xA=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,10 am–5 pm,"https://www.google.com/maps/search/tire+service+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2026-03-23T16:59:11.012Z,,,,
https://www.google.com/maps/place/GXC+Service+LLC/data=!4m7!3m6!1s0x865ca97b783e10b5:0x98e4cb0f16c6a680!8m2!3d29.8715585!4d-97.937827!16s%2Fg%2F11j3jblfm5!19sChIJtRA-eHupXIYRgKbGFg_L5Jg,GXC Service LLC,4.6,85,Tire shop,"207 I 35 N Frontage Rd, San Marcos, TX 78666, United States","V3C6+JV San Marcos, Texas, USA",https://gxcservicellc.com/,+1 512-955-1099,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoddwcDmRPic96z-hqOVhK0SL0FVI51iylxo3EoiYdzNWb5tY931iokBwl8BpIqhY1j-lTP5YN-DZ--x7yMm82QnIOq_J1cym5ZRubfTThu1_Q5rJWJWifa71hHes3LGnApdvot=w507-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2026-03-23T16:59:15.935Z,· In-store pick-up,,,
https://www.google.com/maps/place/Tires+and+More/data=!4m7!3m6!1s0x865ca9b49be89f7f:0xf354a7ab35f826d!8m2!3d29.8764644!4d-97.928518!16s%2Fg%2F1261kn7d7!19sChIJf5_om7SpXIYRbYJfs3pKNQ8,Tires and More,4.0,103,Mechanic,"700 S I-35 South Frontage Rd, San Marcos, TX 78666, United States","V3GC+HH San Marcos, Texas, USA",http://tiresandmoresanmarcos.com/,+1 512-757-8577,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep-Da98nOJtDUFV3f3_KWdBcTzQO9Q1AFK2YcWi4qgdRhAADfv15pBHZiKlXG5Zjr1ro4gooaGYIUkS37ZFcrpswP7dDMAS44f-TCt0ccQjhfTY9Wfj1t9iU8qus9ZRfsuN9dEw-Atg9xVC=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2026-03-23T16:59:20.788Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/N+%26+L+Tire+%26+Services/data=!4m7!3m6!1s0x865ca97322ff95c1:0x65b19796b7cd2b55!8m2!3d29.8672756!4d-97.8910604!16s%2Fg%2F1tdyr6h2!19sChIJwZX_InOpXIYRVSvNt5aXsWU,N & L Tire & Services,4.7,121,Tire shop,"20027 San Marcos Hwy, San Marcos, TX 78666, United States","V485+WH San Marcos, Texas, USA",https://www.nandltireservice.com/,+1 512-353-0092,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq15facB1nov5suUSACMDpOpyWzTu68puiDCjakmPVbfP_fR9lxJ983RWyKcP6DEfl-Pg7iCtScpIgdbXN_6QTM8yvijgH1yM7Ztym8qKu8qTeKIOJ1Zo5Msg0oHN0O5FLLBtbe=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,9 am–3 pm,"https://www.google.com/maps/search/tire+service+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2026-03-23T16:59:25.611Z,,,,
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x865ca437464c2a57:0xbef0e30fe0641a8c!8m2!3d29.8538972!4d-97.9554913!16s%2Fg%2F1tj46b6r!19sChIJVypMRjekXIYRjBpk4A_j8L4,Discount Tire,4.4,905,Tire shop,"2227 I 35 N Frontage Rd, San Marcos, TX 78666, United States","V23V+HR San Marcos, Texas, USA",https://www.discounttire.com/store/tx/san-marcos/s/1474,+1 512-392-6457,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerzv-oDoLUPD_CYPxPb4zZUqr3_nAETa4nFLFN3nEX5nFYbn24iAE7GYyfum4qd-LoxOB8zo9icKzH659oWWk-JYFAXtOC3Ovpq5eFIdtcXzzRxgwfhctVSRPY_8-cJoMZphDeE=w408-h725-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2026-03-23T16:59:30.758Z,· In-store shopping · Kerbside pickup,,,
https://www.google.com/maps/place/Goodyear+Auto+Service/data=!4m7!3m6!1s0x865ca867bbf3ef31:0xa97fb8ba5ca21ef1!8m2!3d29.8836618!4d-97.9392328!16s%2Fg%2F1tjfh827!19sChIJMe_zu2eoXIYR8R6iXLq4f6k,Goodyear Auto Service,3.9,162,Tire shop,"219 E Hopkins St, San Marcos, TX 78666, United States","V3M6+F8 San Marcos, Texas, USA",https://www.goodyearautoservice.com/,+1 512-392-3331,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweprWPijTTp1P1eERUEMfLbg335HJ9twaYn9qlq4Zg0Td_1NnGJaDL3JP16McMg_BfiqA-AwZkS_uXITvwxZ8MuzhrM5bQ8zuDInGPSBh655acf-7H-F82Ftj5o27iMKYk3udow=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2026-03-23T16:59:36.094Z,· In-store shopping · In-store pick-up,,,
https://www.google.com/maps/place/Rodriguez+Tire+Shop/data=!4m7!3m6!1s0x865ca9abeafea05f:0x1b5357580354767b!8m2!3d29.8777973!4d-97.9084321!16s%2Fg%2F1tfzbl_h!19sChIJX6D-6qupXIYRe3ZUA1hXUxs,Rodriguez Tire Shop,3.8,141,Used tire shop,"1430 TX-80, San Marcos, TX 78666, United States","V3HR+4J San Marcos, Texas, USA",,+1 512-392-1554,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7VZmgOfRXv5GRpdR278vmvikT7P-JeiCwr78ep5Q2AXhQ36J49zstjxCd71CEkSWcfdOnQ1s-Tk9ivubqeG4v7BGLjNwY5gWNj_iQOKnwoPJIQnEtWo2QmM4FkiL6fC7xG0b1Nw=w426-h240-k-no,false,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+San+Marcos+San+Marcos+TX/@14.9609782,-91.8074586,14z",2026-03-23T16:59:40.920Z,· In-store shopping,,,
