placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/AZ+IV+Medics/data=!4m7!3m6!1s0x872b47ba40dfc04d:0xc4bdfc765948c4c7!8m2!3d33.620509!4d-111.896386!16s%2Fg%2F11c2ql2mzp!19sChIJTcDfQLpHK4cRx8RIWXb8vcQ,AZ IV Medics,5.0,6929,IV therapy service,"14891 N Northsight Blvd Suite 118, Scottsdale, AZ 85260, United States","J4C3+6C Scottsdale, Arizona, USA",http://www.azivmedics.com/,+1 623-521-5034,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMavSSse9YFdWUh_z5Zxpy6uS_nRlBF2IAeqW-J=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-09-28T23:11:29.193Z,,,
https://www.google.com/maps/place/Athletico+Physical+Therapy+-+Phoenix+%28Paradise+Valley%29/data=!4m7!3m6!1s0x872b736803a0dd41:0x7fa495345ae1011d!8m2!3d33.625786!4d-111.979587!16s%2Fg%2F11pd0v05ck!19sChIJQd2gA2hzK4cRHQHhWjSVpH8,Athletico Physical Therapy - Phoenix (Paradise Valley),5.0,39,Physical therapy clinic,"4731 E Greenway Rd Ste. 3, Phoenix, AZ 85032, United States","J2GC+85 Phoenix, Arizona, USA",https://www.athletico.com/locations/phoenix-paradise-valley/?utm_source=google-paradise-valley&utm_medium=web&utm_campaign=google-listings,+1 602-661-8956,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 11 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOESsjYnjzAmhGwY7euDbC2NPfO1wlD_-nzi3K4=w408-h288-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-09-28T23:11:35.097Z,,,
https://www.google.com/maps/place/FlexCare+Infusion+Centers/data=!4m7!3m6!1s0x872b75e41e7dbe81:0x6cb3566bdedf5c23!8m2!3d33.6396627!4d-111.8914658!16s%2Fg%2F11qm3nbj1w!19sChIJgb59HuR1K4cRI1zf3mtWs2w,FlexCare Infusion Centers,4.9,258,Medical clinic,"8763 E Bell Rd Suite 102, Scottsdale, AZ 85260, United States","J4Q5+VC Scottsdale, Arizona, USA",https://www.flexcareinfusion.com/,+1 480-927-3800,"Closed ⋅ Opens 8 am Mon

Updated by others 2 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNBu8FLzhkrmCH77pwXFUJ2cyoauABW_qTNG0zQ=w408-h306-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-09-28T23:11:40.669Z,,,
"https://www.google.com/maps/place/Vasco+Infusion/@33.6396116,-111.9946803,17z/data=!3m1!4b1!4m6!3m5!1s0x872b7179e2c9c211:0x446d6f3960e2e00e!8m2!3d33.6396116!4d-111.9946803!16s%2Fg%2F11c6w16d00",Vasco Infusion,4.0,4,Medical Center,"4045 E Bell Rd Suite 157, Phoenix, AZ 85032, United States","J2Q4+R4 Phoenix, Arizona, USA",http://vascoinfusion.com/,+1 602-346-0204,Closed ⋅ Opens 7:30 am Mon,,,false,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,9 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-09-28T23:11:47.700Z,,,
https://www.google.com/maps/place/IV+Nutrition/data=!4m7!3m6!1s0x872b7372a9919cc1:0xeee5265a0c14b33d!8m2!3d33.5830466!4d-111.9764224!16s%2Fg%2F11h41w53kb!19sChIJwZyRqXJzK4cRPbMUDFom5e4,IV Nutrition,5.0,242,IV therapy service,"4902 E Shea Blvd Suite 105, Scottsdale, AZ 85254, United States","H2MF+6C Scottsdale, Arizona, USA",https://ivnutrition.com/locations/phoenix-az/,+1 602-975-6645,Closes soon ⋅ 5 pm ⋅ Opens 10 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noru7dEv4NE45s39cz_mqYd6cETNhEqqm1l1m9mh00gqfcKGUlqFigVxCqPmZJ1VyZYSVYm0QZzogyIDIfwyr4bWIWDX5pxwAjSE4qAS-lGpc-fNjEUQNJluT9NMNc7Hp74Fso=w408-h272-k-no,true,12–5 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-09-28T23:11:52.611Z,,,
https://www.google.com/maps/place/Ironwood+cancer+%26+research+centers/data=!4m7!3m6!1s0x872b73752c7c1089:0x130f63d9a9048c09!8m2!3d33.5882644!4d-111.9767441!16s%2Fg%2F1jmch0ctr!19sChIJiRB8LHVzK4cRCYwEqdljDxM,Ironwood cancer & research centers,3.9,42,Cancer treatment center,"11209 N Tatum Blvd UNIT 260, Phoenix, AZ 85028, United States","H2QF+88 Phoenix, Arizona, USA",http://ironwoodcrc.com/,+1 602-494-6800,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npEikmdttm22C1obhSLbx3HQcEOam8aU23tLi_qOiEAH52y7IVfa5ZOdm6-PZLs-_bcr7hVVHGQWmQ0OZvdy2r0wj9IkkZPJrda8QTB78HG2w6ZuX65dBgr7ZOVhp4-71_GWjv0vA=w408-h725-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-09-28T23:11:57.540Z,,,
https://www.google.com/maps/place/Cancer+%26+Blood+Specialists+of+Arizona/data=!4m7!3m6!1s0x872b730aeb047b5d:0xdefa5609aac4f31a!8m2!3d33.5882835!4d-111.9769134!16s%2Fg%2F1tdb4rlt!19sChIJXXsE6wpzK4cRGvPEqglW-t4,Cancer & Blood Specialists of Arizona,5.0,8,Cancer treatment center,"11209 N Tatum Blvd Suite B200, Phoenix, AZ 85028, United States","H2QF+86 Phoenix, Arizona, USA",,+1 480-530-4200,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7mmhoD-KsyEvheiMMJrxZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.08717&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-09-28T23:12:02.546Z,,,
https://www.google.com/maps/place/Optimyze+North+Phoenix/data=!4m7!3m6!1s0x872b73aa7ba8d275:0x3cc343bf01af1028!8m2!3d33.61184!4d-112.0141182!16s%2Fg%2F11vz25j68f!19sChIJddKoe6pzK4cRKBCvAb9Dwzw,Optimyze North Phoenix,5.0,197,Wellness center,"Kino Plaza North Shopping Center, 13802 N 32nd St Suite 10, Phoenix, AZ 85032, United States","JX6P+P9 Phoenix, Arizona, USA",https://www.optimyze.me/,+1 602-675-5489,Closed ⋅ Opens 7 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipNNCvEVKUYBAxe_GMwADukPVZzc8okLajyPmQEF=w408-h474-k-no,true,7 am–4 pm,7 am–7 pm,"7–11 am, 1–7 pm",7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-09-28T23:12:07.555Z,,,
https://www.google.com/maps/place/Aspire+Wellness+%28Previously+Heavenly+IV%29+-+IV+Therapy+%7C+Aesthetic+Injections+%7C+Weight+Loss+%26+Wellness/data=!4m7!3m6!1s0x872b737137ef61b9:0xe935a3239c945a00!8m2!3d33.6120748!4d-112.0138134!16s%2Fg%2F11y43nrpzc!19sChIJuWHvN3FzK4cRAFqUnCOjNek,Aspire Wellness (Previously Heavenly IV) - IV Therapy | Aesthetic Injections | Weight Loss & Wellness,5.0,39,Spa,"13802 N 32nd St STE 7, Phoenix, AZ 85032, United States","JX6P+RF Phoenix, Arizona, USA",https://www.tryaspirewellness.com/,+1 623-343-1777,Closed ⋅ Opens 10 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOLvFxH7lkT7PEbhskZQBp3Q84xYjL026n2Erc2=w408-h408-k-no,true,10 am–4 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-09-28T23:12:12.687Z,,,
https://www.google.com/maps/place/Phoenix+CyberKnife+and+Radiation+Oncology+Center/data=!4m7!3m6!1s0x872b730c1d914831:0x54995b684efd5480!8m2!3d33.5824283!4d-111.9820659!16s%2Fg%2F1tgq73f4!19sChIJMUiRHQxzK4cRgFT9TmhbmVQ,Phoenix CyberKnife and Radiation Oncology Center,4.7,55,Cancer treatment center,"4611 E Shea Blvd #120, Phoenix, AZ 85028, United States","H2J9+X5 Phoenix, Arizona, USA",http://phoenixcyberknifecenter.com/,+1 602-441-3845,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMrUZcYw7Dn6Vu1y0yWpM2c21rc0hgcdIY_uZcy=w408-h352-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Paradise+Valley+Phoenix+AZ/@33.6111814,-111.9760964,14z",2025-09-28T23:12:17.701Z,,,
