placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Institute+for+Functional+Health/data=!4m7!3m6!1s0x865c5f5f1abd125f:0xc83e75071e94b13a!8m2!3d29.4441054!4d-98.4914924!16s%2Fg%2F1ptyms85d!19sChIJXxK9Gl9fXIYROrGUHgd1Psg,Institute for Functional Health,4.7,316,Medical clinic,"1602 McCullough Ave, San Antonio, TX 78212, United States","CGV5+JC San Antonio, Texas, USA",https://instituteforfunctionalhealth.com/,+1 210-468-1891,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMI91vX5FJQ-Q8iedC7zz4hOqMwjPCgYed60tCP=w408-h272-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",8 am–12 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-23T19:09:57.776Z,,,
https://www.google.com/maps/place/Vital+Life+Wellness+Center/data=!4m7!3m6!1s0x865cf58d5a67a063:0x170b0545e0bd1850!8m2!3d29.4501828!4d-98.4738291!16s%2Fg%2F1tgx70hg!19sChIJY6BnWo31XIYRUBi94EUFCxc,Vital Life Wellness Center,4.6,495,Wellness center,"2520 Broadway #100, San Antonio, TX 78215, United States","FG2G+3F San Antonio, Texas, USA",http://www.vitallifewellness.org/,+1 210-595-1019,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPMw66SEzTGvB5QD-P9pdnanEbXu3fHDA2Wh7v5=w408-h272-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-23T19:10:02.571Z,,,
https://www.google.com/maps/place/Hansen+Health+Solutions/data=!4m7!3m6!1s0x865c602ccfbceb03:0xffa00796fbccf793!8m2!3d29.507498!4d-98.4681709!16s%2Fg%2F1tfwdxx1!19sChIJA-u8zyxgXIYRk_fM-5YHoP8,Hansen Health Solutions,4.9,175,Holistic medicine practitioner,"147 W Sunset Rd Ste201, San Antonio, TX 78209, United States","GG4J+XP San Antonio, Texas, USA",https://www.hansenhealthsolutions.com/,+1 210-460-6264,,https://lh3.googleusercontent.com/p/AF1QipMjgzg9RfGOsSjt2-uDPgJbMuINX4exelLXYROA=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-23T19:10:07.369Z,,,
https://www.google.com/maps/place/Dr.+Jacob+Torres/data=!4m7!3m6!1s0x865c5f67e2f15555:0x3f5cc936828e51d8!8m2!3d29.4489358!4d-98.4951156!16s%2Fg%2F11rwxfv82h!19sChIJVVXx4mdfXIYR2FGOgjbJXD8,Dr. Jacob Torres,5.0,1,Chiropractor,"120 W Ashby Pl, San Antonio, TX 78212, United States","CGX3+HX San Antonio, Texas, USA",https://instituteforfunctionalhealth.com/dr-torres/,+1 210-468-1891,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zb3ALTfaU7LVTGIvX7208g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.85275&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-23T19:10:09.576Z,,,
https://www.google.com/maps/place/Imagine+Wellness+Centre/data=!4m7!3m6!1s0x865c6203b74521e1:0x3ddf8c030dc0589d!8m2!3d29.6092567!4d-98.4742813!16s%2Fg%2F1t_wps9s!19sChIJ4SFFtwNiXIYRnVjADQOM3z0,Imagine Wellness Centre,4.7,68,Alternative medicine practitioner,"1350 N Loop 1604 E #104, San Antonio, TX 78232, United States","JG5G+P7 San Antonio, Texas, USA",https://imaginewellnesscenter.com/,+1 210-801-9874,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7BExqPNs0ix_FVvm_DPSt5WGMptbIRkslf-w068_hxpjM2PgQ9WUI_wSV5UggjyxKV2Yyo4iVufQCcxCWQ4PoEUoVLAbdCR0M-mP1zX1pdE5kX0hmnW1qDVHmSfvnJSEAiLUelQ=w408-h240-k-no-pi-0-ya178.32628-ro0-fo100,true,8 am–6 pm,9 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-23T19:10:13.920Z,,,
https://www.google.com/maps/place/JuMicks/data=!4m7!3m6!1s0x865c6f9ce466bad5:0xb6758b17d40d7cb0!8m2!3d29.4296801!4d-98.4823816!16s%2Fg%2F11kqfnkvf9!19sChIJ1bpm5JxvXIYRsHwN1BeLdbY,JuMicks,5.0,45,Holistic medicine practitioner,"500 6th St, San Antonio, TX 78215, United States","CGH9+V2 San Antonio, Texas, USA",http://jumicks.com/,+1 210-322-2271,Closes soon · 2 pm · Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipNW3KNWakafXlJyIy4DNRKKxHe42-xJy5wN6dB3=w408-h284-k-no,true,7 am–2 pm,7 am–2 pm,7 am–2 pm,7 am–2 pm,7 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-23T19:10:18.308Z,,,
https://www.google.com/maps/place/Integrative+Medicine+Care+of+Texas/data=!4m7!3m6!1s0x865c5e1e4f904ef5:0x6980c9da169fb93!8m2!3d29.5131975!4d-98.5558581!16s%2Fg%2F11b8c4g824!19sChIJ9U6QTx5eXIYRk_tpoZ0MmAY,Integrative Medicine Care of Texas,4.7,10,Holistic medicine practitioner,"8000 I-10 #643, San Antonio, TX 78230, United States","GC7V+7M San Antonio, Texas, USA",https://imctex.com/,+1 210-524-7745,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOIJhvwSlThaqbvxcisxUkSmXz9mtEwrzkHWxmv=w456-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-23T19:10:22.657Z,,,
https://www.google.com/maps/place/Jamilina+Holistic+Wellness/data=!4m7!3m6!1s0x60dacae56c43f9f5:0x9c589cabcd39c98b!8m2!3d29.440821!4d-98.4851469!16s%2Fg%2F11whr63gml!19sChIJ9flDbOXK2mARi8k5zaucWJw,Jamilina Holistic Wellness,5.0,9,Health consultant,"914 E Elmira St #203, San Antonio, TX 78212, United States","CGR7+8W San Antonio, Texas, USA",http://jamilina.com/,+1 210-996-0143,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweptSCirxGhefjYjNCDyDL0Fupf44mkrOEkuSm0KYLkgNDAxEE0YLMY1OFORhmTkA6YBFsFhM0-i18usASfBNkk4x2xLVDiWGVzqvXMgAYkj096CX8d9j1h_qzHmHRa5aBcdsApfKIPnL1FK=w408-h725-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-23T19:10:26.966Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/San+Antonio+Prime+Wellness/data=!4m7!3m6!1s0x865c5fd50e0b3eff:0xf789da64beaff36a!8m2!3d29.4409744!4d-98.4926072!16s%2Fg%2F11r887j6gh!19sChIJ_z4LDtVfXIYRavOvvmTaifc,San Antonio Prime Wellness,5.0,38,Wellness center,"1303 McCullough Ave #226, San Antonio, TX 78212, United States","CGR4+9X San Antonio, Texas, USA",https://sanantonioprimewellness.com/,+1 210-455-3309,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tJ6VTVCr59SZLP7-ts-7Ow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.3582&pitch=0&thumbfov=100,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–1:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-23T19:10:31.656Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/MHotep+Healing+Clinics/data=!4m7!3m6!1s0x865c5feafe29c785:0x2763b57d65f5a57!8m2!3d29.4270611!4d-98.5035673!16s%2Fg%2F11sr1svmjr!19sChIJhccp_upfXIYRV1pf1lc7dgI,MHotep Healing Clinics,5.0,1,Alternative medicine practitioner,"200 N Frio St, San Antonio, TX 78207, United States","CFGW+RH San Antonio, Texas, USA",,+1 210-994-1202,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5J7mRGguN1n1vMw-7AMVoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.35641&pitch=0&thumbfov=100,false,12–6 am,8 am–12 am,"12–6 am, 8 am–12 am","12–6 am, 8 am–12 am","12–6 am, 8 am–12 am","12–6 am, 8 am–12 am","12–6 am, 8 am–12 am","https://www.google.com/maps/search/functional+medicine+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-23T19:10:36.005Z,,,
