placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes
https://www.google.com/maps/place/VIP+Tires+%26+Service/data=!4m7!3m6!1s0x4cca7bd741082b1b:0xc8cf46e22d1199a3!8m2!3d44.4856417!4d-73.1894102!16s%2Fg%2F11js3hp409!19sChIJGysIQdd7ykwRo5kRLeJGz8g,VIP Tires & Service,4.7,857,Tire shop,"140 Riverside Ave., Burlington, VT 05401, United States","FRP6+76 Burlington, Vermont, USA",https://www.vipauto.com/locations/burlington-vt,+1 802-652-0636,Open · Closes 5:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq25MLdX8BDWaOuaY3lmw3GMzSSTt6PyNppxih6rcEzUQfZmfNSC_8qtrl5YKcZNEo2tqyjd4MLYPJnbM2b2mHKhZX_fgOTMLDfdbu75M_eRbV3aIWfb4EbmmWmcUtxlZTO=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5 pm,9 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T17:25:46.892Z,
https://www.google.com/maps/place/Noyes+Automotive+%26+Tire/data=!4m7!3m6!1s0x4cca7ba8adabe4a7:0x5c0054958a2f4fda!8m2!3d44.4580663!4d-73.2147222!16s%2Fg%2F1tdyqdvn!19sChIJp-Srrah7ykwR2k8vipVUAFw,Noyes Automotive & Tire,4.6,546,Tire shop,"777 Pine St, Burlington, VT 05401, United States","FQ5P+64 Burlington, Vermont, USA",https://www.noyesautoandtire.com/,+1 802-864-6867,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqK8onRbJYUaMyvgXU0bBIPZwMdhfFoSkt-dA3Q5zVgEcCmVS0FhGwiq-TAFBrBpGlGHZcA5pnXpjtbsvVT3fJGalQXrkA1SneEnh1bVHjModbQqKFRrCZ0VZHPBlCu-EupzQk5=w408-h307-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T17:25:52.789Z,· In-store pick-up · Delivery
https://www.google.com/maps/place/Timely+Tire/data=!4m7!3m6!1s0x4cca7b126020621b:0x634028b1bc8883d9!8m2!3d44.4681309!4d-73.1745887!16s%2Fg%2F11j5jzh8m3!19sChIJG2IgYBJ7ykwR2YOIvLEoQGM,Timely Tire,4.7,91,Tire repair shop,"1250 Williston Rd, Burlington, VT 05401, United States","FR9G+75 Burlington, Vermont, USA",https://timelytire.com/?utm_source=Local&utm_medium=Organic&utm_campaign=GMB,+1 802-281-3622,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepC0I4V5i0H3YPaLSjW58UNheEDTgrC5inrMLmh7lPs7xqoIJZliUUR0Dlax1gmg37RUzpHlQgByVa5a_B3Q30n3Gb3k9b47Zy6Cysi59c5rKQmNf8mi70hHQGx13utcz48ST_oWYwCj5M=w408-h612-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T17:25:58.179Z,
https://www.google.com/maps/place/E+%26+E+Tire+Co/data=!4m7!3m6!1s0x4cca7a68bfa2d4e1:0xf1cf9aafc7ddb32!8m2!3d44.4857907!4d-73.1897039!16s%2Fg%2F1tvw4k7g!19sChIJ4dSiv2h6ykwRMtt9_Kr5HA8,E & E Tire Co,4.2,115,Tire shop,"152 Riverside Ave., Burlington, VT 05401, United States","FRP6+84 Burlington, Vermont, USA",https://www.eetireco.com/,+1 802-864-7759,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbGcMcbdZrJlJhrXP-bB-XAbjt93WFu-NmniExrGva5v8FtJiOxg1I4GXW_mHzoRrGi6TRmzs8u-Lo2aECfubbgijwPeZ9zt1IuO-r-jOnrrX15DE6jNPgdVfLTbW9D9078y9y=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T17:26:02.899Z,
https://www.google.com/maps/place/Vermont+Tire+%26+Service+-+South+Burlington/data=!4m7!3m6!1s0x4cca799cafaaba53:0xb13a6e9e5c340a70!8m2!3d44.4616945!4d-73.1523044!16s%2Fg%2F1tkv9d0q!19sChIJU7qqr5x5ykwRcAo0XJ5uOrE,Vermont Tire & Service - South Burlington,4.8,1186,Tire shop,"1877 Williston Rd, South Burlington, VT 05403, United States","FR6X+M3 South Burlington, Vermont, USA",http://www.vermonttire.com/,+1 802-658-1333,"Open · Closes 5 pm

Confirmed by phone call 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUdFYMSK83k7iXbRQgSPmKjLl_dcQLgx6YYwaPDbw9m9CRQEBDBfBt6rpcvZoyOHEiO_DEm3ehS2nI5f40oWvRIk06epZ37B_og2_FW8oJf-n5rpana65eH4SID5NuwiVo0Dq88kgFmGQR=w408-h725-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T17:26:07.640Z,· In-store shopping · Kerbside pickup
https://www.google.com/maps/place/Brian%27s+North+End+Automotive/data=!4m7!3m6!1s0x4cca7aecf836a1ff:0x462fa0b2706d0b49!8m2!3d44.4848734!4d-73.2222786!16s%2Fg%2F11bwkffdh0!19sChIJ_6E2-Ox6ykwRSQttcLKgL0Y,Brian's North End Automotive,4.9,202,Auto repair shop,"98 North Ave, Burlington, VT 05401, United States","FQMH+W3 Burlington, Vermont, USA",http://briansnorthendautomotive.com/,+1 802-862-9072,"Open · Closes 6 pm

Confirmed by this business 11 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9P5rzzgmA_dwOlLEK8j0pJ_L4jzgmGw11c-ThVhZKD8WSgtAnBy-O9YOigirgMZaGLCn9_ReFFCzc5kvsQ5c9kvVGCDyNdp7BbMoKjXUN1m3ZsWrHrD3J7bdDnrI1Du547SmZV-nIMo8=w408-h261-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T17:26:12.524Z,
https://www.google.com/maps/place/Tire+Warehouse/data=!4m7!3m6!1s0x4cca7b969fe58d4d:0x2403fc7a4cd43b88!8m2!3d44.4438465!4d-73.2102692!16s%2Fg%2F1tdgpg29!19sChIJTY3ln5Z7ykwRiDvUTHr8AyQ,Tire Warehouse,4.4,554,Tire shop,"919 Shelburne Rd, South Burlington, VT 05403, United States","CQVQ+GV South Burlington, Vermont, USA",https://locations.tirewarehouse.net/vt/south-burlington/919-shelburne-rd?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_991,+1 802-863-4014,Open · Closes 7 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep72-Iav-v3SptiCXdAJWUzQqb5Up20it75wcUKXykfgUt-Xp4xfyg3_KQLj7JRIUdp85kQqqcH8RZarJfaTYpWl8_A5sFQPs-JlLA_ek7DjOnFdX0NGwzv786Dj0D97f42igRO=w408-h306-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T17:26:17.518Z,· In-store shopping · In-store pick-up
https://www.google.com/maps/place/A+One+Automotive+Repair/data=!4m7!3m6!1s0x4cca7af444306ffb:0x35593bfd98fc30a8!8m2!3d44.4821469!4d-73.2109212!16s%2Fg%2F1td6m8km!19sChIJ-28wRPR6ykwRqDD8mP07WTU,A One Automotive Repair,4.3,140,Auto repair shop,"56 N Winooski Ave, Burlington, VT 05401, United States","FQJQ+VJ Burlington, Vermont, USA",https://www.aoneautomotiverepair.com/,+1 802-651-0598,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer0ApA2ZD05jrsvTMAytt0syLlhJh7dxeskPt_9uMoYPlhp8FrR90GRzshb814olDvpo1W2kyehmZp-2q2Q3Qykzd1lUfrgZIjyOTfxvJthzSpzRHA97qwytw7d5W40rAljzzZx=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T17:26:22.579Z,
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x4cca7a2e660d70af:0xcc65d94046c986bb!8m2!3d44.4664682!4d-73.1741084!16s%2Fg%2F1tjynbk9!19sChIJr3ANZi56ykwRu4bJRkDZZcw,Midas,4.6,869,Auto repair shop,"60 Midas Dr, South Burlington, VT 05403, United States","FR8G+H9 South Burlington, Vermont, USA",https://www.midas.com/southburlington/store.aspx?shopnum=4435&dmanum=136001,+1 802-448-2532,Open · Closes 5:30 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbLuou65OdKlgeScYItDI9BRBEW6fkJ6XFPBhEmO188YAdFoNGTtGkwFLa80UDfmY1Urj8QsJvM9en7yzgGwa1Bac47aNMMiTmH9z-vbA0jwhjO11LCtF7_aLKLm9u8NpuItRp76prnS06=w408-h544-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T17:26:27.682Z,
https://www.google.com/maps/place/Duncan%27s+Auto+Services/data=!4m7!3m6!1s0x4cca7aff51807c19:0x3a9207fdd59db180!8m2!3d44.4907913!4d-73.2029301!16s%2Fg%2F1tj4yb5d!19sChIJGXyAUf96ykwRgLGd1f0Hkjo,Duncan's Auto Services,4.8,194,Auto repair shop,"40 Intervale Rd, Burlington, VT 05401, United States","FQRW+8R Burlington, Vermont, USA",,+1 802-864-9477,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerTkSUR-1WZa6DXS400-nY2Flp1llJJt5n2e1KiwOj4A94gD_hdJqK3NmXRgvjRZzrHaSs-VFnuDgTUZuU5_sB2GkY0iFzb2A9eW5_3f9CGJPX70aQTO0BSwODATKBnvlee6OKxFG4qTQky=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T17:26:32.461Z,
