placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Behavioral+Sciences+of+Alabama/data=!4m7!3m6!1s0x886212ce51d16f1d:0x16f67152388bbcb4!8m2!3d34.7021605!4d-86.5844532!16s%2Fg%2F1tnjk933!19sChIJHW_RUc4SYogRtLyLOFJx9hY,Behavioral Sciences of Alabama,4.7,230,Mental health service,"810 Shoney Dr SW #120th, Huntsville, AL 35801, United States","PC28+V6 Huntsville, Alabama, USA",http://www.behavioralsciencesofalabama.com/,+1 256-883-3231,"Closed · Opens 8:30 am Tue

Updated by others 3 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZaD-KE0EBGVk13O_bruoQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.47126&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T01:24:54.660Z,,,
https://www.google.com/maps/place/Unity+Psychiatric+Care/data=!4m7!3m6!1s0x88626bdf7ff8d819:0x2e96f689a1cad658!8m2!3d34.7534058!4d-86.6653734!16s%2Fg%2F1262d0_nv!19sChIJGdj4f99rYogRWNbKoYn2li4,Unity Psychiatric Care,1.8,31,Mental health service,"5315 Millennium Dr NW, Huntsville, AL 35806, United States","Q83M+9V Huntsville, Alabama, USA",https://www.unitypsych.com/huntsville/,+1 256-964-6700,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNtPOaqA0DcqZ_Mso-Mb1SHFXMptE52R5SB45nq=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T01:25:00.435Z,,,
"https://www.google.com/maps/place/Lauren+Ross,+CRNP,+PMHNP-BC/data=!4m7!3m6!1s0x88621337d39b74e5:0x119048a093d91034!8m2!3d34.6945046!4d-86.570197!16s%2Fg%2F11rfmx7ng6!19sChIJ5XSb0zcTYogRNBDZk6BIkBE","Lauren Ross, CRNP, PMHNP-BC",5.0,19,Mental health clinic,"185 Whitesport Dr SW STE 5, Huntsville, AL 35801, United States","MCVH+RW Huntsville, Alabama, USA",http://laurenrosscrnp.page/,+1 256-880-3500,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BGbT2KV_z-jr6NNVPSJwTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.284313&pitch=0&thumbfov=100,true,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T01:25:05.217Z,,,
"https://www.google.com/maps/place/Nakeetsha+Dryer,+PMHNP-BC/data=!4m7!3m6!1s0x8862132c731ea897:0x1acb7bb894a30bf1!8m2!3d34.6902986!4d-86.5792537!16s%2Fg%2F11qq6wq_ym!19sChIJl6gecywTYogR8QujlLh7yxo","Nakeetsha Dryer, PMHNP-BC",4.9,43,Psychiatrist,"1015 Airport Rd SW, Huntsville, AL 35802, United States","MCRC+47 Huntsville, Alabama, USA",https://www.dryerpsychiatry.com/,+1 256-883-7031,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipM2G56oJA_EDQShgPg3QgXa3D56dNnbtKcwX7oF=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T01:25:10.084Z,Identifies as women-owned,,
https://www.google.com/maps/place/Tennessee+Valley+Life+Center/data=!4m7!3m6!1s0x88626cac55d5cb3d:0x739be0e795e91535!8m2!3d34.7184682!4d-86.583097!16s%2Fg%2F1tcz9154!19sChIJPcvVVaxsYogRNRXplefgm3M,Tennessee Valley Life Center,3.6,16,Psychiatrist,"219 Longwood Dr SW, Huntsville, AL 35801, United States","PC98+9Q Huntsville, Alabama, USA",https://tennesseevalleylifecenter.com/,+1 256-265-6170,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hMlTOw4haqHq-O_HfFU7pw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=157.41354&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T01:25:15.098Z,,,
https://www.google.com/maps/place/Alliance+Behavioral+Health/data=!4m7!3m6!1s0x88621331cf905d4f:0x157a4c7949cc3e27!8m2!3d34.6937494!4d-86.5734624!16s%2Fg%2F11hbvbfxz8!19sChIJT12QzzETYogRJz7MSXlMehU,Alliance Behavioral Health,4.4,7,Mental health service,"250 Chateau Dr SW #145, Huntsville, AL 35801, United States","MCVG+FJ Huntsville, Alabama, USA",https://alliancehsv.com/,+1 256-801-8937,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPZQL4H4gQzD8VpiOTUMyc4cyXJ_k2mnrAwW5iz=w837-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T01:25:19.977Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/HAYDEN+AND+ASSOCIATES+TMS+Huntsville/data=!4m7!3m6!1s0x886269530faa8233:0x371c7eb73b5b88bf!8m2!3d34.7308796!4d-86.6680733!16s%2Fg%2F11bx5v2tb7!19sChIJM4KqD1NpYogRv4hbO7d-HDc,HAYDEN AND ASSOCIATES TMS Huntsville,3.8,26,Mental health service,"B1, 5151 Research Dr NW, Huntsville, AL 35805, United States","P8JJ+9Q Huntsville, Alabama, USA",http://tmstherapyhuntsville.com/,+1 256-722-1999,Closed · Opens 8:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipP_Wwfg_YDXsK2ay1n6m-m5kgLLcIbX7a_r-4mI=w487-h240-k-no,true,"8:30 am–12 pm, 1–4 pm","8:30 am–12 pm, 1–4 pm","8:30 am–12 pm, 1–4 pm","8:30 am–12 pm, 1–4 pm","8 am–12 pm, 1–2 pm",Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T01:25:24.894Z,,,
https://www.google.com/maps/place/Huntsville+Psychiatry/data=!4m7!3m6!1s0x88626cab5c37fea9:0xb258893342756431!8m2!3d34.7206265!4d-86.581895!16s%2Fg%2F1w97w34t!19sChIJqf43XKtsYogRMWR1QjOJWLI,Huntsville Psychiatry,1.7,3,Mental health clinic,"201 Sivley Rd SW # 570, Huntsville, AL 35801, United States","PCC9+76 Huntsville, Alabama, USA",,+1 256-265-6171,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qVCLPOVxgPGFxwsdteGA4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.8963&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T01:25:27.795Z,,,
"https://www.google.com/maps/place/Dr.+Sofia+L.+Aeschlimann,+MD/data=!4m7!3m6!1s0x88626f7f39f1f035:0xe60f5bd0bbd89ba6!8m2!3d34.6903517!4d-86.579265!16s%2Fg%2F11c1xfw463!19sChIJNfDxOX9vYogRppvYu9BbD-Y","Dr. Sofia L. Aeschlimann, MD",4.3,94,Psychiatrist,"1015 Airport Rd SW UNIT 204, Huntsville, AL 35802, United States","MCRC+47 Huntsville, Alabama, USA",http://www.sofiaaeschlimannmd.com/,+1 256-883-7031,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7kJikf7Y6oolkPBbhw-Rww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.08784&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T01:25:32.507Z,,,
https://www.google.com/maps/place/Spectrum+Mental+Wellness/data=!4m7!3m6!1s0x8862135e3e1a487d:0x755046063efa28d7!8m2!3d34.7125096!4d-86.5763884!16s%2Fg%2F11t4hls6m7!19sChIJfUgaPl4TYogR1yj6PgZGUHU,Spectrum Mental Wellness,4.0,22,Psychologist,"201 Bob Wallace Ave SW, Huntsville, AL 35801, United States","PC7F+2C Huntsville, Alabama, USA",https://www.spectrummentalwellness.com/,+1 256-642-7400,Closed · Opens 8:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3ZRRx830lxF7EVTOJBQe6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.84988&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Athens+Huntsville+AL/@34.7295497,-86.5853155,14z",2025-12-16T01:25:37.479Z,,,
