placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Forbes+Management+LLC/data=!4m7!3m6!1s0x8834f20a2a2fb677:0x442471955f8200ff!8m2!3d40.452401!4d-79.9209446!16s%2Fg%2F1tl7pcjf!19sChIJd7YvKgryNIgR_wCCX5VxJEQ,Forbes Management LLC,4.5,46,Property management company,"6236 Fifth Ave #105c, Pittsburgh, PA 15232, United States","F32H+XJ Pittsburgh, Pennsylvania, USA",http://www.forbesmanagement.net/,+1 412-441-1211,Open ⋅ Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN4FL0px6onmnd-51H9kdP5yWeCOcNEXZaz0tV2=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,9 am–4 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-09-25T18:49:29.460Z,,,
https://www.google.com/maps/place/Real+Property+Management+Pittsburgh/data=!4m7!3m6!1s0x8834ee7bc1a20657:0x1cc32f6c9d177fd!8m2!3d40.4600496!4d-79.9253004!16s%2Fg%2F11h0kph0w!19sChIJVwaiwXvuNIgR_XfRyfYyzAE,Real Property Management Pittsburgh,4.4,485,Property management company,"134 S Highland Ave, Pittsburgh, PA 15206, United States","F36F+2V Pittsburgh, Pennsylvania, USA",https://www.rpmpittsburgh.com/?cid=LSTL_RPM000203&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 412-600-4824,,,https://lh3.googleusercontent.com/p/AF1QipNoUu9WjhnJN_Jm2znPXBeit6EVUZOuYX4rBM_q=w408-h255-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-09-25T18:49:35.774Z,,,
https://www.google.com/maps/place/Walnut+Capital+Management/data=!4m7!3m6!1s0x8834f210fe81462b:0x1573c091a924dc04!8m2!3d40.450956!4d-79.93355!16s%2Fg%2F1td1kn7p!19sChIJK0aB_hDyNIgRBNwkqZHAcxU,Walnut Capital Management,3.8,212,Property management company,"5500 Walnut St # 200, Pittsburgh, PA 15232, United States","F328+9H Pittsburgh, Pennsylvania, USA",https://www.walnutcapital.com/,+1 412-683-3810,Open ⋅ Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMVC4u6WBNSAeKwKnqQSNYDMtKiopjzDt8Zpn1l=w408-h305-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-09-25T18:49:40.738Z,,,
https://www.google.com/maps/place/Steiner+Realty+Inc/data=!4m7!3m6!1s0x8834ee7837f02cc1:0xff8777febd4232b7!8m2!3d40.4322498!4d-79.8844646!16s%2Fg%2F1tdyrftg!19sChIJwSzwN3juNIgRtzJCvf53h_8,Steiner Realty Inc,4.4,370,Property management company,"121 Edgewood Ave, Pittsburgh, PA 15218, United States","C4J8+V6 Pittsburgh, Pennsylvania, USA",http://www.steiner-realty.com/,+1 412-242-0273,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPsDZpSe6AgF7kNXoGQFC-vHyBChPo6qKBz0x21=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,10 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-09-25T18:49:45.899Z,,,
https://www.google.com/maps/place/Tripalink+Property+Management+Pittsburgh/data=!4m7!3m6!1s0x8834f359f2006dbb:0x9272ab07557c5e4!8m2!3d40.435311!4d-79.955686!16s%2Fg%2F11hdvr8ttm!19sChIJu20A8lnzNIgR5MVXdbAqJwk,Tripalink Property Management Pittsburgh,4.5,44,Property management company,"15 Welsford St, Pittsburgh, PA 15213, United States","C2PV+4P Pittsburgh, Pennsylvania, USA",https://tripalink.com/pittsburgh/homes-for-rent,+1 412-608-7027,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipP2xUMlrXdVCWXW5W_p_mFOFTEY5CYiZDfKNf6N=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-09-25T18:49:51.171Z,,,
"https://www.google.com/maps/place/Equity+Real+Estate+Services,+Inc./data=!4m7!3m6!1s0x8834f1feed1b837b:0x60bcb7969e93dfd1!8m2!3d40.4338756!4d-79.922775!16s%2Fg%2F1tfqgg7s!19sChIJe4Mb7f7xNIgR0d-Tnpa3vGA","Equity Real Estate Services, Inc.",2.2,45,Real estate agency,"2029 Murray Ave, Pittsburgh, PA 15217, United States","C3MG+HV Pittsburgh, Pennsylvania, USA",http://www.equityrealestate.net/,+1 412-422-1600,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNqBP1X1d8bliuFVEswuaT7Ax6mafSf5sCIoL0R=w648-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-09-25T18:49:56.416Z,,,
https://www.google.com/maps/place/Sterling+Land+Company/data=!4m7!3m6!1s0x8834f23ad533e2bf:0xd86ef6782fa34d1!8m2!3d40.4502749!4d-79.9500486!16s%2Fg%2F1tj225z2!19sChIJv-Iz1TryNIgR0TT6gmfvhg0,Sterling Land Company,3.8,99,Property management company,"4611 Bayard St, Pittsburgh, PA 15213, United States","F22X+4X Pittsburgh, Pennsylvania, USA",https://www.sterlingland.com/?utm_campaign=gbp,+1 412-682-5000,"Open ⋅ Closes 5 pm

Updated by this business 4 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPDM1aqsf8oHpzXR-4XRLARXM7ycEY2fOh0SD94=w480-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-09-25T18:50:01.637Z,,,
https://www.google.com/maps/place/Based+Management/data=!4m7!3m6!1s0x8834edf8f8000a33:0xc3fd187558a641e8!8m2!3d40.444641!4d-79.917167!16s%2Fg%2F11s0sk6hn1!19sChIJMwoA-PjtNIgR6EGmWHUY_cM,Based Management,4.8,38,Property management company,"6507 Wilkins Ave # 212, Pittsburgh, PA 15217, United States","C3VM+V4 Pittsburgh, Pennsylvania, USA",http://www.basedmgt.com/,+1 412-500-9027,,,https://lh3.googleusercontent.com/p/AF1QipPP4WgfIX4c3R6gV8giFGp8Kuf-ZNwpx-kaifFg=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-09-25T18:50:04.467Z,,,
https://www.google.com/maps/place/Lobos+Management/data=!4m7!3m6!1s0x8834f5030168853f:0x74afaef965667280!8m2!3d40.4578589!4d-79.9270906!16s%2Fg%2F1tm892j0!19sChIJP4VoAQP1NIgRgHJmZfmur3Q,Lobos Management,4.3,1327,Property management company,"233 Spahr St, Pittsburgh, PA 15232, United States","F35F+45 Pittsburgh, Pennsylvania, USA",https://lobosmanagement.com/,+1 412-441-1400,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipNSscbowm9m16w4-CIEktlrMq9jqY70g57ZIfFh=w408-h306-k-no,true,9 am–6 pm,9 am–5:30 pm,10 am–4 pm,10 am–4 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-09-25T18:50:09.314Z,,,
https://www.google.com/maps/place/Oak+Hill+Apartments+Management+Office/data=!4m7!3m6!1s0x8834f17dd06eb877:0xee6495d23aff8424!8m2!3d40.4396751!4d-79.9700574!16s%2Fg%2F1tdps9w3!19sChIJd7hu0H3xNIgRJIT_OtKVZO4,Oak Hill Apartments Management Office,2.8,22,Property management company,"280 Burrows St, Pittsburgh, PA 15213, United States","C2QH+VX Pittsburgh, Pennsylvania, USA",https://www.oakhillapts.com/,+1 412-682-5288,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noHdzqVYfl9lwReq1CNjiYTmaDN9UBIN1kAFo9py9iy3aIAi66qe_q3IfsaIbj5yjYSFgOxmG3W7x4Oo19ihS1ENWTcDLoq9rpXH-Gn4KcArHD8OGyrhmLZcZ2uGfLqUQUuHSZh=w408-h272-k-no,true,"9 am–1 pm, 2–6 pm","9 am–1 pm, 2–3 pm",Closed,Closed,"9 am–1 pm, 2–5 pm","9 am–1 pm, 2–6 pm","9 am–1 pm, 2–5 pm","https://www.google.com/maps/search/HOA+management+businesses+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-09-25T18:50:14.177Z,,,
