placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Alive+Integrative+Medicine/data=!4m7!3m6!1s0x54c11e5c6421d2a9:0x39c6e30e86b6de2f!8m2!3d44.0456801!4d-123.0975396!16s%2Fg%2F11b81s974n!19sChIJqdIhZFwewVQRL962hg7jxjk,Alive Integrative Medicine,4.8,566,Naturopathic practitioner,"311 W 13th Ave, Eugene, OR 97401, United States","2WW2+7X Eugene, Oregon, USA",https://www.aliveintegrative.com/,+1 541-636-3079,"Open · Closes 5 pm

Updated by this business 8 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMCHUnu8XzEtFtnKip72mC9qEY62ApDKY_kxmrq=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Eugene+OR/@44.052121,-123.0896705,14z",2026-02-23T19:15:16.223Z,,,
https://www.google.com/maps/place/Naturopathic+Physician+-+Dr.+Ananda+Stiegler/data=!4m7!3m6!1s0x54c11e41c08693df:0xbd60c5319fc34a37!8m2!3d44.0445819!4d-123.0925178!16s%2Fg%2F1tf5kch8!19sChIJ35OGwEEewVQRN0rDnzHFYL0,Naturopathic Physician - Dr. Ananda Stiegler,4.6,98,Alternative medicine practitioner,"1397 Willamette St, Eugene, OR 97401, United States","2WV4+RX Eugene, Oregon, USA",http://www.balanceinhealth.com/,+1 541-653-8881,Open · Closes 1 pm · Reopens 2 pm,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aOA61qjwnH898KR4-gqaVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.929756&pitch=0&thumbfov=100,true,"9 am–1 pm, 2–5:30 pm","9 am–1 pm, 2–5:30 pm","9 am–1 pm, 2–5:30 pm","9 am–1 pm, 2–5:30 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Eugene+OR/@44.052121,-123.0896705,14z",2026-02-23T19:15:21.585Z,,,
https://www.google.com/maps/place/Vytality+Integrative+Medicine+%26+Massage/data=!4m7!3m6!1s0x54c11f03e48921a9:0x3556818bdba259a5!8m2!3d44.0415997!4d-123.0879598!16s%2Fg%2F11j3739b4n!19sChIJqSGJ5AMfwVQRpVmi24uBVjU,Vytality Integrative Medicine & Massage,5.0,10,Naturopathic practitioner,"1665 High St, Eugene, OR 97401, United States","2WR6+JR Eugene, Oregon, USA",http://vytalityintegrativemedicine.com/,+1 541-678-4850,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMByLGgscX5gJzhkT1nmd1EypamgdSAPs9FRsWq=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Eugene+OR/@44.052121,-123.0896705,14z",2026-02-23T19:15:24.036Z,,,
"https://www.google.com/maps/place/Grace+Integrative+Healthcare:+Jenny+Bohrman,+D.O./data=!4m7!3m6!1s0x54c11f929ae133f3:0x2b89aaae90fc8f3c!8m2!3d44.0558166!4d-123.0940183!16s%2Fg%2F11gw2jx5vx!19sChIJ8zPhmpIfwVQRPI_8kK6qiSs","Grace Integrative Healthcare: Jenny Bohrman, D.O.",4.5,15,Family practice physician,"120 Shelton Mcmurphey Blvd, Eugene, OR 97401, United States","3W44+89 Eugene, Oregon, USA",https://www.graceintegrativehealthcare.com/,+1 541-658-3844,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H27bIG34RrtupGVZ9F4ELA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.86552&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Eugene+OR/@44.052121,-123.0896705,14z",2026-02-23T19:15:26.519Z,,,
https://www.google.com/maps/place/Holistic+Family+Medicine/data=!4m7!3m6!1s0x54c11f07deb61b21:0x13962cb2e61b376c!8m2!3d44.0559306!4d-122.9990773!16s%2Fg%2F11cfflcq2!19sChIJIRu23gcfwVQRbDcb5rIslhM,Holistic Family Medicine,4.5,42,Medical clinic,"1717 Centennial Blvd #7, Springfield, OR 97477, United States","3242+99 Springfield, Oregon, USA",http://holisticfamilymedicine.org/,+1 458-205-5907,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO96WTh-aKzViNF0_AO9ZDkAAt7RY029ratMiPP=w408-h631-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Eugene+OR/@44.052121,-123.0896705,14z",2026-02-23T19:15:30.970Z,,,
"https://www.google.com/maps/place/Virginia+A.+Oram,+ND/data=!4m7!3m6!1s0x54c11e100577f809:0x9f8255457594adc1!8m2!3d44.0558936!4d-123.1099143!16s%2Fg%2F1thtp9tb!19sChIJCfh3BRAewVQRwa2UdUVVgp8","Virginia A. Oram, ND",4.3,17,Alternative medicine practitioner,"358 Blair Blvd, Eugene, OR 97402, United States","3V4R+92 Eugene, Oregon, USA",http://droram.com/,+1 541-343-2384,Open · Closes 12:30 pm · Reopens 1:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LAmYDDkhJsfNHSsbeiDjIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.5043&pitch=0&thumbfov=100,true,"9 am–12:30 pm, 1:30–5 pm","9 am–12:30 pm, 1:30–5 pm","9 am–12:30 pm, 1:30–5 pm","9 am–12:30 pm, 1:30–5 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Eugene+OR/@44.052121,-123.0896705,14z",2026-02-23T19:15:35.520Z,,,
https://www.google.com/maps/place/Heart+Full+Healing/data=!4m7!3m6!1s0x54c11e5cd4c29a23:0x483d4de1e702c645!8m2!3d44.022311!4d-123.0843917!16s%2Fg%2F11cfhc49j!19sChIJI5rC1FwewVQRRcYC5-FNPUg,Heart Full Healing,5.0,1,Holistic medicine practitioner,"3170 Ferry St, Eugene, OR 97405, United States","2WC8+W6 Eugene, Oregon, USA",,+1 541-653-0446,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7GJ6yZw-hizwaD7g64_gcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.02283&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Eugene+OR/@44.052121,-123.0896705,14z",2026-02-23T19:15:39.803Z,,,
https://www.google.com/maps/place/Oregon+Optimal+Health/data=!4m7!3m6!1s0x54c11de5c0618f53:0x9edbb71d996559d3!8m2!3d44.0560272!4d-123.0196828!16s%2Fg%2F1vtzgyl9!19sChIJU49hwOUdwVQR01llmR23254,Oregon Optimal Health,5.0,2,Medical clinic,"1132 5th St, Springfield, OR 97477, United States","3X4J+C4 Springfield, Oregon, USA",https://www.oregonoptimalhealth.com/,+1 541-762-1155,Open · Closes 5:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jFzzcYEKBTczDf6CF_QdYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.95786&pitch=0&thumbfov=100,false,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Eugene+OR/@44.052121,-123.0896705,14z",2026-02-23T19:15:44.306Z,,,
https://www.google.com/maps/place/Balance+in+Health/data=!4m7!3m6!1s0x54c11f91b1fdc161:0xa126c80f731512e4!8m2!3d44.0445683!4d-123.0925207!16s%2Fg%2F11ff1x03h4!19sChIJYcH9sZEfwVQR5BIVcw_IJqE,Balance in Health,3.3,4,Medical clinic,"1397 Willamette St, Eugene, OR 97401, United States","2WV4+RX Eugene, Oregon, USA",http://www.balanceinhealth.com/,+1 541-653-8881,Open · Closes 5:30 pm,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aOA61qjwnH898KR4-gqaVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.53451&pitch=0&thumbfov=100,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Eugene+OR/@44.052121,-123.0896705,14z",2026-02-23T19:15:48.956Z,,,
https://www.google.com/maps/place/Inner+Gate+Medicine/data=!4m7!3m6!1s0x54c11f7c13a5de41:0xe0d9c74033c1a706!8m2!3d44.0355112!4d-123.1225927!16s%2Fg%2F11kjcj__lt!19sChIJQd6lE3wfwVQRBqfBM0DH2eA,Inner Gate Medicine,5.0,2,Naturopathic practitioner,"2205 Garfield St, Eugene, OR 97405, United States","2VPG+6X Eugene, Oregon, USA",http://www.innergatemedicine.com/,+1 541-636-1390,Closed · Opens 2 pm Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J5AohtRBgq1Es84hXemjXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.99422&pitch=0&thumbfov=100,true,Closed,Closed,2–7 pm,Closed,2–7 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Eugene+OR/@44.052121,-123.0896705,14z",2026-02-23T19:15:53.420Z,,,
