placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/SERVPRO+of+Toledo+Southwest/data=!4m7!3m6!1s0x883c774860b378d1:0x36f45b059dcdbe6d!8m2!3d41.5833919!4d-83.6758374!16s%2Fg%2F11nxt2wssn!19sChIJ0XizYEh3PIgRbb7NnQVb9DY,SERVPRO of Toledo Southwest,4.8,51,Water damage restoration service,"385 Osage Dr, Maumee, OH 43537, United States","H8MF+9M Maumee, Ohio, USA",https://www.servpro.com/locations/oh/servpro-of-toledo-southwest?utm_medium=organic&utm_source=gbp,+1 419-385-9245,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerLDGc3tZfGv1e7jtCcfgiVekAaHYrY_UuSfkrkACOiIRLg0Su35HariA6ToQZPCZiwWWIrAE5PsaxDxUbsvdS9Ff0xjuSNJsn6Df877Xb_T9nRS84_vyzezgccs9MsffyD32QKprVuASI=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-03-23T04:28:30.912Z,,
https://www.google.com/maps/place/SERVPRO+of+Toledo+West/data=!4m7!3m6!1s0x883c7c9baaaaaaab:0xb3a516e5a5c63584!8m2!3d41.6562745!4d-83.5996681!16s%2Fg%2F11h9x4zhb9!19sChIJq6qqqpt8PIgRhDXGpeUWpbM,SERVPRO of Toledo West,4.7,61,Water damage restoration service,,,https://www.servpro.com/locations/oh/servpro-of-toledo-west?utm_medium=organic&utm_source=gbp,+1 419-473-0561,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoYUDh520VaBPJirY-NkeV4dVUbH8-ybY1a6Vc4hyjpBrdzJyZimPurXtDU0CWnIImSKmE03JcFAoIBY1cYOKmJWr0yachodGnpzid92IzsZfkgTKrBADYh46pSmHTVmhZ_A35YIVDjwqrx=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-03-23T04:28:36.570Z,,
https://www.google.com/maps/place/Cousino+Restoration+%26+Environmental+of+Perrysburg/data=!4m7!3m6!1s0x883c76fc5feeeba3:0x4999a497addef143!8m2!3d41.5413035!4d-83.6447589!16s%2Fg%2F1tdch0q0!19sChIJo-vuX_x2PIgRQ_HerZekmUk,Cousino Restoration & Environmental of Perrysburg,4.2,93,Water damage restoration service,"26901 Eckel Rd, Perrysburg, OH 43551, United States","G9R4+G3 Perrysburg, Ohio, USA",http://www.cousinorestoration.com/,+1 734-205-1350,"Open 24 hours

Confirmed by this business 8 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxwyo6SY5iuZMLAf8wHubbGAf6psoIJ6O7H1ll36dqDjk0CHH5LzLxxZ-6YA6ku0h2lT__EMcfdWZ-f2AZjvV7JLUIUuCP6-STXgOdeaWwkOQVXRDftPFFc8my2SFM0CyLTVw=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-03-23T04:28:41.909Z,,
https://www.google.com/maps/place/Quest+Restoration/data=!4m7!3m6!1s0x883c70bb67a90389:0x98926b0c77274051!8m2!3d41.6245522!4d-83.6531617!16s%2Fg%2F1td1knqv!19sChIJiQOpZ7twPIgRUUAndwxrkpg,Quest Restoration,4.9,44,Water damage restoration service,"843 Warehouse Rd, Toledo, OH 43615, United States","J8FW+RP Toledo, Ohio, USA",http://www.quest-restoration.com/,+1 800-735-2084,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAcPA0ud2p0uoMHxsAJsPdYVmUjuJAD6Nfhn4ghKfQxZBrnWD6E6CiTpKROMr0z62IqEtZBda-l1SqMFX-mlzp6EcCzjxzoC2oSVt7ZxAbQR5BW-A-c24PSUUyKqd0Xg9PaXdt=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-03-23T04:28:46.749Z,,
https://www.google.com/maps/place/SERVPRO+of+Bowling+Green%2FWest+Lucas+County/data=!4m7!3m6!1s0x883c7b70d5a67021:0x6628ce1bd6ce2f78!8m2!3d41.6112555!4d-83.7138464!16s%2Fg%2F1tdvvz_2!19sChIJIXCm1XB7PIgReC_O1hvOKGY,SERVPRO of Bowling Green/West Lucas County,4.6,72,Water damage restoration service,"1632 Holloway Rd, Holland, OH 43528, United States","J76P+GF Holland, Ohio, USA",https://www.servpro.com/locations/oh/servpro-of-bowling-green-west-lucas-county?utm_medium=organic&utm_source=gbp,+1 419-867-8678,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2Y02SfcvcUPYxqjH7yUvaQ2MBZTa05U6V4RBZfX8NoJD4uUcyyqanFAboyeEl7mJDWi4o-4qIMMBEFFymWb_8WtbWcwLuPDBVbiRtNU5N4dm7eykmpdQTdjNOAeI0O1YBJHDg=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-03-23T04:28:51.476Z,,
https://www.google.com/maps/place/AAA+Standard/data=!4m7!3m6!1s0x883c7903e734a92f:0xe0949b153a21292c!8m2!3d41.6304626!4d-83.6389617!16s%2Fg%2F1tdftthx!19sChIJL6k05wN5PIgRLCkhOhWblOA,AAA Standard,4.2,57,Water damage restoration service,"4117 South Ave #6231, Toledo, OH 43615, United States","J9J6+5C Toledo, Ohio, USA",https://aaastandardservices.com/,+1 419-535-0274,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAvnXubM4-UN9zTMBAFwqjdzdWQUd2fjtZA_xAKjeEPC7e5DfqVaJsVkdbNgWWZLuebxXYK1xpROM8-Kq8U4ntKzKVclYUb-7Bp8d0CwurKXGZ7AoQWO2SZYnpoDbKQ1dujS6O=w408-h546-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-03-23T04:28:56.319Z,,
https://www.google.com/maps/place/BluSky+Restoration+Contractors/data=!4m7!3m6!1s0x883c722475bffdb3:0x5b64182dc223d208!8m2!3d41.504164!4d-83.7357678!16s%2Fg%2F11bwf7rqnr!19sChIJs_2_dSRyPIgRCNIjwi0YZFs,BluSky Restoration Contractors,4.2,98,Building restoration service,"1300 Michigan Ave, Waterville, OH 43566, United States","G737+MM Waterville, Ohio, USA",https://goblusky.com/locations/toledo-oh/,+1 419-878-8550,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoayGThKLDOoAPIQq06Px9r5Lz1-MedqxtFVu4sNG39WzgtxpyU_SXPyVHUJREsYuDEEJ0iJZC579jYe9l8F3-pDolN58OjoqgOoVLyCSgOuTq8G61b13y2oja7y5rtXN6KYvjjjwLihZ4=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-03-23T04:29:01.214Z,,
https://www.google.com/maps/place/SERVPRO+of+Toledo/data=!4m7!3m6!1s0x26fb45c9f6ed5945:0xf6c659f93dde37fd!8m2!3d41.635938!4d-83.571897!16s%2Fg%2F11rt79mqwp!19sChIJRVnt9slF-yYR_TfePflZxvY,SERVPRO of Toledo,4.8,50,Water damage restoration service,,,https://www.servpro.com/locations/oh/servpro-of-toledo?utm_medium=organic&utm_source=gbp,+1 419-691-6550,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer5jE9ElWOEeVngXYO7d5CKKBAVhK3JWgu-P_eQbRJtM3ETkmt6rqK6dtwCRuG6OF8rX4LAoQ9cMaEVwkKbvBkHPaEXhCpq7XtSp5Ju3-RfLGr5HU8pidKg1yz8C3dIBcC9QAK5Pz8CojmP=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-03-23T04:29:06.052Z,,
https://www.google.com/maps/place/24+Hour+Flood+Pros+of+Toledo/data=!4m7!3m6!1s0x6e7e41401212a4bb:0xc151b7d5b328947c!8m2!3d41.603525!4d-83.5572019!16s%2Fg%2F11vwjnhxw5!19sChIJu6QSEkBBfm4RfJQos9W3UcE,24 Hour Flood Pros of Toledo,4.7,160,Water damage restoration service,,,https://www.24hourfloodpros.com/toledo/,+1 419-573-7976,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerXP7TNAZ31WKUxwnVf4oYSMV8EMkPES3i4XU3mTg3XuZtL1O_yinFRo1EAvkULPjL5WxRlvveClh0XpBNNjH_SCCYNP0cETvSfF5Gs9uc1ElS6lOXyr8x18vTstV49i_tk0lvC7Q=w408-h326-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-03-23T04:29:10.702Z,,
https://www.google.com/maps/place/Smithers+Home+Maintenance+LLC/data=!4m7!3m6!1s0xaa6d99a7b53eed2d:0xcd6ab2a9f8c506c4!8m2!3d41.5723172!4d-83.6448364!16s%2Fg%2F11sfpwtybx!19sChIJLe0-taeZbaoRxAbF-Kmyas0,Smithers Home Maintenance LLC,5.0,105,Handyman/Handywoman/Handyperson,"1095 Elco Ave, Maumee, OH 43537, United States","H9C4+W3 Maumee, Ohio, USA",https://www.smithershomemaintenance.com/,+1 419-250-1797,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerGbyaLvEPMUeaIg2th8mSlUwNgHMyDDRFczy70TBJ44mSV3xbkxmvn1Xl2o0cAzBhRBp6qqXCKpaG_R2BX_j53hT0AodtXhgTIaYKIrj4HVLulEaoNTHAQ2_oMd9Ymfr6fqwM8=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2026-03-23T04:29:15.537Z,,
