placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,error
"https://www.google.com/maps/place/parkingmgt.com/@32.3786499,-86.3156636,17z/data=!3m1!4b1!4m6!3m5!1s0x888e812e01ea96e7:0xe4c845f8ca0e84f3!8m2!3d32.3786499!4d-86.3156636!16s%2Fg%2F11vzgmb561",parkingmgt.com,,,Parking lot,"280 Maxwell Blvd, Montgomery, AL 36104, United States","9MHM+FP Montgomery, Alabama, USA",https://parkingmgt.com/montgomery-parking-management-services/,,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-28T19:06:40.301Z,,,
https://www.google.com/maps/place/parkingmgt.com/data=!4m7!3m6!1s0x888e81c27d984241:0x8d867f37b2117116!8m2!3d32.3782093!4d-86.3150868!16s%2Fg%2F11y4byzdgb!19sChIJQUKYfcKBjogRFnERsjd_ho0,parkingmgt.com,,,Parking lot,"425 Molton St, Montgomery, AL 36104, United States","9MHM+7X Montgomery, Alabama, USA",https://parkingmgt.com/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=83qf8xqx0eMroX5Y1iDDKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.96606&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-28T19:06:45.143Z,,,
https://www.google.com/maps/place/Parking/data=!4m7!3m6!1s0x888e8171d27b4c13:0xd4de727f51364991!8m2!3d32.3785146!4d-86.3068471!16s%2Fg%2F11c6cqrywj!19sChIJE0x70nGBjogRkUk2UX9y3tQ,Parking,,,Parking garage,"162-184 Monroe St, Montgomery, AL 36104, United States","9MHV+C7 Montgomery, Alabama, USA",https://www.montgomeryal.gov/live/parkmobile-smart-parking-app,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CMLiMZlPfINERvsJPUeKMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.73865&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Blue+Ridge+Montgomery+AL/@32.4418488,-86.2177828,14z",2025-10-28T19:06:47.442Z,,,
https://www.google.com/maps/place/Public+Parking/data=!4m7!3m6!1s0x888e816fc7f18241:0x4f453625419c0f09!8m2!3d32.3796001!4d-86.3086865!16s%2Fg%2F11c2kl9j2l!19sChIJQYLxx2-BjogRCQ-cQSU2RU8,Public Parking,4.5,4,Parking garage,"62 Madison Ave, Montgomery, AL 36104, United States","9MHR+RG Montgomery, Alabama, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8Q48r47328s0-r4xBCTsNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.8646&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pike+Road+Montgomery+AL/@32.303844,-86.1026888,14z",2025-10-28T19:06:58.594Z,,,
https://www.google.com/maps/place/Public+parking+deck/data=!4m7!3m6!1s0x888e81457fe3066d:0x66b7f3e03154f722!8m2!3d32.3664054!4d-86.284756!16s%2Fg%2F11j8rdlgwz!19sChIJbQbjf0WBjogRIvdUMeDzt2Y,Public parking deck,2.5,2,Parking garage,"1724 Pine St, Montgomery, AL 36106, United States","9P88+H3 Montgomery, Alabama, USA",,+1 334-293-8007,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwJ2eud-64hO20ScfmSc2pP235XkA4TqiTnJkyoiPXYqpwhKkLj_MdIq2TcmPQIviaR1b9sXczp7v8ucTt7cBfM-YVT-kcLID140ldCPSY07_nAq-EjVdJmvVvwvie6NUWYHVEI=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pike+Road+Montgomery+AL/@32.303844,-86.1026888,14z",2025-10-28T19:07:02.987Z,,,
https://www.google.com/maps/place/City+of+Montgomery+Municipal+Parking+Facility/data=!4m7!3m6!1s0x888e816fc9d3f2cf:0xeba2306c4aa29c13!8m2!3d32.3787309!4d-86.3084583!16s%2Fg%2F11jz5glbzp!19sChIJz_LTyW-BjogRE5yiSmwwous,City of Montgomery Municipal Parking Facility,4.0,2,Parking lot,"35 Monroe St, Montgomery, AL 36104, United States","9MHR+FJ Montgomery, Alabama, USA",,+1 334-625-2004,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5whLMy6_HKdnj2n8tAjMxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.152631&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Pike+Road+Montgomery+AL/@32.303844,-86.1026888,14z",2025-10-28T19:07:05.450Z,,,
https://www.google.com/maps/place/Superior+Parking+Management+Solutions/data=!4m7!3m6!1s0x88605f98d0ca3b07:0x5774d9a8418e3876!8m2!3d35.0637303!4d-85.3083608!16s%2Fg%2F11v_4z_72m!19sChIJBzvK0JhfYIgRdjiOQajZdFc,Superior Parking Management Solutions,3.5,19,Valet parking service,"134 N Market St unit 4435, Chattanooga, TN 37405, United States","3M7R+FM Chattanooga, Tennessee, USA",https://www.parkingsuperior.com/,+1 423-405-0899,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMAwJVdyNRaP6BdEkuqJtu7Y0fH1hKYATO1fFzq=w408-h366-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Prattville+Montgomery+AL/@32.4640245,-86.4596966,14z",2025-10-28T19:07:24.185Z,,,
https://www.google.com/maps/place/River+Region+Locksmith+and+Security/data=!4m7!3m6!1s0x888e8f9576101f3b:0x68215fa4f07a325d!8m2!3d32.4605232!4d-86.4495253!16s%2Fg%2F11h8l6n11c!19sChIJOx8QdpWPjogRXTJ68KRfIWg,River Region Locksmith and Security,4.9,351,Locksmith,"941 E Main St, Prattville, AL 36066, United States","FH62+65 Prattville, Alabama, USA",http://riverregionlocksmith.com/,+1 334-245-9492,"Open ⋅ Closes 10 pm

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMLTr0vIMyNfkV6rZIQVL4gBFMiUbC9IEgZZ9w=w408-h271-k-no,true,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,Closed,8 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Prattville+Montgomery+AL/@32.4640245,-86.4596966,14z",2025-10-28T19:07:34.944Z,,,
https://www.google.com/maps/place/The+Mills+at+601/data=!4m7!3m6!1s0x888e85618efaecdf:0xad1246c93e508c06!8m2!3d32.4627816!4d-86.4196671!16s%2Fg%2F11bvvxkx_q!19sChIJ3-z6jmGFjogRBoxQPslGEq0,The Mills at 601,4.0,72,Apartment rental agency,"601 McQueen Village Rd, Prattville, AL 36066, United States","FH7J+44 Prattville, Alabama, USA",https://www.themillsat601.com/?utm_source=GMB&utm_medium=organic&utm_campaign=gmb-profile,+1 334-361-7195,"Open ⋅ Closes 6 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNV0eYfHOzSftME_Vaj7ZMfrBFplvRPA3f461yn=w408-h271-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Prattville+Montgomery+AL/@32.4640245,-86.4596966,14z",2025-10-28T19:07:39.536Z,,,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x888e85c2eae37b09:0x9f7823e71e37d9f6!8m2!3d32.4842958!4d-86.4151006!16s%2Fg%2F11s3v_4mt9!19sChIJCXvj6sKFjogR9tk3HucjeJ8,Chick-fil-A,4.5,903,Fast food restaurant,"2021 Fairview Ave, Prattville, AL 36066, United States","FHMM+PX Prattville, Alabama, USA",https://www.chick-fil-a.com/locations/al/north-prattville?utm_source=yext&utm_medium=link,+1 334-568-5080,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy8lqhYlRbar1Epc7FyC60XOAIeoyoW8joOiNQAASAREpnU5C62PgMK31UGk1NFVvPZfNTvpmTsBMqMxolvjHVVWH5EogDwhbr_UeNULGjlwu18UG6g3NQ1lxOsISlqEckyWnTd=w408-h306-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,Closed,6 am–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Prattville+Montgomery+AL/@32.4640245,-86.4596966,14z",2025-10-28T19:07:44.096Z,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · No-contact delivery,,
