placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Ruchi+Gupta+CPA+LLC/data=!4m7!3m6!1s0x864c28c8a8391923:0xbe04e9d34f4c0252!8m2!3d33.0162591!4d-97.086461!16s%2Fg%2F1ptwsmwpk!19sChIJIxk5qMgoTIYRUgJMT9PpBL4,Ruchi Gupta CPA LLC,5.0,95,Certified public accountant,"2205 Roadrunner Dr, Flower Mound, TX 75022, United States","2W87+GC Flower Mound, Texas, USA",http://www.ruchiguptacpa.com/,+1 972-200-3189,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ERwc_qvmkurCin9cy_lYGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.27682&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-10-19T15:16:09.170Z,,,
https://www.google.com/maps/place/Paramount+Tax+%26+Accounting+Flower+Mound/data=!4m7!3m6!1s0x4bcf3b3353ca4081:0x9d3575fe69d9152d!8m2!3d33.0390562!4d-97.0514231!16s%2Fg%2F11xlg8gy6c!19sChIJgUDKUzM7z0sRLRXZaf51NZ0,Paramount Tax & Accounting Flower Mound,5.0,58,Tax preparation service,"800 Parker Square Rd Suite 285C, Flower Mound, TX 75028, United States","2WQX+JC Flower Mound, Texas, USA",https://paramount.tax/flower-mound,+1 469-430-8511,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMWFHNe72FEZyGU-b26I8h6NSNcoL5c6YgMtB8B=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-10-19T15:16:13.885Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Williams+%26+Kunkel+CPAs,+LLP/data=!4m7!3m6!1s0x864c2d16070bbc63:0x75d40758e964228d!8m2!3d33.0400815!4d-97.0456223!16s%2Fg%2F1tj33jpv!19sChIJY7wLBxYtTIYRjSJk6VgH1HU","Williams & Kunkel CPAs, LLP",4.7,67,Certified public accountant,"4051 Kirkpatrick Ln #100, Flower Mound, TX 75028, United States","2XR3+2Q Flower Mound, Texas, USA",http://williamskunkelcpa.com/,+1 972-446-1040,"Closed ⋅ Opens 9 am Mon

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPswNoOSyc00Vo8BCjvwLqVkNGUeeW2x5Fht6FX=w420-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-10-19T15:16:18.765Z,,,
https://www.google.com/maps/place/Peter+Marshall+%26+Company+CPA/data=!4m7!3m6!1s0x864c2d6a97710c81:0x6175b7b50752b029!8m2!3d33.0377557!4d-97.0706921!16s%2Fg%2F11c58qcwyd!19sChIJgQxxl2otTIYRKbBSB7W3dWE,Peter Marshall & Company CPA,4.8,21,Accounting firm,"3861 Long Prairie Rd #100, Flower Mound, TX 75028, United States","2WQH+4P Flower Mound, Texas, USA",https://marshallcpafirm.com/,+1 972-355-3930,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPmhET-cFldo6BDFZwtteWQp4xWo5CIyRtgXZ_M=w408-h597-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-10-19T15:16:23.234Z,,,
https://www.google.com/maps/place/Master+Plan+Tax+Solutions/data=!4m7!3m6!1s0x864c36f57e9c3877:0xf6ad4a37c6dc21e7!8m2!3d32.9986377!4d-97.0690335!16s%2Fg%2F11g8p8wqfv!19sChIJdzicfvU2TIYR5yHcxjdKrfY,Master Plan Tax Solutions,5.0,202,Tax preparation service,"1011 Surrey Ln Bldg 200 Ste 28, Flower Mound, TX 75022, United States","XWXJ+F9 Flower Mound, Texas, USA",https://www.masterplantaxes.com/,+1 682-444-7526,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOKEl1IcvTMcu5GZnMg1_khGdpDDzTkv0-qtVZ1=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-10-19T15:16:27.736Z,,,
https://www.google.com/maps/place/Block+Advisors/data=!4m7!3m6!1s0x864c2d1fc9bb77e5:0xb3b2fa426006b6cc!8m2!3d33.0150595!4d-97.0696451!16s%2Fg%2F1vn18yfx!19sChIJ5Xe7yR8tTIYRzLYGYEL6srM,Block Advisors,4.9,102,Tax preparation service,"2608 Flower Mound Rd Ste 126, Flower Mound, TX 75028, United States","2W8J+24 Flower Mound, Texas, USA",https://www.blockadvisors.com/tax-office-near-me/texas/flower-mound/40891/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 972-355-2635,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipO_y9UMxo911Z2nT7H_3o1okt8KxTlrscptw0EX=w408-h272-k-no,true,Closed,10 am–2 pm,Closed,3–7 pm,Closed,Closed,10 am–3 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-10-19T15:16:32.241Z,,,
https://www.google.com/maps/place/Millner%7CWoodruff+CPAs/data=!4m7!3m6!1s0x864c2d429e67b345:0xc497fd2da0e3d01d!8m2!3d33.0332619!4d-97.0684448!16s%2Fg%2F11g8v4zb6b!19sChIJRbNnnkItTIYRHdDjoC39l8Q,Millner|Woodruff CPAs,5.0,5,Accountant,"3505 Yucca Dr STE 101, Flower Mound, TX 75028, United States","2WMJ+8J Flower Mound, Texas, USA",https://millnerwoodruff.com/,+1 214-285-1522,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 11 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6k_5YTi6dMN0bkMpp2_nVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.1428&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-10-19T15:16:36.675Z,,,
https://www.google.com/maps/place/Chandler+%26+Knowles+CPAs/data=!4m7!3m6!1s0x864dcd879a965a4f:0xfe5bc700868a480b!8m2!3d33.0556321!4d-97.1449686!16s%2Fg%2F1tk6w9ns!19sChIJT1qWmofNTYYRC0iKhgDHW_4,Chandler & Knowles CPAs,4.4,78,Certified public accountant,"7370 Hawk Road, Flower Mound, TX 75022, United States","3V44+72 Flower Mound, Texas, USA",https://www.chandlerknowlescpa.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 817-430-3000,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNn4AdY9im8Xhys0bcfhPbejOScqLuv2JxVjCHW=w408-h306-k-no,true,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-10-19T15:16:41.239Z,,,
"https://www.google.com/maps/place/Griffith+%26+Company,+CPA,+P.C./data=!4m7!3m6!1s0x864c2d17dccb69bd:0xb53b0a974510cf91!8m2!3d33.0265285!4d-97.0697398!16s%2Fg%2F1vkxmnvr!19sChIJvWnL3BctTIYRkc8QRZcKO7U","Griffith & Company, CPA, P.C.",5.0,1,Accountant,"2990 Long Prairie Rd #A, Flower Mound, TX 75022, United States","2WGJ+J4 Flower Mound, Texas, USA",,+1 972-355-8222,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FuxDGtbjkoVZ1isflNV1WA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.049484&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-10-19T15:16:43.697Z,,,
https://www.google.com/maps/place/Sikich+Franklin+J+CPA/data=!4m7!3m6!1s0x864c2d4712187e85:0x26ba116857150d58!8m2!3d33.0371373!4d-97.0787089!16s%2Fg%2F1td2zw5q!19sChIJhX4YEkctTIYRWA0VV2gRuiY,Sikich Franklin J CPA,5.0,5,Tax preparation service,"3121 Cross Timbers Rd # 4, Flower Mound, TX 75028, United States","2WPC+VG Flower Mound, Texas, USA",,+1 972-539-1333,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7V314xfxzqdGHaUiSzFdHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.13362&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–12 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2025-10-19T15:16:48.172Z,,,
