placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Luis%26James+Electric+LLC./data=!4m7!3m6!1s0x89b7c9a688d5e3d7:0x8adfdeb92cf847de!8m2!3d38.9446397!4d-77.0142808!16s%2Fg%2F11h8ycj662!19sChIJ1-PViKbJt4kR3kf4LLne34o,Luis&James Electric LLC.,4.7,113,Electrician,"133 Webster St NW #6, Washington, DC 20011, United States","WXVP+V7 Washington, District of Columbia, USA",https://www.luisjameselectricllc.com/,+1 240-551-2446,Open 24 hours,Identifies as Latino-owned,https://lh3.googleusercontent.com/p/AF1QipN5oOzhYGeUtydF9S9nCBj_5DKWO_IgHnCsOtAp=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-01-10T21:24:29.255Z,,
https://www.google.com/maps/place/Schmidt%27s+Electrical+Enterprise/data=!4m7!3m6!1s0x89b7b91f02b999ad:0xa4586adf3d39508b!8m2!3d38.8872412!4d-77.0032988!16s%2Fg%2F11v07s1jdk!19sChIJrZm5Ah-5t4kRi1A5Pd9qWKQ,Schmidt's Electrical Enterprise,4.9,48,Electrician,"Pennsylvania Ave. SE #201, Washington, DC 20020, United States","VXPW+VM Washington, District of Columbia, USA",https://schmidts-electrical.com/,+1 202-521-4835,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO67ed58Pb1pf07UDu0u-9NFFF_pKb5bPDOQQeU=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-01-10T21:24:33.830Z,,
"https://www.google.com/maps/place/Johnson+Electric+Company,+Inc./data=!4m7!3m6!1s0x89b7c88754f60481:0x9ea78e021fc15288!8m2!3d38.9659509!4d-77.0165325!16s%2Fg%2F1v2gfnf3!19sChIJgQT2VIfIt4kRiFLBHwKOp54","Johnson Electric Company, Inc.",4.9,134,Electrician,"6230 3rd St NW, Washington, DC 20011, United States","XX8M+99 Washington, District of Columbia, USA",https://www.jecoinc.com/,+1 202-726-8488,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNBpKW-RTfk0aWqIDAzlHo_q0ywp6JdeJIrLxfG=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-01-10T21:24:38.698Z,,
https://www.google.com/maps/place/Harris+Electric+Company/data=!4m7!3m6!1s0x89b7b91cf7bfc6cf:0x94cb974a1797977a!8m2!3d38.9004034!4d-76.9887551!16s%2Fg%2F11btw_xy1t!19sChIJz8a_9xy5t4kRepeXF0qXy5Q,Harris Electric Company,4.5,44,Electrician,"1244 H St NE, Washington, DC 20002, United States","W226+5F Washington, District of Columbia, USA",http://harriselectriccompany.com/,+1 202-907-8298,Open · Closes 12 am,,https://lh3.googleusercontent.com/p/AF1QipPmwvayp30S-uhaIBY_tB1QWY8VjkiDXkwTvpJd=w408-h408-k-no,true,Open 24 hours,9 am–5 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-01-10T21:24:43.036Z,,
https://www.google.com/maps/place/R+J+Electric+Works/data=!4m7!3m6!1s0x89b7c78997ff8425:0x61c25ae4e72b55d!8m2!3d38.9224535!4d-76.9801249!16s%2Fg%2F1tfgkq72!19sChIJJYT_l4nHt4kRXbVyTq4lHAY,R J Electric Works,4.9,31,Electrician,"2505 17th St NE, Washington, DC 20018, United States","W2C9+XX Washington, District of Columbia, USA",https://www.rjelectricworks.co/,+1 202-529-6757,Closed · Opens 10 am Sun,,https://lh3.googleusercontent.com/p/AF1QipNCfVdSixbcWX7M_BtLdQlghhH3wrKTT9iIIp9M=w431-h240-k-no,true,10 am–1 pm,10 am–1 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-01-10T21:24:47.371Z,,
https://www.google.com/maps/place/Holt+Electrical+Contractors+Inc/data=!4m7!3m6!1s0x89b7b9cae106aaab:0x3bcb4da12504c41d!8m2!3d38.8790828!4d-76.9900312!16s%2Fg%2F11ggrsc7fp!19sChIJq6oG4cq5t4kRHcQEJaFNyzs,Holt Electrical Contractors Inc,4.0,5,Electrician,"900 12th St SE, Washington, DC 20003, United States","V2H5+JX Washington, District of Columbia, USA",http://www.holtelectrical.com/,+1 202-822-9510,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx4UDT0m-we8BDRl5lU-2zFyhzGYMA9ksQBzGrMiZYX6y5y8aBX7-3Ke52VAe70tIo-pHT4tRgHb6MEEZZYuZm6WAdQi_QRY36FznCW0mgJEHi4f_G9Mz7OMdqReKd9Awf2D1pfoE43fNs=w408-h544-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-01-10T21:24:51.757Z,,
"https://www.google.com/maps/place/Covenant+Generator+Services+%26+Rentals/@38.1319444,-79.3308385,7z/data=!3m1!4b1!4m6!3m5!1s0x41977281ac9d7c19:0xa1a311829e28b821!8m2!3d38.1319444!4d-79.3308385!16s%2Fg%2F11rkrtlx9f",Covenant Generator Services & Rentals,5.0,1,Electric generator shop,,,https://cdcoinc.com/,+1 202-587-2730,Open 24 hours,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-01-10T21:24:57.910Z,,
https://www.google.com/maps/place/Precise+Building+Services/data=!4m7!3m6!1s0x89b7c75b192e8627:0xf6ccebf3fec255e3!8m2!3d38.9049415!4d-77.0024186!16s%2Fg%2F11fkmxvp9_!19sChIJJ4YuGVvHt4kR41XC_vPrzPY,Precise Building Services,4.9,126,Electrician,"1140 3rd St NE Suite 200, Washington, DC 20002, United States","WX3X+X2 Washington, District of Columbia, USA",https://www.precisebuildingservices.com/,+1 202-827-2214,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipO-mlEBk2ojufehrRpBY64ymntW7QwGpbktLA6F=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-01-10T21:25:02.544Z,,
https://www.google.com/maps/place/ACA+Power+and+Mechanical/data=!4m7!3m6!1s0x4a7c099aab99653b:0xce662b559a746e41!8m2!3d38.8989575!4d-77.0282533!16s%2Fg%2F11tmzml94w!19sChIJO2WZq5oJfEoRQW50mlUrZs4,ACA Power and Mechanical,4.9,48,Electrical installation service,"700 12th St NW, Washington, DC 20005, United States","VXXC+HM Washington, District of Columbia, USA",http://aca-power.com/,+1 240-371-6058,Open · Closes 12 am,,https://lh3.googleusercontent.com/p/AF1QipPsRmy6zmrMCSIDTjR2Mwb9J0bHMmq_HqZ95rDm=w408-h544-k-no,true,Open 24 hours,8 am–8 pm,Open 24 hours,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-01-10T21:25:07.029Z,,
https://www.google.com/maps/place/W.S.+Jenks+%26+Son/data=!4m7!3m6!1s0x89b7b80b920b5b87:0xb3b91bc7e05481ba!8m2!3d38.9024088!4d-76.9822292!16s%2Fg%2F1thvhv2k!19sChIJh1sLkgu4t4kRuoFU4McbubM,W.S. Jenks & Son,4.8,220,Hardware store,"910 Bladensburg Rd NE, Washington, DC 20002, United States","W229+X4 Washington, District of Columbia, USA",https://www.doitbest.com/w-s-jenks-and-son/,+1 202-529-6020,Closes soon · 5 pm · Opens 9 am Sun,,https://lh3.googleusercontent.com/p/AF1QipPBbhhCW3M6YGebLDlXrLAtSEHnUb6XUh5ue2mJ=w408-h277-k-no,true,9 am–5 pm,9 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Georgetown+DC/@38.9097057,-77.0653565,14z",2026-01-10T21:25:11.595Z,"Neighborhood hardware store with a wide range of tools, paint, building materials & gardening needs. · In-store pick-up · Delivery",
