placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/Pool+World/data=!4m7!3m6!1s0x4cca7ba16f8bae17:0x948caca2ea58766a!8m2!3d44.4517756!4d-73.2193238!16s%2Fg%2F1tdy_lbv!19sChIJF66Lb6F7ykwRanZY6qKsjJQ,Pool World,4.3,42,Swimming pool contractor,"16 Austin Dr, Burlington, VT 05401, United States","FQ2J+P7 Burlington, Vermont, USA",http://www.poolworld.com/,+1 802-860-7665,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz4c7SFwSLXWl7wtrcurBDu-60GqfSQzi2yf-ChttkRetCgV-17tF0tYmOkI6ysMn0FRZOt7vWJo1sJhaOv5aoFQ3PbfpMED161IIKuCdncmV32KO6sViQLQtRLe4_NoREF-AI6fw=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-10-27T18:44:31.133Z,,,
https://www.google.com/maps/place/Paragon+Pools+LLC+of+Burlington/data=!4m7!3m6!1s0x4cca7bf9d7603125:0xb4856e6de0dbf12f!8m2!3d44.4758825!4d-73.212072!16s%2Fg%2F11h6c9qr8b!19sChIJJTFg1_l7ykwRL_Hb4G1uhbQ,Paragon Pools LLC of Burlington,5.0,3,Swimming pool repair service,"Burlington, VT 05401, United States","FQGQ+95 Burlington, Vermont, USA",http://www.facebook.com/Paragonpoolsllc,+1 802-353-6624,,https://lh3.googleusercontent.com/p/AF1QipP9GIrBUnrS5WeLjGy_ktMvnIr5UE7JxzBHV9qN=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-10-27T18:44:35.043Z,,,
https://www.google.com/maps/place/Image+Pools+and+Spas/data=!4m7!3m6!1s0x4cca7b1496845f6f:0xb0d6599949699784!8m2!3d44.3832503!4d-72.903145!16s%2Fg%2F11pw9kj7xb!19sChIJb1-ElhR7ykwRhJdpSZlZ1rA,Image Pools and Spas,4.8,16,Swimming pool contractor,,,https://www.imagepoolsvt.com/,+1 802-497-0770,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMQ80ux8NeME3OatZf9Sk32ajxhPH-Zgi5P4lt-=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-10-27T18:44:40.732Z,,,
https://www.google.com/maps/place/Shepnell+Pool+and+Spa/data=!4m7!3m6!1s0x4cca71d36a3147e5:0x1fc9a630043d9311!8m2!3d44.54385!4d-73.214121!16s%2Fg%2F1tfg2q81!19sChIJ5UcxatNxykwREZM9BDCmyR8,Shepnell Pool and Spa,4.8,10,Hot tub store,"133 Blakely Rd, Colchester, VT 05446, United States","GQVP+G9 Colchester, Vermont, USA",http://www.shepnell.com/,+1 802-862-2525,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E68DyvMP6boCxBPP2KRJqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.58043&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-10-27T18:44:45.642Z,,,
https://www.google.com/maps/place/Allen+Pools+%26+Spas/data=!4m7!3m6!1s0x4cca78f6ff64ef73:0xb93b41bca762bfee!8m2!3d44.4466251!4d-73.1052766!16s%2Fg%2F1tdk4t7n!19sChIJc-9k__Z4ykwR7r9ip7xBO7k,Allen Pools & Spas,4.8,441,Hot tub store,"32 Cottonwood Dr #107, Williston, VT 05495, United States","CVWV+MV Williston, Vermont, USA",https://allenpools-spas.com/,+1 802-288-9028,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNqFwvQP8oQ2DSogM5eL59ZrZ5MxUktCGHTuekn=w408-h408-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,10 am–2 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-10-27T18:44:51.533Z,· In-store shopping · Kerbside pickup,LGBTQ+ friendly,
https://www.google.com/maps/place/Cool+Pools/data=!4m7!3m6!1s0x4cca79d88b9b3509:0x7478665dba0e2c00!8m2!3d44.488665!4d-73.1142912!16s%2Fg%2F11fy7gn_r9!19sChIJCTWbi9h5ykwRACwOul1meHQ,Cool Pools,4.3,6,Swimming pool contractor,"33 Park St, Essex Junction, VT 05452, United States","FVQP+F7 Essex Junction, Vermont, USA",http://coolpoolsvt.com/,+1 802-316-0441,"Open 24 hours

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPkk6MMvDKrGN0hcCt_UmoKOTO0dS2lKbElAHx5=w561-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-10-27T18:44:56.716Z,,,
https://www.google.com/maps/place/Waterworks+Pool+%26+Spa+Services+Co/data=!4m7!3m6!1s0x4cca742d9cda2f53:0x941b4e297cce409b!8m2!3d44.565315!4d-73.054383!16s%2Fg%2F1tfsshvb!19sChIJUy_anC10ykwRm0DOfClOG5Q,Waterworks Pool & Spa Services Co,5.0,2,Swimming pool contractor,"765 Chapin Rd, Essex Junction, VT 05452, United States","HW8W+46 Essex Junction, Vermont, USA",,+1 802-879-3638,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxq8SU2LVFQpsHCwOw7khtht7PEdUVakMM8xVljlEQ_92UQa0NMoE2Tmb7jSbMTKXsIb02hM6Rr7poqQm8MeESHOj26uDD5HacrgqLZGQnvwirbYGGrbNMEHS2vUbH9aOXkWjX5=w408-h725-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-10-27T18:45:01.604Z,,,
https://www.google.com/maps/place/Premier+Pool+Service-VT/data=!4m7!3m6!1s0x4cca71010458c7b7:0x483ae71f7b2dfd70!8m2!3d44.5499836!4d-73.2303864!16s%2Fg%2F11h7cl7p30!19sChIJt8dYBAFxykwRcP0tex_nOkg,Premier Pool Service-VT,5.0,5,Pool cleaning service,,,,+1 802-363-3357,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNNAfQQM9DwZwM8Pt8_02qRnN7UotaUL0hSpGDd=w408-h270-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-10-27T18:45:06.792Z,,,
https://www.google.com/maps/place/Leisure+World+Pools/data=!4m7!3m6!1s0x4cca7a1a7ec183cd:0x2fce20c4e71ec94f!8m2!3d44.485228!4d-73.1650818!16s%2Fg%2F1tjz2_7w!19sChIJzYPBfhp6ykwRT8ke58Qgzi8,Leisure World Pools,3.7,39,Swimming pool supply store,"1245 Airport Pkwy, South Burlington, VT 05403, United States","FRPM+3X South Burlington, Vermont, USA",http://www.leisureworldpool.com/,+1 802-862-1552,"Open ⋅ Closes 5 pm

Confirmed by others 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwNFwMZ8m97aTKoLMi1NGToFcg3oxFtd52vG9b2pOkYfgD-7MtSi-dkj3w0rLAAus5bnwYCXUCAzcOhG4jssP3QMr7S3m6v_ovoDF0pAKz0vCtfo0Un6VDLcw1two-8vUaphJCxpWBrJQ3P=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-10-27T18:45:11.756Z,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Vertscape/data=!4m7!3m6!1s0x4cca7b1106d88465:0xccc9874a3d0b8c72!8m2!3d44.4745267!4d-73.2162763!16s%2Fg%2F11t8bkj19c!19sChIJZYTYBhF7ykwRcowLPUqHycw,Vertscape,5.0,7,Landscaper,"59 King St, Burlington, VT 05401, United States","FQFM+RF Burlington, Vermont, USA",https://vertscapelandscaping.com/,+1 802-503-2413,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMtnYMEK8zIXLa_j0HiZCoAgxNb7ndWoIT2A6d5=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-10-27T18:45:16.468Z,,,
