placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned
"https://www.google.com/maps/place/Cover+Care,+LLC/data=!4m7!3m6!1s0x8752f4acaeba1175:0x8fb94956f1269ce8!8m2!3d40.7231707!4d-111.9456287!16s%2Fg%2F11clwpng2k!19sChIJdRG6rqz0UocR6Jwm8VZJuY8","Cover Care, LLC",4.5,113,Swimming pool contractor,"2070 W 2200 S, West Valley City, UT 84119, United States","P3F3+7P West Valley City, Utah, USA",https://covercare.com/,+1 801-601-8712,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNsSXKz20r1Lx2Zh0jDFG07Fz8qzYLLtkSrvjuR=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-27T18:32:09.695Z,,,
"https://www.google.com/maps/place/Cover-Pools,+Inc./data=!4m7!3m6!1s0x87528af6e2221125:0x9ee6ee7201df6133!8m2!3d40.7142853!4d-111.9525605!16s%2Fg%2F1tglhszn!19sChIJJREi4vaKUocRM2HfAXLu5p4","Cover-Pools, Inc.",3.3,75,Manufacturer,"2620 Decker Lake Blvd, West Valley City, UT 84119, United States","P27W+PX West Valley City, Utah, USA",http://www.coverpools.com/,+1 801-484-2724,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPUApGIDDbGs97BClOOPCyy5AXYmsMEhQNDABA0=w648-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-27T18:32:15.846Z,,,
https://www.google.com/maps/place/ASP+-+America%27s+Swimming+Pool+Company+of+Salt+Lake+City/data=!4m7!3m6!1s0x87528579eb87b6eb:0x9a5066f97c5cfd41!8m2!3d40.5314564!4d-111.989557!16s%2Fg%2F11j7ylc9df!19sChIJ67aH63mFUocRQf1cfPlmUJo,ASP - America's Swimming Pool Company of Salt Lake City,4.7,47,Swimming pool contractor,"12084 S 4130 W, Riverton, UT 84096, United States","G2J6+H5 Riverton, Utah, USA",https://www.asppoolco.com/salt-lake-city/?utm_source=GMB&utm_medium=organic&utm_campaign=salt-lake-city,+1 385-217-6122,"Open ⋅ Closes 5 pm

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOub-BAuFqocRj-6hmUBIIpRt0ZqZ5XnFU9ieFi=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-27T18:32:20.889Z,,,
https://www.google.com/maps/place/SLC+Pool+Service/data=!4m7!3m6!1s0x6326b8c7887432ff:0x8c60aea0255a2619!8m2!3d40.6583997!4d-111.8976124!16s%2Fg%2F11kc9346d5!19sChIJ_zJ0iMe4JmMRGSZaJaCuYIw,SLC Pool Service,4.7,38,Pool cleaning service,"5209 Commerce Dr, Murray, UT 84107, United States","M452+9X Murray, Utah, USA",http://www.slcpoolservice.com/,+1 801-808-1581,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNrMg400ECT7GZ-796lkwz0qF3J2Fyrj5RLFEGN=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-27T18:32:25.916Z,,,
https://www.google.com/maps/place/Deep+Blue+Pools+And+Spas/data=!4m7!3m6!1s0x87526267836d5095:0x4a78ab34b150bcfc!8m2!3d40.6815208!4d-111.8992909!16s%2Fg%2F1v26mlbr!19sChIJlVBtg2diUocR_LxQsTSreEo,Deep Blue Pools And Spas,4.5,551,Swimming pool contractor,"4153 Commerce Dr Suite A, Millcreek, UT 84107, United States","M4J2+J7 Millcreek, Utah, USA",https://www.swimdeepblue.com/,+1 801-266-7665,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwYRYTVRfxMWj42mIbj_KTX4aQ59tpkKla8CJ4LJnoQUzRw_QTdZ2tE_dfZyMtzXm3ww3bRTj0_GAw6BGVkZCxsj8OvC0zNR-GOzMsBXVkYYZH_YV_A4LC5n0G00CmJGhK7CFIO=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-27T18:32:31.010Z,,,
https://www.google.com/maps/place/LH+Maintenance/data=!4m7!3m6!1s0x80bd31a710f110c5:0xef639a2a1b126bc0!8m2!3d40.6680085!4d-111.906702!16s%2Fg%2F11trwzb7ys!19sChIJxRDxEKcxvYARwGsSGyqaY-8,LH Maintenance,5.0,19,Pool cleaning service,,,,+1 385-549-4519,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOIs2E5lfUhcSdb5z6gTCIESMBVvp2qPls6-0JG=w408-h544-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-27T18:32:36.167Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Dolphin+Pools+Inc.+%26+Bullfrog+Spas/data=!4m7!3m6!1s0x875261f66551e649:0x7390abbb3db38cc0!8m2!3d40.6684779!4d-111.8401566!16s%2Fg%2F11b7vzch8x!19sChIJSeZRZfZhUocRwIyzPburkHM,Dolphin Pools Inc. & Bullfrog Spas,4.5,195,Swimming pool contractor,"4678 Highland Dr. #1, Millcreek, UT 84117, United States","M595+9W Millcreek, Utah, USA",https://dolphin-pools.com/,+1 801-277-8700,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPJo7-SJoca6BcFWI_Yoyuwmx5PJad_HSup6jQ=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-27T18:32:41.211Z,,,
https://www.google.com/maps/place/Utah+Vinyl+Pools+and+Spas/data=!4m7!3m6!1s0x874d7932624d45b7:0xc374fc81843b34b0!8m2!3d40.6623886!4d-111.8995215!16s%2Fg%2F11gf9f2qcr!19sChIJt0VNYjJ5TYcRsDQ7hIH8dMM,Utah Vinyl Pools and Spas,4.8,79,Swimming pool contractor,"5032 Commerce Dr #4708, Murray, UT 84107, United States","M462+X5 Murray, Utah, USA",http://www.utahvinylpools.com/,+1 801-563-7572,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOIztfadX8bh3QnOnzPcX31XXf_9grmqJmG2zpf=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-27T18:32:45.994Z,,,
https://www.google.com/maps/place/Mirage+Pools+%26+Service/data=!4m7!3m6!1s0x87528fdfd29799ad:0x28300777ae1e2206!8m2!3d40.784119!4d-111.9209344!16s%2Fg%2F11s88yh0r2!19sChIJrZmX0t-PUocRBiIerncHMCg,Mirage Pools & Service,5.0,7,Swimming pool contractor,,,https://mirage-pools.com/,+1 385-276-0847,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM6hH7IsYqR-VcAlJoBX2Tw3dj0Z-JsgIICv5uZ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-27T18:32:50.943Z,,,
https://www.google.com/maps/place/Kelly+Blue+Pool+Service/data=!4m7!3m6!1s0x4d4717cffc03eeaf:0x9db3a87923a612ff!8m2!3d40.4902715!4d-112.800107!16s%2Fg%2F11s_xz3g3v!19sChIJr-4D_M8XR00R_xKmI3mos50,Kelly Blue Pool Service,,,Swimming pool contractor,,,http://www.kellybluepools.com/,+1 801-696-1326,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPqSoOIdTdV1riLWKP_6832q8WFT4eEnwkJtwcw=w408-h285-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-10-27T18:32:55.567Z,,,
