placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Generational+Healthcare/data=!4m7!3m6!1s0x87528b12c32e6a65:0x96e30b3f8eb73d9c!8m2!3d40.6990434!4d-111.9277263!16s%2Fg%2F1tf5f6s_!19sChIJZWouwxKLUocRnD23jj8L45Y,Generational Healthcare,4.8,133,Chiropractor,"1264 Village Main Dr Suite A, West Valley City, UT 84119, United States","M3XC+JW West Valley City, Utah, USA",https://generationalhealthcare.com/,+1 801-972-0393,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerTIyJBx-5mdk16wqaZdU669GgrWoXTz5mmKSs879G0hy-AlpluslQ170fBcSMLFOqwEfEalt_OaJQFoEUC5TE6sNHsi1IRjGC3K_zGbLFB8n_uhhm23T0BIOle6GDf2KY7sLJYMQ=w408-h243-k-no,true,8 am–6 pm,2–6 pm,8 am–1 pm,Closed,Closed,8 am–6 pm,2–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-01-28T20:00:57.389Z,,,,
"https://www.google.com/maps/place/Grange,+Tim,+M.D./data=!4m7!3m6!1s0x87528cc3375cc7a1:0xc346f1b0dac525a7!8m2!3d40.6989967!4d-111.9877405!16s%2Fg%2F1tslk61k!19sChIJocdcN8OMUocRpyXF2rDxRsM","Grange, Tim, M.D.",4.6,33,Doctor,"4052 Pioneer Pkwy Ste 208, West Valley City, UT 84120, United States","M2X6+HW West Valley City, Utah, USA",,+1 801-955-1232,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WINpR-Yu3QM0mZqi8_aqCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.414423&pitch=0&thumbfov=100,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-01-28T20:01:03.495Z,,,,
"https://www.google.com/maps/place/Jeffrey+Pence,+DO/data=!4m7!3m6!1s0x87528d467c810c3b:0x5bb94222dd12a9fd!8m2!3d40.6999459!4d-111.9908256!16s%2Fg%2F11l38yk3zy!19sChIJOwyBfEaNUocR_akS3SJCuVs","Jeffrey Pence, DO",4.8,13,Pain management physician,"3336 S 4155 W Ste 102, West Valley City, UT 84120, United States","M2X5+XM West Valley City, Utah, USA",https://www.mountain.commonspirit.org/provider-search/jeffrey-pence-do,+1 801-964-3925,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMbBvahFfDpCASNn99wMTce7XkUinD821IMjtrs=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-01-28T20:01:08.298Z,,,,
"https://www.google.com/maps/place/CommonSpirit+Neurology,+Pain+%26+Spine+West+Valley/data=!4m7!3m6!1s0x87528dced4e53b7b:0x5803c6464ff8c2b8!8m2!3d40.6997939!4d-111.9903729!16s%2Fg%2F11ymqs30tn!19sChIJezvl1M6NUocRuML4T0bGA1g","CommonSpirit Neurology, Pain & Spine West Valley",,,Medical clinic,"3336 S 4155 W Ste 102, West Valley City, UT 84120, United States","M2X5+WV West Valley City, Utah, USA",,+1 801-964-3925,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gG-gjUhHX_F1l_L2lAFAOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.07376&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-01-28T20:01:10.830Z,,,,
"https://www.google.com/maps/place/Granger+Medical+Clinic+-+Pain+%26+Spine,+West+Jordan/data=!4m7!3m6!1s0x87528f399656fb99:0xfa1f6806f6fb5546!8m2!3d40.5873501!4d-111.9669362!16s%2Fg%2F11cs1glpzc!19sChIJmftWljmPUocRRlX79gZoH_o","Granger Medical Clinic - Pain & Spine, West Jordan",4.7,945,Medical clinic,"9001 3200 W, West Jordan, UT 84088, United States","H2PM+W6 West Jordan, Utah, USA",https://www.grangermedical.com/specialties/pain-spine/,+1 801-569-5520,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweowABG0yAkqNVcKsl7yeWTmRSEocVPsgek_oENEOFdqxh8e3pjOn54aSyvmvVXijlN099XOTAPPrmJ8JFCyqFBg1lSp7mGe7LYlCo4wjrxvah1a6QyHJN55Fd5aUNCAZwOEeJw3RDKjRyFO=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-01-28T20:01:15.621Z,,,,
https://www.google.com/maps/place/Sacred+Circle+Healthcare+West+Valley+Clinic/data=!4m7!3m6!1s0x87528dde675faa1b:0xd77aef15f31622cc!8m2!3d40.6974566!4d-111.9678236!16s%2Fg%2F11ll7m4g56!19sChIJG6pfZ96NUocRzCIW8xXvetc,Sacred Circle Healthcare West Valley Clinic,4.6,159,Medical clinic,"3448 S 3200 W, West Valley City, UT 84119, United States","M2WJ+XV West Valley City, Utah, USA",http://sacredcircle.com/,+1 801-359-2256,,https://lh3.googleusercontent.com/p/AF1QipMaDhdu1UXEeB2GPNMXjABeCuVSnxcTaSqE1iuh=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-01-28T20:01:20.397Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/CommonSpirit+Orthopedics+%26+Sports+Medicine+West+Valley/data=!4m7!3m6!1s0x87528cdb6510f12b:0xf3a4637a6c8ee500!8m2!3d40.6998904!4d-111.9908951!16s%2Fg%2F1tgwsr8k!19sChIJK_EQZduMUocRAOWObHpjpPM,CommonSpirit Orthopedics & Sports Medicine West Valley,4.8,107,Medical clinic,"3336 S 4155 W #102, West Valley City, UT 84120, United States","M2X5+XJ West Valley City, Utah, USA",https://www.mountain.commonspirit.org/location/orthopedics-sports-medicine-west-valley,+1 801-964-3925,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMypg9VVAp0mVSvTZLdwcTB6mmvTCDiDSZ6sK_y=w408-h326-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-01-28T20:01:25.393Z,,,,
https://www.google.com/maps/place/Spine+Orthopedic+%26+Pain+Center/data=!4m7!3m6!1s0x87528cc3375cc7a1:0xc2b41a343fc9d8e6!8m2!3d40.6989368!4d-111.9877111!16s%2Fg%2F1tkbyq06!19sChIJocdcN8OMUocR5tjJPzQatMI,Spine Orthopedic & Pain Center,3.8,12,Orthopedic clinic,"4052 Pioneer Pkwy, Salt Lake City, UT 84120, United States","M2X6+HW Salt Lake City, Utah, USA",,+1 801-955-1232,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WINpR-Yu3QM0mZqi8_aqCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.202162&pitch=0&thumbfov=100,false,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-01-28T20:01:30.105Z,,,,
https://www.google.com/maps/place/Core+Health+and+Injury+Center/data=!4m7!3m6!1s0x87528b65078a15c7:0xdb754d72c9a3bce3!8m2!3d40.6971764!4d-111.9481417!16s%2Fg%2F11f3x4myjg!19sChIJxxWKB2WLUocR47yjyXJNdds,Core Health and Injury Center,4.8,182,Medical clinic,"2222 W 3500 S, West Valley City, UT 84119, United States","M3W2+VP West Valley City, Utah, USA",https://www.utahcorehealth.com/,+1 801-316-8687,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOQM64l_-HhiAaijFfIhr3xj0ldcyZAb5s9BD3O=w427-h240-k-no,true,11 am–7 pm,11 am–7 pm,11 am–7 pm,10 am–2 pm,Closed,11 am–7 pm,11 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-01-28T20:01:34.908Z,Identifies as Latino-owned,,,
https://www.google.com/maps/place/Dr.+Calvin%27s+Clinic/data=!4m7!3m6!1s0x87528cc21ded3069:0x2026d56ba6c1b521!8m2!3d40.6969926!4d-111.9820142!16s%2Fg%2F1260dkd_8!19sChIJaTDtHcKMUocRIbXBpmvVJiA,Dr. Calvin's Clinic,4.9,1033,Chiropractor,"3800 W 3500 S Suite B, West Valley City, UT 84120, United States","M2W9+Q5 West Valley City, Utah, USA",https://drcalvinsclinic.com/,+1 801-973-1022,Closed · Opens 2:30 pm,https://lh3.googleusercontent.com/p/AF1QipMDIlXrZwqZPG4jGEo2wOue7YElKvcCy_gQjbBU=w408-h544-k-no,true,"10 am–1 pm, 2:30–7 pm","10 am–1 pm, 2:30–7 pm","10 am–1 pm, 2:30–6 pm",Closed,Closed,"10 am–1 pm, 2:30–7 pm","10 am–1 pm, 2:30–7 pm","https://www.google.com/maps/search/pain+management+physician+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-01-28T20:01:39.896Z,,,,
