placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Pain+and+Spine+Physicians+%7C+Chronic+Pain+%7C+Flower+Mound/data=!4m7!3m6!1s0x864c2d16393af8a7:0xbba61c15588ca446!8m2!3d33.0363278!4d-97.076826!16s%2Fg%2F1tp08j1h!19sChIJp_g6ORYtTIYRRqSMWBUcprs,Pain and Spine Physicians | Chronic Pain | Flower Mound,4.8,700,Pain management physician,"3001 Cross Timbers Rd, Flower Mound, TX 75028, United States","2WPF+G7 Flower Mound, Texas, USA",http://www.painspinetexas.com/,+1 972-350-0225,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwCsM-xUtXvRMjSNc13SP2yAlqzmrWxbEH6noCK8rcPwxahuPS-R_t58o2PhrVHFyevyO3J7gWQL7j8aGTGkH7Mkw6fsNwcqFeDY1p0wxHZdo1ZP3IpvSEiHITNuyHI834fn7lsA=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-28T18:37:43.010Z,,
https://www.google.com/maps/place/Liberty+Pain+Associates/data=!4m7!3m6!1s0x864c339e39e99927:0xd458558d36a53ca7!8m2!3d32.9980868!4d-97.0670186!16s%2Fg%2F11bw4r7p6g!19sChIJJ5npOZ4zTIYRpzylNo1VWNQ,Liberty Pain Associates,4.8,482,Pain management physician,"1021 Long Prairie Rd Suite 402, Flower Mound, TX 75022, United States","XWXM+65 Flower Mound, Texas, USA",https://www.libertypainassociates.com/,+1 972-355-9038,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_CY-U8fVKZ_8byQ0w3sMp2MPeGVq55f6EpKURNnJ3BNPxiaCapJ2kQlBH5dIezNVX7SCZcDQv79lLt7Jq3FHTOzgeS6ZxA__WqzP6o42S3FW_jsLhCqhx3A3E2BlINNVrjq2UzQ=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-28T18:37:49.034Z,,
https://www.google.com/maps/place/Clearway+Pain+Solutions/data=!4m7!3m6!1s0x864c2d81e3c2deb5:0xd422745c70baa169!8m2!3d33.0442225!4d-97.0688778!16s%2Fg%2F11wwz9qz_g!19sChIJtd7C44EtTIYRaaG6cFx0ItQ,Clearway Pain Solutions,5.0,90,Pain management physician,"2560 Central Park Ave #340, Flower Mound, TX 75028, United States","2WVJ+MC Flower Mound, Texas, USA",https://clearwaypain.com/location/flower-mound/,+1 850-547-6814,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep-KKYpBlkOW-x2CSqbjOoHxUJ-wao5kt95YEG2_dtGDEkPx_tKa9izMAkSVV4_6RKYuTaF3ybxvVgwMsTML41740FsOflC-ytePta8_fpnoHGy6H6MjB_fpA0vWVS24HWVJKDh=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-28T18:37:54.911Z,,
"https://www.google.com/maps/place/Abdul+Hayee,+MD/data=!4m7!3m6!1s0x864c2d16393af8a7:0x340329758f53a3e!8m2!3d33.0363278!4d-97.076826!16s%2Fg%2F1tlz_lbw!19sChIJp_g6ORYtTIYRPjr1WJcyQAM","Abdul Hayee, MD",4.6,26,Pain management physician,"3001 Cross Timbers Rd #120, Flower Mound, TX 75028, United States","2WPF+G7 Flower Mound, Texas, USA",https://www.painspinetexas.com/location/flower-mound/,+1 972-350-0225,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rconvHeuDaIU4t6HzpNZJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.94896&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-28T18:38:00.779Z,,
"https://www.google.com/maps/place/Steven+Tijmes,+DO/data=!4m7!3m6!1s0x864c2d07ce1e1a79:0x957146f10c89c894!8m2!3d33.0395809!4d-97.07127!16s%2Fg%2F11l6lj6hyw!19sChIJeRoezgctTIYRlMiJDPFGcZU","Steven Tijmes, DO",5.0,50,Pain management physician,"4001 Long Prairie Rd #110, Flower Mound, TX 75028, United States","2WQH+RF Flower Mound, Texas, USA",https://spineteamtexas.com/meet-your-team/doctors/steven-a-tijmes-do/,+1 817-442-9300,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=30IE2qNoRaP_sJ3hrsfW6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.620348&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/pain+management+physician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-28T18:38:06.396Z,,
https://www.google.com/maps/place/Texas+Mind+Science/data=!4m7!3m6!1s0x864c2dcf4b9ae2cd:0x11b46bd15cc974a5!8m2!3d33.0363278!4d-97.076826!16s%2Fg%2F11fs2qyjhj!19sChIJzeKaS88tTIYRpXTJXNFrtBE,Texas Mind Science,4.8,9,Pain management physician,"3001 Cross Timbers Rd, Flower Mound, TX 75022, United States","2WPF+G7 Flower Mound, Texas, USA",https://texasmindscience.com/?utm_source=Google&utm_medium=organic&utm_campaign=gmb,+1 844-572-7059,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rconvHeuDaIU4t6HzpNZJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.94896&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-28T18:38:11.452Z,,
"https://www.google.com/maps/place/Jon+T.+Vu,+MD/data=!4m7!3m6!1s0x864c2d16393af8a7:0x425f64becbd99bcc!8m2!3d33.0363278!4d-97.076826!16s%2Fg%2F1t_tkpwk!19sChIJp_g6ORYtTIYRzJvZy75kX0I","Jon T. Vu, MD",4.2,33,Pain management physician,"3001 Cross Timbers Rd suite 120, Flower Mound, TX 75022, United States","2WPF+G7 Flower Mound, Texas, USA",https://www.painspinetexas.com/location/flower-mound/,+1 972-350-0225,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KGBzKSEH1o8pqwDOu1l4PQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.11751&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-28T18:38:16.928Z,,
https://www.google.com/maps/place/Comprehensive+Pain+Institute/data=!4m7!3m6!1s0x864c2ffa623bc337:0x161abc871fd19c1b!8m2!3d33.0405!4d-97.0451072!16s%2Fg%2F11j9f3bw6z!19sChIJN8M7YvovTIYRG5zRH4e8GhY,Comprehensive Pain Institute,,,Pain control clinic,"4101 Kirkpatrick Ln, Flower Mound, TX 75028, United States","2XR3+6X Flower Mound, Texas, USA",https://cpi-pain.com/,+1 817-786-8238,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nwJtRZ6R-dvWlbH7tyx8Mw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.29843&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-28T18:38:22.406Z,,
https://www.google.com/maps/place/Spine+Team+Texas+-+Flower+Mound/data=!4m7!3m6!1s0x864c2d7dd66aead9:0x9a0ab3abd43201a!8m2!3d33.0395809!4d-97.07127!16s%2Fg%2F11l5hj5xh4!19sChIJ2epq1n0tTIYRGiBDvTqroAk,Spine Team Texas - Flower Mound,4.8,25,Physiatrist,"4001 Long Prairie Rd #110, Flower Mound, TX 75028, United States","2WQH+RF Flower Mound, Texas, USA",https://www.spineteamtexas.com/?utm_source=GMB&utm_medium=organic&utm_campaign=gbp-flowermound,+1 817-442-9300,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPk7QPBVsh40uF7l9ouHpk9ct7HkrJfyUxK3uFv=w408-h329-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-28T18:38:27.857Z,,
https://www.google.com/maps/place/Advanced+Pain+Institute+of+Texas/data=!4m7!3m6!1s0x864c2e0a2820f719:0xb2cf47bec94ba8d8!8m2!3d33.0454279!4d-97.0047288!16s%2Fg%2F11fy50bps5!19sChIJGfcgKAouTIYR2KhLyb5Hz7I,Advanced Pain Institute of Texas,4.7,207,Pain management physician,"500 W Main St Suite 230, Lewisville, TX 75057, United States","2XWW+54 Lewisville, Texas, USA",http://www.apitexas.com/,+1 972-866-4246,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipO6rxj10oXe3SKYnX_XAM7VH4ZXf9ODTqz3wqVi=w408-h612-k-no,true,7 am–4 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,7 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-28T18:38:33.222Z,,
