placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Naples+Pool+Service/data=!4m7!3m6!1s0x88db1dd202fe1b21:0x56a8c8c1aaa51db4!8m2!3d26.2248222!4d-81.7688599!16s%2Fg%2F11h002grgs!19sChIJIRv-AtId24gRtB2lqsHIqFY,Naples Pool Service,4.7,190,Pool cleaning service,"6455 Airport road North, Naples, FL 34109, United States","66FJ+WF Naples, Florida, USA",http://www.naplespool.com/?utm_source=google-map&utm_campaign=gmb&utm_medium=organic,+1 239-597-7114,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJgdR_Q4vtiyA45__Jytq9eZinnByQP-fIs6Tx3LMAdgXFOyiSrJNl4G8DwVfeccg_MA9Vh3o8aSocajaKIdT9kufJK8FfG966UBD1tA5Arv4H42wkPQRt7sonHurXkeQt03ZZ=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-27T18:12:56.870Z,,,,
https://www.google.com/maps/place/Sweetwater+Pool+Service/data=!4m7!3m6!1s0x88dae214ebb85cfd:0x5828e7624d1da3f5!8m2!3d26.1663789!4d-81.7639397!16s%2Fg%2F1tlgyrq4!19sChIJ_Vy46xTi2ogR9aMdTWLnKFg,Sweetwater Pool Service,4.6,136,Swimming pool contractor,"3575 Mercantile Ave, Naples, FL 34104, United States","568P+HC Naples, Florida, USA",http://trysweetwaterpools.com/,+1 239-775-7665,Closes soon ⋅ 3 pm ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMHtd6vlM2XkcPRiOvMJN-V2MlCJpSekpkPsqd0=w408-h272-k-no,true,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-27T18:13:02.896Z,,,,
https://www.google.com/maps/place/Edgewater+Pools+%26+Spas+%7C+Main+Office/data=!4m7!3m6!1s0x88dae17155555555:0xcbcec47271bf192a!8m2!3d26.2217491!4d-81.7775022!16s%2Fg%2F1tfbczbw!19sChIJVVVVVXHh2ogRKhm_cXLEzss,Edgewater Pools & Spas | Main Office,4.9,344,Pool cleaning service,"6201 Lee Ann Ln, Naples, FL 34109, United States","66CC+MX Naples, Florida, USA",http://edgewaterpoolsandspa.com/,+1 239-961-8379,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNX-XTrP6MMC02VVUQaPQwVCRp5yR081SscC4h5=w456-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-27T18:13:07.775Z,,,,
https://www.google.com/maps/place/Florida+Pool+Services+Inc/data=!4m7!3m6!1s0x88db1dd6fc0aee57:0xb3fd90fea181b6ab!8m2!3d26.2158245!4d-81.7784303!16s%2Fg%2F1tgw5v8n!19sChIJV-4K_NYd24gRq7aBof6Q_bM,Florida Pool Services Inc,4.6,71,Swimming pool contractor,"2011 Seward Ave, Naples, FL 34109, United States","668C+8J Naples, Florida, USA",http://floridapoolservice.net/,+1 239-594-8497,"Open ⋅ Closes 4 pm

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwUCTiPgE0ezluDK8fMCMMhKRbaJ__aHDuyCqONrL2CwpI0rxr889DvePF_8fP6_NDgipqyAe7xpLHcC_VRtRb61HdDEBVroKcA0zZtP0KmmShQzsL8etPAawerxZKSASN4UQIJHS1JOiPI=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-27T18:13:12.722Z,,,,
https://www.google.com/maps/place/Pool+Service+Unlimited/data=!4m7!3m6!1s0x88db1dd6228a22bb:0x432b2efbad497cf0!8m2!3d26.224812!4d-81.779785!16s%2Fg%2F1vnrrdzc!19sChIJuyKKItYd24gR8HxJrfsuK0M,Pool Service Unlimited,4.9,102,Pool cleaning service,"1854 Trade Center Way # 200, Naples, FL 34109, United States","66FC+W3 Naples, Florida, USA",http://www.pool-service-unlimited.com/,+1 239-421-4660,"Open ⋅ Closes 4 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNwInwxcn0UcCExZbZmp2PmFqZXZdWpm4mx3ES7=w408-h272-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-27T18:13:17.577Z,,,,
"https://www.google.com/maps/place/Caribbean+Pools,+Inc./data=!4m7!3m6!1s0x88dae3dd843fdd15:0xd0bd16bcdd46ff44!8m2!3d26.1615501!4d-81.7641442!16s%2Fg%2F11p5yr1vgj!19sChIJFd0_hN3j2ogRRP9G3bwWvdA","Caribbean Pools, Inc.",4.9,208,Swimming pool repair service,"3573 Enterprise Ave STE 54, Naples, FL 34104, United States","566P+J8 Naples, Florida, USA",http://www.cpipools.com/,+1 239-348-3709,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyzgTi6Mk5xkYnWkP3EUymVnD6VCofT_jiysnLv3xTTHPXgmESBGKMoUM2P0wH1W_VaxESQy28ChIAjMRf-KQY49X4701faugZDug3hAkZBR1p7pVqYfx_O2iDas0q0iVZQ1lmzFtSMqBMI=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-27T18:13:22.534Z,,,,
https://www.google.com/maps/place/First+Class+Pools/data=!4m7!3m6!1s0x88dae3f65f31123f:0x8a5b60ec292e6f9f!8m2!3d26.1597572!4d-81.7584492!16s%2Fg%2F11kn3js3wv!19sChIJPxIxX_bj2ogRn28uKexgW4o,First Class Pools,4.8,85,Pool cleaning service,"4110 Enterprise Ave #214, Naples, FL 34104, United States","565R+WJ Naples, Florida, USA",https://firstclasspoolsnaples.com/,+1 239-222-9194,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipP-vkyEDM69TmjkLuVGSmEcaZxy5tt_2FEt6cfo=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-27T18:13:27.581Z,,,,
https://www.google.com/maps/place/Patriot+Pool+%26+Spa+Formerly+%28Magnolia+Pool+and+Spa%29/data=!4m7!3m6!1s0x88dae21681ca6e39:0x7f4b2b523b011407!8m2!3d26.2203011!4d-81.7830073!16s%2Fg%2F11f0k_fj5g!19sChIJOW7KgRbi2ogRBxQBO1IrS38,Patriot Pool & Spa Formerly (Magnolia Pool and Spa),4.5,172,Pool cleaning service,"6088 Taylor Rd, Naples, FL 34109, United States","66C8+4Q Naples, Florida, USA",https://www.patriotpoolandspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 239-261-7946,,https://lh3.googleusercontent.com/p/AF1QipN4YKj_BuZy9v0bOH1w20qRSwzyMv8fkvSw25uy=w408-h326-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-27T18:13:32.581Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Stylish+Pools/data=!4m7!3m6!1s0x88dae2dd53a59245:0x3cbcef3e3cbdfddb!8m2!3d26.151674!4d-81.7246705!16s%2Fg%2F11c2j1yljv!19sChIJRZKlU93i2ogR2_29PD7vvDw,Stylish Pools,4.8,37,Swimming pool contractor,,,http://www.stylishpools.com/,+1 239-285-7626,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNi5erFfgsudL9zzdebRFZ3cXmftfCTmcFqIyux=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-27T18:13:37.666Z,,,,
"https://www.google.com/maps/place/Cornerstone+Pool+Service/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x88dae3decf7ca48b:0xcb93cb8ab67f4999!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11ghdt5pk5",Cornerstone Pool Service,4.9,24,Pool cleaning service,,,http://www.cornerstonepoolswfl.com/,+1 239-331-4503,Closes soon ⋅ 3 pm ⋅ Opens 8 am Tue,,true,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-27T18:13:44.672Z,,,,
