placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Portland+Parking+Enforcement/data=!4m7!3m6!1s0x54950a101b14b9c5:0xe82d465cbbba1678!8m2!3d45.5156636!4d-122.6786798!16s%2Fg%2F1tgj8jhm!19sChIJxbkUGxAKlVQReBa6u1xGLeg,Portland Parking Enforcement,2.1,49,City government office,"1120 SW 5th Ave #800, Portland, OR 97204, United States","G88C+7G Portland, Oregon, USA",https://www.portland.gov/transportation/parking,+1 503-823-5195,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw4iAVIzeWaJQu3w1xyTIaUueX9bIBinRpYA2UJBTKIE7nj--Xlnvex7saYslwN3m_RIHdWFp7AcdY1GfMcWlsaQ_C3wLQWCRi8ltyk0cHSvBpcpiZ3XYcAfj2OFzh2YIN_8Ns=w408-h546-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-10-28T19:05:09.008Z,,,,
https://www.google.com/maps/place/Pioneer+Tower+%E2%80%93+Parking+Garage+-+ParkABM/data=!4m7!3m6!1s0x54950b1e23e2814f:0xd550a4ce5f71db60!8m2!3d45.5173082!4d-122.6763184!16s%2Fg%2F11n00tryg1!19sChIJT4HiIx4LlVQRYNtxX86kUNU,Pioneer Tower – Parking Garage - ParkABM,1.4,29,Parking garage,"854 SW 3rd Ave, Portland, OR 97204, United States","G88F+WF Portland, Oregon, USA",https://parkabm.com/facilities/pioneer-tower-garage/,+1 503-425-6700,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGQC9YLMsZEBko6rYi0OUKS5QUsh70zNaEzSdSaRNsWhI5uayMXhhCuyaCLlyj3gHl2g7oAWHlLtkADAnMU8WhuE6SnJG6oKheVrlcHPnf_33G5K1eN4oXa-b8NHK6zqxij2na=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-10-28T19:05:13.347Z,,,,
https://www.google.com/maps/place/City+Center+Parking/data=!4m7!3m6!1s0x54950a1b2765d94d:0x2e5245c525d192e1!8m2!3d45.5183879!4d-122.6826014!16s%2Fg%2F1tycwc84!19sChIJTdllJxsKlVQR4ZLRJcVFUi4,City Center Parking,2.2,9,Parking lot,"938 SW Taylor St, Portland, OR 97205, United States","G898+9X Portland, Oregon, USA","https://ccplots.myparkingworld.com/ccp/?utm_source=google&utm_medium=maps&utm_content=0610021&utm_campaign=local_us#details=61,21",+1 503-221-1666,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwMC6OUFk3a1BOjyKFKHDlAaQHdScelM5KwjC3iHQAD8HQQWu7qW8LKI1_Q9BPP3bDaZ_-Z_2DwhBDrIpeBJ2P4EUfA2zPwe2NiXN8bQijjU-rUq7JmikZ6uVX0KKXLj3wGK0sM=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-10-28T19:05:16.323Z,,,,
https://www.google.com/maps/place/City+Center+Parking+%28Broadway+Parking+Garage%29/data=!4m7!3m6!1s0x54950a01522dac47:0xf321cd9be76dac5b!8m2!3d45.5224446!4d-122.6774145!16s%2Fg%2F1tsr2xs8!19sChIJR6wtUgEKlVQRW6xt55vNIfM,City Center Parking (Broadway Parking Garage),3.0,21,Parking lot,"632 SW Pine St, Portland, OR 97205, United States","G8CF+X2 Portland, Oregon, USA",https://www.impark.com/portland/broadway-parking-garage/?utm_source=google&utm_medium=maps&utm_content=0610077&utm_campaign=local_us,+1 503-221-1666,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzyRgKxiHAf5Scp_y0PEaw9FbrA1UJ-Kkgln8BM3VntOGxhBiQnnD7Ka3I30dNSCe5mBnF14-keMTZSBOZRTr7FYUhPfSTFoL8k1gdi7bdSjbPmFsSyIa4yMxBYwhCHhi2A4kyE=w408-h272-k-no,false,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,Closed,Closed,6 am–8 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-10-28T19:05:21.375Z,,,,
https://www.google.com/maps/place/Parking+NW+-+11W+Parking+Garage+-+L306/data=!4m7!3m6!1s0x54950b0169fdac31:0x1ef0121dd9186f48!8m2!3d45.5216955!4d-122.6834524!16s%2Fg%2F11vjbgk76p!19sChIJMaz9aQELlVQRSG8Y2R0S8B4,Parking NW - 11W Parking Garage - L306,4.0,2,Parking garage,"1140 SW Washington St, Portland, OR 97205, United States","G8C8+MJ Portland, Oregon, USA",https://parkingnw.com/,+1 503-800-1003,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxXjpWLRoOC3ohxaib0mkkWEtNTPWxx8A_15IhYaM_yOJmqAsZzbdb1k10YimgEGXNxLAil2igjtRw9NQNd-7t5oWoRUz4pj8QB7pSm_qPW4x22uvDgQURHA4fOc1sVgORXUNOi9pGnsiMm=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-10-28T19:05:24.530Z,,,,
https://www.google.com/maps/place/AirGarage+%7C+Public+Parking/data=!4m7!3m6!1s0x54950b3724820859:0x7c0f00b074de3317!8m2!3d45.5192657!4d-122.6741858!16s%2Fg%2F11l_5btdkq!19sChIJWQiCJDcLlVQRFzPedLAAD3w,AirGarage | Public Parking,4.8,11,Parking lot,"201 SW Washington St, Portland, OR 97204, United States","G89G+P8 Portland, Oregon, USA",https://pay.airgarage.com/spots/NpFnFKq94AUaVgn3CXSrL2?rental_type=hourly,+1 415-417-0975,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw25_HbYIV3puYqaLnC7hKH3IXVtP8gPI_OM5-QVHZ81YXtF-bxY90g8GQpt03jAaGNejgkpWSCeOtxdbBLX3U-7I1BXTjnCiXMI8PuIXwcXaxPlUjzL8uLqWqCutpbwe0MHNqqSYijftfE=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-10-28T19:05:29.522Z,,,,
https://www.google.com/maps/place/Public+Parking/data=!4m7!3m6!1s0x54950ba901845e07:0x11861ca0590fa69!8m2!3d45.5139495!4d-122.6741615!16s%2Fg%2F11l6hhb053!19sChIJB16EAakLlVQRafqQBcphGAE,Public Parking,3.3,4,Parking lot,"1200 SW Naito Pkwy, Portland, OR 97204, United States","G87G+H8 Portland, Oregon, USA",https://www.portland.gov/parks/parking-guide,+1 503-278-5410,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxobWW0YO8P3AbBDIQn7VEXMuzG4j4kT72Q6GQVH32V16SLcm5RMNqIzQWTi3Vy8UCLFammUI8-1Sq4o0WKXwDo9MFLC5fCf0NNH4c_oluY8m9NjKHk1cXfECaUe4Dm4OEGMPWf=w408-h544-k-no,false,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-10-28T19:05:34.752Z,,,,
https://www.google.com/maps/place/Metropolis/data=!4m7!3m6!1s0x54950bc7bda2cbb7:0x1b576b1532670b45!8m2!3d45.5205693!4d-122.674871!16s%2Fg%2F1tj6tjmw!19sChIJt8uivccLlVQRRQtnMhVrVxs,Metropolis,3.0,22,Parking garage,"322 SW 4th Ave, Portland, OR 97204, United States","G8CG+63 Portland, Oregon, USA",https://parking.com/portland/lot/union-bank-of-california?utm_source=Yext&utm_medium=Yext&utm_campaign=Yext-OR,+1 856-485-9703,"Open 24 hours

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyMeU7lcq07SYnKuG374xNIxvYKzBAqAtaPCt7Ott0KVmsuxRsDppnmEZ6CS3xDMjFvu0VSFL8BqCI5uNcRDvg8tnRMBa4bV2U49iQxFKqpxgT_ifa3kEd_eVGTukAd7590yVKNKyW729-A=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-10-28T19:05:40.301Z,,,,
https://www.google.com/maps/place/Work+-+Ace+Parking/data=!4m7!3m6!1s0x54950a0fb0c4e8f1:0x4f224780cc8cf26c!8m2!3d45.5155854!4d-122.6756825!16s%2Fg%2F126052r70!19sChIJ8ejEsA8KlVQRbPKMzIBHIk8,Work - Ace Parking,3.0,6,Parking garage,"One Main Place, 101 SW Main St #140, Portland, OR 97204, United States","G88F+6P Portland, Oregon, USA",https://aceparking.com/,+1 800-925-7275,Open ⋅ Closes 6:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v8AG64i9weKJs1a8tfihMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.38777&pitch=0&thumbfov=100,false,6:30 am–6:30 pm,6:30 am–6:30 pm,6:30 am–6:30 pm,6:30 am–6:30 pm,Closed,Closed,6:30 am–6:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-10-28T19:05:45.281Z,,,,
https://www.google.com/maps/place/Southpark+Garage/data=!4m7!3m6!1s0x54950a1b2cf4d0ad:0xfd96bddd736dc8d4!8m2!3d45.5184288!4d-122.6823157!16s%2Fg%2F1v8k_9q3!19sChIJrdD0LBsKlVQR1Mhtc929lv0,Southpark Garage,3.7,83,Parking garage,"914 SW Taylor St, Portland, OR 97205, United States","G899+93 Portland, Oregon, USA",,+1 503-228-6758,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwX-uiKY_Ec8j21-16V02F-TQo9Z8Mc9U4xKvXSsJcZALUIo_godkLyTdz43-3iWuPgPD7CciJJuPAhlYHIRYuXTOpg1lrrKfmQLNadbnShDOqs_Hcw0h30Bf7lkrIIYOlj0NIw=w408-h544-k-no,true,6:30 am–12 am,6:30 am–12 am,6:30 am–12 am,6:30 am–12 am,7 am–12 am,10 am–12 am,6:30 am–12 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Downtown+Portland+Portland+OR/@45.5173454,-122.6835562,14z",2025-10-28T19:05:50.406Z,,,,
