placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Seby+B.+Jones+Regional+Cancer+Center/data=!4m7!3m6!1s0x8850fa52434f2577:0x1913038c3bc70ec7!8m2!3d36.1983873!4d-81.6505433!16s%2Fg%2F1tj4zdht!19sChIJdyVPQ1L6UIgRxw7HO4wDExk,Seby B. Jones Regional Cancer Center,4.2,33,Cancer treatment center,"338 Deerfield Rd, Boone, NC 28607, United States","58XX+9Q Boone, North Carolina, USA",https://apprhs.org/cancercenter/?utm_source=ARHSGoogleLocation&utm_medium=referral&utm_campaign=ARHSsearch,+1 828-262-4332,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNvv16yuqSuirVfOqt_kGLhw8a0pa36FA0uk5W_=w560-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-28T23:01:52.684Z,,,
https://www.google.com/maps/place/Blue+Ridge+Buprenorphine+recovery/data=!4m7!3m6!1s0x88505743dd4a4fb9:0x64dcc67562060e4c!8m2!3d36.2127331!4d-81.6680396!16s%2Fg%2F11rx4h6bvs!19sChIJuU9K3UNXUIgRTA4GYnXG3GQ,Blue Ridge Buprenorphine recovery,4.6,18,Medical clinic,"375 NC-105 Extension #1, Boone, NC 28607, United States","687J+3Q Boone, North Carolina, USA",http://blueridgebuprecovery.com/,+1 828-266-8941,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP9rf8oHFK2O37dsDTTaj0HQmScraVXpxjqXyTC=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-28T23:01:58.999Z,,,
https://www.google.com/maps/place/High+Country+Wellness+Hormone+Replacement+%26+Weight+Loss/data=!4m7!3m6!1s0x8850fb0910274af5:0x9a2d06762a10abb2!8m2!3d36.2197211!4d-81.6924796!16s%2Fg%2F11v_0v9lcd!19sChIJ9UonEAn7UIgRsqsQKnYGLZo,High Country Wellness Hormone Replacement & Weight Loss,5.0,20,Medical clinic,"130 Poplar Grove Connector Ste 23, Boone, NC 28607, United States","6895+V2 Boone, North Carolina, USA",https://www.highcountry-wellness.com/,+1 828-528-6290,"Closed ⋅ Opens 9 am Mon

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOyG1FujhSFyW-CWLOHZ8VeevyPBWqpK9Ots1kf=w408-h408-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 am,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-28T23:02:04.244Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Stepping+Stone+of+Boone/data=!4m7!3m6!1s0x8850fa5d43ca8eaf:0x5d1d10fd972370fb!8m2!3d36.1990619!4d-81.6684631!16s%2Fg%2F1tfvzvk0!19sChIJr47KQ136UIgR-3Ajl_0QHV0,Stepping Stone of Boone,3.7,30,Addiction treatment center,"643-L Greenway Rd, Boone, NC 28607, United States","58XJ+JJ Boone, North Carolina, USA",https://pinnacletreatment.com/location/north-carolina/boone/stepping-stone-of-boone/?utm_source=Google&utm_medium=GMB_Profile&utm_campaign=GMB,+1 828-265-7078,,https://lh3.googleusercontent.com/p/AF1QipNK0RB6_8Gv71TOGUkeCyD0GPm4c7dmOSCvNeGN=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-28T23:02:09.330Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Blue+Ridge+Plastic+Surgery+Group+and+Skin+Care+Center/data=!4m7!3m6!1s0x8850fa51dcef0bff:0xaeb361056bbabac3!8m2!3d36.1988756!4d-81.6544322!16s%2Fg%2F1tdbrkmp!19sChIJ_wvv3FH6UIgRw7q6awVhs64,Blue Ridge Plastic Surgery Group and Skin Care Center,4.2,17,Plastic surgeon,"141 Doctors Dr, Boone, NC 28607, United States","58XW+H6 Boone, North Carolina, USA",http://www.blueridgeplasticsurgery.net/,+1 828-268-0082,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v29ygly0Wzc75O0Yp9444w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.234764&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–1 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-28T23:02:14.302Z,,,
"https://www.google.com/maps/place/Alchemy,+Center+for+Healing+Therapies/data=!4m7!3m6!1s0x8850fa3fda5e973d:0x83be3805f9fc489b!8m2!3d36.2009028!4d-81.655323!16s%2Fg%2F1vqmk1q7!19sChIJPZde2j_6UIgRm0j8-QU4voM","Alchemy, Center for Healing Therapies",4.8,32,Acupuncture clinic,"232 Furman Rd, Boone, NC 28607, United States","682V+9V Boone, North Carolina, USA",http://www.alchemyboone.com/,+1 828-832-8080,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMsyC6BJSofgaam761RuGkmmXFAkbfc2H1DWbWL=w408-h256-k-no,true,Closed,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,12–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-28T23:02:19.595Z,,,
https://www.google.com/maps/place/Watauga+Medical+Center/data=!4m7!3m6!1s0x8850fa4df52f7e3b:0x7078bb157f44b53e!8m2!3d36.1983001!4d-81.6512812!16s%2Fm%2F04g3mr2!19sChIJO34v9U36UIgRPrVEfxW7eHA,Watauga Medical Center,3.4,370,Hospital,"336 Deerfield Rd, Boone, NC 28607, United States","58XX+8F Boone, North Carolina, USA",https://apprhs.org/wataugamedical/?utm_source=ARHSGoogleLocation&utm_medium=referral&utm_campaign=ARHSsearch,+1 828-262-4100,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqx6GVXhiCZYe6gLSxt7Gb2NaP4GNIsezkBnzQs_3AthRH0Nn8iXd7pGY4WgAr3xpVMgEn60ArI6HdXxw7pfjc_B7gUbgwHMjuBluVuHRMjC-np-aTk5vPYuopBnpIMyJjX56XafA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-28T23:02:25.845Z,,,
"https://www.google.com/maps/place/Blue+Ridge+Ear,+Nose,+and+Throat,+Inc./data=!4m7!3m6!1s0x8850fa4f6c27413f:0x69fdaa21102c70a9!8m2!3d36.2029161!4d-81.6572297!16s%2Fg%2F1tkbyx_9!19sChIJP0EnbE_6UIgRqXAsECGq_Wk","Blue Ridge Ear, Nose, and Throat, Inc.",4.9,699,Otolaryngology clinic,"870 State Farm Rd Ste 101, Boone, NC 28607, United States","683V+54 Boone, North Carolina, USA",https://blueridge-ent.com/?utm_source=GBP_Boone&utm_medium=organic,+1 828-264-4545,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMFnO7FDorbJN6AgBthQeFyGD0ZlEml1y7eWYUU=w408-h306-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-28T23:02:31.059Z,,,
https://www.google.com/maps/place/High+Country+Pain+Relief/data=!4m7!3m6!1s0x8850fbd0a1c8b2b5:0x389dc0e15f262aa5!8m2!3d36.2024927!4d-81.6605464!16s%2Fg%2F11s754lfr1!19sChIJtbLIodD7UIgRpSomX-HAnTg,High Country Pain Relief,5.0,76,Pain control clinic,"240 Shadowline Dr Unit A6, Boone, NC 28607, United States","682Q+XQ Boone, North Carolina, USA",https://www.highcountrypainrelief.com/,+1 828-386-1888,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPLinVdiwGoY5PR60rrtjhrMaGWZzjFFDmQ1HK8=w408-h306-k-no,true,Closed,9 am–6 pm,2–5 pm,9 am–6 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-28T23:02:36.096Z,,,
https://www.google.com/maps/place/Boone+Dermatology+Clinic/data=!4m7!3m6!1s0x8850fa51e32662e1:0x80041b3057c2c2a4!8m2!3d36.2001808!4d-81.652841!16s%2Fg%2F1vxcx366!19sChIJ4WIm41H6UIgRpMLCVzAbBIA,Boone Dermatology Clinic,4.9,2383,Medical clinic,"169 Birch St, Boone, NC 28607, United States","682W+3V Boone, North Carolina, USA",http://www.boonedermatology.com/,+1 828-264-4553,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipP-TkG6mKggvkxv-oQuBh1-NRn_zFMXnzzYBKg-=w665-h240-k-no,true,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sugar+Mountain+Boone+NC/@36.2181951,-81.6830378,14z",2025-09-28T23:02:41.493Z,,,
