placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error
https://www.google.com/maps/place/J.C+TREE+SERVICE+LLC/data=!4m7!3m6!1s0x89c4394688da1677:0x48c112974263b767!8m2!3d40.6115993!4d-75.4494587!16s%2Fg%2F1vg_dt7f!19sChIJdxbaiEY5xIkRZ7djQpcSwUg,J.C TREE SERVICE LLC,4.5,57,Tree service,"111 N Carlisle St, Allentown, PA 18109, United States","JH62+J6 Allentown, Pennsylvania, USA",http://jctreeservices-pa.com/,+1 484-375-8606,Open 24 hours,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-ikwrNQ4rLL1sAdEAKrKcWuaK2RPfa8cmptPqLAeFgX1EFVDm76X08EQbuVXUWw1NntFWjugHIgg8IpPkACBsEFhLP-ATnJ_jzkhs1f4h9FGJrvsaSAvty7Xpjy1JfrGuF9msyqb20xw=w408-h612-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T04:32:32.517Z,,
https://www.google.com/maps/place/Harmony+Tree+Services/data=!4m7!3m6!1s0x89c424d7db41478b:0xef42850d80c7611!8m2!3d40.6059063!4d-75.5185208!16s%2Fg%2F11b6nmcs3v!19sChIJi0dB29ckxIkREXYM2FAo9A4,Harmony Tree Services,5.0,43,Tree service,"2607 Livingston St, Allentown, PA 18104, United States","JF4J+9H Allentown, Pennsylvania, USA",http://www.harmonytree.net/?utm_campaign=gmb,+1 484-524-4545,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6eeD676kSdnp-DQE0TWR9-4aP1b2zeGqfHLFL2kCRhYXaOcEZDNHgR0VDGLML1Xy17FZYy-t6WrhM-azwcJZml-sXEIgPWkPiZ0A9V6Lx3xwurhQylR2ewpwh3-jG3BMEi5-0zjpd48zB=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T04:32:39.066Z,,
https://www.google.com/maps/place/Manny%27s+Lawn+%26+Tree+Service/data=!4m7!3m6!1s0x89c439e67dda2459:0xf65843544e24af91!8m2!3d40.6208624!4d-75.4631166!16s%2Fg%2F11r2ztbv18!19sChIJWSTafeY5xIkRka8kTlRDWPY,Manny's Lawn & Tree Service,4.9,44,Tree service,"1045 Fullerton Ave, Allentown, PA 18102, United States","JGCP+8Q Allentown, Pennsylvania, USA",https://mannyslawntreeservice.com/,+1 484-403-5641,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUfiYLDk5Gz_0uI7BEt291sPOKJz7rcmp6RwBCviqKHK_V1IBgRORNRQx3oadU13EEfinYnwr_7vv4WCsZRbl6jtj6KN5wM5b-sr2DDnorbVbRPghkNRaW5r76IR4b0495uAf82FX-fevC=w408-h544-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T04:32:44.829Z,,
https://www.google.com/maps/place/Lehigh+Tree+Services+of+Allentown/data=!4m7!3m6!1s0x89c439705b0c484b:0xb3a4782539e72535!8m2!3d40.6107248!4d-75.4716734!16s%2Fg%2F1ttpc7hb!19sChIJS0gMW3A5xIkRNSXnOSV4pLM,Lehigh Tree Services of Allentown,3.8,8,Tree service,"522 N 5th St, Allentown, PA 18102, United States","JG6H+78 Allentown, Pennsylvania, USA",https://www.treeserviceallentown.com/,+1 610-484-3690,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4VjzMDaTbJ24c-TOX_gwLjnjCLNY5XppGg8t1NXA0VtitdzrE4QKSDvsa2JbvikukK9YCJaNMctHhQybJbzYZjyvuNP9oemge5PTA0mGz96GPk4SaBbZKfjAxfFjaUcdWhrg=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T04:32:49.633Z,,
https://www.google.com/maps/place/Belles+Tree+Service/data=!4m7!3m6!1s0x89c43c07d4e0d7cb:0x604dc136ba57c811!8m2!3d40.5947248!4d-75.4146888!16s%2Fg%2F1t_tl789!19sChIJy9fg1Ac8xIkREchXujbBTWA,Belles Tree Service,4.4,223,Tree service,"1805 E Susquehanna St, Allentown, PA 18103, United States","HHVP+V4 Allentown, Pennsylvania, USA",https://www.bellestreeservicepa.com/,+1 610-434-8118,Closed · Opens 8 am,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPqkTTPecnBHXow1ge22_lK812jl3uWCI1vTNUnVtl9Gr-pRNL9FOvn5AonTZU6mCG7AK-678RY4p_fFveyWSXdGSt9DJlwTWKNoRXwBSz-mdUUBM4oEJBOH3sAQ3vurE1FTK1=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T04:32:55.234Z,,
https://www.google.com/maps/place/J.E.+Potteiger+Tree+Service/data=!4m7!3m6!1s0x89c67863d7e96e1f:0x9077ca7b4910c4ef!8m2!3d40.321342!4d-75.8828396!16s%2Fg%2F11f63yfl3f!19sChIJH27p12N4xokR78QQSXvKd5A,J.E. Potteiger Tree Service,5.0,10,Tree service,,,https://www.jepotteigertreeservice.com/,+1 610-207-2420,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHD17mHcbTUjFZFr1sHY79d3xyr_kRafv7_Bpp7_6I_QATVbpaCE1hA-fAymv0Dff6oFFcQuwo4hBy5vfBOdbdNszQukb_gqAQEyC8mKTEJw6Al-_elLCZD53POoHAmyHKP7OqKZzJsuKQE=w481-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T04:33:00.285Z,,
https://www.google.com/maps/place/ECO+Tree+Service+Inc/data=!4m7!3m6!1s0x89c43e8f24baa5e1:0xde3c1103defce065!8m2!3d40.5972225!4d-75.425517!16s%2Fg%2F11b6_v8yvj!19sChIJ4aW6JI8-xIkRZeD83gMRPN4,ECO Tree Service Inc,4.8,140,Tree service,,,https://ecotreeandlawnservice.com/,+1 484-695-4222,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGf-OrajjzCMZBBs3Hqr1ubhONG6n5-Q-lCh7AH8QmFMd_U1YFO2fozedlR-xdAY1hZeWb9AIiSLCSDPh1EHyasoBeJRH1JolaAKkK0vh0hyuxLuGU8ieJnFc3C8tmjYDDdSy14m3FMrze_=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T04:33:05.148Z,,
https://www.google.com/maps/place/US+Tree+Service/data=!4m7!3m6!1s0x89c43bcd19ad44bf:0x91f94b1875cecad8!8m2!3d40.5778812!4d-75.5222876!16s%2Fg%2F11rgdcd9lt!19sChIJv0StGc07xIkR2MrOdRhL-ZE,US Tree Service,5.0,5,Tree service,"670 S Cedar Crest Blvd, Allentown, PA 18103, United States","HFHH+53 Allentown, Pennsylvania, USA",,+1 610-435-8733,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFGqs4HDBtkjbiyQYM4laF0AK25oDmomoo8CyOyWrAtEBxbnN6lwVQY3bu5cYYjLq3PQ05uH-nLXTYUdM7q4VoUz8txGboPtCFmFUIQepJ956FzOeHlk0o7fETDbCpoGiM0JRX=w408-h883-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T04:33:10.362Z,,
https://www.google.com/maps/place/Mighty+Oak+Tree+Services/data=!4m7!3m6!1s0x89c43a3f1858530b:0x5e0bd455f6c58e90!8m2!3d40.5849187!4d-75.5000787!16s%2Fg%2F12621n_py!19sChIJC1NYGD86xIkRkI7F9lXUC14,Mighty Oak Tree Services,,,Tree service,"2240 Greenwood Rd, Allentown, PA 18103, United States","HFMX+XX Allentown, Pennsylvania, USA",,+1 610-435-8733,"Open 24 hours

Confirmed by this business 9 weeks ago",Identifies as veteran-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5AajdI23sSmNgPkK_rAoXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.82109&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T04:33:15.295Z,,
https://www.google.com/maps/place/LawnBrothersServicesllc/data=!4m7!3m6!1s0xa2a4f902b694dd7b:0x5bd62038282768b3!8m2!3d40.5992786!4d-75.4776433!16s%2Fg%2F11wfjqbcst!19sChIJe92UtgL5pKIRs2gnKDgg1ls,LawnBrothersServicesllc,4.9,11,Lawn care service,"42 S 10th St, Allentown, PA 18102, United States","HGXC+PW Allentown, Pennsylvania, USA",https://www.facebook.com/share/AyKi9XGVvWcL2AB4/?mibextid=qi2Omg,+1 610-972-6882,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFC9Ty3Viyy--oUxVqs6sDYge2gSuhLN1VLLJ6fdDX82fReLwPtKujKUhlYr0643el1KG6VBdmq87irD7o8FFtdKDEjKVPBF5wzMoWafTGiJb1Y9NSB9dDxcjeBxtYHnMuVrZsOzhNUK9Z-=w443-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-04-29T04:33:20.181Z,,
