placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Service+First+Plumbing/data=!4m7!3m6!1s0x87f8795c586ae53f:0x2ea2ce72c1301bb7!8m2!3d44.7833308!4d-91.4634495!16s%2Fg%2F1tk687j9!19sChIJP-VqWFx5-IcRtxswwXLOoi4,Service First Plumbing,4.9,174,Plumber,"3412 London Rd, Eau Claire, WI 54701, United States","QGMP+8J Eau Claire, Wisconsin, USA",https://service-first.com/,+1 715-834-8884,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOs-u6EQwFzdwHelltrT-w4FlNnLItm8uoRwppP=w408-h612-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-11T03:12:06.162Z,,,
https://www.google.com/maps/place/Wiersgalla+Plumbing+%26+Heating+Company/data=!4m7!3m6!1s0x87f897f738d0283d:0xa1178590c56be518!8m2!3d44.8369981!4d-91.5336751!16s%2Fg%2F1txnq0c9!19sChIJPSjQOPeX-IcRGOVrxZCFF6E,Wiersgalla Plumbing & Heating Company,4.8,436,HVAC contractor,"1710 Truax Blvd, Eau Claire, WI 54703, United States","RFP8+QG Eau Claire, Wisconsin, USA",http://wiersgalla.com/,+1 715-839-0707,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOgiC8Ky5EVvHadO6q-FPgcL32QJt3QUTT2fTLu=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-11T03:12:12.115Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Hurlburt+Heating+%26+Plumbing/data=!4m7!3m6!1s0x87f89789d046ddcb:0xa548684ec2981669!8m2!3d44.839605!4d-91.546992!16s%2Fg%2F11dfhv_ry0!19sChIJy91G0ImX-IcRaRaYwk5oSKU,Hurlburt Heating & Plumbing,4.9,2724,HVAC contractor,"2524 Alpine Rd #A, Eau Claire, WI 54703, United States","RFQ3+R6 Eau Claire, Wisconsin, USA",https://www.hurlburthp.com/,+1 715-322-3759,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNCHBX5H6v5LzVNh-uwFgG9ZGg2po1R3JCv0S86=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-11T03:12:17.693Z,,,
https://www.google.com/maps/place/Larson+Plumbing+Services/data=!4m7!3m6!1s0x87f8bdb660dcc1cf:0x5a5d0d5483dde2b3!8m2!3d44.8075464!4d-91.4694695!16s%2Fg%2F11g9vj9xzc!19sChIJz8HcYLa9-IcRs-Ldg1QNXVo,Larson Plumbing Services,4.9,38,Plumber,"2204 Highland Ave, Eau Claire, WI 54701, United States","RG5J+26 Eau Claire, Wisconsin, USA",https://www.larsonplumbingservices.com/,+1 715-514-4222,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipN2XMphQ2VyrqQ8uFnkfVUwso6bK00LB03x5cWL=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-11T03:12:22.839Z,,,
https://www.google.com/maps/place/Reddi+Rooter+Drain+Cleaning+%26+Sewer+Services/data=!4m7!3m6!1s0x87f8a25918bfc31f:0x4b436db147df69b9!8m2!3d45.043025!4d-91.7677206!16s%2Fg%2F11bxjnb0vw!19sChIJH8O_GFmi-IcRuWnfR7FtQ0s,Reddi Rooter Drain Cleaning & Sewer Services,4.6,22,Drainage service,,,,+1 715-831-1161,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP98d5dsmshSZ7Gky398gAQozhwIdCyNJiyMcR7=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-11T03:12:27.943Z,,,
"https://www.google.com/maps/place/Bronco's+Plumbing+Service/@42.097622,-106.0300531,5z/data=!3m1!4b1!4m6!3m5!1s0x84cf9b88695959ef:0xfea97d20397eead2!8m2!3d42.097622!4d-106.0300531!16s%2Fg%2F11ty4jnfy2",Bronco's Plumbing Service,5.0,3,Plumber,,,https://www.facebook.com/profile.php?id=100085295479260,+1 715-577-9993,Closed ⋅ Opens 7 am Tue,,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-11T03:12:34.674Z,Identifies as veteran-owned,,
"https://www.google.com/maps/place/Aquarius+Home+Services,+Kinetico/data=!4m7!3m6!1s0x87f896325604a511:0x2d9a5061af7d5b87!8m2!3d44.8008177!4d-91.5322382!16s%2Fg%2F1tksjc1w!19sChIJEaUEVjKW-IcRh1t9r2FQmi0","Aquarius Home Services, Kinetico",4.9,411,HVAC contractor,"223 N Michigan St, Eau Claire, WI 54703, United States","RF29+84 Eau Claire, Wisconsin, USA",https://aquariushomeservices.com/locations/eau-claire-wi/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=eauclaire-awc,+1 715-201-9331,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMPNcImEQ8q6IE539mLk-jDlBpdsoFvLlrUAee4=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-11T03:12:40.086Z,,,
https://www.google.com/maps/place/Richard+Plumbing/data=!4m7!3m6!1s0x87f8bbe834f34e05:0x822ca958f3683887!8m2!3d44.7777316!4d-91.4248957!16s%2Fg%2F1tffkbgk!19sChIJBU7zNOi7-IcRhzho81ipLII,Richard Plumbing,5.0,1,Plumber,"3721 Gables Ct, Eau Claire, WI 54701, United States","QHHG+32 Eau Claire, Wisconsin, USA",,+1 715-835-8482,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QiWeVuxjYUBDVIQ9yEhbaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.011086&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-11T03:12:42.910Z,,,
https://www.google.com/maps/place/Water+Street+Plumbing/data=!4m7!3m6!1s0x87f8bd81ee0062a1:0xea7f9feb80b02df!8m2!3d44.8025187!4d-91.5173976!16s%2Fg%2F1tdvkr7z!19sChIJoWIA7oG9-IcR3wILuP75pw4,Water Street Plumbing,5.0,6,Plumber,"834 Water St, Eau Claire, WI 54703, United States","RF3M+22 Eau Claire, Wisconsin, USA",,+1 715-832-2125,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7gM6OJ_HGPe2xzmMF6VbzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.70502&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-11T03:12:46.104Z,,,
https://www.google.com/maps/place/Tweet+Garot+Mechanical+f%2Fk%2Fa+Certified+Inc/data=!4m7!3m6!1s0x87f8bba74b687b33:0xdea95b210403a6d7!8m2!3d44.8033368!4d-91.4191872!16s%2Fg%2F1tgfx5px!19sChIJM3toS6e7-IcR16YDBCFbqd4,Tweet Garot Mechanical f/k/a Certified Inc,4.6,57,HVAC contractor,"350 Sunday Dr, Altoona, WI 54720, United States","RH3J+88 Altoona, Wisconsin, USA",http://certified-plumbing-heating.com/,+1 715-834-5409,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOj00mgLsevtlGfU2kLDg7akc1Wqfy04hKWZuFJ=w426-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2025-11-11T03:12:51.315Z,,,
