placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Love+My+Nurse+Home+Health+Care+Services/data=!4m7!3m6!1s0x87bafea7f68f44b9:0xac5719a6aefdf!8m2!3d37.6938159!4d-97.3182622!16s%2Fg%2F1ptwx213s!19sChIJuUSP9qf-uocR3-9qmnHFCgA,Love My Nurse Home Health Care Services,4.7,42,Home health care service,"1634 E Central Ave, Wichita, KS 67214, United States","MMVJ+GM Wichita, Kansas, USA",http://www.lovemynurse.com/,+1 316-633-9578,Open ⋅ Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npzeZJKL907rXmrgQeimzyNPQ2UZc7qjbBU5kQj8x01mrhBizy9Mw3A58J9r5lV0v9_sfNGqoNbJ229dCQhuS_YOfTjJEEbhCRZoJ5X4byHYVvd2a3K0kdKFKU_O-q7zkP34ePY=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-10T18:47:04.898Z,,
https://www.google.com/maps/place/All+Saints+Home+Care/data=!4m7!3m6!1s0x15325eb895405965:0xcf767c98f7d45b2e!8m2!3d37.694506!4d-97.383097!16s%2Fg%2F1tkjlqgb!19sChIJZVlAlbheMhURLlvU95h8ds8,All Saints Home Care,4.4,55,Home health care service,"3425 W Central Ave, Wichita, KS 67203, United States","MJV8+RQ Wichita, Kansas, USA",https://allsaintshomecare.com/,+1 316-755-1076,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPzFcxCS6BlskRSwPIt5zrb-jOmGk6jiTlzzIf_=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-10T18:47:10.990Z,,
https://www.google.com/maps/place/A+Better+Solution+In+Home+Care/data=!4m7!3m6!1s0x87baf03a5243a599:0xf9544a4e7d781645!8m2!3d37.6979256!4d-97.3425835!16s%2Fg%2F11cp7gcky4!19sChIJmaVDUjrwuocRRRZ4fU5KVPk,A Better Solution In Home Care,5.0,177,Home health care service,"815 N Waco Ave Suite 20, Wichita, KS 67203, United States","MMX4+5X Wichita, Kansas, USA",https://abshomecarewichita.com/,+1 316-800-9577,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMK4LcizSbPlA6ocz_BlaLfDRrNTy9yKNpJgZjK=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-10T18:47:16.038Z,,
https://www.google.com/maps/place/House+Call+Medical+Services/data=!4m7!3m6!1s0x87bae00d200abe9f:0xbfaafe9a605d8bcd!8m2!3d37.6895468!4d-97.3439944!16s%2Fg%2F1vd95m7p!19sChIJn74KIA3guocRzYtdYJr-qr8,House Call Medical Services,4.1,28,Medical clinic,"Located on 2nd floor of Farm Credit Building, 245 N Waco Ave Ste 220, Wichita, KS 67202, United States","MMQ4+RC Wichita, Kansas, USA",https://housecallmedicalservices.info/,+1 316-722-2138,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOGDytCaq1OIZqwJuWKI2Gdch4MfnlXk6D60kjT=w408-h255-k-no,true,9 am–5 pm,9 am–5 pm,8 am–12 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-10T18:47:21.035Z,,
https://www.google.com/maps/place/AccessEdge+Home+Health+Care+of+Wichita/data=!4m7!3m6!1s0x87bae3eea59601a5:0x41a11feb75af7fe9!8m2!3d37.6807827!4d-97.3358929!16s%2Fg%2F11f404qkyw!19sChIJpQGWpe7juocR6X-vdesfoUE,AccessEdge Home Health Care of Wichita,5.0,2,Home health care service,"505 S Broadway suite 209, Wichita, KS 67202, United States","MMJ7+8J Wichita, Kansas, USA",,+1 316-218-9957,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PkasZ8Br8PQb5ei6GtHI5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.90552&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-10T18:47:26.177Z,,
https://www.google.com/maps/place/Miracle+Home+Care+L.L.C/data=!4m7!3m6!1s0x87bae49c91808385:0x22f3173296fafeaf!8m2!3d37.6807762!4d-97.319366!16s%2Fg%2F11btyll0p4!19sChIJhYOAkZzkuocRr_76ljIX8yI,Miracle Home Care L.L.C,3.9,19,Home health care service,"1515 E Lewis St, Wichita, KS 67211, United States","MMJJ+87 Wichita, Kansas, USA",https://www.miraclehealthllc.com/,+1 316-448-2614,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMkI3NRVMhiW3U5gNWf3JJSYlISD2SFMQatjfX0=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-10T18:47:31.070Z,,
https://www.google.com/maps/place/Ascension+Via+Christi+Home+Medical+in+Wichita/data=!4m7!3m6!1s0x87bae392ff6e02d9:0x7411eb2c1494a700!8m2!3d37.6780204!4d-97.3272852!16s%2Fg%2F1tf7sncw!19sChIJ2QJu_5LjuocRAKeUFCzrEXQ,Ascension Via Christi Home Medical in Wichita,4.0,132,Home health care service,"Medical Equipment, 555 S Washington Ave, Wichita, KS 67211, United States","MMHF+63 Wichita, Kansas, USA",https://healthcare.ascension.org/locations/kansas/kswic/wichita-ascension-via-christi-home-medical-in-wichita?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 316-265-4991,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNQ3ASS2ZMc1Loj0u1xeFBJOf7dful8CW7byRwQ=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-10T18:47:35.966Z,,
"https://www.google.com/maps/place/Stellar+Home+Health+LLC/@37.7082123,-97.372379,17z/data=!3m1!4b1!4m6!3m5!1s0x87bae1104fc9f403:0x949f3d57479fd801!8m2!3d37.7082123!4d-97.372379!16s%2Fg%2F11f65bptbr",Stellar Home Health LLC,4.4,7,Home health care service,"2525 W 13th St N Ste 300, Wichita, KS 67203, United States","PJ5H+72 Wichita, Kansas, USA",http://stellarhomehealthks.com/,+1 316-636-7750,Open ⋅ Closes 5 pm,Identifies as women-owned,,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-10T18:47:42.956Z,,
https://www.google.com/maps/place/M-Care+Healthcare/data=!4m7!3m6!1s0x87bae52685920ccd:0x195592e32457654f!8m2!3d37.6968908!4d-97.372379!16s%2Fg%2F11qnk8srhz!19sChIJzQyShSbluocRT2VXJOOSVRk,M-Care Healthcare,4.5,95,Medical clinic,"731 N McLean Blvd, Wichita, KS 67203, United States","MJWH+Q2 Wichita, Kansas, USA",http://mcarehc.com/,+1 316-461-0339,Open ⋅ Closes 5 pm,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s_wxb_eFvnNphU-ZNsPpXg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.024788&pitch=0&thumbfov=100,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/Home+Health+clinics+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-10T18:47:48.153Z,true,
https://www.google.com/maps/place/Compassionate+Home+Health/data=!4m7!3m6!1s0x87bae3cf74f15555:0xdedb1944e46fa949!8m2!3d37.6984437!4d-97.3379212!16s%2Fg%2F11w9wkt22w!19sChIJVVXxdM_juocRSalv5EQZ294,Compassionate Home Health,5.0,1,Home health care service,"830 N Main, Wichita, KS 67203, United States","MMX6+9R Wichita, Kansas, USA",http://compassionatehh.com/,+1 316-925-7734,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cXr-UP9wbpcNQNgmzyYeQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.15878&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-10T18:47:53.194Z,,
https://www.google.com/maps/place/BrightStar+Care/data=!4m7!3m6!1s0x87bae3eea5ae4d5f:0xa7fb48fedbc21c8!8m2!3d37.6920538!4d-97.3425333!16s%2Fg%2F1q2vx2c4c!19sChIJX02upe7juocRyCG87Y-0fwo,BrightStar Care,2.7,11,Home health care service,"407 N Waco Ave, Wichita, KS 67202, United States","MMR4+RX Wichita, Kansas, USA",https://www.brightstarcare.com/locations/wichita-east/,+1 316-425-7717,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPEyBdsnCBELHk9kKYMm9KSIHfH0PA9SFb41O2f=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-10T18:47:58.191Z,,
https://www.google.com/maps/place/ComfortCare+Homes/data=!4m7!3m6!1s0x87bafca2536b18fd:0x5e7e89d96b6d1952!8m2!3d37.6895468!4d-97.3439944!16s%2Fg%2F11bvvzs380!19sChIJ_RhrU6L8uocRUhlta9mJfl4,ComfortCare Homes,4.3,27,Nursing home,"245 N Waco Ave Ste 220, Wichita, KS 67202, United States","MMQ4+RC Wichita, Kansas, USA",http://comfortcarehomeswichita.com/,+1 316-685-3322,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipM-xJ_ZVxKRsNldQsIo-kUye-Ug-Ym_ElZkNap0=w524-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Delano+District+Wichita+KS/@37.6822197,-97.3601842,14z",2025-09-10T18:48:03.161Z,,
