placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Serenity+Hospice+and+Palliative+Care/data=!4m7!3m6!1s0x40609bde8b6bf2b5:0x55840271656e1dba!8m2!3d29.437574!4d-98.4651761!16s%2Fg%2F11vkksqdv4!19sChIJtfJri96bYEARuh1uZXEChFU,Serenity Hospice and Palliative Care,5.0,8,Hospice,,,https://serenityhospicepc.com/,+1 210-852-4009,Closes soon ⋅ 8 pm ⋅ Opens 8 am Thu,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipM-cGkdZBSeIn99iJvej68ikR6jSDxbLi8qAq31=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-18T00:12:39.425Z,,,
https://www.google.com/maps/place/Harmony+Hospice+Care+of+San+Antonio/data=!4m7!3m6!1s0x865c61ccfca607d5:0xe6cd1a1864841afc!8m2!3d29.5150811!4d-98.5344247!16s%2Fg%2F11x0jz9w3s!19sChIJ1Qem_MxhXIYR_BqEZBgazeY,Harmony Hospice Care of San Antonio,5.0,12,Hospice,"4402 Vance Jackson Rd, San Antonio, TX 78230, United States","GF88+26 San Antonio, Texas, USA",https://www.harmonyhospicecare.net/,+1 210-807-7484,Closed ⋅ Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrElwkSs39DJG5qCF_6rQ0iXZU_hSDwdZY1C1XfSzuS0UT6ENp4AaDedRcRdU-dDAsq6Nvd_ylef5DFnI1c_Xv3Wk_ylgA7DOuw_cKZNZj8L-UZVsG1AYnbALe2gIeLUs6pztxLQHz3JUrb=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-18T00:12:45.446Z,,,
https://www.google.com/maps/place/Kindred+Hospital+San+Antonio+Central/data=!4m7!3m6!1s0x865c5f51aafb2d2d:0x2337ff3982e46cce!8m2!3d29.4336482!4d-98.4927433!16s%2Fm%2F04g3dd4!19sChIJLS37qlFfXIYRzmzkgjn_NyM,Kindred Hospital San Antonio Central,4.6,169,Hospital,"111 Dallas St 4th floor building c, San Antonio, TX 78205, United States","CGM4+FW San Antonio, Texas, USA",https://www.kindredhospitals.com/locations/texas/san-antonio-central,+1 210-297-7195,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNjrydkYukVfzfCofdbABxuFJVKnBSUHXijg03I=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-18T00:12:50.879Z,,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x865c5f5b16ff0baf:0x426fb7d62e51071c!8m2!3d29.4630572!4d-98.4646296!16s%2Fg%2F11b6b3nkcv!19sChIJrwv_FltfXIYRHAdRLta3b0I,Gentiva Hospice,4.8,21,Hospice,"4040 Broadway Ste 305 & 306, San Antonio, TX 78209, United States","FG7P+64 San Antonio, Texas, USA",https://www.gentivahs.com/,+1 210-738-8141,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPO02qOUC5A09vFatKEo4sAyEeHdsR8Soqbh0I8=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-18T00:12:56.280Z,,,
https://www.google.com/maps/place/Elysian+Hospice+-+San+Antonio/data=!4m7!3m6!1s0x865c5fb145b38469:0xa2ecf214de095b1a!8m2!3d29.5155774!4d-98.5685823!16s%2Fg%2F11fjtyd_h2!19sChIJaYSzRbFfXIYRGlsJ3hTy7KI,Elysian Hospice - San Antonio,4.8,47,Hospice,"8122 Datapoint Dr Ste. 410B, San Antonio, TX 78229, United States","GC8J+6H San Antonio, Texas, USA",https://cantexcc.com/all-locations-and-service-areas/?tab=nav-hospice,+1 210-375-5016,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A0UfdvsmItFhkkismb8wFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=30.791918&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-18T00:13:01.435Z,,,
https://www.google.com/maps/place/Guiding+Light+Hospice/data=!4m7!3m6!1s0x865c6203013824a7:0xa98524a40e37eebe!8m2!3d29.5266195!4d-98.4371906!16s%2Fg%2F11dxs10yzr!19sChIJpyQ4AQNiXIYRvu43DqQkhak,Guiding Light Hospice,4.7,128,Hospice,"3218 Nacogdoches Rd, San Antonio, TX 78217, United States","GHG7+J4 San Antonio, Texas, USA",http://guidinghospice.com/,+1 210-585-2335,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMqUyixSmV2xF_JfWmqdRMfGAUevGp4JAhx4tjI=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-18T00:13:06.764Z,,,
https://www.google.com/maps/place/Suncrest+Hospice-+San+Antonio/data=!4m7!3m6!1s0x865c8bca40cde6d7:0xb4d6c979763765ea!8m2!3d29.57183!4d-98.4776015!16s%2Fg%2F11j6l2znft!19sChIJ1-bNQMqLXIYR6mU3dnnJ1rQ,Suncrest Hospice- San Antonio,4.8,71,Hospice,"911 Central Pkwy N Suite 100, San Antonio, TX 78232, United States","HGCC+PX San Antonio, Texas, USA",https://suncrestcare.com/,+1 830-637-2721,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNpxMXC6syXFZG0ysG_Xjg0ajkUmOwTCF_ZZPFt=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-18T00:13:11.688Z,,,
"https://www.google.com/maps/place/Embrace+Hospice+-+San+Antonio,+TX/data=!4m7!3m6!1s0x865c60c173dc5ead:0xbb52bee9c7906e03!8m2!3d29.4869521!4d-98.5779823!16s%2Fg%2F1x5qt5zp!19sChIJrV7cc8FgXIYRA26Qx-m-Urs","Embrace Hospice - San Antonio, TX",3.9,59,Hospice,"5835 Callaghan Rd # 600, San Antonio, TX 78228, United States","FCPC+QR San Antonio, Texas, USA",https://embracehospicellc.com/locations/san-antonio-tx/,+1 210-691-3600,"Open 24 hours

Confirmed by this business 4 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPjk7iggLWmvXKMT68QSCHIUHJXHs9heDqwDpO7=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-18T00:13:16.700Z,,,
https://www.google.com/maps/place/Compassion+Hospice+of+Texas/data=!4m7!3m6!1s0x865c8bf8a2adaa15:0x62936ecad256d01a!8m2!3d29.5192823!4d-98.4917391!16s%2Fg%2F11tj_78v3t!19sChIJFaqtoviLXIYRGtBW0spuk2I,Compassion Hospice of Texas,4.6,18,Hospice,"115600 San Pedro Ave STE 400, San Antonio, TX 78216, United States","GG95+P8 San Antonio, Texas, USA",https://compassiontx.com/,+1 210-255-1122,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eSxlwuEsHXFzlIGSrPBwFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.84009&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-18T00:13:21.793Z,,,
https://www.google.com/maps/place/Elegant+Hospice+Care/data=!4m7!3m6!1s0x865c670f593e6a4b:0x3f511ae18d859cde!8m2!3d29.5690121!4d-98.5980744!16s%2Fg%2F11nxtd_05y!19sChIJS2o-WQ9nXIYR3pyFjeEaUT8,Elegant Hospice Care,5.0,51,Hospice,"5718 University Heights Blvd Suite 203, San Antonio, TX 78249, United States","HC92+JQ San Antonio, Texas, USA",https://www.elegantcarehospice.com/,+1 210-817-4746,Closed ⋅ Opens 9 am Thu,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP8gTlelevcsytCqt7867wlPgacEnxfvzc3xOLK=w408-h569-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-18T00:13:26.820Z,,,
