placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes
https://www.google.com/maps/place/Elite+Sprinkler+Tech+%26+Landscaping+LLC/data=!4m7!3m6!1s0x6e7fa8f9324da32f:0x6ca26a70383d839d!8m2!3d43.6332664!4d-116.3801544!16s%2Fg%2F11lnm0flrh!19sChIJL6NNMvmof24RnYM9OHBqomw,Elite Sprinkler Tech & Landscaping LLC,4.9,75,Landscaper,"1131 E Ustick Rd, Meridian, ID 83646, United States","JJM9+8W Meridian, Idaho, USA",,+1 208-922-8879,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFyzD8NfK7V84f2dFRO-DzA4W2OBxNkEnMwoOlXuc2EhZekIctiJRV-41-Axlo8jPBwHJPkzZXlKBrGpJ2iSVNJBYXeGe4QcA1ubjAHIpnxhzd7FaggoVdTQVyOzZwSAnceu1iarOCWlAiB=w408-h402-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-04-29T18:49:17.416Z,,
https://www.google.com/maps/place/Grande+Landscape+and+Maintenance/data=!4m7!3m6!1s0x54ae53476719632f:0x9ff0cb570c2fd42!8m2!3d43.6220332!4d-116.4188301!16s%2Fg%2F11sy0193s2!19sChIJL2MZZ0dTrlQRQv3CcLUM_wk,Grande Landscape and Maintenance,5.0,11,Landscaper,"1905 N Monaco Way, Meridian, ID 83646, United States","JHCJ+RF Meridian, Idaho, USA",https://grandelandscape.com/,+1 208-685-9393,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=niR_7PpKujrOhKD6HU50Ag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.7001&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-04-29T18:49:23.511Z,,
https://www.google.com/maps/place/Salmon+River+Landscape+and+Hardscape+LLC/data=!4m7!3m6!1s0x54ae53580055b21b:0x54eb7f15a56be4f8!8m2!3d43.6102112!4d-116.4434859!16s%2Fg%2F11kqnfy69_!19sChIJG7JVAFhTrlQR-ORrpRV_61Q,Salmon River Landscape and Hardscape LLC,4.9,35,Landscaper,"600 N Scotney Ave, Meridian, ID 83642, United States","JH64+3J Meridian, Idaho, USA",http://salmonriverlandscape.com/,+1 208-901-8120,"Open · Closes 4:30 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4uk3cfimTeGl07_yy5z24SX2s6n9RcQjqb5DLbrj2ENZMjh9egEpvbGPDZFbd0kqf5m5ax4VS2yH7SiB2voasbLKQ1RTf0JizYR1LWaAr3Nd7cBorBcWgzeInMeUOAIC2dftJIVJtiVpO=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-04-29T18:49:28.373Z,,
https://www.google.com/maps/place/Living+Waters+Landscape/data=!4m7!3m6!1s0x54ae535cae5e373f:0x125edcd43bf29cbd!8m2!3d43.811534!4d-116.5037115!16s%2Fg%2F11b5zx1k7r!19sChIJPzderlxTrlQRvZzyO9TcXhI,Living Waters Landscape,4.7,46,Landscaper,,,http://lwlandscape.com/,+1 208-571-6262,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGp5_nffOcmyBstyySBeCoFffhlj5kvP8hAYijl1t6YITUBIVAKsk5BRCiGh6P_xJaBJ9He9tVlgExpEL7rflx54jHe8H8LDUTSiQrJsnkx7B0XE8WCWXI-UElkiHxQO82YQkxF8Q=w426-h240-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-04-29T18:49:33.150Z,,
https://www.google.com/maps/place/Green+Thumb+SAM+LLC/data=!4m7!3m6!1s0x54ae55d1aa7a15df:0x9bb92ac61c82c0ac!8m2!3d44.939917!4d-117.792232!16s%2Fg%2F11pxm5rjfb!19sChIJ3xV6qtFVrlQRrMCCHMYquZs,Green Thumb SAM LLC,5.0,22,Landscape designer,,,http://www.greenthumbsam.com/,,Open · Closes 3 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOpDKK0ML0qCcEKSpQLeymcAXsIiH-CowAo4QERKaQYsgGAIA_1WbAGRqiQHJwqcvw_bOxNDtIzeCoz2ordtfYX6ZW5ulX_CVUGCwBNqm9rhPu3imKXd4tmUb8i8Q9GrSdY-sA=w408-h408-k-no,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,Closed,9 am–3 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-04-29T18:49:38.074Z,Identifies as women-owned,
https://www.google.com/maps/place/Shupe+Construction+%26+Landscaping/data=!4m7!3m6!1s0x54ae570b06b1f7d7:0x5dceaa046c8c70d!8m2!3d43.5948831!4d-116.3520886!16s%2Fg%2F11tnjvqdmn!19sChIJ1_exBgtXrlQRDcfIRqDq3AU,Shupe Construction & Landscaping,4.7,13,Contractor,"1120 S Rackham Way Suite 300, Meridian, ID 83642, United States","HJVX+X5 Meridian, Idaho, USA",https://nextdoor.com/pages/shupe-construction-landscaping-meridian-id/?init_source=org_pages,+1 208-353-6622,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2GqJrwbLic3W3bzbsuUdQ_Le5SpHfAmVlbpxGKe5oo-1emWNMUNbQfRsuy3uyZ64k8ghkcIRLYzlWUMvVIWidDPRfQ7eo1Ynks61LO2wOarh7P6bKz52XlEBR8nvd_BKYmz8YsW0Jo0Rw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-04-29T18:49:43.011Z,,
https://www.google.com/maps/place/JAO+Concrete+and+Landscaping/data=!4m7!3m6!1s0x249b8a2acb5708f9:0x868a812403b7c2ef!8m2!3d43.496229!4d-116.5037115!16s%2Fg%2F11vly30sj0!19sChIJ-QhXyyqKmyQR78K3AySBioY,JAO Concrete and Landscaping,5.0,25,Concrete contractor,,,http://www.jaoconcrete.com/,+1 208-409-7310,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8_ZIuH2Jyf6b3xIabK8TTk6jUqRQpfMNEx71GeF0kmK20CTB0Eec85DgNS5CwHHtfD91fmBNBZY2Ui7PmoVSR9qcJtgidIcTy-0Po2UuFigNn9us-iXt5KMtiHN8gFkgQr1GVXw=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–5 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-04-29T18:49:47.859Z,,
https://www.google.com/maps/place/Aim+High+Lawn+and+Landscape+LLC/data=!4m7!3m6!1s0x54ae4519071cf2ad:0x649cad0cf2942338!8m2!3d43.6185951!4d-116.4135814!16s%2Fg%2F11g_zlh3r6!19sChIJrfIcBxlFrlQROCOU8gytnGQ,Aim High Lawn and Landscape LLC,4.9,69,Landscaper,"1577 N Linder Rd, Kuna, ID 83634, United States","JH9P+CH Kuna, Idaho, USA",https://aimhighlawns.com/,+1 208-996-3302,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHBWo4Lv5rIFDOsQplkuN_IHpnsHmmLlCC6PpPOftTvxvP51FEJ65E5LuRYNt9m5fFtlJXMsoQlYSAjhZ-xQDHZx1KQ1KO4NTpEOJGDmlvR7ZYEupNm3GZ_9FjNDYdY74R01-o=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-04-29T18:49:52.652Z,Identifies as Latino-owned,
https://www.google.com/maps/place/SiteOne+Landscape+Supply/data=!4m7!3m6!1s0x54ae5403cd0da1ed:0x9292609ee434010a!8m2!3d43.6068907!4d-116.3599888!16s%2Fg%2F1tcy40fm!19sChIJ7aENzQNUrlQRCgE05J5gkpI,SiteOne Landscape Supply,4.5,55,Landscaping supply store,"2755 E Lanark St, Meridian, ID 83642, United States","JJ4R+Q2 Meridian, Idaho, USA",https://www.siteone.com/en/store/119,+1 208-288-2102,"Open · Closes 5 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHQ5y3VBHXEZqXVKV644Ytd9IJOEpx120DWG9G7AuaYfCL_VXUw04FCp_TOxYKdmqfWljtXXMoUqE16IkiGumDf4cFKU1OYmVrvLDvxYnYTDAmpNJJSLary1gVl9d_ghpcqu78ChhoulQc=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-04-29T18:49:57.606Z,,"Resource for landscaping materials & supplies, including compost, mulches, sand & natural flagstone. · In-store pick-up · Delivery"
https://www.google.com/maps/place/ABC+Grounds+Care+and+Landscape/data=!4m7!3m6!1s0x54ae535833be6df7:0x9e2047cb499d85c1!8m2!3d43.6495406!4d-116.3735164!16s%2Fg%2F11cp7vfdtv!19sChIJ922-M1hTrlQRwYWdSctHIJ4,ABC Grounds Care and Landscape,4.7,26,Landscape designer,,,https://www.abcgroundscare.com/,+1 208-228-5534,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-WoysZ70CINrLPf7Pmg0wPlY4PWyzOP3caHzu_4UXND5F7oJErvUrJ2cwp9-Ku2tdahfXtjjTD1ar8wbc9DYXe1f_9o3U8JbA6W7hZGS_kY04-kzHPHsp4Ye40oQBLvxej5y2vKQd5eg=w408-h251-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-04-29T18:50:02.491Z,,
