placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/GladdMD/data=!4m7!3m6!1s0x8815dd8f6227150b:0x9980c8ed4e3fea19!8m2!3d41.0753251!4d-85.2063275!16s%2Fg%2F1thnpcq6!19sChIJCxUnYo_dFYgRGeo_Tu3IgJk,GladdMD,4.4,14,Medical clinic,"4930 Illinois Rd, Fort Wayne, IN 46804, United States","3QGV+4F Fort Wayne, Indiana, USA",http://www.gladdmd.com/,+1 260-449-9698,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zi3eBET9YN_9FkSCGQ-1Iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.089165&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2026-02-23T17:11:42.163Z,,,,
https://www.google.com/maps/place/Fort+Wayne+Primary+Care+%28Formerly+Fort+Wayne+Integrative+Medicine%29/data=!4m7!3m6!1s0x8815e7da5782d4d3:0xf1a3c844cbfb6fbc!8m2!3d41.0399928!4d-85.2441189!16s%2Fg%2F11g2_6w5rs!19sChIJ09SCV9rnFYgRvG_7y0TIo_E,Fort Wayne Primary Care (Formerly Fort Wayne Integrative Medicine),4.2,73,Internist,"7802 W Jefferson Blvd, Fort Wayne, IN 46804, United States","2QQ4+X9 Fort Wayne, Indiana, USA",https://www.fwimed.com/?utm_source=gmb_auth,+1 260-999-6924,Closed · Opens 1 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerO4FMGRUMM7Ypb27bok-w1G6jlUQdg0UwVqhiDhJvpt07s28TFeQcxcdrmSZ_efE5gDEw3Q-0ZyivlKuSO523Yo7kfVZEU-CAM6zWRDfa6LyMYTphZ4z17ZrFTkm2u7zV3t1LN=w408-h544-k-no,true,"9:30 am–12 pm, 1–5 pm","9:30 am–12 pm, 1–5 pm","9:30 am–12 pm, 1–5 pm","9:30 am–12 pm, 1–5 pm","9:30 am–12 pm, 1–5 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2026-02-23T17:11:48.495Z,,,,
"https://www.google.com/maps/place/Dr.+Becca+Nicholson,+ND/data=!4m7!3m6!1s0x8815e2ab554634fd:0xa107840ee8b3fa6!8m2!3d41.0672213!4d-85.2016032!16s%2Fg%2F11f4qhzv7c!19sChIJ_TRGVaviFYgRpj-L7kB4EAo","Dr. Becca Nicholson, ND",4.5,12,Naturopathic practitioner,"4666 W Jefferson Blvd Suite 170, Fort Wayne, IN 46804, United States","3Q8X+V9 Fort Wayne, Indiana, USA",https://www.drbeccanicholson.com/,+1 260-207-4137,Closed · Opens 2 pm,https://lh3.googleusercontent.com/p/AF1QipMWEdzaRiuaILWUQWfABQKHbJ4d-gEpv8RZzLr4=w408-h408-k-no,true,2–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2026-02-23T17:11:53.284Z,,,,
https://www.google.com/maps/place/Thrive+Holistic+Medicine/data=!4m7!3m6!1s0x8815fb7e58c24af1:0x91548b2fe923c45d!8m2!3d41.0886405!4d-85.1066466!16s%2Fg%2F11vs2dsf37!19sChIJ8UrCWH77FYgRXcQj6S-LVJE,Thrive Holistic Medicine,5.0,7,Holistic medicine practitioner,"2430 Lake Ave, Fort Wayne, IN 46805, United States","3VQV+F8 Fort Wayne, Indiana, USA",https://thriveholisticmedicine.com/,+1 260-226-3140,Opens soon · 12:30 pm,https://lh3.googleusercontent.com/p/AF1QipPFaM5aUQdi17LBr4hzrANo3Y5ytETlMD7qZOB_=w408-h272-k-no,true,12:30–5:30 pm,8:30 am–3 pm,Closed,8:30 am–3 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2026-02-23T17:11:58.190Z,,,,
"https://www.google.com/maps/place/Entourage+Health,+LLC/data=!4m7!3m6!1s0x6dc3c7aa1e25390b:0xbb0dc2bf0c71d125!8m2!3d41.0534612!4d-85.2314762!16s%2Fg%2F11pzynqhp9!19sChIJCzklHqrHw20RJdFxDL_CDbs","Entourage Health, LLC",5.0,46,Health consultant,"3240 Mallard Cove Ln Suite B, Fort Wayne, IN 46804, United States","3Q39+9C Fort Wayne, Indiana, USA",http://www.entouragefm.com/,+1 260-255-4441,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=95IBYbdbcMeokqEpFujplQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.00404&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,1–8 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2026-02-23T17:12:03.110Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Parkview+Physicians+Group+-+Integrative+Medicine/data=!4m7!3m6!1s0x881607e47d60ae55:0x9949a95062ae2c89!8m2!3d41.1770611!4d-85.1253579!16s%2Fg%2F1hc4jq7l0!19sChIJVa5gfeQHFogRiSyuYlCpSZk,Parkview Physicians Group - Integrative Medicine,4.2,20,Medical clinic,"1234 E Dupont Rd Ste 3, Fort Wayne, IN 46825, United States","5VGF+RV Fort Wayne, Indiana, USA",https://www.parkview.com/medical-services/integrative-medicine?y_source=1_MjkwNDExMzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-425-5970,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0A2qg5NHN8km1I5RlRo7XA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=129.59854&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2026-02-23T17:12:06.302Z,,,,
https://www.google.com/maps/place/Murdock+Natural+Healing/data=!4m7!3m6!1s0x8815e652d0f5fd27:0xf0dbfb660d80b94d!8m2!3d41.0677787!4d-85.2249026!16s%2Fg%2F1td2n2hg!19sChIJJ_310FLmFYgRTbmADWb72_A,Murdock Natural Healing,4.6,42,Chiropractor,"6229 Constitution Dr, Fort Wayne, IN 46804, United States","3Q9G+42 Fort Wayne, Indiana, USA",http://nutritionalmuscletesting.com/,+1 260-459-6160,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOIZHKoLAUzQ-JtKMwUz0UIViu7nxaOEWK6kK02=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,10 am–6 pm,10 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2026-02-23T17:12:11.332Z,,,,
https://www.google.com/maps/place/Integrative+Health/data=!4m7!3m6!1s0x88160820e9ecad8d:0x8298bdbff2edaf33!8m2!3d41.179811!4d-85.131001!16s%2Fg%2F1td8zqyy!19sChIJja3s6SAIFogRM6_t8r-9mII,Integrative Health,4.9,207,Pain management physician,"10528 Coldwater Rd, Fort Wayne, IN 46845, United States","5VH9+WH Fort Wayne, Indiana, USA",https://fortwayneintegrative.com/,+1 260-338-1700,,https://lh3.googleusercontent.com/p/AF1QipO5STYvF9rhIJWL9GlbJALhjMEU4el6pIPY0hXk=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2026-02-23T17:12:16.014Z,,,,
https://www.google.com/maps/place/Fort+Wayne+MFR/data=!4m7!3m6!1s0x8815fd59411dee35:0x9329c180bc708647!8m2!3d41.1132234!4d-85.080793!16s%2Fg%2F11mkm909ly!19sChIJNe4dQVn9FYgRR4ZwvIDBKZM,Fort Wayne MFR,,,Alternative medicine practitioner,"4771 Trier Rd, Fort Wayne, IN 46815, United States","4W79+7M Fort Wayne, Indiana, USA",https://fortwaynemfr.net/,+1 260-222-8615,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lGFr9GrVyWEMVUeQdEB8ew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.19965&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2026-02-23T17:12:18.663Z,,,,
"https://www.google.com/maps/place/Holistic+Healing+%26+Self+Care,+LLC/data=!4m7!3m6!1s0x8815fb0ede88b3d5:0xf9134d74e7c8d57f!8m2!3d41.0892152!4d-85.0984634!16s%2Fg%2F11rw7yxgrg!19sChIJ1bOI3g77FYgRf9XI53RNE_k","Holistic Healing & Self Care, LLC",5.0,3,Reiki therapist,"3030 Lake Ave, Fort Wayne, IN 46805, United States","3WQ2+MJ Fort Wayne, Indiana, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iuD0tjVhvsH_TGSB4oeCaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.791&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2026-02-23T17:12:21.515Z,,,,
