placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error
https://www.google.com/maps/place/RRH+Vein+Treatment+Center/data=!4m7!3m6!1s0x89d6b50336fe4539:0x7fc2ef7a50b4eac2!8m2!3d43.1887638!4d-77.5846355!16s%2Fg%2F11pvwhsndy!19sChIJOUX-NgO11okRwuq0UHrvwn8,RRH Vein Treatment Center,5.0,3,Vascular surgeon,"1255 Portland Ave 1st Floor, Rochester, NY 14621, United States","5CQ8+G4 Rochester, New York, USA",https://www.rochesterregional.org/locations/vascular/vein-center?y_source=1_MzA3NTA4NzQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 585-922-8346,"Closed · Opens 7:30 am Wed

Confirmed by this business 5 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMOExjso1FqA2FHWq-LZTH3nU2fsX9OSZLXbaQ7=w426-h240-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T22:20:57.318Z,
"https://www.google.com/maps/place/UR+Medicine+Vascular+Surgery+%26+Vein+Center+-+Strong+Memorial+Hospital/@43.1231147,-77.624972,17z/data=!3m1!4b1!4m6!3m5!1s0x89d6b4cc0060b3b1:0x9fd0c5e9c3c457a6!8m2!3d43.1231147!4d-77.624972!16s%2Fg%2F12hr2y0jr",UR Medicine Vascular Surgery & Vein Center - Strong Memorial Hospital,5.0,1,Vascular surgeon,"601 Elmwood Ave, Rochester, NY 14642, United States","49FG+62 Rochester, New York, USA",https://www.urmc.rochester.edu/locations/vascular-surgery-smh,+1 585-279-5100,Closed · Opens 8 am Wed,,,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T22:21:04.506Z,
"https://www.google.com/maps/place/UR+Medicine+Vascular+Surgery+%26+Vein+Care+%E2%80%93+Highland+Hospital/@43.1356801,-77.6061914,17z/data=!3m1!4b1!4m6!3m5!1s0x89d6b520270ae3ed:0x7c61ba63b2a263a1!8m2!3d43.1356801!4d-77.6061914!16s%2Fg%2F11g6_1s0bp",UR Medicine Vascular Surgery & Vein Care – Highland Hospital,1.0,1,Medical office,"1000 South Ave #251C, Rochester, NY 14620, United States","49PV+7G Rochester, New York, USA",https://www.urmc.rochester.edu/locations/vascular-surgery-hh,+1 585-341-9541,,,,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T22:21:09.576Z,
https://www.google.com/maps/place/Vein+Care+Center+Of+Rochester/data=!4m7!3m6!1s0x89d6cb20088f498f:0xf3465fabb498ee4!8m2!3d43.1249634!4d-77.5172435!16s%2Fg%2F11ggs0x8j_!19sChIJj0mPCCDL1okR5I5Ju_plNA8,Vein Care Center Of Rochester,1.0,4,Vascular surgeon,"30 Hagen Dr Suite 120, Rochester, NY 14625, United States","4FFM+X4 Rochester, New York, USA",https://www.rochesterregional.org/locations/rochester/vein-care-center-of-rochester/?y_source=1_OTkwMTE3NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 585-922-5300,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ug988BYth9FJiI7n83RZUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.49084&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T22:21:12.484Z,
https://www.google.com/maps/place/RRH+Vascular+Surgery+-+Rochester/data=!4m7!3m6!1s0x89d6b675278c5bdf:0x8fb6f691f9f8a651!8m2!3d43.1925705!4d-77.5861382!16s%2Fg%2F1tcv_dpm!19sChIJ31uMJ3W21okRUab4-ZH2to8,RRH Vascular Surgery - Rochester,5.0,1,Vascular surgeon,"1445 Portland Ave # 108, Rochester, NY 14621, United States","5CV7+2G Rochester, New York, USA",https://www.rochesterregional.org/locations/vascular/rochester?y_source=1_OTkwMTE3My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 585-922-5550,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPzosbBHRvDTMpGm6DWEYGwSwgr_VWIKawZ3dv3=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T22:21:17.246Z,
https://www.google.com/maps/place/University+of+Rochester+Medical+Center+Division+of+Vascular+Surgery/data=!4m7!3m6!1s0x89d6b4cc00675f4f:0x169e0faad04883c6!8m2!3d43.1231147!4d-77.624972!16s%2Fg%2F12hngq9xr!19sChIJT19nAMy01okRxoNI0KoPnhY,University of Rochester Medical Center Division of Vascular Surgery,,,Medical Center,"601 Elmwood Ave, Rochester, NY 14642, United States","49FG+62 Rochester, New York, USA",https://www.urmc.rochester.edu/,+1 585-279-5100,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PD4VE1bO4Bpc5WzRLYs-hQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.22195&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T22:21:19.919Z,
https://www.google.com/maps/place/Ellis+Jennifer+L+MD/data=!4m7!3m6!1s0x89d6b4cc18ba6ec7:0x89223ff74842a52e!8m2!3d43.1226626!4d-77.623601!16s%2Fg%2F125__x68t!19sChIJx266GMy01okRLqVCSPc_Iok,Ellis Jennifer L MD,5.0,1,Vascular surgeon,"601 Elmwood Ave, Rochester, NY 14642, United States","49FG+3H Rochester, New York, USA",http://www.urmc.rochester.edu/,+1 585-275-2100,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s6qB4DxoZppwFJ6cz9KyOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.34068&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T22:21:22.789Z,
https://www.google.com/maps/place/UR+Medicine+Vascular+Surgery+%26+Vein+Care+%E2%80%93+Brighton/data=!4m7!3m6!1s0x89d14b24b4d9b6b5:0x2fa5504bdd585f0c!8m2!3d43.096302!4d-77.584083!16s%2Fg%2F1hc97xv8n!19sChIJtbbZtCRL0YkRDF9Y3UtQpS8,UR Medicine Vascular Surgery & Vein Care – Brighton,3.0,2,Medical office,"140 Canal View Blvd #103, Rochester, NY 14623, United States","3CW8+G9 Rochester, New York, USA",https://www.urmc.rochester.edu/locations/vascular-surgery-canal-view,+1 585-279-5100,Closed · Opens 8 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OSXtvlmQqs6XWuvyF7wyhA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.54747&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T22:21:27.538Z,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Rochester/data=!4m7!3m6!1s0x89d14b6a1ec12dad:0xda96a42ef563e23d!8m2!3d43.1107743!4d-77.5713452!16s%2Fg%2F11jh__66x1!19sChIJrS3BHmpL0YkRPeJj9S6klto,USA Vein Clinics - Rochester,4.0,4,Medical clinic,"1892 S Winton Rd Ste 190B, Rochester, NY 14618, United States","4C6H+8F Rochester, New York, USA",https://www.usaveinclinics.com/company/locations/new-york/upstate-ny/office/rochester/,+1 585-505-8255,Temporarily closed,,https://lh3.googleusercontent.com/p/AF1QipP0JoVCru0NhGI1R-1VzdnowFeFQj8QEEoS6c1q=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2025-12-16T22:21:32.608Z,
https://www.google.com/maps/place/Rhodes+Jeffrey+MD/data=!4m7!3m6!1s0x89d6b675278c5bdf:0xc98ea8d4049c466d!8m2!3d43.1927511!4d-77.585714!16s%2Fg%2F1vnnkd9n!19sChIJ31uMJ3W21okRbUacBNSojsk,Rhodes Jeffrey MD,5.0,1,Vascular surgeon,"1445 Portland Ave, Rochester, NY 14621, United States","5CV7+4P Rochester, New York, USA",,+1 585-922-5550,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mNGug9DzaAknDfQKiVte7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.5516&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Irondequoit+Rochester+NY/@43.2133955,-77.5797226,14z",2025-12-16T22:21:55.946Z,
