placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned
"https://www.google.com/maps/place/Preferred+Care+at+Home+of+Champlain+Valley/@44.476492,-73.212309,17z/data=!3m1!4b1!4m6!3m5!1s0x4cca7b8159ee4dc7:0x8b48ec98487110d3!8m2!3d44.476492!4d-73.212309!16s%2Fg%2F11s9g8y8j3",Preferred Care at Home of Champlain Valley,4.8,19,Home health care service,"138 Church St #6, Burlington, VT 05401, United States","FQGQ+H3 Burlington, Vermont, USA",https://preferhome.com/locations/champlain-valley/?utm_source=google&utm_medium=local&utm_campaign=gmb,+1 802-383-6333,Open 24 hours,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-10T18:53:53.044Z,,,
"https://www.google.com/maps/place/Silver+Leaf/@44.4776022,-73.2224458,13z/data=!3m1!4b1!4m6!3m5!1s0x4cca7afbffffffff:0x130df6bbc1cda75e!8m2!3d44.4776022!4d-73.2224458!16s%2Fg%2F1tg39qv6",Silver Leaf,,,Home health care service,"Burlington, VT 05401, United States",,,+1 802-355-3790,,,false,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-10T18:53:59.269Z,,,
https://www.google.com/maps/place/Rachel+Martone+Physical+Therapy+P.L.C./data=!4m7!3m6!1s0x8acaf3aa5286beb5:0xfbe6762fcc5f927e!8m2!3d44.4903748!4d-73.2106541!16s%2Fg%2F11vb8f46cq!19sChIJtb6GUqrzyooRfpJfzC925vs,Rachel Martone Physical Therapy P.L.C.,5.0,9,Home health care service,"53 St Mary's St, Burlington, VT 05401, United States","FQRQ+4P Burlington, Vermont, USA",https://www.martonephysicaltherapy.com/,+1 914-400-7169,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOzw6V-nrD-ju8RieyuS8OF4TNSsc9gXfGK5vkN=w408-h612-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-10T18:54:04.341Z,Identifies as women-owned,,
https://www.google.com/maps/place/Burlington+Health+%26+Rehab/data=!4m7!3m6!1s0x4cca7a5f674b0307:0x930cae3fa09f4379!8m2!3d44.4812863!4d-73.2066569!16s%2Fg%2F1tr7cf9k!19sChIJBwNLZ196ykwReUOfoD-uDJM,Burlington Health & Rehab,3.5,40,Nursing home,"300 Pearl St, Burlington, VT 05401, United States","FQJV+G8 Burlington, Vermont, USA",https://www.genesishcc.com/burlingtonhealth,+1 802-658-4200,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr1z7mBaeSZMOkbabgsjK7Nlmlgt6PWATjBR3ZzvuRIEm47Qe4AlefFLTE44iDQbAh4UKn614bdxhSJG9ZgW3qEV8ilAZD81pYlN8QUrQ71-Jo6fUToCCqQlgGEm2O4_-gNanc=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-10T18:54:09.454Z,,,
https://www.google.com/maps/place/Converse+Home/data=!4m7!3m6!1s0x4cca7a5621c56017:0xb4908b7c6ac2dbdb!8m2!3d44.472539!4d-73.2119189!16s%2Fg%2F1vm_xhlk!19sChIJF2DFIVZ6ykwR29vCanyLkLQ,Converse Home,4.6,11,Assisted living facility,"272 Church St, Burlington, VT 05401, United States","FQFQ+26 Burlington, Vermont, USA",https://www.conversehome.com/?utm_source=GBP&utm_medium=link&utm_campaign=GBP+Sessions&utm_id=GBPSessions,+1 802-862-0401,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPcPt7bKkMoS_rBlc0hg9gNU6pi1se3PRMEt41Q=w456-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-10T18:54:15.504Z,,,
https://www.google.com/maps/place/Full+Spectrum+Help/data=!4m7!3m6!1s0x4cca7a5868254ae7:0x557bd92d33162fb5!8m2!3d44.4756526!4d-73.2195042!16s%2Fg%2F1tqf_yzk!19sChIJ50olaFh6ykwRtS8WMy3Ze1U,Full Spectrum Help,5.0,29,Midwife,"1 Main St #208, Burlington, VT 05401, United States","FQGJ+75 Burlington, Vermont, USA",http://www.fullspectrummidwifery.com/,+1 802-860-2229,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPFZEPiADJeYtNeAjXEbpmqng_z9IHCRMHgtdX1=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-10T18:54:20.927Z,,,
https://www.google.com/maps/place/St.+Joseph%27s+Home/data=!4m7!3m6!1s0x4cca7a61dd5fea99:0x3bb9c9f9815b2d91!8m2!3d44.4878339!4d-73.2026855!16s%2Fg%2F1tfkkt4d!19sChIJmepf3WF6ykwRkS1bgfnJuTs,St. Joseph's Home,3.0,2,Non-profit organization,"243 N Prospect St, Burlington, VT 05401, United States","FQQW+4W Burlington, Vermont, USA",https://www.vtcatholiccharities.org/,+1 802-864-0264,"Open ⋅ Closes 8 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOTVP9rAnDPobV1HfMMj4nMPvCtYHTluZn5GFKd=w546-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-10T18:54:25.810Z,,,
https://www.google.com/maps/place/Wayfinder+Wellness+and+Physical+Therapy+LLC/data=!4m7!3m6!1s0x4cca7b108945552d:0x92d8dd813ccce9eb!8m2!3d44.452135!4d-73.1740284!16s%2Fg%2F11h64h2dxh!19sChIJLVVFiRB7ykwR6-nMPIHd2JI,Wayfinder Wellness and Physical Therapy LLC,5.0,225,Physical therapy clinic,"56 W Twin Oaks Terrace #4, South Burlington, VT 05403, United States","FR2G+V9 South Burlington, Vermont, USA",http://www.wayfindervt.com/,+1 802-391-4222,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMFbjZ4po1RZJslDE8p8K9cX_K7dDPfmZ45TCys=w408-h408-k-no,true,7 am–7 pm,7 am–7 pm,7 am–5 pm,9 am–12 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-10T18:54:31.052Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/University+of+Vermont+Medical+Center/data=!4m7!3m6!1s0x4cca7a433a79dc83:0x39dc5d0d1073ad95!8m2!3d44.4796617!4d-73.1942467!16s%2Fm%2F0129ljqh!19sChIJg9x5OkN6ykwRla1zEA1d3Dk,University of Vermont Medical Center,2.7,309,Medical clinic,"111 Colchester Ave, Burlington, VT 05401, United States","FRH4+V8 Burlington, Vermont, USA",https://www.uvmhealth.org/medcenter,+1 802-847-0000,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr7fWxHkvv4VotQ2ZwFncHV8ySv26-2_qqWJgf7lxPF0I5MNvq3OylCOcaRoc_TfgsOyfUkgUjLwcVMwv_MccyIIJWbiV0XAJ2naiVMeS6sjHv6cKjqRnHgjM4QOoMjbnGxMbcvkA=w408-h292-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-10T18:54:36.645Z,,,
https://www.google.com/maps/place/Fern+Hill/data=!4m7!3m6!1s0x4cca7a61a0382723:0xc0f6de5a5d11b650!8m2!3d44.4872552!4d-73.2004224!16s%2Fg%2F1vyn3h3n!19sChIJIyc4oGF6ykwRULYRXVre9sA,Fern Hill,4.3,3,Retirement home,"214 N Prospect St #1, Burlington, VT 05401, United States","FQPX+WR Burlington, Vermont, USA",https://fernhillapartments.com/,+1 802-658-6442,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nomdlXQhhfUGTJ6AMB115ai71yd7VC6DSU5mGG0pmBVSqMkEo8xGPBcpb9liKXd2qa946VC-bkQ2I3mHsCgZKZWVxn7sThsXgfyO48X8rpuQQni2uaj2MT_u102q4RXlgZfFOzv=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-09-10T18:54:42.097Z,,,
