placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/D.H.+Landscaping/data=!4m7!3m6!1s0x8865e93860178101:0x148dfb6a8c58652f!8m2!3d36.9633903!4d-86.4447837!16s%2Fg%2F11jk65fk58!19sChIJAYEXYDjpZYgRL2VYjGr7jRQ,D.H. Landscaping,4.2,19,Landscape architect,"1725 Patrick Way, Bowling Green, KY 42104, United States","XH74+93 Bowling Green, Kentucky, USA",https://dh-landscaping.ueniweb.com/?utm_campaign=gmb,+1 270-991-1084,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuLkwvhFRWKyQkJkumTJhZPp9RHYJA9JD38gT5ZUHvt-QDrJO24EBAx78mz77naac0DnJ8_rcis__A8_tikSPUcQ17k81Z4fXVF1h3q0Bhv5ESkQ0yOJMIC8FAxiFxmJRxPR9Z=w408-h408-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–2:30 pm,8 am–7 pm,8 am–7 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2026-04-29T20:48:00.731Z,,,
https://www.google.com/maps/place/US+Lawn+%26+Landscape/data=!4m7!3m6!1s0x8865e971d70ed899:0xcce40dcfb434cb29!8m2!3d36.9523!4d-86.4211517!16s%2Fg%2F113hncfdj!19sChIJmdgO13HpZYgRKcs0tM8N5Mw,US Lawn & Landscape,4.6,107,Landscaper,"2549 Petty Dr, Bowling Green, KY 42103, United States","XH2H+WG Bowling Green, Kentucky, USA",http://uslawnandlandscape.com/,+1 270-842-8636,Closes soon · 4 pm · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZf21M7x5PZFGaGm7H-C3Sr9LRWPOJNIHfV3ua0TKtuYiCjZl2_c9JBbXOtvUZ-kio4DhVORylmLJtSC09Z9N2gxHa-t47CshcMHK4I1pWLiBEEnpxXk5PNFRueVGZM4Ai3ikcP-na5QB1=w408-h408-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2026-04-29T20:48:06.101Z,,,
https://www.google.com/maps/place/Local+Mow+Lawn+%26+Landscape/data=!4m7!3m6!1s0x6c683cbc4a991a0d:0x9c9dd205068a85be!8m2!3d36.9937934!4d-86.4420734!16s%2Fg%2F11vrxprp_v!19sChIJDRqZSrw8aGwRvoWKBgXSnZw,Local Mow Lawn & Landscape,5.0,33,Lawn care service,"911 College St #203, Bowling Green, KY 42101, United States","XHV5+G5 Bowling Green, Kentucky, USA",https://localmowbg.com/,+1 270-403-9117,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPeq9CXuvoxjqjXgoxDpaoLBu3WYfvWZLR5FNyGjyxFs4qcKP3f2iKZYptHq61ZLBV8TX6c29xFRWv-efUdtVlHAdjxUldkxmrdX5bQQ07AgM7LAhGUEbQncuK35Sw_Sr6PG8widlEKeKK=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2026-04-29T20:48:11.438Z,,,
https://www.google.com/maps/place/Simply+Mulch/data=!4m7!3m6!1s0x8865ef2388259a31:0x1e100ea41c5b3b17!8m2!3d36.9946195!4d-86.4867922!16s%2Fg%2F1262p_xt6!19sChIJMZoliCPvZYgRFztbHKQOEB4,Simply Mulch,4.2,63,Landscaping supply store,"1900 Veterans Memorial Ln, Bowling Green, KY 42101, United States","XGV7+R7 Bowling Green, Kentucky, USA",https://www.simplymulchky.com/,+1 270-842-4011,"Open · Closes 5 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHpC3N11HPYYs5j5SEoZnZ9bUo7xWM-hxHIj62P8zhv6nNZwxS4kjsljeuIQWMvF52M0yTEnR_Q83VXD-RFXwWkwRTyoF8sTu5Pk5eWLArcUr_PhXSLQm2fUWDE4m359soV37Ky=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2026-04-29T20:48:16.225Z,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Custom+Landscape+and+Remodeling/data=!4m7!3m6!1s0x886675b3058a67cd:0x2ba20bc5f244b915!8m2!3d36.8917616!4d-86.3510745!16s%2Fg%2F11q8s1ydcx!19sChIJzWeKBbN1ZogRFblE8sULois,Custom Landscape and Remodeling,4.9,26,Landscaper,,,http://customlandscapeandremodeling.com/,+1 270-943-7114,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFdu8v63wSH_0vDb6OhYTjl0AzF58Wn1baaMNq3JjSsBtdD2aU__4Lgrcz2FONAg9FOCKlnScjCZJI26OLGe0dXEYGzzAqrgyoKgENTuKDCVEGLKUxnVPQfZc4T2tPO3X1aCl9=w580-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–5 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2026-04-29T20:48:20.863Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Ardon+Lawns+%26+Landscapes+LLC/data=!4m7!3m6!1s0x8865e521e58f329d:0x4894751193752ca1!8m2!3d37.0183552!4d-86.5064028!16s%2Fg%2F11c44k729p!19sChIJnTKP5SHlZYgRoSx1kxF1lEg,Ardon Lawns & Landscapes LLC,5.0,34,Landscaper,"2055 Bill Dedmon Rd, Bowling Green, KY 42101, United States","2F9V+8C Bowling Green, Kentucky, USA",https://ardonlawnsllc.com/,+1 270-392-1634,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhj55YPIB4MKRI6_KOvrHODVhSdDY7g6FeiPxHAEdt9iLLx999-Vw2hDM8h8MklS3O8gkSu_vai4uN5IQhH9X3cJ9wU7XoF248juX5TdMoqNvqs6hfGyQp8G04XzWfnw23RzklHw=w408-h277-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2026-04-29T20:48:25.735Z,,,
https://www.google.com/maps/place/Custom+Cut+Lawn+%26+Mulch/data=!4m7!3m6!1s0x8865e5e26f8056d9:0x26f2ff7f7ff8d69b!8m2!3d36.9975174!4d-86.4455966!16s%2Fg%2F12643f4n_!19sChIJ2VaAb-LlZYgRm9b4f3__8iY,Custom Cut Lawn & Mulch,4.0,4,Landscaper,"17 W Main Ave, Bowling Green, KY 42101, United States","XHX3+2Q Bowling Green, Kentucky, USA",http://www.customcutlawn.com/,+1 270-282-8716,Closes soon · 4 pm · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE7ulDvEeH1QIcecx5-Qgt8TgO9td-MSeFZ4YSy-DNvwy8Fexvd6xagIvzwL9_ilzI4EhWx8Ny-GsWBlE6CAm8RBCrCRKT6zSX0oC_JYcSSuqI8M3L0wH2ohqwtP0WCrbltNuo=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2026-04-29T20:48:30.298Z,,,
https://www.google.com/maps/place/My+Neighbor/data=!4m7!3m6!1s0x8865e9acaaabf07f:0xa7e5d8fbca6b46ba!8m2!3d36.9735271!4d-86.4386257!16s%2Fg%2F11rr7tjnc0!19sChIJf_CrqqzpZYgRukZryvvY5ac,My Neighbor,5.0,4,Landscaper,"1237 Oliver St, Bowling Green, KY 42104, United States","XHF6+CG Bowling Green, Kentucky, USA",,+1 270-303-9573,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGAVHiGtu2qe5YSBLyM1sLfXMoMOSrr8n1Hjsn9iuIJ6KbamGdsISNYtqyxgYpcabMnbnpM14VWKQHRZjckH8peLw3WJxnNXD9XM0MTRssczLQTPtUfmO82BPaOUAjY5PMTpy9nw=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2026-04-29T20:48:34.948Z,,,
https://www.google.com/maps/place/Lawncare+Solutions+BG/data=!4m7!3m6!1s0x8865e97389976a85:0xde130187e0571029!8m2!3d36.9575708!4d-86.416591!16s%2Fg%2F11j937pbqx!19sChIJhWqXiXPpZYgRKRBX4IcBE94,Lawncare Solutions BG,5.0,11,Lawn care service,"911 Searcy Way, Bowling Green, KY 42103, United States","XH5M+29 Bowling Green, Kentucky, USA",http://www.mowbg.com/,+1 270-938-3653,Open · Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqkosZ_TXJSTutDMLSbY5p7KX5v8hT4xAB0wZRKvY21MgOybLWCrGyirwphwXhdqf2TLH83PrbaEDnxnAg7DYwN9bGq0FF5DREJvWYrMijoTqrunVFoiN1Dl2tI5ygPsyYL9bW=w408-h408-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2026-04-29T20:48:39.786Z,,,
https://www.google.com/maps/place/H%26B+Dirtworks/data=!4m7!3m6!1s0x8865e9014efdd7b1:0x2007a8ef3ae0b6c0!8m2!3d36.9552701!4d-86.5029512!16s%2Fg%2F11m49gmnx0!19sChIJsdf9TgHpZYgRwLbgOu-oByA,H&B Dirtworks,5.0,30,Excavating contractor,"4470 Wal Valley Way, Bowling Green, KY 42101, United States","XF4W+4R Bowling Green, Kentucky, USA",http://hbdirtworks.com/,+1 270-796-7938,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGBi95OwU9NeTZrUS-lu8MSiR-rqkBo3X8jlujsPw37c7MkDK24ImJWjSeNllUWfkQirAoE-gG7S0p7ix7JhYqrE7io0I9isVlB6CeqzjXO-gNzuAwb8I6x6BFXYs4bqFyIY1djvO7HdDc=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Bowling+Green+KY/@36.9685219,-86.4808043,14z",2026-04-29T20:48:44.364Z,,,
