placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/The+Baton+Rouge+Clinic+Psychiatry/data=!4m7!3m6!1s0x8626a102caeb03a9:0x960c7d7c436aeb7d!8m2!3d30.3968614!4d-91.1114382!16s%2Fg%2F11h2l8lyvp!19sChIJqQPrygKhJoYRfetqQ3x9DJY,The Baton Rouge Clinic Psychiatry,4.9,340,Medical clinic,"7473 Perkins Rd, Baton Rouge, LA 70808, United States","9VWQ+PC Baton Rouge, Louisiana, USA",https://batonrougeclinic.com/services/subspecialties/psychiatry/,+1 225-769-4044,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5fCjw8dYc12KC589eTp5Iw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.01306&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T00:39:44.518Z,,,
"https://www.google.com/maps/place/Crescent+City+Psychiatric,+LLC/data=!4m7!3m6!1s0x8626a111f9e53833:0x9e095f1d2c13be13!8m2!3d30.4521202!4d-91.1878732!16s%2Fg%2F11t3d6m840!19sChIJMzjl-RGhJoYRE74TLB1fCZ4","Crescent City Psychiatric, LLC",5.0,1,Mental health clinic,"301 Main St Suite 2200, Baton Rouge, LA 70801, United States","FR26+RV Baton Rouge, Louisiana, USA",https://crescentcitypsychiatric.com/baton-rouge,+1 985-249-1322,Closes soon · 7 pm · Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipN5041qAgHZRQQUdX8w8R6_9afHccxb1l3HyYEG=w408-h612-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T00:39:50.268Z,,,
https://www.google.com/maps/place/New+Horizons+Behavioral+Health+Center/data=!4m7!3m6!1s0x86269793854d0bc1:0xfc9c9274d5be203b!8m2!3d30.5503125!4d-91.0448418!16s%2Fg%2F11gbnnyrqn!19sChIJwQtNhZOXJoYROyC-1XSSnPw,New Horizons Behavioral Health Center,,,Mental health service,"12628 Hooper Rd suite c, Baton Rouge, LA 70818, United States","HX24+43 Baton Rouge, Louisiana, USA",https://ldh.la.gov/index.cfm/directory/detail/9882/catid/325,+1 225-953-8170,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f1UxbGXNxYXj0sWjCxEn7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.3291&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T00:39:54.991Z,,,
https://www.google.com/maps/place/Baton+Rouge+General+Behavioral+Wellness+Center/data=!4m7!3m6!1s0x8626a14384fd01b5:0xe5e288908795d16f!8m2!3d30.4487337!4d-91.1478804!16s%2Fg%2F11b7l8_hv0!19sChIJtQH9hEOhJoYRb9GVh5CI4uU,Baton Rouge General Behavioral Wellness Center,3.9,14,Mental health clinic,"4045 North Blvd Suite A, Baton Rouge, LA 70806, United States","CVX2+FR Baton Rouge, Louisiana, USA",https://www.brgeneral.org/location/behavioral-wellness-center,+1 225-387-7652,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSweZVoZfjFdgnGhyk44sLI7IDOeiKBmJ99A366Gyu5ionfz_E8EuQbqBV-kR1iYnw0rU1hbxwYZ7thn9WJbyKrKDKsTo_Lf2nGcJOgNZbCnbR9O7C9xU4eSE2yVMqmPd_LejZk_bQ=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T00:39:59.833Z,,,
https://www.google.com/maps/place/Regions+Behavioral+Health+Hospital/data=!4m7!3m6!1s0x8626a39d6fed6e8b:0xc856ea7367062533!8m2!3d30.4447356!4d-91.0976002!16s%2Fg%2F11hy9p19wr!19sChIJi27tb52jJoYRMyUGZ3PqVsg,Regions Behavioral Health Hospital,3.7,34,Psychiatric hospital,"8416 Cumberland Pl, Baton Rouge, LA 70806, United States","CWV2+VX Baton Rouge, Louisiana, USA",https://www.regionsbh.com/,+1 225-408-6060,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jbg81yI10aZ-tWg4JVni1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.51192&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T00:40:04.736Z,,,
https://www.google.com/maps/place/Oceans+Behavioral+Hospital+of+Baton+Rouge:+South/data=!4m7!3m6!1s0x8626a33466956345:0x8abbfc96326686ca!8m2!3d30.4588715!4d-91.0612855!16s%2Fg%2F1z449zc2m!19sChIJRWOVZjSjJoYRyoZmMpb8u4o,Oceans Behavioral Hospital of Baton Rouge: South,1.8,34,Psychiatric hospital,"11135 Florida Blvd, Baton Rouge, LA 70815, United States","FW5Q+GF Baton Rouge, Louisiana, USA",https://oceanshealthcare.com/baton-rouge,+1 225-356-7030,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMDgDxLc9Qy2LSMWfI45S3qrL_efHD1wF-zrydI=w408-h256-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T00:40:09.507Z,,,
https://www.google.com/maps/place/Psychiatry+Associates+of+Baton+Rouge/data=!4m7!3m6!1s0x8626a5a2ff796c13:0xacb433403fab424c!8m2!3d30.3647812!4d-91.1043554!16s%2Fg%2F1thlztd8!19sChIJE2x5_6KlJoYRTEKrP0AztKw,Psychiatry Associates of Baton Rouge,3.1,11,Mental health clinic,"9229 Bluebonnet Blvd, Baton Rouge, LA 70810, United States","9V7W+W7 Baton Rouge, Louisiana, USA",http://www.psychiatryassociatesofbatonrouge.com/,+1 225-769-7575,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMKqFWh5tGizzURDnB2tM-GLfg_sLMZ_sH8mnO6=w621-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T00:40:14.634Z,,,
https://www.google.com/maps/place/Capital+Area+Human+Services/data=!4m7!3m6!1s0x8626a15af09c3b59:0x8ac2bea7a5cad575!8m2!3d30.4739526!4d-91.1169287!16s%2Fg%2F1tg35l5t!19sChIJWTuc8FqhJoYRddXKpae-woo,Capital Area Human Services,4.1,159,Mental health service,"2751 Wooddale Blvd, Baton Rouge, LA 70805, United States","FVFM+H6 Baton Rouge, Louisiana, USA",http://www.cahsd.org/,+1 225-925-1906,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipP13LK-UsnfIcZ5nF_2K5Z5atpYyO5bqhRTfIL2=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T00:40:19.686Z,,,
"https://www.google.com/maps/place/North+Baton+Rouge+Behavioral+Health/@30.5182321,-91.1569242,17z/data=!3m1!4b1!4m6!3m5!1s0x8626a14ff3603697:0x6eea2d9ce2a6feb!8m2!3d30.5182321!4d-91.1569242!16s%2Fg%2F11p47hp1n0",North Baton Rouge Behavioral Health,2.9,8,Psychiatrist,"7855 Howell Blvd, Baton Rouge, LA 70807, United States","GR9V+76 Baton Rouge, Louisiana, USA",https://ldh.la.gov/index.cfm/directory/detail/18975/catid/325,+1 225-359-9315,"Closed · Opens 7 am Tue

Confirmed by others 8 weeks ago",,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7–11:30 am,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T00:40:26.515Z,,,
"https://www.google.com/maps/place/Oceans+Behavioral+Hospital+Baton+Rouge+Intensive+Outpatient+Program/@30.518822,-91.1568907,17z/data=!3m1!4b1!4m6!3m5!1s0x8626a39dcefebbad:0x543a98e4640fd8f5!8m2!3d30.518822!4d-91.1568907!16s%2Fg%2F11bw77vvz2",Oceans Behavioral Hospital Baton Rouge Intensive Outpatient Program,2.2,5,Mental health clinic,"7855 Howell Blvd Suite 190, Baton Rouge, LA 70807, United States","GR9V+G6 Baton Rouge, Louisiana, USA",,+1 225-928-4969,Open · Closes 11:30 pm,,true,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Central+Baton+Rouge+Baton+Rouge+LA/@30.5417533,-91.0189769,14z",2025-12-16T00:40:33.275Z,,,
