placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Tru+Functional+Health/data=!4m7!3m6!1s0x89d6b5f18ddb1171:0xd3d2e94963bb8b21!8m2!3d43.1546336!4d-77.5870496!16s%2Fg%2F11t17w5182!19sChIJcRHbjfG11okRIYu7Y0np0tM,Tru Functional Health,5.0,18,Health consultant,"16 N Goodman St Suite 109, Rochester, NY 14607, United States","5C37+V5 Rochester, New York, USA",http://www.trufunctionalhealth.com/,+1 585-426-8969,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8tCrA4HpO0gTlxBX_WZgqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.27853&pitch=0&thumbfov=100,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–12 pm,7 am–12 pm,"https://www.google.com/maps/search/functional+medicine+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-23T18:52:32.572Z,,,,
https://www.google.com/maps/place/Rochester+Integrative+Medicine+Center/data=!4m7!3m6!1s0x89d14b7a71e228ab:0xd521522462138032!8m2!3d43.1139957!4d-77.5965957!16s%2Fg%2F11kq406dfb!19sChIJqyjicXpL0YkRMoATYiRSIdU,Rochester Integrative Medicine Center,,,Medical Center,"919 Westfall Rd, Rochester, NY 14618, United States","4C73+H9 Rochester, New York, USA",https://www.integrativemedicinecenterusa.com/,+1 585-358-6186,"Open · Closes 5 pm

Updated by this business 4 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ApyJ5UpoAKumF60mTrcFNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.18234&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-23T18:52:38.728Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Dr.+Pam+Grover/data=!4m7!3m6!1s0x89d6ccf6699d70d5:0xa11b51c9422f7d1!8m2!3d43.0999064!4d-77.5862547!16s%2Fg%2F11bwqpv9zh!19sChIJ1XCdafbM1okR0fcilBy1EQo,Dr. Pam Grover,5.0,10,Medical office,"500 Canal View Blvd Suite 400, Rochester, NY 14623, United States","3CX7+XF Rochester, New York, USA",https://www.pamgrovermd.com/,+1 585-623-4430,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5Lat69FFhw0cHpK35H96zA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.003395&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–2 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-23T18:52:43.476Z,,,,
"https://www.google.com/maps/place/Lesley+James,+MD/data=!4m7!3m6!1s0x89d1356be7d81043:0x78e4668f9f24841f!8m2!3d43.1188907!4d-77.5917508!16s%2Fg%2F11bzyy1klq!19sChIJQxDY52s10YkRH4Qkn49m5Hg","Lesley James, MD",4.0,21,Medical group,"2601 Lac De Ville Blvd, Rochester, NY 14618, United States","4C95+H7 Rochester, New York, USA",http://www.lesleyjamesmd.com/,+1 585-641-7102,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOL4sVtmJBaidHsTV5PO5DFs-EBqjjOZU6C8WrV=w408-h301-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-23T18:52:48.297Z,,,,
https://www.google.com/maps/place/Arbor+Health+Functional+Medicine+%26+Psychiatry/data=!4m7!3m6!1s0x89d13584463fd8b3:0xd0e9cc26044bf007!8m2!3d43.0617017!4d-77.4793355!16s%2Fg%2F11h7rs1rv0!19sChIJs9g_RoQ10YkRB_BLBCbM6dA,Arbor Health Functional Medicine & Psychiatry,4.9,55,Medical clinic,"613 Pittsford Victor Rd, Pittsford, NY 14534, United States","3G6C+M7 Pittsford, New York, USA",http://www.arbor-health.com/,+1 585-924-3300,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNUK3owWHg3ra4ZRYsnm_nX5ZhzQWF4wlvdGPuL=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-23T18:52:53.131Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/ROC+Holistic+Wellness+Center/data=!4m7!3m6!1s0x89d6b38d34b5af11:0x1f8b5c4c516f8163!8m2!3d43.1923068!4d-77.6765232!16s%2Fg%2F11gk8wwbzb!19sChIJEa-1NI2z1okRY4FvUUxcix8,ROC Holistic Wellness Center,5.0,2,Health consultant,"1691 Ridgeway Ave, Rochester, NY 14615, United States","58RF+W9 Rochester, New York, USA",http://www.rocholisticwellness.com/,+1 585-694-6363,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNNhOV-vlZZHNCYsVNl1P07cbW6xYtoDHLD7Wat=w426-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–4 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-23T18:52:57.877Z,,,,
"https://www.google.com/maps/place/Ethan+Borg,+MAOM/data=!4m7!3m6!1s0x89d6b57e576bee59:0xa5c070ec7026f493!8m2!3d43.1343057!4d-77.5738812!16s%2Fg%2F1thsbbp8!19sChIJWe5rV3611okRk_QmcOxwwKU","Ethan Borg, MAOM",5.0,29,Acupuncture clinic,"1427 Monroe Ave, Rochester, NY 14618, United States","4CMG+PC Rochester, New York, USA",http://www.ethanborg.com/,+1 585-455-2828,Closed · Opens 9:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DBzvoaEyM5NvnveDwa4EwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.36507&pitch=0&thumbfov=100,true,9:30 pm–12 am,"12 am–6 pm, 9:30 pm–12 am","12 am–6 pm, 9:30 pm–12 am","12 am–6 pm, 9:30 pm–12 am","12 am–6 pm, 9:30 pm–12 am",12 am–6 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-23T18:53:02.909Z,,,,
https://www.google.com/maps/place/Mindful+Medicine+Rochester/data=!4m7!3m6!1s0x89d6cb101bb7b7a3:0xf18f97b1e59a823f!8m2!3d43.134666!4d-77.440526!16s%2Fg%2F1tcx7_mr!19sChIJo7e3GxDL1okRP4Ka5bGXj_E,Mindful Medicine Rochester,5.0,31,Acupuncture clinic,"421 Penbrooke Dr, Penfield, NY 14526, United States","4HM5+VQ Penfield, New York, USA",https://www.mindfulmed.com/,+1 585-481-1811,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNqNnVUlWRbKCBozVKI6X2GFSpq7aiQdgzVPtKO=w426-h240-k-no,true,9 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-23T18:53:07.742Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Roc+Integrated+Med+-+Physical+Therapy+%7C+Chiropractic+%7C+Wellness/data=!4m7!3m6!1s0x89d6b5d9fbed8c07:0xca9dbec16d795441!8m2!3d43.1220154!4d-77.5950237!16s%2Fg%2F11jb29tgx7!19sChIJB4zt-9m11okRQVR5bcG-nco,Roc Integrated Med - Physical Therapy | Chiropractic | Wellness,5.0,59,Medical clinic,"1865 S Clinton Ave Suite 180, Rochester, NY 14618, United States","4CC3+RX Rochester, New York, USA",https://www.rocintegratedmed.com/,+1 585-454-4190,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMVOh_Yu-QrxMalzhkqbuJMUWtN1PSxvxe_6wvm=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-23T18:53:12.427Z,,,,
"https://www.google.com/maps/place/THE+ALTAR+%2F%2F+Astrology+%26+Ancestors+-+Teagan+West,+Astrologer+%2B+Ritualist/data=!4m7!3m6!1s0x89d6b5703491bd43:0x1d20c119dbe46a08!8m2!3d43.1552523!4d-77.5795405!16s%2Fg%2F11q22yjqgq!19sChIJQ72RNHC11okRCGrk2xnBIB0","THE ALTAR // Astrology & Ancestors - Teagan West, Astrologer + Ritualist",5.0,61,Holistic medicine practitioner,"34 Elton St, Rochester, NY 14607, United States","5C4C+45 Rochester, New York, USA",http://thealtarhealing.com/,,,https://lh3.googleusercontent.com/p/AF1QipMY22CE7SVuRBhg2obPKxeUeP0ADoBarvwedxxx=w408-h510-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-23T18:53:17.323Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Kynetex+Sports+Care+and+Rehabilitation+-+Gates/data=!4m7!3m6!1s0x89d6b3a8383279ab:0xdb83645ccc85694c!8m2!3d43.1650412!4d-77.6884363!16s%2Fg%2F1td3sh4r!19sChIJq3kyOKiz1okRTGmFzFxkg9s,Kynetex Sports Care and Rehabilitation - Gates,5.0,125,Chiropractor,"2316 Lyell Ave, Rochester, NY 14606, United States","5886+2J Rochester, New York, USA",https://kynetex.com/,+1 585-429-5100,"Open · Closes 7 pm

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipOubw-84gmhhlIiJNTdQkX2L2N4QMmCkKW0QEbN=w408-h306-k-no,true,8:30 am–7 pm,7:30 am–6 pm,8 am–7 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-23T18:53:22.130Z,,,,
https://www.google.com/maps/place/ANH+Wellness/data=!4m7!3m6!1s0x89d6ca19651502b7:0xcac63b53dc2c7740!8m2!3d43.179379!4d-77.544078!16s%2Fg%2F11g696k8lf!19sChIJtwIVZRnK1okRQHcs3FM7xso,ANH Wellness,5.0,103,Chiropractor,"500 Helendale Rd #160, Rochester, NY 14609, United States","5FH4+Q9 Rochester, New York, USA",http://anhwellness.org/,+1 585-484-8486,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP2yqp_stfnj88Ja0uSCgRYtsROjZU225M80Bpx=w408-h616-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,8 am–5 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-23T18:53:27.057Z,,,,
https://www.google.com/maps/place/Integrated+Wellness+Systems+-+Medical+Massage+Therapy/data=!4m7!3m6!1s0x89d6b5a052479409:0x351f22832313fb0f!8m2!3d43.1546242!4d-77.5871304!16s%2Fg%2F1tz96r3h!19sChIJCZRHUqC11okRD_sTI4MiHzU,Integrated Wellness Systems - Medical Massage Therapy,5.0,15,Massage therapist,"16 N Goodman St # 110, Rochester, NY 14607, United States","5C37+R4 Rochester, New York, USA",http://www.iwsmassage.com/,+1 585-292-6428,Open · Closes 10 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KHQ0ytR97hZ2FHw4y0B1nw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.70012&pitch=0&thumbfov=100,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/functional+medicine+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-23T18:53:31.964Z,,,,
https://www.google.com/maps/place/Soothe+Wellness+LLC/data=!4m7!3m6!1s0x89d6b5732ea669e3:0xf4a205fc553ead43!8m2!3d43.1552926!4d-77.5797402!16s%2Fg%2F11v3g_m8pb!19sChIJ42mmLnO11okRQ60-VfwFovQ,Soothe Wellness LLC,4.7,24,Alternative medicine practitioner,"34 Elton St Suite 103, Rochester, NY 14607, United States","5C4C+44 Rochester, New York, USA",https://www.soothewellness.org/,,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPApxexrZxPuX5xZ1tNLqIUtBV-vttQVyPxB17r=w408-h723-k-no,true,11 am–5 pm,11 am–5 pm,11 am–5 pm,11 am–5 pm,11 am–5 pm,11 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Rochester+Rochester+NY/@43.1565779,-77.6088465,14z",2026-02-23T18:53:36.752Z,Identifies as women-owned,,,
