placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Professional+Parking+Management+FTL+Beach+Lot/data=!4m7!3m6!1s0x88d9015cbd8a9ecf:0xe9d0fa5c287eb50c!8m2!3d26.1205135!4d-80.1051728!16s%2Fg%2F11n0p26c2p!19sChIJz56KvVwB2YgRDLV-KFz60Ok,Professional Parking Management FTL Beach Lot,1.1,149,Parking lot,"210 Almond Ave, Fort Lauderdale, FL 33316, United States","4VCV+6W Fort Lauderdale, Florida, USA",https://professionalparkingmgt.com/,+1 844-999-7275,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwoeG55UA9eZAgnQJ2XXpHFRJlmQY8CDXCg3-zj0IkuF23esmTBoNLieRBn-EdMAFMUUEfdo1-txTemzV_fizQEpF5ZUuz8zxR7O3kxv52JccN_1PV-fHRxy80rWllRAayp3v2uiw=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+Beach+Fort+Lauderdale+FL/,2025-10-28T19:13:18.366Z,,,,
https://www.google.com/maps/place/Professional+Parking+Management/data=!4m7!3m6!1s0x88d901d35dc07acf:0x226b62b33a5d55a!8m2!3d26.119901!4d-80.105744!16s%2Fg%2F11r_ylq3fl!19sChIJz3rAXdMB2YgRWtWlMyu2JgI,Professional Parking Management,1.1,74,Parking lot,"2930 Banyan St, Fort Lauderdale, FL 33316, United States","4V9V+XP Fort Lauderdale, Florida, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=piiPR6daAF5oSGtThVGJdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.469505&pitch=0&thumbfov=100,false,,,,,,,,https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+Beach+Fort+Lauderdale+FL/,2025-10-28T19:13:21.876Z,,,,
https://www.google.com/maps/place/America+Parking+Services+Inc/data=!4m7!3m6!1s0x88d902f541d14ff3:0xbe437b0460e751f5!8m2!3d26.1387289!4d-80.1136177!16s%2Fg%2F12619dy2q!19sChIJ80_RQfUC2YgR9VHnYAR7Q74,America Parking Services Inc,3.0,3,Valet parking service,"2455 E Sunrise Blvd, Fort Lauderdale, FL 33304, United States","4VQP+FH Fort Lauderdale, Florida, USA",http://americaparking.net/,+1 954-829-4529,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DjgXA6wPqGHYBluA_KGgjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.07967&pitch=0&thumbfov=100,false,,,,,,,,https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+Beach+Fort+Lauderdale+FL/,2025-10-28T19:13:25.135Z,,,,
https://www.google.com/maps/place/Professional+Parking+Management+parking+lot/data=!4m7!3m6!1s0x88d9016882364a7b:0xbd79c1e317dbd87b!8m2!3d26.1348753!4d-80.1394818!16s%2Fg%2F11k54xbpd6!19sChIJe0o2gmgB2YgRe9jbF-PBeb0,Professional Parking Management parking lot,1.0,21,Parking lot,"902 N Flagler Dr, Fort Lauderdale, FL 33304, United States","4VM6+X6 Fort Lauderdale, Florida, USA",http://professionalparkingmgt.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dFDvy_tMczLHTgsapp7yeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.95512&pitch=0&thumbfov=100,false,,,,,,,,https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+Beach+Fort+Lauderdale+FL/,2025-10-28T19:13:27.919Z,,,,
https://www.google.com/maps/place/Fort+Lauderdale+Parking%2FFleet/data=!4m7!3m6!1s0x88d900e42d7824f9:0x7da17d3f7531b9bc!8m2!3d26.1206716!4d-80.1589435!16s%2Fg%2F1td2n8l5!19sChIJ-SR4LeQA2YgRvLkxdT99oX0,Fort Lauderdale Parking/Fleet,1.0,2,City government office,"1350 W Broward Blvd, Fort Lauderdale, FL 33312, United States","4RCR+7C Fort Lauderdale, Florida, USA",,+1 954-828-5765,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzfjdxBbTUPJowtxUFxj1VcTJd6HvbvdooCSrytziDBdd2D_Lr5zBbdw2Q5C3fJ6oYqiCJVotPonULvFZVF0PRUjTV_se6N_knOeCrVqa6ld_RLuRYGhTRIB1LfyZ8o_MzqT8GID5TN1Y8=w408-h306-k-no,false,,,,,,,,https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+Beach+Fort+Lauderdale+FL/,2025-10-28T19:13:30.749Z,,,,
https://www.google.com/maps/place/Professional+Parking+Management+parking+lot/data=!4m7!3m6!1s0x88d901d4c8ed1bfb:0xd4b0a5bcb03b333!8m2!3d26.134891!4d-80.1386276!16s%2Fg%2F11k54y2zr_!19sChIJ-xvtyNQB2YgRM7MDy1sKSw0,Professional Parking Management parking lot,1.0,16,Parking lot,"845 SE 5th Ct, Fort Lauderdale, FL 33304, United States","4VM6+XG Fort Lauderdale, Florida, USA",http://professionalparkingmgt.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q0q_oGds24kGFCZRmEvGdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.06088&pitch=0&thumbfov=100,false,,,,,,,,https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+Beach+Fort+Lauderdale+FL/,2025-10-28T19:13:33.402Z,,,,
https://www.google.com/maps/place/Asta+Parking/data=!4m7!3m6!1s0x88d9005718cd1821:0xc4a8c4b48d750d62!8m2!3d26.1188684!4d-80.1387823!16s%2Fg%2F11f_p38rnb!19sChIJIRjNGFcA2YgRYg11jbTEqMQ,Asta Parking,1.2,28,Parking lot,"450 E Las Olas Blvd, Fort Lauderdale, FL 33301, United States","4V96+GF Fort Lauderdale, Florida, USA",https://astaparking.com/,+1 954-564-1750,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RV4KWBUky4A4AoRfgvn6xw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.42305&pitch=0&thumbfov=100,false,,,,,,,,https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+Beach+Fort+Lauderdale+FL/,2025-10-28T19:13:36.235Z,,,,
https://www.google.com/maps/place/Professional+Parking+Management/data=!4m7!3m6!1s0x88d901e3902d72ab:0xac5ce35fad21776b!8m2!3d26.1566774!4d-80.1365349!16s%2Fg%2F11s0tbmldd!19sChIJq3ItkOMB2YgRa3chrV_jXKw,Professional Parking Management,1.0,57,Parking lot,"2310 NE 7th Ave, Wilton Manors, FL 33305, United States","5V47+M9 Wilton Manors, Florida, USA",http://www.professionalparkingmgt.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LGkGKsERmufzvC--pV-hpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.244026&pitch=0&thumbfov=100,false,,,,,,,,https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+Beach+Fort+Lauderdale+FL/,2025-10-28T19:13:39.075Z,,,,
https://www.google.com/maps/place/Transportation+And+Mobility/data=!4m7!3m6!1s0x88d90055aa6b8dfb:0x6fa83d773dc7dace!8m2!3d26.1249853!4d-80.1403136!16s%2Fg%2F11b6j2yfy3!19sChIJ-41rqlUA2YgRztrHPXc9qG8,Transportation And Mobility,2.7,12,Transportation service,"290 NE 3rd Ave, Fort Lauderdale, FL 33301, United States","4VF5+XV Fort Lauderdale, Florida, USA",https://www.fortlauderdale.gov/government/departments-i-z/transportation-and-mobility,+1 954-828-3700,Closes soon ⋅ 4 pm ⋅ Opens 8:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwMA_pBWbyNRCeSfBoI2XzWRqmJzMi3Bl8BnJ07GnEyg_9iXxCAe7pHjpvYjvLkwxUkGJ_cMQ2ZO33wEldbgOv8kCF6YNEAttHvZVbNvPAG3yf8YVTCky20zL66gs6dZG0dr5vg=w408-h725-k-no,false,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+Beach+Fort+Lauderdale+FL/,2025-10-28T19:13:44.006Z,,,,
https://www.google.com/maps/place/ParkByApp/data=!4m7!3m6!1s0x88d9020bd037f919:0x1772adb5237e9d40!8m2!3d26.1902605!4d-80.101546!16s%2Fg%2F11h7v7rvsw!19sChIJGfk30AsC2YgRQJ1-I7Wtchc,ParkByApp,1.5,25,Parking lot,"275 Commercial Blvd, Fort Lauderdale, FL 33308, United States","5VRX+49 Fort Lauderdale, Florida, USA",http://parkbyapp.com/,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQ6v0lBC02sYwhvsx3M0H6NPxhYFqUTxybZKetsqE7K_1F-InMfmnjByECnj45E0tj5McX1mrTQ4Hk5ytPbUrejbLAaAryUTXhHlM4l22cje4G6Hd571t2rB6isnAmFxXeqv4JXw=w408-h408-k-no,false,,,,,,,,https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Central+Beach+Fort+Lauderdale+FL/,2025-10-28T19:13:47.174Z,,,,
