placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Qasas+Business+Services/data=!4m7!3m6!1s0x89d3132bb98936cf:0x9d2a72173e7d1558!8m2!3d42.9679618!4d-78.8472822!16s%2Fg%2F1tj8bdhh!19sChIJzzaJuSsT04kRWBV9PhdyKp0,Qasas Business Services,4.7,18,Tax preparation service,"823 Englewood Ave, Buffalo, NY 14223, United States","X593+53 Buffalo, New York, USA",https://www.qasascpa.com/,+1 716-873-3359,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_UzGqMkGEboMwQXnYH4aRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.594963&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-19T15:15:13.510Z,,,
https://www.google.com/maps/place/Willard+and+Associates+Accounting+and+Tax+Services/data=!4m7!3m6!1s0x89d3732382bde1e9:0xdb772a3ec22d436c!8m2!3d42.9482332!4d-78.783813!16s%2Fg%2F11c32lb8gm!19sChIJ6eG9giNz04kRbEMtwj4qd9s,Willard and Associates Accounting and Tax Services,4.2,43,Accountant,"3835 Harlem Rd, Buffalo, NY 14215, United States","W6X8+7F Buffalo, New York, USA",https://willardassociates.com/,+1 716-247-5288,Closed ⋅ Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HQDwIf9QxCDHPwYfFmnOPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.00538&pitch=0&thumbfov=100,true,Closed,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-19T15:15:19.817Z,,,
"https://www.google.com/maps/place/The+Qasas+CPA+Firm,+PLLC/data=!4m7!3m6!1s0x89d36dd956e74c79:0x336a02fb3c7e7a7b!8m2!3d42.9679618!4d-78.8472822!16s%2Fg%2F11t0pgzf62!19sChIJeUznVtlt04kRe3p-PPsCajM","The Qasas CPA Firm, PLLC",5.0,32,Certified public accountant,"823 Englewood Ave, Buffalo, NY 14223, United States","X593+53 Buffalo, New York, USA",http://www.qasascpa.com/,+1 716-873-3359,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_UzGqMkGEboMwQXnYH4aRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.594963&pitch=0&thumbfov=100,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-19T15:15:24.872Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Anthony+C+Leone+CPA/data=!4m7!3m6!1s0x89d36d4857a1763b:0x563b8005ee482055!8m2!3d42.9475331!4d-78.8582166!16s%2Fg%2F1tfw407n!19sChIJO3ahV0ht04kRVSBI7gWAO1Y,Anthony C Leone CPA,3.1,19,Certified public accountant,"1349 Hertel Ave, Buffalo, NY 14216, United States","W4XR+2P Buffalo, New York, USA",https://www.leonecpa.com/,+1 716-876-4836,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7di0e1NXtRvrZYlWqoHPjwlDK9BuOHJySwNzA4tyPsYJja41Eg7ZJk-HEdVxfeE4f0uzVdIymGu4JnH4bvk94Q9yFcrg2X3177DMHtM11sFUjOlb2Va_23SzGNlq7d-MwMB0A=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-19T15:15:27.679Z,,,
https://www.google.com/maps/place/Tax+Avenue/data=!4m7!3m6!1s0x89d36df4cb87bfe9:0xdced0baa4124c8f1!8m2!3d42.9430045!4d-78.8914962!16s%2Fg%2F11h7d3v6x6!19sChIJ6b-Hy_Rt04kR8cgkQaoL7dw,Tax Avenue,5.0,151,Tax preparation,"225 Military Rd, Buffalo, NY 14207, United States","W4V5+6C Buffalo, New York, USA",http://www.taxavenue.org/,+1 716-381-3434,,https://lh3.googleusercontent.com/p/AF1QipOnWt0VhWo96Cqpaxf1wANT81iQhHtSB7ghhpQ-=w408-h306-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/certified+public+accountant+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-19T15:15:32.641Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Dynamic+Tax+%26+Accounting/data=!4m7!3m6!1s0x89d30d61590b36d3:0x7aa97c111a6f1a09!8m2!3d42.8716536!4d-78.8028607!16s%2Fg%2F11rmq7hqgl!19sChIJ0zYLWWEN04kRCRpvGhF8qXo,Dynamic Tax & Accounting,4.9,276,Accounting firm,"1989 Clinton St, Buffalo, NY 14206, United States","V5CW+MV Buffalo, New York, USA",http://www.dynamicsrv.com/,+1 646-295-3811,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipOJmH06Y0ECo8rehuAJOIBwMRV0Q_WTiI0meaEA=w408-h270-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–2 pm,"https://www.google.com/maps/search/certified+public+accountant+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-19T15:15:37.615Z,,,
https://www.google.com/maps/place/Zaid+Haykal+Jr+Income+Tax+Services/data=!4m7!3m6!1s0x89d30d350b864fc9:0xa9de90cd7d3f52d7!8m2!3d42.9332362!4d-78.8139976!16s%2Fg%2F1tm0cstr!19sChIJyU-GCzUN04kR11I_fc2Q3qk,Zaid Haykal Jr Income Tax Services,5.0,1,Tax preparation service,"2882 Bailey Ave Suite 1, Buffalo, NY 14215, United States","W5MP+7C Buffalo, New York, USA",,+1 716-838-6642,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iCKyEOITHPyLac2gk8KMNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.37384&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-19T15:15:40.672Z,,,
https://www.google.com/maps/place/TC+Tax+Services/data=!4m7!3m6!1s0x89d30d9e8557c8ff:0xc1ef37ea2afdf6b4!8m2!3d42.940922!4d-78.813359!16s%2Fg%2F11qm6xwtz4!19sChIJ_8hXhZ4N04kRtPb9Kuo378E,TC Tax Services,5.0,4,Accountant,"3165 Bailey Ave 2nd Fl Ste5, Buffalo, NY 14215, United States","W5RP+9M Buffalo, New York, USA",,+1 716-324-2500,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NccsVG0IJx6pz-jWugtZSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.1848&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-19T15:15:43.489Z,LGBTQ+ friendly,true,
https://www.google.com/maps/place/Utica+Tax+LLC/data=!4m7!3m6!1s0x89d36cb862dc3799:0xf4df6ffee60c310b!8m2!3d42.956382!4d-78.9070414!16s%2Fg%2F11bwnxzp9b!19sChIJmTfcYrhs04kRCzEM5v5v3_Q,Utica Tax LLC,4.8,64,Accounting firm,"1025 Tonawanda St, Buffalo, NY 14207, United States","X34V+H5 Buffalo, New York, USA",http://www.uticatax.com/,+1 716-925-0000,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n5w4yuh0cLmDMK2uQx4d9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.61017&pitch=0&thumbfov=100,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-19T15:15:48.625Z,,,
https://www.google.com/maps/place/Reliable+Tax+Service/data=!4m7!3m6!1s0x89d313f6ed62f249:0x576416581d0a093b!8m2!3d42.9310013!4d-78.8396565!16s%2Fg%2F11q_3dscq1!19sChIJSfJi7fYT04kROwkKHVgWZFc,Reliable Tax Service,5.0,4,Accountant,"2106 Fillmore Ave, Buffalo, NY 14214, United States","W5J6+C4 Buffalo, New York, USA",,+1 646-492-9633,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPz3-4dQ4wpP4MprYi7d8mz2ghwfqpHfEQLzfeV=w408-h306-k-no,true,9 am–5 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,9 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-19T15:15:53.479Z,,,
https://www.google.com/maps/place/Liberty+Tax/data=!4m7!3m6!1s0x89d372ca24752991:0xf1ec94eb57707c48!8m2!3d42.9397189!4d-78.813846!16s%2Fg%2F1tjyvl9w!19sChIJkSl1JMpy04kRSHxwV-uU7PE,Liberty Tax,4.7,101,Tax preparation,"3120 Bailey Ave, Buffalo, NY 14215, United States","W5QP+VF Buffalo, New York, USA",https://www.libertytax.com/10683,+1 716-328-1193,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipOVCRyMAnmd6TSmsTjNvNZWAJDu94uae6oF2oF9=w408-h298-k-no,true,Closed,10 am–4 pm,Closed,Closed,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-19T15:15:58.499Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Steven+A.+Carmina,+CPA/data=!4m7!3m6!1s0x89d3736d486be8d9:0x42da56a4fd539a50!8m2!3d42.9585699!4d-78.769715!16s%2Fg%2F11b6sfwtn9!19sChIJ2ehrSG1z04kRUJpT_aRW2kI","Steven A. Carmina, CPA",4.8,12,Certified public accountant,"4925 Main St, Buffalo, NY 14226, United States","X65J+C4 Buffalo, New York, USA",http://carminacpa.com/,+1 716-362-9227,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RDz27sBBvWEY5F7qQM9YJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.83533&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-19T15:16:01.409Z,,,
https://www.google.com/maps/place/Tax+and+accounting+services/data=!4m7!3m6!1s0x89d313add5d6bc6d:0x1c05920e14cd8a04!8m2!3d42.9392262!4d-78.8878063!16s%2Fg%2F11fs8r8tyx!19sChIJbbzW1a0T04kRBIrNFA6SBRw,Tax and accounting services,3.8,27,Accountant,"440 Amherst St, Buffalo, NY 14207, United States","W4Q6+MV Buffalo, New York, USA",,+1 716-447-0003,Closed ⋅ Opens 10:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s8Fsz4TFhriObC6zhrpH6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.2029&pitch=0&thumbfov=100,true,Closed,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-19T15:16:06.423Z,,,
"https://www.google.com/maps/place/Kopin+%26+Company,+CPA,+PC/data=!4m7!3m6!1s0x89d37305aca18c3d:0x99bccb5b8ca76ca6!8m2!3d42.9640091!4d-78.7846134!16s%2Fg%2F1ptx53_nk!19sChIJPYyhrAVz04kRpmynjFvLvJk","Kopin & Company, CPA, PC",5.0,23,Certified public accountant,"4476 Main St #102, Buffalo, NY 14226, United States","X678+J5 Buffalo, New York, USA",http://kopincpa.com/,+1 716-839-4556,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNUP0dRSKrOKjTrawYkmsrWyGCn5ZtJEbiJthrJ=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+North+Buffalo+Buffalo+NY/@42.9509105,-78.8488584,14z",2025-10-19T15:16:11.402Z,Identifies as women-owned,,
