placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned,error
"https://www.google.com/maps/place/Bare+Property+Management,+Inc/data=!4m7!3m6!1s0x15211d7cefb1669d:0xcf05e106db3ad1a6!8m2!3d35.2200546!4d-97.4460449!16s%2Fg%2F11b5wmckx7!19sChIJnWax73wdIRURptE62wbhBc8","Bare Property Management, Inc",3.7,82,Property management company,"213 W Main St, Norman, OK 73069, United States","6HC3+2H Norman, Oklahoma, USA",https://www.bpmok.com/,+1 405-366-7368,"Open ⋅ Closes 5 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNB4h7z2jbCbZYAk8IDDAbtLiBnI8cjiBHi9D31=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-25T17:44:25.874Z,,,,
https://www.google.com/maps/place/Property+Management+Group+of+Norman/data=!4m7!3m6!1s0x87b269a5797294df:0xfd9080a3b96d32e6!8m2!3d35.2151854!4d-97.4730319!16s%2Fg%2F11fzt2g1wv!19sChIJ35RyeaVpsocR5jJtuaOAkP0,Property Management Group of Norman,5.0,7,Property management company,"2126 Melrose Ct #A, Norman, OK 73069, United States","6G8G+3Q Norman, Oklahoma, USA",,+1 405-400-1625,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPHY1uRiDObJ735nCGpabLLAFdsielz1UH0uoE=w408-h271-k-no,true,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-25T17:44:31.518Z,,,,
https://www.google.com/maps/place/Draper+Realty+and+Construction/data=!4m7!3m6!1s0x87b24316dcf2e351:0xd3ce9eaaea236710!8m2!3d35.2259584!4d-97.4512431!16s%2Fg%2F11gy3tlp0_!19sChIJUePy3BZDsocREGcj6qqeztM,Draper Realty and Construction,4.8,152,Property management company,"911 N Lahoma Ave, Norman, OK 73069, United States","6GGX+9G Norman, Oklahoma, USA",https://draperrealty.net/,+1 405-401-8100,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMjhdaYh2oJi82BZz7Q5LljIuK9LkznAtD1aOIQ=w408-h306-k-no,true,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-25T17:44:37.214Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Infinite+Rentals+Property+Management/data=!4m7!3m6!1s0x3d197bb21e8a643:0x97e0cb935b956510!8m2!3d35.2481092!4d-97.4912233!16s%2Fg%2F11sc7jdngl!19sChIJQ6boIbuX0QMREGWVW5PL4Jc,Infinite Rentals Property Management,4.9,39,Property management company,"3401 W Rock Creek Rd Suite 117, Norman, OK 73072, United States","6GX5+6G Norman, Oklahoma, USA",https://infinite-rentals.com/,+1 405-549-9900,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPwMUcEIT98u7CgOVNqje9lDCZjow0VX2hjWbyn=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-25T17:44:42.065Z,,,,
https://www.google.com/maps/place/Bergen+Property+Management/data=!4m7!3m6!1s0x87b269db197bffff:0xf5f7166859e3880a!8m2!3d35.1992926!4d-97.4757856!16s%2Fg%2F11hy9nmg59!19sChIJ__97GdtpsocRCojjWWgW9_U,Bergen Property Management,3.5,4,Property management company,"1529 24th Ave SW, Norman, OK 73072, United States","5GXF+PM Norman, Oklahoma, USA",http://www.bergenproperties.com/,+1 405-256-4466,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPEvNF_v5fav0ef83a7J7GWNQvtwkISTT1eKGjZ=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-25T17:44:47.192Z,Identifies as women-owned,,,
https://www.google.com/maps/place/Northstar+Properties+of+Oklahoma+City/data=!4m7!3m6!1s0x87b210ec5f0d30cd:0x8267c259c578a971!8m2!3d35.2090366!4d-97.4762063!16s%2Fg%2F1tgh81tm!19sChIJzTANX-wQsocRcal4xVnCZ4I,Northstar Properties of Oklahoma City,2.8,71,Property management company,"2322 Westpark Dr, Norman, OK 73069, United States","6G5F+JG Norman, Oklahoma, USA",https://northstar-ok.com/,+1 405-310-6450,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNoGRhAT_1iJCTXVIcOIpsqOwI7Mj5dYsWCDiA=w408-h255-k-no,true,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-25T17:44:52.214Z,,,,
https://www.google.com/maps/place/Investors+Property+Management/data=!4m7!3m6!1s0x87b2428bde6a526b:0x88ee962ab821b69!8m2!3d35.2321903!4d-97.4220339!16s%2Fg%2F11f63y5881!19sChIJa1Jq3otCsocRaRuCq2Lpjgg,Investors Property Management,2.1,31,Property management company,"1161 Sonoma Park Dr Suite 400, Norman, OK 73071, United States","6HJH+V5 Norman, Oklahoma, USA",https://www.ipmproperties.com/,+1 405-589-7435,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zBKCeQdaSC0bzgkTmg3kuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.78935&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-25T17:44:57.293Z,,,,
https://www.google.com/maps/place/Net+Management/data=!4m7!3m6!1s0x87b269dbc44d122b:0x4fcdc57f7a67638!8m2!3d35.2191296!4d-97.4480121!16s%2Fg%2F11bvtcz1gz!19sChIJKxJNxNtpsocROHam91fc_AQ,Net Management,3.3,31,Property management company,"330 W Gray St Suite 180, Norman, OK 73069, United States","6H92+MQ Norman, Oklahoma, USA",http://netmanageok.com/,+1 405-701-3686,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UZ7x71KmUw9ctZEWYkwaSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.35434&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-25T17:45:02.076Z,,,,
https://www.google.com/maps/place/Sooner+Traditions/data=!4m7!3m6!1s0x87b269acac3efc5d:0xe3540a1339f5fd2b!8m2!3d35.2041585!4d-97.475273!16s%2Fg%2F1tkc2m9j!19sChIJXfw-rKxpsocRK_31ORMKVOM,Sooner Traditions,2.7,28,Property management company,"2221 W Lindsey St #201, Norman, OK 73069, United States","6G3F+MV Norman, Oklahoma, USA",,+1 405-252-1888,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nohbLXvV7PsvkLbumyy8eWwTrmGNim9jaP7MMOgP7eSkSxnY-Ys2oatZ_xcwfXTAkAnqyFL2Ht9g2rJER1amg6TtapylqRJmL3Wv00Bd0EqTfIF22fou5fg-05CelVIY2xu7yuK=w408-h256-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-25T17:45:07.012Z,,,,
"https://www.google.com/maps/place/Weichert,+Realtors+-+Centennial+Property+Management/data=!4m7!3m6!1s0x44f94036e8c08949:0x3f47587ede21bea2!8m2!3d35.2228171!4d-97.4772622!16s%2Fg%2F11sws7psl4!19sChIJSYnA6DZA-UQRor4h3n5YRz8","Weichert, Realtors - Centennial Property Management",5.0,6,Property management company,"360 24th Ave NW APT 126, Norman, OK 73069, United States","6GFF+43 Norman, Oklahoma, USA",https://www.wrcpropertymanagement.com/,+1 405-360-0303,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPCVibCckoJq7bwUfWHg4Ly9lFPke2Hvy7Kn2ZS=w425-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Norman+OK/@35.2215893,-97.4446151,14z",2025-09-25T17:45:11.914Z,,,,
