placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Metro+Infusion+Center/data=!4m7!3m6!1s0x8815e7019bfd0f65:0xd6d457f355fefefa!8m2!3d41.0449607!4d-85.2371492!16s%2Fg%2F11gl0x0c0_!19sChIJZQ_9mwHnFYgR-v7-VfNX1NY,Metro Infusion Center,5.0,1,Medical Center,"7230 Engle Rd #302, Fort Wayne, IN 46804, United States","2QV7+X4 Fort Wayne, Indiana, USA",https://metroinfusioncenter.com/,+1 877-448-3627,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOLhomBhnlWsP2e7DNZTSJV2FBYoTbAVD60-5jC=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-09-29T00:07:56.509Z,,,
https://www.google.com/maps/place/Avenues+Recovery+Center+at+Fort+Wayne/data=!4m7!3m6!1s0x8815e57c387dc331:0x707234ebfed2b618!8m2!3d41.061032!4d-85.145496!16s%2Fg%2F11jghnjdw6!19sChIJMcN9OHzlFYgRGLbS_us0cnA,Avenues Recovery Center at Fort Wayne,4.8,595,Addiction treatment center,"2626 Fairfield Ave, Fort Wayne, IN 46807, United States","3V63+CR Fort Wayne, Indiana, USA",https://www.avenuesrecovery.com/locations/fort-wayne-drug-rehab-center/,+1 260-235-5900,"Open 24 hours

Confirmed by this business 1 week ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN6k0KBUm4gCgnuadzYiqHUzW1ad0ANKg-Lus8c=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-09-29T00:08:02.169Z,,,
"https://www.google.com/maps/place/Soleo+Health+Infusion+Center/@41.0676307,-85.201507,17z/data=!3m1!4b1!4m6!3m5!1s0x8815e774a099f66b:0xdf49b85a0f749bf5!8m2!3d41.0676307!4d-85.201507!16s%2Fg%2F11wtk4htp7",Soleo Health Infusion Center,,,Specialized clinic,"4656 W Jefferson Blvd Ste 220, Fort Wayne, IN 46804, United States","3Q9X+39 Fort Wayne, Indiana, USA",https://www.soleohealth.com/location/fort-wayne/?utm_source=gmb&utm_medium=google&utm_campaign=gmb-location-listings&utm_content=fort-wayne,+1 260-344-4646,Closed ⋅ Opens 8:30 am Mon,,,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-09-29T00:08:09.292Z,,,
https://www.google.com/maps/place/Fort+Wayne+IV+Lounge/data=!4m7!3m6!1s0x8815e722a80fb7d7:0x22b082b5978b5d84!8m2!3d41.0400037!4d-85.2441814!16s%2Fg%2F11rk8jcnlg!19sChIJ17cPqCLnFYgRhF2Ll7WCsCI,Fort Wayne IV Lounge,4.5,17,Internist,"7802 W Jefferson Blvd, Fort Wayne, IN 46804, United States","2QR4+28 Fort Wayne, Indiana, USA",https://www.fwivlounge.com/,+1 260-999-6924,"Closed ⋅ Opens 8:30 am Mon

Updated by this business 3 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPneuHn2aeF2G6UldjbEvee7J9VOhdSft8rVk2c=w486-h240-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-09-29T00:08:14.256Z,,,
https://www.google.com/maps/place/Parkview+Hospice/data=!4m7!3m6!1s0x8815e4ab3ae1a00b:0x693251dd10c62ea4!8m2!3d41.0937855!4d-85.107167!16s%2Fg%2F1td012m0!19sChIJC6DhOqvkFYgRpC7GEN1RMmk,Parkview Hospice,3.8,20,Medical clinic,"1900 Carew St Unit 6, Fort Wayne, IN 46805, United States","3VVV+G4 Fort Wayne, Indiana, USA",https://www.parkview.com/medical-services/home-health-hospice/hospice-care?y_source=1_MjkwNDEwMjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 260-373-9800,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npF25vxjD22gwMzHOISmDdpAPbmsjY3JpGBN6wNeuSMN4sYlkuX-nds76QnyxvIicVNVDreTpZMtejsZcN_JpdtST1jIjR5MBVjFLWUcvsXCFvCl088u98u5D5E3xHw-zUmbmytjw=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-09-29T00:08:17.189Z,,,
"https://www.google.com/maps/place/Boca+Recovery+Center+-+Fort+Wayne,+Indiana/data=!4m7!3m6!1s0x8815e5f137fd4837:0xce7c6132cb33f1da!8m2!3d41.0790152!4d-85.1400246!16s%2Fg%2F11vym1ng9m!19sChIJN0j9N_HlFYgR2vEzyzJhfM4","Boca Recovery Center - Fort Wayne, Indiana",4.9,15,Addiction treatment center,"111 W Berry St #211, Fort Wayne, IN 46802, United States","3VH5+JX Fort Wayne, Indiana, USA",https://bocarecoverycenter.com/location/fort-wayne-drug-rehab/,+1 260-370-8268,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOdy6WmMnXk17ZsQ-kf6UFtKBDqrXhBM2ZrROWF=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-09-29T00:08:22.223Z,,,
https://www.google.com/maps/place/CleanSlate+Outpatient+Addiction+Medicine/data=!4m7!3m6!1s0x8815fca9f3a6a8cd:0xc4bcf92c21dece0a!8m2!3d41.0976072!4d-85.1005913!16s%2Fg%2F11g6hz8w41!19sChIJzaim86n8FYgRCs7eISz5vMQ,CleanSlate Outpatient Addiction Medicine,4.4,88,Addiction treatment center,"3005 E State Blvd, Fort Wayne, IN 46805, United States","3VXX+2Q Fort Wayne, Indiana, USA",https://www.cleanslatecenters.com/fort-wayne-indiana/,+1 260-267-9498,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 11 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipP6W_a91HCa-yseeleLTBeXmdXoEju0MF98SmCu=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–8 pm,9 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-09-29T00:08:27.087Z,,,
https://www.google.com/maps/place/VA+Outpatient+Clinic/data=!4m7!3m6!1s0x8815fb55529984f5:0x3afb7bd3866ed82e!8m2!3d41.096065!4d-85.1061504!16s%2Fg%2F1hc72thz9!19sChIJ9YSZUlX7FYgRLthuhtN7-zo,VA Outpatient Clinic,1.0,2,Cancer treatment center,"2500 E State Blvd #2, Fort Wayne, IN 46805, United States","3VWV+CG Fort Wayne, Indiana, USA",,+1 260-482-9681,Closed ⋅ Opens 7 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hATlcr3G_H6R9hm44CgxOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.900723&pitch=0&thumbfov=100,false,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-09-29T00:08:32.189Z,,,
https://www.google.com/maps/place/Great+Hydration+%26+Wellness/data=!4m7!3m6!1s0x2ae5cf5b01daff73:0x4b07b16d27a4c18f!8m2!3d41.1266343!4d-85.1508704!16s%2Fg%2F11sjf05sb6!19sChIJc__aAVvP5SoRj8GkJ22xB0s,Great Hydration & Wellness,4.9,48,Medical spa,"5310 Merchandise Dr Suite 15, Fort Wayne, IN 46825, United States","4RGX+MM Fort Wayne, Indiana, USA",https://www.greathydrationandwellness.com/?utm_source=GBP,+1 260-357-8837,,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNGoKUIB5VefKPA9MkVUVRYeCFLcsvxlGmNiBQX=w408-h873-k-no,true,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-09-29T00:08:37.313Z,,,
https://www.google.com/maps/place/IV+Hydration+Vitamin+Therapy/data=!4m7!3m6!1s0x881609e7715a2751:0x639571125f4ff74f!8m2!3d41.1743212!4d-85.1143136!16s%2Fg%2F11n8w9ph48!19sChIJUSdacecJFogRT_dPXxJxlWM,IV Hydration Vitamin Therapy,4.9,77,Wellness center,"10020 Auburn Park Dr Suite A, Fort Wayne, IN 46825, United States","5VFP+P7 Fort Wayne, Indiana, USA",http://www.ivhydrationvitamin.com/,+1 260-705-7457,"Closed ⋅ Opens 10 am Mon

Updated by this business 1 week ago",Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqqpYSm2NMQxAfBHoFylTywXkboKsGm1gt_3yLNqirCUNEFY_pPXXsO4hjGKU1VJSM2M225ZPsvXiTvMKTGby0kjaEj0mMtdY_vPchbO0Kpbgdq48j0aT11jHeY-fxrZwf1T9Wfo7tsbYXE=w408-h240-k-no-pi0-ya77-ro-0-fo100,true,Closed,10 am–6 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-09-29T00:08:42.215Z,,,
