placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Legacy+Behavioral+Health+Center+-+Vero+Beach/data=!4m7!3m6!1s0x88de5f342639f993:0x1c08c0887fe93a82!8m2!3d27.6383808!4d-80.3876692!16s%2Fg%2F11hysqs9dt!19sChIJk_k5JjRf3ogRgjrpf4jACBw,Legacy Behavioral Health Center - Vero Beach,4.2,83,Mental health service,"726 20th St, Vero Beach, FL 32960, United States","JJQ6+9W Vero Beach, Florida, USA",https://legacybhc.com/,+1 772-257-5264,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO5Mb5eoT2H25DW3Fwbh0v0YWgkURrtf5EvTbBf=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-12-16T01:45:49.554Z,,,
https://www.google.com/maps/place/Cleveland+Clinic+Indian+River+Behavioral+Health+Center/data=!4m7!3m6!1s0x88de5eecd4c948e7:0x3a73f7cca75e6d92!8m2!3d27.6611111!4d-80.3963472!16s%2Fg%2F1th87yjh!19sChIJ50jJ1Oxe3ogRkm1ep8z3czo,Cleveland Clinic Indian River Behavioral Health Center,1.8,55,Mental health clinic,"1190 37th St, Vero Beach, FL 32960, United States","MJ63+CF Vero Beach, Florida, USA",https://my.clevelandclinic.org/florida/locations/directions/535-behavioral-health-center,+1 772-563-4444,Open 24 hours,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m3GVcefnnfB3-KwV1GaDBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.07968&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-12-16T01:45:55.436Z,,,
https://www.google.com/maps/place/Treasure+Coast+Community+Health+%7CTCCH+%7C+Central+%7C+Medical/data=!4m7!3m6!1s0x88de5f1895db55ab:0x6f567f388201f673!8m2!3d27.6308198!4d-80.3909697!16s%2Fg%2F11bwc5g_5g!19sChIJq1XblRhf3ogRc_YBgjh_Vm8,Treasure Coast Community Health |TCCH | Central | Medical,4.9,154,Medical Center,"1553 U.S. Rte 1, Vero Beach, FL 32960, United States","JJJ5+8J Vero Beach, Florida, USA",http://www.tcchinc.org/,+1 772-257-8224,"Closed · Opens 8 am Tue

Confirmed by this business 8 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fYpS-AHB7hu67vMm7wdQLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.11707&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-12-16T01:46:00.441Z,,,
https://www.google.com/maps/place/Treasure+Coast+Community+Health+%7CTCCH+%7C+Central+%7C+Behavioral+Health/data=!4m7!3m6!1s0x88de5f1895c40eeb:0xb82f4e28c226a65a!8m2!3d27.6306204!4d-80.3904229!16s%2Fg%2F11bz0pj14z!19sChIJ6w7ElRhf3ogRWqYmwihOL7g,Treasure Coast Community Health |TCCH | Central | Behavioral Health,3.8,102,Mental health service,"1553 U.S. Rte 1, Vero Beach, FL 32960, United States","JJJ5+6R Vero Beach, Florida, USA",https://www.tcchinc.org/,+1 772-257-8224,"Closed · Opens 8 am Tue

Confirmed by this business 11 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzvwwhEyRqhSnhZvdx28zbhOz0FvgcrUeMJVtn94eFL9CMC3OUDqecFeeGuF4nhw6ud6afvYV6ZVR1-2RA4us5JLvsY2aKoOB9E_PzQK8VL7uc002yU-CMR39jrgQ41PLf4Jl8YkpgucaI=w408-h449-k-no,true,8:30 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-12-16T01:46:05.581Z,,,
https://www.google.com/maps/place/PUR+Behavioral+Health/data=!4m7!3m6!1s0x88de5f4319b5f42d:0x5db44073fa458f49!8m2!3d27.6313868!4d-80.3992435!16s%2Fg%2F11v6ct8q5t!19sChIJLfS1GUNf3ogRSY9F-nNAtF0,PUR Behavioral Health,4.3,52,Mental health clinic,"1406 16th St, Vero Beach, FL 32960, United States","JJJ2+H8 Vero Beach, Florida, USA",https://behavioralhealth.purhealth.us/,+1 772-783-4223,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMcoHuFiejtOL4wvl0JQ2hm5D_iRV-vDxjZOk8A=w408-h272-k-no,true,9 am–5 pm,9 am–6 pm,9 am–5 pm,9 am–6 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-12-16T01:46:10.617Z,,,
https://www.google.com/maps/place/Lighthouse+Health+Group-Vero+Beach+Florida/data=!4m7!3m6!1s0x88de5f0c6921c4fd:0xbd7b19c95c36b12c!8m2!3d27.6593472!4d-80.3879797!16s%2Fg%2F11kb8k6sm4!19sChIJ_cQhaQxf3ogRLLE2XMkZe70,Lighthouse Health Group-Vero Beach Florida,5.0,1,Mental health clinic,"787 37th St Suite 120, Vero Beach, FL 32960, United States","MJ56+PR Vero Beach, Florida, USA",http://www.lighthousehealthflorida.com/,+1 772-226-5368,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipN-CkUlxOAzIKlAuCA3hT8H54KQ0mNq5CmaqfMO=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-12-16T01:46:15.760Z,,,
https://www.google.com/maps/place/Vero+Beach+Recovery+Center/data=!4m7!3m6!1s0x88de5fda946ffce7:0xa181d5907680d9e0!8m2!3d27.6314969!4d-80.3801896!16s%2Fg%2F11n88b2n7q!19sChIJ5_xvlNpf3ogR4NmAdpDVgaE,Vero Beach Recovery Center,4.8,20,Addiction treatment center,"333 17th St unit m, Vero Beach, FL 32960, United States","JJJ9+HW Vero Beach, Florida, USA",http://www.verobeachrecoverycenter.com/,+1 772-584-3083,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOgz8Bb6SfeWPBObS6XEYSls-jxZ2hyLxWkf1Lf=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,9 am–12 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-12-16T01:46:20.841Z,,,
"https://www.google.com/maps/place/Erwin+F.+Ramos,+MD+%2F+TMSPSA+Vero+Beach+and+Fort+Lauderdale/data=!4m7!3m6!1s0x88de5e953206d323:0xdb4b892805ba9fb2!8m2!3d27.6314969!4d-80.3801896!16s%2Fg%2F1v1vd_pw!19sChIJI9MGMpVe3ogRsp-6BSiJS9s","Erwin F. Ramos, MD / TMSPSA Vero Beach and Fort Lauderdale",3.9,16,Psychiatrist,"333 17th St suite o, Vero Beach, FL 32960, United States","JJJ9+HW Vero Beach, Florida, USA",http://www.tmspsa.com/,+1 772-770-1151,Closed · Opens 9:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxP-FUEX0DZ-YiGk-K0xZmqJnwEkxnlyHuU2dn4rxaereC36qAvbmm-XU9Pz2aONpgQ4vhhV6l6Ze-4INMGRDdF9fHSQJJUlXXA3mG0AcH2oiTeIp9AI2eTWVUTsJdOAB1EX5i8sQ=w408-h240-k-no-pi-0-ya133-ro-0-fo100,true,Closed,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-12-16T01:46:26.047Z,,,
https://www.google.com/maps/place/Professional+Counseling+VBCP.LLC/data=!4m7!3m6!1s0x88de5f01ff261403:0x7eca306f837f10c8!8m2!3d27.6384942!4d-80.4049887!16s%2Fg%2F11cnd9zc02!19sChIJAxQm_wFf3ogRyBB_g28wyn4,Professional Counseling VBCP.LLC,4.7,44,Mental health service,"1925 20th St, Vero Beach, FL 32960, United States","JHQW+92 Vero Beach, Florida, USA",https://verocounseling.com/,+1 772-770-2204,Open · Closes 10 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNykL6pT0JWQlYExrgdDR5Bw0tYWlHnetX3xd-o=w408-h544-k-no,true,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–10 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-12-16T01:46:31.184Z,,,
"https://www.google.com/maps/place/Psychiatry+of+the+Palm+Beaches+Vero+Beach,+FL/data=!4m7!3m6!1s0x88de5f14adf564e9:0xf8b699710dd3cbd1!8m2!3d27.6619038!4d-80.3945594!16s%2Fg%2F11svtmtb_h!19sChIJ6WT1rRRf3ogR0cvTDXGZtvg","Psychiatry of the Palm Beaches Vero Beach, FL",,,Mental health clinic,"3745 11th Cir STE 109, Vero Beach, FL 32960, United States","MJ64+Q5 Vero Beach, Florida, USA",https://www.psychiatryofthepalmbeaches.com/location-vero-beach,+1 561-402-3971,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOJogbz8dTOLCK8OOsPL8vQKg4jar4YwdB9906r=w408-h429-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Vero+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-12-16T01:46:36.174Z,,,
