placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Brandywine+Valley+Psychiatry/data=!4m7!3m6!1s0x89c6fd085afc0001:0xecba6119fff56316!8m2!3d39.7581351!4d-75.5719046!16s%2Fg%2F11k3_kjqx4!19sChIJAQD8Wgj9xokRFmP1_xlhuuw,Brandywine Valley Psychiatry,4.9,56,Psychiatrist,"2300 Pennsylvania Ave Ste 4C, Wilmington, DE 19806, United States","QC5H+76 Wilmington, Delaware, USA",https://www.brandywinevalleypsychiatry.com/,+1 302-635-0517,Closed · Opens 10 am Tue,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XTkKbrQctiDwJvHbkNvHsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.29546&pitch=0&thumbfov=100,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T00:40:54.664Z,,,
https://www.google.com/maps/place/Delaware+Behavioral+Health/data=!4m7!3m6!1s0x89c70219b7f33633:0xacfa6dcfbede7623!8m2!3d39.7181199!4d-75.6109976!16s%2Fg%2F11bxdw1ts9!19sChIJMzbztxkCx4kRI3bevs9t-qw,Delaware Behavioral Health,4.3,74,Mental health service,"240 N James St Ste 200, Wilmington, DE 19804, United States","P99Q+6J Wilmington, Delaware, USA",http://delawarebehavioralhealth.org/,+1 302-543-4425,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1A__tEDz3l260Bx3Cijcsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.40453&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T00:41:00.313Z,,,
"https://www.google.com/maps/place/Integrated+Health+%26+Wellness+Services,+LLC/data=!4m7!3m6!1s0x89c6fdb8fa65b287:0x1784e660e6c36900!8m2!3d39.754028!4d-75.5632861!16s%2Fg%2F11htbzp2wq!19sChIJh7Jl-rj9xokRAGnD5mDmhBc","Integrated Health & Wellness Services, LLC",4.5,48,Mental health service,"1508 Pennsylvania Ave, Wilmington, DE 19806, United States","QC3P+JM Wilmington, Delaware, USA",https://integratedhealthwellnessservices.com/,+1 302-427-8000,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOPSjng9c0UOrYyw9DWfVJMdjq_weHpUvm9hgS2=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T00:41:05.219Z,true,,
https://www.google.com/maps/place/Outpatient+Psychiatric+Practice+-+Behavioral+Health/data=!4m7!3m6!1s0x89c6fd3eec1b0b0f:0x91b9261a999f8628!8m2!3d39.7501389!4d-75.5470133!16s%2Fg%2F11dyx4n416!19sChIJDwsb7D79xokRKIafmRomuZE,Outpatient Psychiatric Practice - Behavioral Health,5.0,1,Mental health service,"205 W 14th St Suite 100, Wilmington, DE 19801, United States","QF23+35 Wilmington, Delaware, USA",https://christianacare.org/services/behavioralhealth/outpatient-behavioral-health/,+1 302-320-2100,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X1fb1yXHxbNGKH8sStlPoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.116703&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T00:41:07.926Z,,,
https://www.google.com/maps/place/Brandywine+Valley+TMS/data=!4m7!3m6!1s0x89c6fd4f1c2cffb3:0x4a3ecd6fe15157b8!8m2!3d39.7581351!4d-75.5719046!16s%2Fg%2F11k587dq0p!19sChIJs_8sHE_9xokRuFdR4W_NPko,Brandywine Valley TMS,5.0,25,Mental health clinic,"2300 Pennsylvania Ave #4C-1, Wilmington, DE 19806, United States","QC5H+76 Wilmington, Delaware, USA",https://www.brandywinevalleytms.com/,+1 302-635-1710,Closed · Opens 10 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOpLC4k_i_aa0XFFYs_P91BIN8uWT2VzlA7o5VP=w408-h544-k-no,true,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T00:41:12.815Z,,,
https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+Wilmington/data=!4m7!3m6!1s0x89c6fd6ebc3ecd4d:0xc654df8c15e61aea!8m2!3d39.7464885!4d-75.5504598!16s%2Fg%2F11fsm54m3_!19sChIJTc0-vG79xokR6hrmFYzfVMY,Thriveworks Counseling & Psychiatry Wilmington,4.5,83,Counselor,"300 Delaware Ave #1205, Wilmington, DE 19801, United States","PCWX+HR Wilmington, Delaware, USA",https://thriveworks.com/wilmington-counseling/?utm_source=GMBlisting&utm_medium=organic&field:8499441=GMB,+1 302-205-1483,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMLY1AYDicckPc4wzay5Ot0WjsSWMOdvSR1p6Bc=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T00:41:17.675Z,,,
https://www.google.com/maps/place/Delaware+Psychiatry+and+Wellness+LLC/data=!4m7!3m6!1s0x89c6fd8fd9924289:0xe877ec0fd38e12cc!8m2!3d39.7576161!4d-75.559079!16s%2Fg%2F11fqb5gq0z!19sChIJiUKS2Y_9xokRzBKO0w_sd-g,Delaware Psychiatry and Wellness LLC,,,Psychiatrist,"1500 Shallcross Ave, Wilmington, DE 19806, United States","QC5R+29 Wilmington, Delaware, USA",http://www.delawarepsychiatry.com/,+1 302-588-2680,Closes soon · 8 pm · Opens 6:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KDs2R6a3uGNnMhTlOkXQ_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.08038&pitch=0&thumbfov=100,true,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T00:41:22.468Z,,,
https://www.google.com/maps/place/Wilmington+Community+Mental+Health+Clinic/data=!4m7!3m6!1s0x89c6fd8037e8d179:0x2d698d18d84c36e4!8m2!3d39.7320268!4d-75.5756472!16s%2Fg%2F11c5zwqk6j!19sChIJedHoN4D9xokR5DZM2BiNaS0,Wilmington Community Mental Health Clinic,3.0,2,Mental health service,"1902A Maryland Ave, Wilmington, DE 19805, United States","PCJF+RP Wilmington, Delaware, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aDRixe5zHpN919UMzrE9dA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.19728&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T00:41:25.146Z,,,
https://www.google.com/maps/place/Lifestream+Behavioral+Health/data=!4m7!3m6!1s0x89c6e374f95c6515:0xed62165df33c2e61!8m2!3d39.7813199!4d-75.484395!16s%2Fg%2F11c58p6bgv!19sChIJFWVc-XTjxokRYS48810WYu0,Lifestream Behavioral Health,4.8,21,Mental health clinic,"1201 Philadelphia Pike, Wilmington, DE 19809, United States","QGJ8+G6 Wilmington, Delaware, USA",http://www.lifestreamllc.com/,+1 302-798-4400,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mmUMfw6HupingoFANLSHAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.2953&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T00:41:29.816Z,,,
https://www.google.com/maps/place/Mental+Wellness+Health/data=!4m7!3m6!1s0x89c6f9e3ce1861db:0x6f3e61b00f28cddd!8m2!3d39.7478527!4d-75.5467527!16s%2Fg%2F11fn49s0hx!19sChIJ22EYzuP5xokR3c0oD7BhPm8,Mental Wellness Health,,,Mental health service,"1201 N Market St Suite 111, Wilmington, DE 19801, United States","PFX3+47 Wilmington, Delaware, USA",http://www.mentalwellnesshealth.com/,+1 484-766-1330,Closes soon · 8 pm · Opens 8 am Tue,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pilkj7yHnMkCIYf4JoN-ug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.40176&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–2 pm,8 am–2 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Wilmington+DE/@39.744655,-75.5483909,14z",2025-12-16T00:41:34.568Z,,,
