placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error
https://www.google.com/maps/place/Heartland+Hospice/data=!4m7!3m6!1s0x883c7dd1399e2183:0x5e273db0df44320a!8m2!3d41.5903556!4d-83.6804656!16s%2Fg%2F1hc31dl90!19sChIJgyGeOdF9PIgRCjJE37A9J14,Heartland Hospice,4.6,30,Hospice,"1718 Indian Wood Cir A, Maumee, OH 43537, United States","H8R9+4R Maumee, Ohio, USA",http://heartlandhospice.com/,+1 419-824-7400,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOWcgTcn94N-lhEl3P5U7liH9rLBNyZW0IiYB6L=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-09-17T23:43:53.637Z,,
https://www.google.com/maps/place/Residential+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x883c714f0cc4eaff:0x3bf4f5570bed4f37!8m2!3d41.5890258!4d-83.6843292!16s%2Fg%2F11l2x2rggc!19sChIJ_-rEDE9xPIgRN0_tC1f19Ds,Residential Home Health & Hospice,,,Home health care service,"1745 Indian Wood Cir Suite 252, Maumee, OH 43537, United States","H8Q8+J7 Maumee, Ohio, USA",https://residentialhealthcaregroup.com/?utm_source=google&utm_medium=organic&utm_campaign=business_profile&utm_term=maumee,+1 567-218-2075,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mUEcqx_6fyjUi2Ev3lp0Qg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.04689&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-09-17T23:43:59.209Z,,
https://www.google.com/maps/place/Hospice+of+Northwest+Ohio/data=!4m7!3m6!1s0x883b87fef16e48f5:0xd72a8a6d8ba58bd3!8m2!3d41.5850999!4d-83.5883126!16s%2Fg%2F1tj3lrmf!19sChIJ9Uhu8f6HO4gR04uli22KKtc,Hospice of Northwest Ohio,4.3,24,Hospice,"30000 E River Rd, Perrysburg, OH 43551, United States","HCP6+2M Perrysburg, Ohio, USA",http://hospicenwo.org/,+1 419-661-4001,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPJRDl4GK3pzg9z5TUPtSTBFf2glJigeM-yhVvH=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-09-17T23:44:04.736Z,,
https://www.google.com/maps/place/Hospice+of+Northwest+Ohio/data=!4m7!3m6!1s0x883c78814779f34f:0x143423a06b61f8b4!8m2!3d41.6263367!4d-83.5971805!16s%2Fg%2F1td20ydd!19sChIJT_N5R4F4PIgRtPhha6AjNBQ,Hospice of Northwest Ohio,4.0,30,Hospice,"800 S Detroit Ave, Toledo, OH 43609, United States","JCG3+G4 Toledo, Ohio, USA",https://www.hospicenwo.org/,+1 419-661-4001,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPiAurTOolX5I3QVs_JsycQQbh4_ADoy4m4jWYP=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-09-17T23:44:09.565Z,,
https://www.google.com/maps/place/First+Health+Hospice/data=!4m7!3m6!1s0x883c7ff4235bc717:0x9f461da8e73064d7!8m2!3d41.6792281!4d-83.6280016!16s%2Fg%2F11v00f_kgl!19sChIJF8dbI_R_PIgR12Qw56gdRp8,First Health Hospice,4.6,28,Hospice,"3232 Executive Pkwy, Toledo, OH 43606, United States","M9HC+MQ Toledo, Ohio, USA",https://firsthealthhospice.com/,+1 419-214-1003,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W5_mN-DCtLx2AsV91T3usQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.0389&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-09-17T23:44:14.443Z,Identifies as women-owned,
https://www.google.com/maps/place/Ohio+Living+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x883c79f2b92edb53:0xaedbf75a9ca55b0c!8m2!3d41.6083961!4d-83.6652426!16s%2Fg%2F1hhk13qlm!19sChIJU9suufJ5PIgRDFulnFr3264,Ohio Living Home Health & Hospice,4.4,28,Home health care service,"1730 S Reynolds Rd, Toledo, OH 43614, United States","J85M+9W Toledo, Ohio, USA",https://www.ohioliving.org/home-health-hospice,+1 419-865-1499,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GpvcmYPs1UTMSdPpv92ZIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.8329&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-09-17T23:44:19.522Z,,
https://www.google.com/maps/place/Careline+Health+Group+%7C+Physician+Services+%26+Hospice/data=!4m7!3m6!1s0x883c71464143f31f:0x9b589ec1b6e8779f!8m2!3d41.5758559!4d-83.6948055!16s%2Fg%2F11stgw4_xb!19sChIJH_NDQUZxPIgRn3fotsGeWJs,Careline Health Group | Physician Services & Hospice,3.0,2,Medical office,"3550 Briarfield Blvd Ste 300, Maumee, OH 43537, United States","H8G4+83 Maumee, Ohio, USA",http://www.carelinehealthgroup.com/,+1 419-452-2102,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-zMhPrRl-So8fFVXumEzMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.84122&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-09-17T23:44:24.459Z,,
https://www.google.com/maps/place/PARRISH+PALLIATIVE+AND+HOSPICE+CARE+OF+OHIO/data=!4m7!3m6!1s0x883c7bf420935bd7:0x99150e9043b14076!8m2!3d41.6601116!4d-83.7406785!16s%2Fg%2F11vh_pmcq8!19sChIJ11uTIPR7PIgRdkCxQ5AOFZk,PARRISH PALLIATIVE AND HOSPICE CARE OF OHIO,5.0,1,Hospice,"2232 Centennial Rd, Toledo, OH 43617, United States","M765+2P Toledo, Ohio, USA",http://parrishhealthsystems.org/,+1 419-537-7600,Closed ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x5tuErxZDkN82qpz02xS_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.887596&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-09-17T23:44:29.544Z,,
"https://www.google.com/maps/place/Otterbein+Ashanti+Hospice+%26+Palliative+Care/@41.6720866,-83.6386149,17z/data=!3m1!4b1!4m6!3m5!1s0x883c7ed718470a9d:0x159c3723b3c92274!8m2!3d41.6720866!4d-83.6386149!16s%2Fg%2F1vyxk261",Otterbein Ashanti Hospice & Palliative Care,4.0,4,Hospice,"4020 Indian Rd A, Toledo, OH 43606, United States","M9C6+RH Toledo, Ohio, USA",https://otterbein.org/services/ashanti-hospice-palliative-care/,+1 419-724-1047,Closed ⋅ Opens 9 am Thu,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-09-17T23:44:36.183Z,,
https://www.google.com/maps/place/Kind+Hearts+Hospice/data=!4m7!3m6!1s0x883c7f5404623827:0x9afd46c5aa99bbc4!8m2!3d41.6965773!4d-83.6843501!16s%2Fg%2F11j53l4zj4!19sChIJJzhiBFR_PIgRxLuZqsVG_Zo,Kind Hearts Hospice,5.0,8,Hospice,"5911 Renaissance Pl suite b, Toledo, OH 43623, United States","M8W8+J7 Toledo, Ohio, USA",http://www.kindheartshospice.com/,+1 419-930-5840,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPaGsIaSMR_dHcvS6E6devIRvOFvAjeC6cmhDil=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Maumee+Toledo+OH/@41.5628294,-83.6538244,14z",2025-09-17T23:44:41.043Z,,
