placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Ampco+System+Parking/data=!4m7!3m6!1s0x87cf6301e7a9cf75:0x2093fcb68727d6fe!8m2!3d37.2084452!4d-93.295105!16s%2Fg%2F1tdc150h!19sChIJdc-p5wFjz4cR_tYnh7b8kyA,Ampco System Parking,5.0,2,Parking garage,"420 W College St, Springfield, MO 65806, United States","6P53+9X Springfield, Missouri, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=toE8gIYrYmBdKh_9TKwaGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.69296&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-10-28T19:13:56.866Z,,,
https://www.google.com/maps/place/Route+66+Springfield+Visitor+Center/data=!4m7!3m6!1s0x87cf62e1fbc5a0a5:0xa4bcab47ea945f2b!8m2!3d37.2090212!4d-93.2831441!16s%2Fg%2F1vl5h9ls!19sChIJpaDF--Fiz4cRK1-U6kervKQ,Route 66 Springfield Visitor Center,4.3,100,Tourist information center,"815 E St Louis St, Springfield, MO 65806, United States","6P58+JP Springfield, Missouri, USA",https://www.springfieldmo.org/listings/893/route-66-springfield-visitor-center,+1 800-678-8767,"Open ⋅ Closes 4:30 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx_Oxj0Kx8_UW-ipqApV63sOjwtzSodNfRs1E0kN-k2kbQmwFPXGQl4W6RS1z77915DTkSRsj0adcVI6ZhpPHWmMEfONiBCMniO3G6ThK5JRJQVerAEdR6Jn9uEGdxIjUGJWPuwYpqfLQxQ=w408-h482-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-10-28T19:14:02.628Z,,,
https://www.google.com/maps/place/Paul+Mueller+Company/data=!4m7!3m6!1s0x87cf624c10958923:0xb47c484e5271e989!8m2!3d37.212854!4d-93.312848!16s%2Fg%2F1tgc09cf!19sChIJI4mVEExiz4cRielxUk5IfLQ,Paul Mueller Company,4.0,53,Manufacturer,"1600 W Phelps St, Springfield, MO 65802, United States","6M7P+4V Springfield, Missouri, USA",http://www.paulmueller.com/,+1 417-575-9000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNe7Gi_gbQH_eEbvx9PJEeUAAh-i1xR8rcOrmJg=w408-h495-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-10-28T19:14:08.055Z,,,
https://www.google.com/maps/place/Greene+County+Public+Safety+Center/data=!4m7!3m6!1s0x87cf62fa007e80cf:0xaa456c83ed7b6bf6!8m2!3d37.2197653!4d-93.2933676!16s%2Fg%2F11f105bf_g!19sChIJz4B-APpiz4cR9mt77YNsRao,Greene County Public Safety Center,3.0,2,Public safety office,"330 W Scott St, Springfield, MO 65802, United States","6P94+WM Springfield, Missouri, USA",http://greenecountyoem.org/,+1 417-869-6040,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz_sJ-Q0_d6ViuD5HoAPmXm9BLhibc_7Iu6naIsEEbGyxbSCnKwQ2dm61iELXLCdlYSyCqAGK5p0vLc_NCJsbHxgtW9FK2LurilmVJm1feNLuHC1dVauHk6EXk_J2-Jnyqk_v8-Xg=w408-h272-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-10-28T19:14:10.829Z,,,
https://www.google.com/maps/place/STD+Flea+Market/data=!4m7!3m6!1s0x87cf62d576f443b7:0xbf3f4efdcd2c1da!8m2!3d37.2105308!4d-93.2609733!16s%2Fg%2F12612czpl!19sChIJt0P0dtViz4cR2sHS3O_08ws,STD Flea Market,4.4,781,Flea market,"1820 E Trafficway St Suite 420, Springfield, MO 65802, United States","6P6Q+6J Springfield, Missouri, USA",https://stdfleamarket.website/,+1 417-831-6367,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw_Y3lxoMPzNZ1A9tyfrso8B5FvIqNGYQXho6riw03CroDYT_UM6Xcfmb6EI5P-jLIsDtuKV9uNXIrgKwtVCAvjYi9ovQtzAFuHB8AkD1AY_k_d2Sub7ymSoe7fkezwwX2mLXZLxA=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-10-28T19:14:15.948Z,,,
https://www.google.com/maps/place/Springfield+Yellow+Cab+Company/data=!4m7!3m6!1s0x87cf63e189bc995d:0xd9e35c3de1d2f450!8m2!3d37.2292827!4d-93.2869713!16s%2Fg%2F11q22t38zs!19sChIJXZm8ieFjz4cRUPTS4T1c49k,Springfield Yellow Cab Company,3.8,557,Taxi service,"1718 N Benton Ave, Springfield, MO 65803, United States","6PH7+P6 Springfield, Missouri, USA",https://springfieldyellowcabco.com/,+1 417-862-5511,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGd4qf7U8ThOcGOsa62dS8v7qb22gw_KMJIxQWSxxUNHKFoV-iXGLvd9-sfpeSRlowKTkABee4--XC5sRAEuRZiczKRcPNl-vu6gtYHnBqGeRY9qiL-8f3m34IE7KZ-6iK_z79tw=w533-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-10-28T19:14:18.981Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/The+505/data=!4m7!3m6!1s0x87cf63ef06bbfac9:0x185eed528b135a81!8m2!3d37.209734!4d-93.288087!16s%2Fg%2F11lgyyv39w!19sChIJyfq7Bu9jz4cRgVoTi1LtXhg,The 505,4.3,311,Apartment rental agency,"505 E St Louis St, Springfield, MO 65806, United States","6P56+VQ Springfield, Missouri, USA",https://the505springfield.com/?switch_cls[id]=67805&utm_source=gmb&utm_medium=organic,+1 417-233-2477,,https://lh3.googleusercontent.com/p/AF1QipMACbQF4_qDMv6B30UTwgxPVGdIfmSurJSEhQkP=w426-h240-k-no,true,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-10-28T19:14:23.815Z,,· Dogs allowed,
https://www.google.com/maps/place/417+Pedal+Tours/data=!4m7!3m6!1s0x87cf63f8100645e3:0xf437ef7f11b3e32a!8m2!3d37.2099426!4d-93.2869756!16s%2Fg%2F11qpkm2r_9!19sChIJ40UGEPhjz4cRKuOzEX_vN_Q,417 Pedal Tours,4.8,71,Tour operator,"235 N Kimbrough Ave, Springfield, MO 65806, United States","6P57+X6 Springfield, Missouri, USA",http://www.417pedaltours.com/,+1 417-350-8484,Closed ⋅ Opens 5 pm Wed,https://lh3.googleusercontent.com/p/AF1QipP2eocQUTYxxy-q9hEpT-ExjBh1fUgmNt9Zc8Ss=w408-h272-k-no,true,Closed,5 pm–12 am,5 pm–12 am,5 pm–12 am,12 pm–12 am,Closed,Closed,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-10-28T19:14:29.062Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Traffic+Operations/data=!4m7!3m6!1s0x87cf62fa4ac1ce1d:0xcbb1b18015fefda5!8m2!3d37.2169292!4d-93.2922335!16s%2Fg%2F11b7gyd4xz!19sChIJHc7BSvpiz4cRpf3-FYCxscs,Traffic Operations,1.0,1,Public works department,"840 N Boonville Ave #1, Springfield, MO 65802, United States","6P85+Q4 Springfield, Missouri, USA",http://www.springfieldmo.gov/2100/Traffic-Operations,+1 417-864-1980,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NP23pk0gLjfaeYgfK3qzJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.656136&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-10-28T19:14:33.978Z,,,
https://www.google.com/maps/place/Springfield+Parking+Co/data=!4m7!3m6!1s0x87cf650e883073df:0xfb865f4fca243ff3!8m2!3d37.0926774!4d-93.3049171!16s%2Fg%2F126178jgx!19sChIJ33MwiA5lz4cR8z8kyk9fhvs,Springfield Parking Co,2.3,12,Valet parking service,"2166 N Fox Hollow Dr W, Nixa, MO 65714, United States","3MVW+32 Nixa, Missouri, USA",,+1 417-832-0612,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZfdKxyhtgylH104DYECAqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.841&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+Springfield+MO/@37.2089572,-93.2922989,14z",2025-10-28T19:14:38.772Z,,,
