placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error
https://www.google.com/maps/place/The+Rane+Center+-+Seshadri+Raju+MD/data=!4m7!3m6!1s0x862832be1b8f47b7:0x79d2bd0d7c8ced34!8m2!3d32.333384!4d-90.164695!16s%2Fg%2F11bbw_mrlq!19sChIJt0ePG74yKIYRNO2MfA290nk,The Rane Center - Seshadri Raju MD,4.8,194,Vascular surgeon,"971 Lakeland Dr Suite 401, Jackson, MS 39216, United States","8RMP+94 Jackson, Mississippi, USA",http://www.theranecenter.com/,+1 601-939-4230,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipMnZQAGOSzv0l1ZgwpwWbGyyFBf00xdc7iO46P8=w551-h240-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2025-12-16T22:45:56.634Z,,
https://www.google.com/maps/place/Mississippi+Vein+Institute/data=!4m7!3m6!1s0x8629d1de788ca7d9:0xaee80ead5ffd0001!8m2!3d32.4693974!4d-90.1437104!16s%2Fg%2F1td4_6lw!19sChIJ2aeMeN7RKYYRAQD9X60O6K4,Mississippi Vein Institute,4.8,107,Medical clinic,"111 Fountains Blvd, Madison, MS 39110, United States","FV94+QG Madison, Mississippi, USA",https://msvein.com/?utm_source=Local&utm_medium=Organic&utm_campaign=GMB&utm_id=Google,+1 601-707-7026,Closes soon · 5 pm · Opens 7:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyFOuNtHj7-P0NJ8oLEN53h56AET7zxn07VYmKFqu4BmMP8-wVZ1D2BDqzsHz_o-pB4I_wyvjYvm-66vLV5AsiKHKzbdH-aeTuwezY6OUmm2zdZQ65i2ZDrHPIIxC5kg8j1BClJ=w408-h240-k-no-pi0.5359931-ya273.5257-ro1.1559566-fo100,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2025-12-16T22:46:01.895Z,,
https://www.google.com/maps/place/Advanced+Vascular+and+Vein+Associates/data=!4m7!3m6!1s0x86282d0de4012fe9:0xa2f9854bf0552016!8m2!3d32.3225259!4d-90.1071221!16s%2Fg%2F11pvh84w3p!19sChIJ6S8B5A0tKIYRFiBV8EuF-aI,Advanced Vascular and Vein Associates,4.9,74,Surgical center,"4436 Mangum Dr, Flowood, MS 39232, United States","8VFV+25 Flowood, Mississippi, USA",https://www.avvams.com/,+1 601-586-7070,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPs17iYJqvaF0g-u7-c-y4uafgc3P_ypRk7Gw1Q=w408-h280-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–3 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2025-12-16T22:46:07.137Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Zachary+K.+Baldwin,+MD/data=!4m7!3m6!1s0x86283295ee018b3b:0xa4c6f6a9ef99eced!8m2!3d32.3329217!4d-90.1698501!16s%2Fg%2F1vqmjr01!19sChIJO4sB7pUyKIYR7eyZ76n2xqQ","Zachary K. Baldwin, MD",4.9,226,Vascular surgeon,"Univ of Mississippi Medical Ctr, N State St, Jackson, MS 39216, United States","8RMJ+53 Jackson, Mississippi, USA",https://www.umc.edu/Provider/Baldwin_Zachary_Kriete/,+1 888-815-2005,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cBGsJaRgyfHVJRyzCahL_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.36587316&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2025-12-16T22:46:16.880Z,,
https://www.google.com/maps/place/Varicosity+Vein+Center/data=!4m7!3m6!1s0x8629d3158df30ca7:0x4e989e4dae887f6d!8m2!3d32.4288482!4d-90.1339645!16s%2Fg%2F11ghf7tslt!19sChIJpwzzjRXTKYYRbX-Irk2emE4,Varicosity Vein Center,5.0,148,Vascular surgeon,"204 W Jackson St suite a, Ridgeland, MS 39157, United States","CVH8+GC Ridgeland, Mississippi, USA",https://varicosityveincenter.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=ridgeland,+1 601-291-5291,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dr7n5xYqQzHxF6Dvzula4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.70465&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2025-12-16T22:46:21.875Z,,
"https://www.google.com/maps/place/Michelle+Vaughn+Taylor,+NP/data=!4m7!3m6!1s0x8628334e97327fff:0xede63588cea7b4cd!8m2!3d32.3330036!4d-90.1645395!16s%2Fg%2F11hzbvq_t1!19sChIJ_38yl04zKIYRzbSnzog15u0","Michelle Vaughn Taylor, NP",4.9,198,Vascular surgeon,"971 Lakeland Dr #1250, Jackson, MS 39216, United States","8RMP+65 Jackson, Mississippi, USA",https://doctors.stdom.com/provider/Michelle+Vaughn+Taylor/2150368,+1 601-200-2990,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SMK4aa6Az1jX8_zIPxCfQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.90675&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2025-12-16T22:46:26.679Z,,
"https://www.google.com/maps/place/Dr.+Danon+E.+Garrido,+MD/data=!4m7!3m6!1s0x862832e977400001:0xc60b15e65cea803d!8m2!3d32.3226625!4d-90.10699!16s%2Fg%2F11qgb7dp8k!19sChIJAQBAd-kyKIYRPYDqXOYVC8Y","Dr. Danon E. Garrido, MD",5.0,20,Vascular surgeon,"4436 Mangum Dr, Flowood, MS 39232, United States","8VFV+36 Flowood, Mississippi, USA",https://avvams.com/providers/danon-e-garrido-md/,+1 601-895-2923,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMwYFvkU5-w2p_hNdw7pDcXdgx4KOwzqrkypM-i=w408-h571-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2025-12-16T22:46:31.702Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Dr.+Michael+Manning/data=!4m7!3m6!1s0x86282b5f4d40ed6b:0x13ada6bfc129bb3c!8m2!3d32.4697771!4d-90.1439139!16s%2Fg%2F1t_wpqj9!19sChIJa-1ATV8rKIYRPLspwb-mrRM,Dr. Michael Manning,5.0,4,Doctor,"111 Fountains Blvd, Madison, MS 39110, United States","FV94+WC Madison, Mississippi, USA",http://www.msvein.com/,+1 601-707-7026,Closes soon · 5:30 pm · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzlK0rIvVlnP-Dk9ObOtmXOXXZEyKO9IDzXHPMNmSwFgZ_-fcsdHJy-ZqoRX93J0H4gjspsEOV25cp0RfUPXoSQ28yQ52nkOK_FvLavFzaiILfmuczuDO6XFybyZSnQATxJurA=w408-h571-k-no,false,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,Closed,Closed,7 am–5:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2025-12-16T22:46:36.648Z,,
"https://www.google.com/maps/place/Dr.+Jennifer+R.+Dinning,+MD/data=!4m7!3m6!1s0x862832e8d0a02203:0xe1a50a23ad3cf0d9!8m2!3d32.3326577!4d-90.1650492!16s%2Fg%2F1hc1s1ml9!19sChIJAyKg0OgyKIYR2fA8rSMKpeE","Dr. Jennifer R. Dinning, MD",4.9,120,Vascular surgeon,"969 Lakeland Dr, Jackson, MS 39216, United States","8RMM+3X Jackson, Mississippi, USA",https://rymaps.org/business/dr-jennifer-r-dinning-md-e8wqnw,+1 601-200-2990,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aHBz9ViQSNvfpcuq7if3Gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.9829&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2025-12-16T22:46:41.353Z,,
https://www.google.com/maps/place/Lakeland+Vascular+Access+Center/data=!4m7!3m6!1s0x862832be2d9d95bb:0x2b8b6b2d6601ac70!8m2!3d32.327517!4d-90.12244!16s%2Fg%2F1tfddv6m!19sChIJu5WdLb4yKIYRcKwBZi1riys,Lakeland Vascular Access Center,5.0,1,Medical Center,"1010 Lakeland Square Ext Suite B, Flowood, MS 39232, United States","8VHH+22 Flowood, Mississippi, USA",https://www.azuravascularcare.com/center/lakeland-vascular-access-center/?utm_source=local&utm_medium=organic&utm_campaign=gmb-center-listing&utm_content=website&y_source=1_MzI4MzA3NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 601-936-0890,"Closed · Opens 7:30 am Wed

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMg-lKfh6GwEma1bq6AtAnRQkwyVvMhuBpMCOJy=w426-h240-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Madison+Jackson+MS/@32.2981392,-90.18065,14z",2025-12-16T22:46:46.680Z,,
