placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Holistic+Medical+Services+and+Counseling/data=!4m7!3m6!1s0x884f2b89c084555f:0xcb87f6347746d5d8!8m2!3d38.3198975!4d-81.5794735!16s%2Fg%2F11m_l4fmv9!19sChIJX1WEwIkrT4gR2NVGdzT2h8s,Holistic Medical Services and Counseling,4.7,110,Medical clinic,"4815 MacCorkle Ave SE, Charleston, WV 25304, United States","8C9C+X6 Charleston, West Virginia, USA",https://www.holistic-inc.com/,+1 681-265-1693,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMB3SgO43DeUIyn_4iBXGgo8BAnoXdCQ2QNiNgu=w408-h382-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-02-23T17:21:18.234Z,,
https://www.google.com/maps/place/Lasting+Wellness/data=!4m7!3m6!1s0x884f2d0ab34402f1:0xe7b456793cffa1ba!8m2!3d38.3457308!4d-81.6299491!16s%2Fg%2F11xmp1yc2q!19sChIJ8QJEswotT4gRuqH_PHlWtOc,Lasting Wellness,5.0,37,Wellness center,"1207 Quarrier St, Charleston, WV 25301, United States","89WC+72 Charleston, West Virginia, USA",https://lastingwellnesswv.com/?utm_campaign=gmb,+1 681-552-2990,Open · Closes 5 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNBS9AJKl0Ju-WxOnF-ret96SY2l1gtFgKHIPP3=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-02-23T17:21:24.400Z,,
https://www.google.com/maps/place/Pozega+Wellnes+Center+Inc/data=!4m7!3m6!1s0x884f2b0faefdc5a9:0xe0fb130dd7a46481!8m2!3d38.3164495!4d-81.5726629!16s%2Fg%2F1tj9278v!19sChIJqcX9rg8rT4gRgWSk1w0T--A,Pozega Wellnes Center Inc,4.6,13,Pediatrician,"5324 MacCorkle Ave SE, Charleston, WV 25304, United States","8C8G+HW Charleston, West Virginia, USA",http://www.pozegawellness.com/,+1 304-925-7001,"Open · Closes 5 pm

Updated by others 5 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=simHwHmUY1NOaQcevgINBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.798443&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–3 pm,8:30 am–5 pm,8:30 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-02-23T17:21:29.839Z,,
https://www.google.com/maps/place/The+Sanctuary/data=!4m7!3m6!1s0x8848cd0022bcd90f:0x9213664ac8169774!8m2!3d38.3685371!4d-81.6935893!16s%2Fg%2F11y3pykyxc!19sChIJD9m8IgDNSIgRdJcWyEpmE5I,The Sanctuary,5.0,1,Alternative medicine practitioner,"510 C St, South Charleston, WV 25303, United States","9894+CH South Charleston, West Virginia, USA",http://www.youthfulyoubykathy.com/,+1 304-617-1490,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoi89wL-G7OZiGVfqAA_SeMfdk7nOU08iHvvLsMahIYKheimJZBWI1ICo2eK5LWqBdw3wfIDPoyHEjEv7y95viuAG-vg2pMp9XcUwbJasmw02XILHq0-RZXB9VerReCVEEJ1QTIyg=w408-h544-k-no,false,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-02-23T17:21:34.710Z,,
https://www.google.com/maps/place/Vibrant+Life+Wellness/data=!4m7!3m6!1s0x884f2cc8d0aeec79:0x856cb81fb9296f9a!8m2!3d38.3441503!4d-81.627925!16s%2Fg%2F1w112wqf!19sChIJeeyu0MgsT4gRmm8puR-4bIU,Vibrant Life Wellness,,,Chiropractor,"1313 Quarrier St # 1, Charleston, WV 25301, United States","89VC+MR Charleston, West Virginia, USA",,+1 304-414-3003,Closes soon · 1 pm · Reopens 3 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uWJ0Qn2EktP8v5zEWsJlfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.78728&pitch=0&thumbfov=100,false,"10 am–1 pm, 3–5:30 pm",Closed,"8 am–1 pm, 3–5:30 pm",Closed,"10 am–1 pm, 3–5:30 pm",Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-02-23T17:21:39.659Z,,
https://www.google.com/maps/place/Amber+G.+Snodgrass/data=!4m7!3m6!1s0x884f2bd17bca44b1:0xb6645ab522458d9a!8m2!3d38.3176863!4d-81.57932!16s%2Fg%2F11t0znnqqk!19sChIJsUTKe9ErT4gRmo1FIrVaZLY,Amber G. Snodgrass,5.0,12,Massage therapist,"601 50th St, Charleston, WV 25304, United States","8C9C+37 Charleston, West Virginia, USA",,+1 304-951-4401,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0p12oAKpZZNgv9UaTgXMNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.53394&pitch=0&thumbfov=100,true,10 am–7 pm,4–6 pm,Closed,4–7 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-02-23T17:21:44.871Z,,
https://www.google.com/maps/place/Functionality+Wellness/data=!4m7!3m6!1s0x884f2d24306c8f73:0xa40cb58b42df9b8f!8m2!3d38.3506982!4d-81.634011!16s%2Fg%2F11xtl80svv!19sChIJc49sMCQtT4gRj5vfQou1DKQ,Functionality Wellness,5.0,7,Holistic medicine practitioner,"231 Capitol St ste 7, Charleston, WV 25301, United States","9928+79 Charleston, West Virginia, USA",https://www.functionalitywellness.com/,+1 304-803-7866,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMD7A1Ejkoy9ZzRo1mLN7iT3n6yuw6pafV3aheu=w408-h725-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–12 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-02-23T17:21:50.124Z,,
https://www.google.com/maps/place/DocMJ/data=!4m7!3m6!1s0x884f2d89757084e9:0x120888e70dda43bd!8m2!3d38.3507734!4d-81.6329816!16s%2Fg%2F11v60x__nb!19sChIJ6YRwdYktT4gRvUPaDeeICBI,DocMJ,4.9,120,Alternative medicine practitioner,"300 Capitol St Suite 407, Charleston, WV 25301, United States","9928+8R Charleston, West Virginia, USA",https://docmj.com/west-virginia/charleston/?utm_source=google&utm_medium=organic&utm_campaign=gbp_charleston_wv,+1 304-982-8459,Open 24 hours,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o2fVs0CuIJhWugJidHpCDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.30533&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/functional+medicine+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-02-23T17:21:55.438Z,,
https://www.google.com/maps/place/Enlightenment+Wellness+Center/data=!4m7!3m6!1s0x884f2d4310541793:0x86ebc06ab45a03e3!8m2!3d38.3706512!4d-81.6491529!16s%2Fg%2F11cs4fn0cc!19sChIJkxdUEEMtT4gR4wNatGrA64Y,Enlightenment Wellness Center,4.5,8,Alternative medicine practitioner,"802 Beech Ave, Charleston, WV 25302, United States","99C2+78 Charleston, West Virginia, USA",,+1 304-993-4325,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mP4lNEe76NckrR6n2Ru8EA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.309025&pitch=0&thumbfov=100,false,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-02-23T17:22:00.653Z,,
https://www.google.com/maps/place/Nevaeh+Health+%26+Wellness+Center/data=!4m7!3m6!1s0x8848d2a85db48863:0x409f92ceafd64518!8m2!3d38.3673225!4d-81.6875792!16s%2Fg%2F11bwysgzqv!19sChIJY4i0XajSSIgRGEXWr86Sn0A,Nevaeh Health & Wellness Center,3.7,6,Medical clinic,"538 3rd Ave, Charleston, WV 25303, United States","9886+WX Charleston, West Virginia, USA",https://nevaehhealthwv.com/,+1 304-362-9883,Open · Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cmTtx_DjXlZ02xL3ymHE0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=111.17958&pitch=0&thumbfov=100,false,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Charleston+WV/@38.3498195,-81.6326234,14z",2026-02-23T17:22:05.991Z,,
