placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/PuroClean+of+Augusta/data=!4m7!3m6!1s0x88f9d3cdf1392225:0x5f9b96faf32dee6b!8m2!3d33.4648299!4d-81.9951515!16s%2Fg%2F11kfbtnprw!19sChIJJSI58c3T-YgRa-4t8_qWm18,PuroClean of Augusta,4.8,157,Water damage restoration service,"1500 Wrightsboro Rd, Augusta, GA 30904, United States","F273+WW Augusta, Georgia, USA",https://www.puroclean.com/augusta-ga-puroclean-puroclean-augusta,+1 706-723-8989,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepFAgSXq7_B3aKoDwKY_d66ch7tqL2M493NQFrYLnAE80d-POT3GIp6OZ3K4VKu_cr04nc3Sn56DNwywoQ0ri6gjRk1JrgtaVEbF3zG5k-QKyZ7Ww1osYspAPbZ4rG76yAqk06VSFGJb5YN=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Augusta+GA/@33.4646174,-81.9541975,14z",2026-03-23T03:55:49.393Z,,,
https://www.google.com/maps/place/Fields+Restoration/data=!4m7!3m6!1s0x822d79818faba4f3:0x9c292bfae23e4b7!8m2!3d33.4908811!4d-81.9744216!16s%2Fg%2F11vhtnf9cv!19sChIJ86Srj4F5LYIRt-Qjrr-Swgk,Fields Restoration,4.7,33,Water damage restoration service,"216 West Ave, North Augusta, SC 29841, United States","F2RG+96 North Augusta, South Carolina, USA",https://fieldsrestoration.com/,+1 803-599-6439,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhxdEULtDcQIYT1Xmd79ST6eYkpxKpFfN0QK2MA66gMGYtcWtVKjTSmtZCXhyv-Vqp3CqMkKjtru5J36dhKg4CNpcTj3e8vXQanSJ0p1hq8W6MU9juN0HqkInZLJJLylyjuZfG=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Augusta+GA/@33.4646174,-81.9541975,14z",2026-03-23T03:55:55.412Z,,,
https://www.google.com/maps/place/SERVPRO+of+Augusta/data=!4m7!3m6!1s0x88f9d34fa5dbd011:0xd0bf9ac7e91daf4b!8m2!3d33.472401!4d-82.028288!16s%2Fg%2F1trc5tk8!19sChIJEdDbpU_T-YgRS68d6ceav9A,SERVPRO of Augusta,4.8,396,Water damage restoration service,"1407-B Monte Sano Ave, Augusta, GA 30904, United States","FXCC+XM Augusta, Georgia, USA",https://www.servpro.com/locations/ga/servpro-of-augusta?utm_medium=organic&utm_source=gbp,+1 706-750-0200,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoPXuGmSGTcKFnttXr2WFYPQkaYXYDZWUyVcEF1e_dZysq8kdqSoDonvZ_L_SwywEm3BPgsylcBWFXHVaHu7KGc8i6MnWfh-uNe6Y688ZnkYodjqi6AljpKCklJHXhJIA2kHtS4Dw=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Augusta+GA/@33.4646174,-81.9541975,14z",2026-03-23T03:56:00.196Z,,,
https://www.google.com/maps/place/ACC+Restoration/data=!4m7!3m6!1s0x88f9d1cd5143272b:0xfe59a76dc03b2c13!8m2!3d33.4291297!4d-82.0448938!16s%2Fg%2F11gjxkx5rb!19sChIJKydDUc3R-YgREyw7wG2nWf4,ACC Restoration,4.8,118,Water damage restoration service,"3026 Deans Bridge Rd Suite A, Augusta, GA 30906, United States","CXH4+M2 Augusta, Georgia, USA",https://goaccrestoration.com/,+1 706-306-9494,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq5b5aaY2vogke5fpF1rjMhSxgN0h0W4NmtBgw-PB1Mntff3r3eDw7U59SrcHui4RbfNKZVumZxm-mwgGf5wNBZB74C5-QOH14hHK9xvhPk4gRTPBzpdDJImgtpB-m7nVivKyY=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Augusta+GA/@33.4646174,-81.9541975,14z",2026-03-23T03:56:05.117Z,,,
https://www.google.com/maps/place/Rumsey+Construction+%26+Restoration+of+Augusta/data=!4m7!3m6!1s0x88f9d313dd786a8d:0xa1c25f3e94d55ea0!8m2!3d33.5254044!4d-82.0346285!16s%2Fg%2F11l9nz6kmm!19sChIJjWp43RPT-YgRoF7VlD5fwqE,Rumsey Construction & Restoration of Augusta,4.7,122,Water damage restoration service,"2917 Riverwest Dr Suite 301, Augusta, GA 30907, United States","GXG8+54 Augusta, Georgia, USA",https://rumseycr-aug.com/,+1 706-842-3290,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerM8houtUvppcrBPAYIACJMKqy_ZTgUW6PLfncWh-MCPqxWFmppouJJfHGv3QwzyIcsWMUjxdiPToz9WShOs0C-3CJgqVjM7MA-IBtCyddhoXbkWLJS5Es621F_CNvVi_66dtVRb3KY3ru6=w408-h283-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Augusta+GA/@33.4646174,-81.9541975,14z",2026-03-23T03:56:09.788Z,,,
https://www.google.com/maps/place/Mount+Valley+Foundation+Services/data=!4m7!3m6!1s0x88f9cdf331e528c3:0xf413ba50abf79263!8m2!3d33.4731497!4d-81.9634353!16s%2Fg%2F11j_65hv3s!19sChIJwyjlMfPN-YgRY5L3q1C6E_Q,Mount Valley Foundation Services,4.8,73,Concrete contractor,"630 Ellis St Suite 2-B, Augusta, GA 30901, United States","F2FP+7J Augusta, Georgia, USA",https://www.fixmyfoundation.com/about/meet-the-team/augusta-sat/?utm_source=google&utm_medium=organic&utm_campaign=gmb_fmfmv-ags,+1 706-701-2446,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerSq5Mu0elq7jJQhOUZps7jwun39fle_tECc_xbsOzt4Azk-6Uls9kUBLjPdfRZQH_9eLlmf4dgaciYJJ-jUbkfVZeLOHXCLVcy9bgvaEy_1XKnuyI8jvusbUAVLIGtO1YNCEI-=w720-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Augusta+GA/@33.4646174,-81.9541975,14z",2026-03-23T03:56:14.570Z,,,
https://www.google.com/maps/place/EK+Remodeling+and+Restoration/data=!4m7!3m6!1s0x88f9cbbcd84c084f:0x3a7bbf3cc77c514f!8m2!3d33.4864876!4d-81.9480986!16s%2Fg%2F11y19pzfvr!19sChIJTwhM2LzL-YgRT1F8xzy_ezo,EK Remodeling and Restoration,5.0,43,Painting,"410 Carolina Springs Rd Suite 2, North Augusta, SC 29841, United States","F3P2+HQ North Augusta, South Carolina, USA",http://ekremodel.com/,+1 706-284-1553,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweokJKmuUdFdnked-SN7s0_8_j3sbnJN7lI2y8FhN-XLKlDwTbEAy5cyAB3KjItQVnxM8apGDq7HQBucZEOUue132zTYrExEuz_C2ZR6nVQAa5MYYFNc0hTxxx-mGNuQvgBVKIhem6Yic-Ce=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Augusta+GA/@33.4646174,-81.9541975,14z",2026-03-23T03:56:19.279Z,,,
https://www.google.com/maps/place/SERVPRO+of+North+Augusta/data=!4m7!3m6!1s0x88f9cd46db986171:0x17b41e60f8499116!8m2!3d33.5064045!4d-81.962153!16s%2Fg%2F11ydbdpfxy!19sChIJcWGY20bN-YgRFpFJ-GAetBc,SERVPRO of North Augusta,5.0,119,Water damage restoration service,"1305 Georgia Ave unit 5, North Augusta, SC 29841, United States","G24Q+H4 North Augusta, South Carolina, USA",https://www.servpro.com/locations/sc/servpro-of-north-augusta?utm_medium=organic&utm_source=gbp,+1 803-336-1440,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqvvKFhz2RV-KWiK-upxtDzYRn0PXPihUuX6I4wy7EA6vTuWPc2A_eUlm_XgcePM6OC53VDQG4XGCpBWTb1zItObQ857YagPciKpa6cx2MK0z7C7sR8xfncwAPeYIFNzM-2GWSyvFCLHac=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Augusta+GA/@33.4646174,-81.9541975,14z",2026-03-23T03:56:23.950Z,,,
https://www.google.com/maps/place/Eco-Friendly/data=!4m7!3m6!1s0x88f9cdb9d84f1657:0xddc46444221e58aa!8m2!3d33.4745485!4d-81.9246864!16s%2Fg%2F11g17kn_x5!19sChIJVxZP2LnN-YgRqlgeIkRkxN0,Eco-Friendly,5.0,5,Janitorial service,,,http://ecofriendlygreencleaningexpert.com/,+1 706-461-5643,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEWky-OZzY-Fn_n3uYVOP8H0fomyT7H-ZHwCnsV8VsIqriOEaYAUybMB_o3KsIGfZJOEJKdZgP6myvI2H2PyjTp_F-9ujtKzUo_Kexi60UelD14BkRwERnE08NauMq6AwFxa2G=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Augusta+GA/@33.4646174,-81.9541975,14z",2026-03-23T03:56:28.549Z,,,
https://www.google.com/maps/place/Signature/data=!4m7!3m6!1s0x6cb310872734ce8b:0x192d2dcd89fb344b!8m2!3d33.4226155!4d-81.8885287!16s%2Fg%2F11vssn0wlt!19sChIJi840J4cQs2wRSzT7ic0tLRk,Signature,4.9,34,Water damage restoration service,"181 Old Jackson Hwy Suite 1, Beech Island, SC 29842, United States","C4F6+2H Beech Island, South Carolina, USA",https://signaturerestorationsolutions.com/,+1 803-827-0010,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRnc_PjxJMwC6tE5rWnmpItffvFCMmBa80AfqDmzH7AlZ_755IsP6iQDhT0qGF8QbtP5KznfhphmZyCPpQTrTWH8wOgrvK24PS_GWce5XWOpDKUgqnoKikIVr5ZL6VU4Korymy8CEaG53Q=w408-h624-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Augusta+GA/@33.4646174,-81.9541975,14z",2026-03-23T03:56:33.274Z,,,
https://www.google.com/maps/place/Augusta+Mold+Control+and+Removal/data=!4m7!3m6!1s0x88f9cf669ae52db5:0xbc724591b66185f0!8m2!3d33.419591!4d-82.0695255!16s%2Fg%2F11h1hvx5wz!19sChIJtS3lmmbP-YgR8IVhtpFFcrw,Augusta Mold Control and Removal,4.6,18,Contractor,,,https://www.augustamoldcontrol.com/,+1 803-983-7147,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepNZn35R8vEcG1giovL1pPd_0bTOjm2dgSzScewL4rcctRbQXuywjHIYfEgPLkqgjPosG0Uig91ivYyWMxbfO-gUe1D9IJfalw3wkDQnq9Q8T3qPgnw59Y5JzWDElHVXniFL8c7=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Augusta+GA/@33.4646174,-81.9541975,14z",2026-03-23T03:56:38.031Z,,,
