placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error
https://www.google.com/maps/place/Outreach+Health+Services/data=!4m7!3m6!1s0x87014fca54b84f6d:0x3608e7d8754e046f!8m2!3d35.1962457!4d-101.8696985!16s%2Fg%2F1th1d51g!19sChIJbU-4VMpPAYcRbwROddjnCDY,Outreach Health Services,4.0,9,Home health care service,"1616 S Kentucky St # D120, Amarillo, TX 79102, United States","54WJ+F4 Amarillo, Texas, USA",https://www.outreachhealth.com/,+1 806-373-0986,"Open 24 hours

Updated by this business 3 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPStDOWeTKiJ4Ay7g2d9EoPrUNtRJKUIlKqGbRs=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-10T17:49:18.588Z,,
https://www.google.com/maps/place/ComPassion+at+Home/data=!4m7!3m6!1s0x87014f004371e5b5:0x2545c4e08f8d9b60!8m2!3d35.1999826!4d-101.841811!16s%2Fg%2F11c1rfmwds!19sChIJteVxQwBPAYcRYJuNj-DERSU,ComPassion at Home,4.0,4,Home health care service,"400 W 14th Ave Suite 1000, Amarillo, TX 79101, United States","55X5+X7 Amarillo, Texas, USA",http://www.mycompassionathome.com/,+1 806-337-5953,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tYg1PaQSHWlrFsVZwl1SZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.710648&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-10T17:49:23.310Z,,
https://www.google.com/maps/place/Veteran+Home+Care/data=!4m7!3m6!1s0x87014fc90c1c8347:0xafd9947559506419!8m2!3d35.2076395!4d-101.8388846!16s%2Fg%2F11wxltqb9y!19sChIJR4McDMlPAYcRGWRQWXWU2a8,Veteran Home Care,,,Home health care service,"600 S Tyler St STE 2408, Amarillo, TX 79101, United States","6556+3C Amarillo, Texas, USA",https://www.simplicityhc.com/,+1 806-641-0075,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kQHVq1aSwV-7v9s8XQ8EYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.78925&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-10T17:49:28.196Z,,
https://www.google.com/maps/place/Z+Clinic/data=!4m7!3m6!1s0x87014f6a1518742d:0x79908f431030ae3b!8m2!3d35.198267!4d-101.8169435!16s%2Fg%2F11nxq2cr7w!19sChIJLXQYFWpPAYcRO64wEEOPkHk,Z Clinic,4.3,35,Medical clinic,"1200 Ross St Suite 100, Amarillo, TX 79102, United States","55XM+86 Amarillo, Texas, USA",http://zclinicfhc.com/,+1 806-418-6966,Open ⋅ Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipNTrP_4TzBVStM9gzBlH_v6TqT4sTeQKuPGrClX=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,10 am–5 pm,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-10T17:49:32.565Z,,
https://www.google.com/maps/place/Angels+Care+Home+Health/data=!4m7!3m6!1s0x8701519412d3d299:0x768ddb6f5fb05dce!8m2!3d35.1927686!4d-101.9215075!16s%2Fg%2F11pd0tvs49!19sChIJmdLTEpRRAYcRzl2wX2_bjXY,Angels Care Home Health,3.7,3,Home health care service,"1900 Coulter St S # N, Amarillo, TX 79106, United States","53VH+49 Amarillo, Texas, USA",https://locations.angelscarehealth.com/tx/amarillo/angels-care-home-health-170.html,+1 806-322-5858,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NGp0eo-ll8H5BrjypqMQdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.01178&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-10T17:49:36.935Z,,
https://www.google.com/maps/place/CL%C3%8DNICA+M%C3%89DICA+INTEGRAL/data=!4m7!3m6!1s0x87014f20b0196d35:0xf33495e82f80a16e!8m2!3d35.2224262!4d-101.8130092!16s%2Fg%2F11vy3rn6k4!19sChIJNW0ZsCBPAYcRbqGAL-iVNPM,CLÍNICA MÉDICA INTEGRAL,5.0,161,Public medical center,"1815 E Amarillo Blvd, Amarillo, TX 79107, United States","65CP+XQ Amarillo, Texas, USA",https://integralmedicalclinicamarillotx.com/,+1 806-641-2440,Open ⋅ Closes 9 pm,,https://lh3.googleusercontent.com/p/AF1QipObLoBL11mvfeIWZGxVTIi8qY3xeOYQweJUmRE3=w426-h240-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,10 am–5 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-10T17:49:41.416Z,,
https://www.google.com/maps/place/CenterWell+Home+Health/data=!4m7!3m6!1s0x8701504c327af41d:0x50041d408ce7754d!8m2!3d35.1907383!4d-101.9203552!16s%2Fg%2F11c20bxwd4!19sChIJHfR6MkxQAYcRTXXnjEAdBFA,CenterWell Home Health,4.7,34,Home health care service,"2007 Coulter St, Amarillo, TX 79106, United States","53RH+7V Amarillo, Texas, USA",https://www.centerwellhomehealth.com/about-us/find-care-near-you/centerwell-home-health-amarillo/?utm_source=Organic&utm_medium=GBP,+1 806-353-3601,Open ⋅ Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMDqW5pzKteeIa2XY8qsXXUAe6Pu4QZOq6WQUnO=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-10T17:49:45.933Z,,
https://www.google.com/maps/place/Heal+the+City+Free+Clinic/data=!4m7!3m6!1s0x87014e3aebdd7b65:0xb7d754fcfb707834!8m2!3d35.21048!4d-101.8744375!16s%2Fg%2F11cn93f0q6!19sChIJZXvd6zpOAYcRNHhw-_xU17c,Heal the City Free Clinic,4.2,66,Free clinic,"609 S Carolina St, Amarillo, TX 79106, United States","646G+56 Amarillo, Texas, USA",http://healthecityamarillo.com/,+1 806-231-0364,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNP-UuRVhg3FM3zXdNpraT9cdKqcUKdTwEFd_hB=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,Closed,8:30 am–6 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-10T17:49:50.654Z,,
https://www.google.com/maps/place/Elite+Home+Health/data=!4m7!3m6!1s0x8701503b5c86d7db:0x49cd0709e5144aa!8m2!3d35.180303!4d-101.9017285!16s%2Fg%2F1tfk095y!19sChIJ29eGXDtQAYcRqkRRnnDQnAQ,Elite Home Health,3.7,3,Home health care service,"3131 Bell St #211, Amarillo, TX 79106, United States","53JX+48 Amarillo, Texas, USA",https://lhcgroup.com/locations/elite-home-health-of-amarillo/,+1 806-356-8911,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ziDYnVZxReSJ2fCTsfA5mA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.80457&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-10T17:49:55.382Z,,
https://www.google.com/maps/place/Delcorp+Home+Health+Services/data=!4m7!3m6!1s0x87014fab40576beb:0x28840d675661801a!8m2!3d31.1689103!4d-100.0768425!16s%2Fg%2F1tfcj65y!19sChIJ62tXQKtPAYcRGoBhVmcNhCg,Delcorp Home Health Services,3.8,4,Home health care service,,,http://www.delcorphomehealth.com/,+1 806-373-8100,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPCv9O4kmCCyYeC9Bzv3-JghkEQI-ncugsuyCSE=w408-h273-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-10T17:49:59.799Z,,
