placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Erlanger+Behavioral+Health/data=!4m7!3m6!1s0x88605f4192caca29:0x8e210a0ed66a8d7c!8m2!3d35.0488941!4d-85.2760611!16s%2Fg%2F11f9xf49lb!19sChIJKcrKkkFfYIgRfI1q1g4KIY4,Erlanger Behavioral Health,2.4,122,Mental health service,"804 N Holtzclaw Ave, Chattanooga, TN 37404, United States","2PXF+HH Chattanooga, Tennessee, USA",https://www.erlangerbh.com/?utm_source=Google&utm_medium=organic&utm_campaign=listing&utm_term=brand,+1 855-612-3494,,https://lh3.googleusercontent.com/p/AF1QipPSPGsNFo0yp9796znyn05ZrRsVHeV8F10-jC8C=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-12-16T00:40:18.949Z,,,,
https://www.google.com/maps/place/Time+Wellness+Tennessee/data=!4m7!3m6!1s0x88605f3e792d85f1:0xae98b0ed4fdd26ce!8m2!3d35.0370558!4d-85.314397!16s%2Fg%2F11s9xntq0v!19sChIJ8YUteT5fYIgRzibdT-2wmK4,Time Wellness Tennessee,4.7,86,Mental health service,"1635 Chestnut St, Chattanooga, TN 37408, United States","2MPP+R6 Chattanooga, Tennessee, USA",https://timewellnesscenters.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb,+1 423-413-6195,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM2Zw_P9vxJ6xb1Ib6y-vDu-iFISx6XR_WMSA81=w720-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-12-16T00:40:24.786Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Comprehensive+Psychiatric+Care/data=!4m7!3m6!1s0x88606398e5e117e5:0x3326f35b85f975e5!8m2!3d35.0501788!4d-85.154805!16s%2Fg%2F11b822wfby!19sChIJ5Rfh5ZhjYIgR5XX5hVvzJjM,Comprehensive Psychiatric Care,3.4,17,Mental health service,"7161 Lee Hwy # 400, Chattanooga, TN 37421, United States","3R2W+33 Chattanooga, Tennessee, USA",http://www.youthbehavior.com/,+1 423-708-8670,Closed · Opens 8:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FtZ-E7sr91cX4kUISewXIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.3611&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-12-16T00:40:29.697Z,,,,
https://www.google.com/maps/place/Chattanooga+Recovery+Center/data=!4m7!3m6!1s0x88605fb54e71bb0b:0xa0094f5d48b9f909!8m2!3d35.0650328!4d-85.3097915!16s%2Fg%2F11lfzh1b_g!19sChIJC7txTrVfYIgRCfm5SF1PCaA,Chattanooga Recovery Center,4.9,67,Mental health clinic,"13 W Kent St, Chattanooga, TN 37405, United States","3M8R+23 Chattanooga, Tennessee, USA",https://chattanoogarecoverycenter.com/?utm_source=gmb,+1 423-513-2331,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMkpm1ozdP73iu9mQNu7Lx0ZZMyt5GoGGnjsjhA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-12-16T00:40:34.670Z,,,,
https://www.google.com/maps/place/Scenic+City+Alliance+of+Psychiatry+and+Psychotherapy/data=!4m7!3m6!1s0x8860630b5d4b61bd:0xb5088a4b7edcaad9!8m2!3d35.0531883!4d-85.1449826!16s%2Fg%2F11fx8jpc80!19sChIJvWFLXQtjYIgR2arcfkuKCLU,Scenic City Alliance of Psychiatry and Psychotherapy,3.7,50,Mental health service,"7345 Courage Way, Chattanooga, TN 37421, United States","3V34+72 Chattanooga, Tennessee, USA",http://www.scapsychiatry.com/,+1 423-602-9797,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNMUxh39wY8PNlD0fdU6r6adIHe_ANjFprM59Wu=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-12-16T00:40:39.486Z,,,,
https://www.google.com/maps/place/Lotus+Mental+Health/data=!4m7!3m6!1s0x88605fed916b69d5:0x447072a432de6b3a!8m2!3d35.0707455!4d-85.2894837!16s%2Fg%2F11y2s96k8c!19sChIJ1Wlrke1fYIgROmveMqRycEQ,Lotus Mental Health,5.0,6,Mental health service,"1307 Hixson Pike, Chattanooga, TN 37405, United States","3PC6+76 Chattanooga, Tennessee, USA",https://www.lotuschattanooga.com/,+1 423-556-0150,Closes soon · 8 pm · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0ScYPxisMW4QP39F7j6obg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=286.41913&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-12-16T00:40:44.634Z,,,,
https://www.google.com/maps/place/Mental+Health+Cooperative/data=!4m7!3m6!1s0x88605e1c77b9cc4d:0x660b110b9498908a!8m2!3d35.0493354!4d-85.277832!16s%2Fg%2F1ptybt3kl!19sChIJTcy5dxxeYIgRipCYlAsRC2Y,Mental Health Cooperative,2.4,42,Mental health clinic,"801 N Holtzclaw Ave #101, Chattanooga, TN 37404, United States","2PXC+PV Chattanooga, Tennessee, USA",http://www.mhc-tn.org/,+1 423-697-5950,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOarlfjUEXwmu1lR5f99aUju7TpUJVaHE7wmxNM=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-12-16T00:40:49.545Z,,,,
https://www.google.com/maps/place/Scenic+City+Neurotherapy/data=!4m7!3m6!1s0x88606382c5a2322f:0xa5b0aed55dca386c!8m2!3d35.0407104!4d-85.1491546!16s%2Fg%2F11hyz_k7bf!19sChIJLzKixYJjYIgRbDjKXdWusKU,Scenic City Neurotherapy,4.9,81,Mental health clinic,"7405 Shallowford Rd STE 240, Chattanooga, TN 37421, United States","2VR2+78 Chattanooga, Tennessee, USA",https://sceniccityneurotherapy.com/,+1 423-228-0579,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipPu_yGjxiqkL-KdlKdYlW-xau2AGwkxCElNG1c0=w426-h240-k-no,true,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,Closed,9 am–5:30 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-12-16T00:40:54.431Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Erlanger+Behavioral+Health/@35.0480208,-85.2927768,17z/data=!3m1!4b1!4m6!3m5!1s0x88605f8818f3ba4f:0xbf8ede118aa581c0!8m2!3d35.0480208!4d-85.2927768!16s%2Fg%2F11bx2l8qds",Erlanger Behavioral Health,3.3,13,Psychiatrist,"900 E 3rd St, Chattanooga, TN 37403, United States","2PX4+6V Chattanooga, Tennessee, USA",https://www.erlanger.org/behavioralhealth,+1 423-778-2965,Closed · Opens 8 am Tue,,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-12-16T00:41:01.078Z,,,,
https://www.google.com/maps/place/Chattanooga+Behavioral+Alliance/data=!4m7!3m6!1s0x8860638978f00b3f:0x4afa531b0731c81b!8m2!3d35.0499522!4d-85.1551958!16s%2Fg%2F11h3yl09v2!19sChIJPwvweIljYIgRG8gxBxtT-ko,Chattanooga Behavioral Alliance,3.7,109,Mental health clinic,"7155 Lee Hwy Suite 300, Chattanooga, TN 37421, United States","2RXV+XW Chattanooga, Tennessee, USA",https://chattbehavior.com/,+1 423-648-9290,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipPVNJ0FfmVquDsU1tN0rHuGPNF29fG6UAVpIfVZ=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-12-16T00:41:06.182Z,,,,
