placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Arizona+Restoration+Pros/data=!4m7!3m6!1s0x86d66f445d2b3761:0x8e1faddde06c0afa!8m2!3d32.2488278!4d-111.0010373!16s%2Fg%2F1tfm1x9h!19sChIJYTcrXURv1oYR-gps4N2tH44,Arizona Restoration Pros,4.8,206,Water damage restoration service,"1695 W Sahuaro Dr, Tucson, AZ 85745, United States","6XXX+GH Tucson, Arizona, USA",https://www.arizonarestorationpros.com/?utm_campaign=gmb&utm_medium=organic&utm_source=google,+1 520-727-6778,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerxalCSs9uLAVFDlquksYDbWEmOv1OSbS_p5AR9csWrayeXzW3F-5fOgZJIR6s2oVrFzYqVFtMCYIZV21rMT2cXkSZxibJlusxpvIOGsJXvF0f961x4qSvVSwBlhkg0OXV0TIsRFQ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-03-23T03:54:40.060Z,,,
"https://www.google.com/maps/place/Quick+Restore+of+Tucson,+LLC/data=!4m7!3m6!1s0x86d671fdbbe92d0b:0x22ec8717cfb0c3cd!8m2!3d32.237368!4d-110.9081834!16s%2Fg%2F11q88yxt04!19sChIJCy3pu_1x1oYRzcOwzxeH7CI","Quick Restore of Tucson, LLC",4.8,268,Water damage restoration service,"3961 E Speedway Blvd #410, Tucson, AZ 85712, United States","63PR+WP Tucson, Arizona, USA",http://www.quickrestore-tucson.com/,+1 520-224-1130,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo5ii6zNwXxZ-2Bly9AoMOewGkQ1QLBmpMwyMsiWqp9NLslP8nMpu6RBv67P0O1J8d9HXH1hz51c-2p6XZh8eh8i5eoO6ZWFQRS1UTcNMsrMHkg2hB43zLUgEWEk-EGf2sKhn5DfbhhT8pg=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-03-23T03:54:44.617Z,,,
https://www.google.com/maps/place/Better+Way+Services+Inc/data=!4m7!3m6!1s0x86d670507d9898e7:0x4141fb47a54322c1!8m2!3d32.2176871!4d-110.9416825!16s%2Fg%2F1tx15tdl!19sChIJ55iYfVBw1oYRwSJDpUf7QUE,Better Way Services Inc,4.8,167,Water damage restoration service,"2021 E 14th St, Tucson, AZ 85719, United States","6395+38 Tucson, Arizona, USA",https://bwstucson.com/,+1 520-795-0505,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoHyW9ClutvckYodhrHWFnPdMIfTqhjcc3l3HlBUr2W8_UlD0ZjOji2Ws8JnfRN1a7PUJqInKTnz1h_h1PnhQlPwQqN9-4fy_YG3-446YjI_WnstqzDt1UV6HpgFPj3q-gkLrozsA=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-03-23T03:54:49.260Z,,,
https://www.google.com/maps/place/SERVPRO+of+Northeast+Tucson+and+SERVPRO+of+Oro+Valley+%2F+Marana+East/data=!4m7!3m6!1s0x86d66f4135cfb0db:0xe582c8ece1c4229d!8m2!3d32.2228334!4d-110.8826734!16s%2Fg%2F11bbrnl49h!19sChIJ27DPNUFv1oYRnSLE4ezIguU,SERVPRO of Northeast Tucson and SERVPRO of Oro Valley / Marana East,4.9,551,Water damage restoration service,"5151 E Broadway Blvd Suite 1600, Tucson, AZ 85711, United States","64F8+4W Tucson, Arizona, USA",https://www.servpro.com/locations/az/servpro-of-northeast-tucson-and-servpro-of-oro-valley-marana-east?utm_medium=organic&utm_source=gbp,+1 520-760-9352,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoU36S8hIQhkF2CRugMWUSULCwYCEL8HNnV4Ss_GdgZkY4DlYVsmbhxvmr6BT1MpsO3MJLQKv4GHtoohoRLTBye0sTZ63DYkWkVxo71D-gfwUqv21GHyoyw8nDVUbHAJ9G6jXlZcQ=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-03-23T03:54:53.563Z,,,
https://www.google.com/maps/place/A1+Restoration/data=!4m7!3m6!1s0x88f493fb5fd3aab9:0x22da5eb32f25336d!8m2!3d32.4262995!4d-111.2305168!16s%2Fg%2F11l33lkj30!19sChIJuarTX_uT9IgRbTMlL7Ne2iI,A1 Restoration,5.0,659,Water damage restoration service,,,https://www.24hourfloodpros.com/tucson/,+1 520-412-7463,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepn2_w6nqdToi7ZcRT9uJSGRSEaNSYVwnWRYZJXzb4tO249wmE0f1OwQuKTWRMHXrkKMQKtG3WRvjuAiTuU1ctRQvbshMAYt5z8nlbZWhl8_7_bByemqDqTEOhG6iKhLlIvU-6xMQ=w408-h326-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-03-23T03:54:57.765Z,,,
https://www.google.com/maps/place/Kustom+Disaster+Restoration/data=!4m7!3m6!1s0x86d6747a40d790dd:0xc4f88d3e5d20f258!8m2!3d32.2944622!4d-111.0060378!16s%2Fg%2F1tp_6v9x!19sChIJ3ZDXQHp01oYRWPIgXT6N-MQ,Kustom Disaster Restoration,4.6,229,Water damage restoration service,"4814 N Shamrock Pl, Tucson, AZ 85705, United States","7XVV+QH Tucson, Arizona, USA",https://kustom.us/location/tucson-az/,+1 520-323-3261,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoHSyEfpWErjRdg4k6344FmAOg_52aCqS3NHoI0m-aAmbetckoiMTW6-L9_YkWa1zpGLDtOQC0OxjB1j9FJFcdJgyldCJzpj77G9Mrt64J8Ane8umw3gqWhYBpxtR_hhZaHGxW-=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-03-23T03:55:02.133Z,,,
https://www.google.com/maps/place/Restoration+1+of+Tucson/data=!4m7!3m6!1s0x86d671dd7429017d:0xb85790ae5ea3fbb9!8m2!3d32.1947417!4d-110.9125301!16s%2Fg%2F11h4cq9nmy!19sChIJfQEpdN1x1oYRufujXq6QV7g,Restoration 1 of Tucson,4.8,40,Water damage restoration service,"3755 E 34th St Suite 121, Tucson, AZ 85713, United States","53VP+VX Tucson, Arizona, USA",https://restoration1.com/tucson?utm_source=GBP&utm_medium=Google,+1 520-485-7169,"Open 24 hours

Confirmed by this business 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweonYOdkiwlCbXuJrN2fdkV-TchLDdvCubL-BM4eBYlAvPXF0HU-AGmE5G9ORWorLYoXi8G2N6aff01acCMy-YzCtGBn2k2lBwMHSR9ZIFoSm3cRi-HIyXkQe5IIRB_cZ14CjRd2rycKMWs=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-03-23T03:55:06.335Z,,,
https://www.google.com/maps/place/WonderBuilt+Restoration+%26+Construction/data=!4m7!3m6!1s0x8c03c8f1d80ef5b9:0xad0b4e8c1fbe2269!8m2!3d32.1774223!4d-110.9529345!16s%2Fg%2F11y55_k3c7!19sChIJufUO2PHIA4wRaSK-H4xOC60,WonderBuilt Restoration & Construction,4.9,135,Water damage restoration service,"1200 E Ajo Way suite 105, Tucson, AZ 85713, United States","52GW+XR Tucson, Arizona, USA",https://wonderrestore.com/,+1 520-744-4493,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerFovVXj4d98Cw-2G6THKH834h3OayLhqFDS0SNeb4sa1607qcz71uuBYoOFIempWiwqfOhkWcrQHYjeZHgVUwBBG-VsdgWPCDdEBkbXX2Ghu4yli_bVQk5sxjVKyorr_xWtb0PmI0YGaIZ=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-03-23T03:55:10.731Z,,,
"https://www.google.com/maps/place/Titan+Restoration+of+Tucson,+Inc./data=!4m7!3m6!1s0x86d674061e81485f:0xf90bb1eb7f5f07d3!8m2!3d32.2535139!4d-111.0073548!16s%2Fg%2F1tdywtft!19sChIJX0iBHgZ01oYR0wdff-uxC_k","Titan Restoration of Tucson, Inc.",4.3,70,Building restoration service,"2555 N Jackrabbit Ave, Tucson, AZ 85745, United States","7X3V+C3 Tucson, Arizona, USA",https://titanrestore.com/,+1 520-888-4826,,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWEOw7yjzRDjyUVUIc1aj27KJEqIXzERAA_tkSbDAKkmZeFBzSn0LZ0-k92cKODbKs2Hy4NX-xCu97AFyZcJKwkWx230OWG00SLwLIO5zHnwkh2p_0li_gVPfFhCg6wPiujEpi_RVbkRLq=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-03-23T03:55:13.054Z,,,
https://www.google.com/maps/place/Tucson+Water+Damage+%26+Mold+Removal+Pros+By+Steamy+Concepts/data=!4m7!3m6!1s0x86d665f67038552d:0x14d7d1025a0dea1d!8m2!3d32.1496398!4d-110.7717284!16s%2Fg%2F11bysjsyz1!19sChIJLVU4cPZl1oYRHeoNWgLR1xQ,Tucson Water Damage & Mold Removal Pros By Steamy Concepts,5.0,79,Water damage restoration service,"5575 S Houghton Rd, Tucson, AZ 85747, United States","46XH+V8 Tucson, Arizona, USA",https://www.steamyconcepts.com/tucson-water-damage-restoration/,+1 520-257-4064,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepNtdjSIM_BLj4Jc7Nq-VARRpiFDCLt2ue7ct7Be4Ov2R-ZsGWLvAhcxlBPH5IKtgNsh7o60p0bfUyaZaeVFqAObR67ateLSm4OHkw9aalCwXdEqzO4yRiq4blysR3i8I_hZOPg=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Tucson+Tucson+AZ/@32.2539787,-110.9741769,14z",2026-03-23T03:55:17.435Z,,,
