placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Greenspan+Landscaping+Company/data=!4m7!3m6!1s0x8859f9ca47d08df9:0x605a75ba479e2bb8!8m2!3d35.621964!4d-82.3285401!16s%2Fg%2F11j0bdts2t!19sChIJ-Y3QR8r5WYgRuCueR7p1WmA,Greenspan Landscaping Company,5.0,56,Drainage service,"517 Azalea Ave, Black Mountain, NC 28711, United States","JMCC+QH Black Mountain, North Carolina, USA",http://greenspanlandscapingcompany.com/,+1 828-329-0512,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdiJ4jxv0ljM9K9M9FuSzGzdTV5O7ynibFdj25UjXjmgG2UG8F08YBVkihrKloGJhB2rnhgEGghMxhO6XLjnSQnmdlXcVBDYy7aTekKEVdIL_amyqaWpV5rjA1rYoh4N3Km8M=w408-h510-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-04-29T18:48:47.876Z,,,
https://www.google.com/maps/place/Professional+Landscape+Solutions/data=!4m7!3m6!1s0x8859fed123fdd8b7:0x1653d3504fd7f2ca!8m2!3d35.609774!4d-82.341854!16s%2Fg%2F1262wxtry!19sChIJt9j9I9H-WYgRyvLXT1DTUxY,Professional Landscape Solutions,4.8,96,Landscaping supply store,"3122 US-70 #9108, Black Mountain, NC 28711, United States","JM55+W7 Black Mountain, North Carolina, USA",http://proscapingsolutions.com/,+1 828-357-8222,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH92S7TKq0IlkNYFp47UsZALaEHDQLaRSziCtZw-uTKwaZmn1KEWnqxE0kLOVQ_QFW1QSilBvSsm3jivc7rKAY6bmSIiL1ArxsCaSTij_0waJMpicEWy7a9Ba7MW5YZ2kavO1gLIA=w408-h544-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-04-29T18:48:54.019Z,· Delivery,,
https://www.google.com/maps/place/Seven+Peaks+Landscaping/data=!4m7!3m6!1s0xa3a6b3753ca347c1:0xdce17613caf5a306!8m2!3d35.6279026!4d-82.3178928!16s%2Fg%2F11ybkg0grx!19sChIJwUejPHWzpqMRBqP1yhN24dw,Seven Peaks Landscaping,5.0,22,Landscape designer,"102 E Cotton Ave, Black Mountain, NC 28711, United States","JMHJ+5R Black Mountain, North Carolina, USA",https://sevenpeakslandscaping.com/,+1 828-736-3747,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFXJxkVQwBvvgHsxXUZ5w1oJbNIXp517CNLGkGj_HGjt0PfnOiHurL3jxMJuD2kFMJ7ptOgpOTivrAMbGOxTlLyQgeg6rKM2MWcHPIGTvA8tq9TVHdzfMHJoh_1ka6xXVX37B8GwS7Tf08=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-04-29T18:48:59.027Z,,,
https://www.google.com/maps/place/Landscaping+J+%26+J+Los+Primos+LLC/data=!4m7!3m6!1s0x46850d63e88ad561:0x647a2ab2975d546c!8m2!3d35.6114066!4d-82.3347254!16s%2Fg%2F11sk1k4r9d!19sChIJYdWK6GMNhUYRbFRdl7IqemQ,Landscaping J & J Los Primos LLC,5.0,35,Landscape designer,,,http://landscapingjjlosprimosllc.com/,+1 828-545-5537,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFREKglmtMZx43Ll-O4B5Wl5hWt4Mul1pooS_zZz7uUFKJgysEC2AxfDnY1tYA80xoWtWIVkB1xGZ3TFcjciYUwUke4Q0y68wQ-VRTP4mCrS89Bx77-9p65dcJIyD2qBpg5NVYYnjQ4R8K=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-04-29T18:49:04.004Z,,,
https://www.google.com/maps/place/Indemand+Landscape+Management/data=!4m7!3m6!1s0x8859f922e4586e93:0x84d5f51e57735135!8m2!3d35.6107788!4d-82.3387191!16s%2Fg%2F1tkp5pv9!19sChIJk25Y5CL5WYgRNVFzVx711YQ,Indemand Landscape Management,3.7,3,Landscaper,"3162 Old US Hwy 70, Black Mountain, NC 28711, United States","JM66+8G Black Mountain, North Carolina, USA",https://indemandlandscaping.com/,+1 828-669-5478,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vUXUmoYM5kKyv_v95hjT2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.34645&pitch=0&thumbfov=100,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-04-29T18:49:08.733Z,,,
https://www.google.com/maps/place/Mountains+to+Sea+Custom+Landscaping/data=!4m7!3m6!1s0xa0dfb900f147fba1:0xcaecde2df1408ea4!8m2!3d35.527796!4d-82.6063354!16s%2Fg%2F11y2dpmvkt!19sChIJoftH8QC536ARpI5A8S3e7Mo,Mountains to Sea Custom Landscaping,5.0,34,Landscape designer,,,https://www.mountainstosealandscaping.com/,+1 828-458-6197,Open · Closes 7 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdTISJi5uY-1WHHBQmtEv_prKs8hWPnk56jtI5_diJvxuWvwHnKjXXG9MhGSJ0Ax9HpJJTEj1FcOJ5IvqLHcfNwViujgPhz9HH1lTNHJ_cRkr2f1S8JZIhulJtM8Soe9J2yn8GCctg2gc=w408-h575-k-no,true,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,Closed,7:30 am–7 pm,7:30 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-04-29T18:49:13.717Z,,,
https://www.google.com/maps/place/Weeds+Contracting/data=!4m7!3m6!1s0x8792bc2a7a6eb4a7:0x7190d4fdb347604f!8m2!3d35.803898!4d-81.423936!16s%2Fg%2F11lw0d7nx7!19sChIJp7Rueiq8kocRT2BHs_3UkHE,Weeds Contracting,5.0,28,Excavating contractor,,,https://weedscontractingllc.square.site/about,+1 828-508-1662,Open · Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVdIDyulHVGMYxK4B8oQfPV6HeBz5y7lNiVRMbvY-ik7QCMQuMsAdr85NpZfKOGd-24uvC3FlE7y3q-TOLvQ1AtrRkaHd810IbXdeEqBROYG_Wkp5Ts5a3gMpwbJefWZuTwb0wjCszZafv=w408-h522-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-04-29T18:49:18.572Z,,,
https://www.google.com/maps/place/The+Good+View+Tree+%26+Landscaping/data=!4m7!3m6!1s0x4d36ba86ba71548f:0xa4077d322995483e!8m2!3d35.5362825!4d-82.4857309!16s%2Fg%2F11wqqwqknk!19sChIJj1Rxuoa6Nk0RPkiVKTJ9B6Q,The Good View Tree & Landscaping,5.0,4,Landscaper,,,https://www.tgvlandscaping.com/,+1 828-358-5851,Open · Closes 4 pm,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvFb8bWdHl2OKEcmCUsz6qqWaJy2E3YGeFchFz9L11q0ko2_sLWKuXyxIonw914rPcq1XS50fw0w7ZvbM1A7p1ZyYVHaBvFJhCuXaxp85dTD3iZCfGwunnaQfoceFbFcbNA_Fq=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-04-29T18:49:23.139Z,,,
"https://www.google.com/maps/place/TELLEZ%27S+LANDSCAPING+AND+LAND+CARE,+AND+SNOW+REMOVAL+LLC./data=!4m7!3m6!1s0x8850b3d1ad47dc75:0xd8a52b43984220a4!8m2!3d35.6081792!4d-82.3933753!16s%2Fg%2F11gw0gbttt!19sChIJddxHrdGzUIgRpCBCmEMrpdg","TELLEZ'S LANDSCAPING AND LAND CARE, AND SNOW REMOVAL LLC.",4.9,8,Property maintenance,"18 Dustin Dr, Swannanoa, NC 28778, United States","JJ54+7J Swannanoa, North Carolina, USA",http://tellezslanscapingandlancarel.godaddysite.com/,+1 828-774-9106,"Open · Closes 6 pm

Updated by phone call 7 weeks ago",Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFnXAwR0Ap6EWnTSWdbuUAeqOkjN_Ufwrw2qrkEr2b4ptpb72kKNb2ljm2rjArAw5Ob8Fz1AWaPgf1RPJ4WfqHQyG8cYn-iwvxyg_RaQUWGOcOfHhrU7Ri7NhSEM3B7jPUboAKmkw=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-04-29T18:49:27.985Z,,,
"https://www.google.com/maps/place/BuckTom+Services,+LLC/data=!4m7!3m6!1s0x88598b8d2ee46227:0x8a6476c80579f50d!8m2!3d35.611097!4d-82.6262418!16s%2Fg%2F1thsb1y1!19sChIJJ2LkLo2LWYgRDfV5Bch2ZIo","BuckTom Services, LLC",4.8,149,Tree service,"431 Old County Home Rd, Asheville, NC 28806, United States","J96F+CG Asheville, North Carolina, USA",https://bucktom.com/,+1 828-281-2825,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHiHyQy2xFf3GF95brCwaycKPOD6rWR2_TjzkhfnIcqIhYslmiqs8H_F1MxeqRc_MOlMLyDr6-GAz9GwbJtLpVa1RmY8c04awm0wy54CnOzRkC7tufjDSI_udeJUH11eMoea9-d=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-04-29T18:49:32.987Z,,,
