placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error
https://www.google.com/maps/place/Texas+Tech+Physicians:+Pediatrics/data=!4m7!3m6!1s0x86fe0d58535f631b:0x252bfded5f15c327!8m2!3d33.5902316!4d-101.8910426!16s%2Fg%2F1thp8fh4!19sChIJG2NfU1gN_oYRJ8MVX-39KyU,Texas Tech Physicians: Pediatrics,4.9,589,Medical clinic,"3601 4th St 3rd Floor, Lubbock, TX 79430, United States","H4R5+3H Lubbock, Texas, USA",https://www.texastechphysicians.com/default.aspx?utm_source=GMBSocialClimb&utm_medium=TexasTechPhysicians%3APediatrics-PrimaryCareClinic,+1 806-743-7335,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNz3O_jL9IonsCfQKxdFCyRzb7bv5v-1mYVE1GQ=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-10T22:15:04.791Z,,
https://www.google.com/maps/place/Texas+Tech+Physicians:+Pediatrics+Medical+Office+Plaza/data=!4m7!3m6!1s0x86fe0d57efb10a97:0x95c953d56d29812e!8m2!3d33.5884548!4d-101.8900593!16s%2Fg%2F1tmxx0zp!19sChIJlwqx71cN_oYRLoEpbdVTyZU,Texas Tech Physicians: Pediatrics Medical Office Plaza,5.0,357,Medical clinic,"Medical Office Plaza, 3502 9th St # 130, Lubbock, TX 79415, United States","H4Q5+9X Lubbock, Texas, USA",https://www.texastechphysicians.com/clinics/lubbock/pediatrics/default.aspx?utm_source=GMBSocialClimb&utm_medium=TexasTechPhysicians%3APediatrics-PrimaryCareMedicalOfficePlaza,+1 806-743-1188,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPOrayOjNChfMxFjeco70T-4tq1nqMOQ9oYOuJY=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-10T22:15:10.602Z,,
https://www.google.com/maps/place/Lubbock+Children%27s+Health+Clinic/data=!4m7!3m6!1s0x86fe6cb4908b4763:0x76446546312d5cd3!8m2!3d33.6018136!4d-101.8699571!16s%2Fg%2F1vg_d9hf!19sChIJY0eLkLRs_oYR01wtMUZlRHY,Lubbock Children's Health Clinic,4.3,38,Pediatric clinic,"302 N University Ave, Lubbock, TX 79415, United States","J42J+P2 Lubbock, Texas, USA",https://www.lchclubbock.org/,+1 806-749-3803,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNJ4og0iz_70l7xGglVHueqi0DGx9kJXB1bsrwH=w408-h291-k-no,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,"8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/pediatrician+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-10T22:15:15.364Z,,
https://www.google.com/maps/place/Lubbock+Children%27s+Health+Clinic/data=!4m7!3m6!1s0x86fe6cb4c20e38cb:0xdf02e309b5247d1e!8m2!3d33.5836416!4d-101.818!16s%2Fg%2F1tfpq435!19sChIJyzgOwrRs_oYRHn0ktQnjAt8,Lubbock Children's Health Clinic,4.2,20,Doctor,"1307 M.L.K. Jr Blvd, Lubbock, TX 79403, United States","H5MJ+FR Lubbock, Texas, USA",https://www.lchclubbock.org/,+1 806-749-3800,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9E54gJ1b2_9FQrSJYivIF2vEwhf6x9Zhzu3Xyp-IwqeWojEIxl90XIfnWjRdLMZAvjxdmm5lI7DdalS-CYKt2DUUgP_aGiwc9omRvW9Gy625Fk6Xe8N6IUphQbte1FMqYG_Y5=w426-h240-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-10T22:15:20.275Z,,
"https://www.google.com/maps/place/Dr.+Latisha+McLaurin,+MD/@33.5902316,-101.8910426,17z/data=!3m1!4b1!4m6!3m5!1s0x86fe72705cf21553:0x993d25d643368d34!8m2!3d33.5902316!4d-101.8910426!16s%2Fg%2F11bxgbb232","Dr. Latisha McLaurin, MD",5.0,14,Pediatrician,"3601 4th St 3rd Floor, Lubbock, TX 79430, United States","H4R5+3H Lubbock, Texas, USA",https://www.texastechphysicians.com/clinics/lubbock/pediatrics/complex-care-clinic.aspx,+1 806-743-7335,Closes soon · 5 pm · Opens 8 am Wed,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-10T22:15:27.157Z,,
"https://www.google.com/maps/place/Vanessa+A.+Dalton,+MD/data=!4m7!3m6!1s0x86fe72b25d9a6fe3:0x619ed4eaf3e27421!8m2!3d33.5785064!4d-101.9057006!16s%2Fg%2F11cmnrht8l!19sChIJ42-aXbJy_oYRIXTi8-rUnmE","Vanessa A. Dalton, MD",3.9,16,Pediatrician,"4404 19th St C, Lubbock, TX 79407, United States","H3HV+CP Lubbock, Texas, USA",https://www.providence.org/doctors/pediatrics/tx/lubbock/vanessa-dalton-1689837486?ls=provider&y_source=1_NDQxMzYyNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 806-725-7750,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zewPhD_jsokcfrUUaISncA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.655792&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-10T22:15:32.126Z,,
https://www.google.com/maps/place/Dr.+Amanda+Masters/data=!4m7!3m6!1s0x86fe0d58535f631b:0x527ed36bfd784cdf!8m2!3d33.5892885!4d-101.8921155!16s%2Fg%2F11bbwqtdlt!19sChIJG2NfU1gN_oYR30x4_WvTflI,Dr. Amanda Masters,5.0,4,Pediatrician,"3601 4th St, Lubbock, TX 79430, United States","H4Q5+P5 Lubbock, Texas, USA",http://texastechphysicians.com/,+1 806-743-7335,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xth4j5LmOipV5-qrpmv0Eg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.0339&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-10T22:15:34.795Z,,
https://www.google.com/maps/place/Pediatric+Associates+of+Lubbock+-+PALs/data=!4m7!3m6!1s0x86fe71ee15776525:0xe3a7830ea53f8985!8m2!3d33.5255094!4d-101.9044112!16s%2Fg%2F1tcy9bth!19sChIJJWV3Fe5x_oYRhYk_pQ6Dp-M,Pediatric Associates of Lubbock - PALs,4.3,40,Pediatrician,"7501 Quaker Ave 2nd Floor, Lubbock, TX 79424, United States","G3GW+66 Lubbock, Texas, USA",https://www.umchealthsystem.com/locations/pediatric-associates-of-lubbock-pals/,+1 806-793-7257,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMRe3XX4KpZEEV9eM1S-sKLhe-yl03MkR0kflyI=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-10T22:15:39.604Z,,
"https://www.google.com/maps/place/Holly+L.+Hanson,+MD/data=!4m7!3m6!1s0x86fe72b242fa1e1b:0x6423c501f12fae34!8m2!3d33.5785448!4d-101.9055877!16s%2Fg%2F1tl1jbjs!19sChIJGx76QrJy_oYRNK4v8QHFI2Q","Holly L. Hanson, MD",4.1,18,Pediatrician,"4404 19th St C, Lubbock, TX 79407, United States","H3HV+CQ Lubbock, Texas, USA",https://www.providence.org/doctors/pediatrics/tx/lubbock/holly-hanson-1306809017?ls=provider&y_source=1_NDQxMzYxODctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 806-725-5500,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0gLzEp86wuQ5vwNfVR4M8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.2433386&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-10T22:15:44.376Z,,
"https://www.google.com/maps/place/Yogesh+J.+Pandya,+MD/data=!4m7!3m6!1s0x86fe72b242fa1e1b:0xb3fab2818e1d4de0!8m2!3d33.573321!4d-101.902048!16s%2Fg%2F1tdl1__n!19sChIJGx76QrJy_oYR4E0djoGy-rM","Yogesh J. Pandya, MD",4.2,19,Pediatrician,"4102 24th St #301, Lubbock, TX 79410, United States","H3FX+85 Lubbock, Texas, USA",https://www.providence.org/doctors/pediatrics/tx/lubbock/yogesh-pandya-1093779167?ls=provider&y_source=1_NDQxMzUzNzYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 806-725-8240,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=05hLkgDEUfnr-uH9dpH3Jg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.1477146&pitch=0&thumbfov=100,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",8 am–12 pm,Closed,Closed,"8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/pediatrician+in+Lubbock+Lubbock+TX/@33.5835732,-101.8551675,14z",2026-02-10T22:15:49.143Z,,
