placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Life+Savers+Restoration/data=!4m7!3m6!1s0x80c8d56c1f941c4b:0x8ba24d1c31c365c1!8m2!3d36.0501694!4d-115.0231516!16s%2Fg%2F11hzs93vlk!19sChIJSxyUH2zVyIARwWXDMRxNoos,Life Savers Restoration,4.8,237,Water damage restoration service,"7685 Commercial Way suite g, Henderson, NV 89011, United States","3X2G+3P Henderson, Nevada, USA",https://www.lifesaversrestoration.com/,+1 702-845-1325,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZrsvFEA4tZluRrfFtQ73jiHSumqKXk6pcfXmTAISeoFC_PSLWeUsh7lT9kBzjk1Xp-vwie4QWyQ9nPpmW7bi-pw_1rEWu3KxTf2QcZLdcH7tsDv3Qx1oAAcfyDtoxuCKo0_lR1XPiZS6l=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-03-23T05:45:15.731Z,,,
https://www.google.com/maps/place/BluSky+Restoration+Contractors/data=!4m7!3m6!1s0x80c8d11591095c63:0xf59b651e511a2e3!8m2!3d36.0374327!4d-115.0239588!16s%2Fg%2F1tdvvlhc!19sChIJY1wJkRXRyIAR46IR5VG2WQ8,BluSky Restoration Contractors,4.6,52,Building restoration service,"114 Cassia Way, Henderson, NV 89014, United States","2XPG+XC Henderson, Nevada, USA",https://goblusky.com/locations/las-vegas-nv/,+1 702-891-8900,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxLghs0ZvJyZZRV8qlr_Qv5txruvsWiOZdt1XbpuQ4xf5xws5IhS70cqN_4dh84vFQ0h6-AMAtvnuVro8bmgzsvCHAU4QmZA1C5B_St4xAXfTku6x9XtTjgcxlMXV22e8IKZXgI5d-8Hhf=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-03-23T05:45:22.009Z,,,
https://www.google.com/maps/place/SERVPRO+of+Henderson%2FBoulder+City/data=!4m7!3m6!1s0x80c8d0ea39aeefcb:0x2f3c126539f6febb!8m2!3d36.0705087!4d-115.0250551!16s%2Fg%2F11f2wmddjj!19sChIJy--uOerQyIARu_72OWUSPC8,SERVPRO of Henderson/Boulder City,4.9,346,Water damage restoration service,"791 Middlegate Rd, Henderson, NV 89011, United States","3XCF+6X Henderson, Nevada, USA",https://www.servpro.com/locations/nv/servpro-of-henderson-boulder-city?utm_medium=organic&utm_source=gbp,+1 702-564-8508,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwephkGEu3wHKjKpy8aYCZFck7polUY0eb8zlXl0w8kzRkj0P4HvJo6UvK-6e0NQZE-s4YG58dFHaq7eoTOxxxMqprMFYru_Zl6vUzVukla6L8HC9E470zXNK_DYB25onjqk4TR8g2AQQAjZw=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-03-23T05:45:26.813Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/911+Restoration+of+Henderson/data=!4m7!3m6!1s0x80c8d59896af5a47:0x1e8b430ae25027e4!8m2!3d36.0198015!4d-114.9210734!16s%2Fg%2F11mb0xq_l1!19sChIJR1qvlpjVyIAR5CdQ4gpDix4,911 Restoration of Henderson,5.0,1,Water damage restoration service,,,https://www.911restorationhenderson.com/,+1 725-241-4786,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKPF5u6_ckJ3oQ_II3uouBIYlQlc1C92UMv-PvFaDQ1z1fKGsnjxi7JIDKDPUViyFigdF5rQ_3jTxZ7KD33f3ttZlo5-1yMSefzsU_nhKSdcbA4jCp9-bVvI93U88DgQHSNqmX=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-03-23T05:45:31.482Z,,,
https://www.google.com/maps/place/ATI+Restoration/data=!4m7!3m6!1s0x80c8d147bfa9352d:0x91505f2d411fb216!8m2!3d36.0360725!4d-115.0358869!16s%2Fg%2F11r1xdmjds!19sChIJLTWpv0fRyIARFrIfQS1fUJE,ATI Restoration,4.2,24,Water damage restoration service,"70 Corporate Park Dr, Henderson, NV 89074, United States","2XP7+CJ Henderson, Nevada, USA",https://atirestoration.com/regional-offices/henderson-nv/?utm_source=citation&utm_medium=organic&utm_campaign=henderson,+1 702-200-7073,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerGWBh3SJQbVAJ3JbyDzWC0N5lCVRxeL_KGZ_7eTetmCOx_rT-hMxH_sNDD8GEm5Se3pURT5E8kRd2JSbM9RDJUozAM81dpeg5NR5n8n8Z241Yi7I2DqVSjOWXL84g4HA2YlB6_kS7sWQXj=w648-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-03-23T05:45:36.346Z,,,
https://www.google.com/maps/place/Kennedy+Water+Damage+Restoration/data=!4m7!3m6!1s0x80c8d5cdce3aaaab:0xb6186a5fb4b52e02!8m2!3d36.0184041!4d-114.9465264!16s%2Fg%2F11kc8mj53n!19sChIJq6o6zs3VyIARAi61tF9qGLY,Kennedy Water Damage Restoration,5.0,1,Water damage restoration service,"639 Camp Hill Rd, Henderson, NV 89015, United States","2393+99 Henderson, Nevada, USA",,+1 702-758-7511,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=viAeaFO3I2PqGMFzMhQOZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.4194&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-03-23T05:45:41.103Z,,,
https://www.google.com/maps/place/Voda+Cleaning+%26+Restoration+of+Las+Vegas/data=!4m7!3m6!1s0xac7d3d7d9b31348f:0x7d6158de61d3985a!8m2!3d36.0082365!4d-115.2880304!16s%2Fg%2F11ycgwjg_2!19sChIJjzQxm309fawRWpjTYd5YYX0,Voda Cleaning & Restoration of Las Vegas,5.0,37,Water damage restoration service,,,https://myvoda.com/las-vegas-nv/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 725-567-4201,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepxKHqjIa6Oql5qMCk9AbKQUIzC_ro084cWrvxMi_UUsSbZTsvFITAB97IEAv4huxsxTtdjbF60bFN14uiAQ5ylHg0CFgiPuDSz2ALBtMiJP060Rklsb7uEnmz7Af4gudYSz3-QQ3wPKxg=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-03-23T05:45:45.783Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/American+Fire+and+Flood/data=!4m7!3m6!1s0x2297ef25d11d36ab:0x27f13280b35a39b4!8m2!3d29.375806!4d-98.617154!16s%2Fg%2F11wnxbnkch!19sChIJqzYd0SXvlyIRtDlas4Ay8Sc,American Fire and Flood,5.0,473,Water damage restoration service,,,https://americanfireandflood.com/san-antonio,+1 210-537-1518,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-5uRaOdDdxpHdoYLJp4KTayDQGSbzPRH4YMHBADOh6AVZ6APZI2XzvCcnZ0krhc9Sm-OLyryVSBdy4NlFSXqipL7132By4iJoz6fTh4vHRj49jV-vCknbU1Kf67XXIoVbRuB1Ldr3oeaW=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-03-23T05:45:50.594Z,,,
https://www.google.com/maps/place/Expert+Water+Damage+Restoration+Henderson+NV/data=!4m7!3m6!1s0x80c8d1b3d3167c29:0xb427eb6339719645!8m2!3d36.072153!4d-115.068943!16s%2Fg%2F11m_k80whq!19sChIJKXwW07PRyIARRZZxOWPrJ7Q,Expert Water Damage Restoration Henderson NV,5.0,7,Water works,"6 Sunset Way #106, Henderson, NV 89014, United States","3WCJ+VC Henderson, Nevada, USA",,+1 702-988-5848,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoEnZLkGA4aOTCZahJtV8uJ30CO62c73q5CxKrtB3SaFWo1SOJSXuxE4smVZw2yRTw3FayzS-LNdcP_s_-Lx02f1J0WkNhyCWEA0Chsy5QQxbPtyhTrfDYl3akMYjBCYDkgFDTcl1_IPpHM=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-03-23T05:45:55.203Z,,,
https://www.google.com/maps/place/ServiceMaster+Restoration+by+EMT+-+Clark+County/data=!4m7!3m6!1s0x80c8d1212e67d55b:0xc481c24c4eaee70b!8m2!3d36.1068139!4d-115.05996!16s%2Fg%2F12cnqgvs2!19sChIJW9VnLiHRyIARC-euTkzCgcQ,ServiceMaster Restoration by EMT - Clark County,4.4,15,Water damage restoration service,,,https://www.servicemasterrestore.com/servicemaster-restoration-by-emt-clark-county/,+1 702-842-2262,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqPCexzVtepdrYcihk1WG310Kidp1oIjgxDiNDP_JDx2aJhmx9ob5bANtdLUxNrJLvZJ2D27jZcyVjqh2uLTx7u9E4V6gVQk-heeJfmRoMXYh2oSmmk6sdCDzC2Q011GsbL3rw=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-03-23T05:46:00.035Z,,,
