placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Eastern+Shore+Pain+Management/data=!4m7!3m6!1s0x889a3e65c55ae649:0xb04e26fd5d17f0e8!8m2!3d30.5266635!4d-87.8874818!16s%2Fg%2F1232zwd4z!19sChIJSeZaxWU-mogR6PAXXf0mTrA,Eastern Shore Pain Management,3.9,21,Pain control clinic,"813 Estella St, Fairhope, AL 36532, United States","G4G7+M2 Fairhope, Alabama, USA",http://www.easternshorepainmanagement.com/,+1 251-929-2050,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E916yZvjI9v1-S66mZlo8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.11676&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,7:30 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-01-28T20:53:07.782Z,,,
https://www.google.com/maps/place/Comprehensive+Pain+and+Rehabilitation/data=!4m7!3m6!1s0x889a43a2ca96f775:0x3e496e85d981e1b7!8m2!3d30.5300312!4d-87.8857629!16s%2Fg%2F1tf5q_z_!19sChIJdfeWyqJDmogRt-GB2YVuST4,Comprehensive Pain and Rehabilitation,4.2,55,Pain control clinic,"230 N Greeno Rd, Fairhope, AL 36532, United States","G4J7+2M Fairhope, Alabama, USA",http://www.nopaindr.com/,+1 251-625-2228,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMh9wjHihYyLwoRAwNKr7VsHpQOXY7b4M8h-BLX=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-01-28T20:53:13.335Z,,,
"https://www.google.com/maps/place/Dr.+Robert+E.+Mcalister+Jr,+MD/data=!4m7!3m6!1s0x889a41083d1d4727:0x22d3865f6ec0062!8m2!3d30.5266425!4d-87.8874988!16s%2Fg%2F1tgf8knd!19sChIJJ0cdPQhBmogRYgDs9mU4LQI","Dr. Robert E. Mcalister Jr, MD",4.0,24,Pain management physician,"813 Estella St, Fairhope, AL 36532, United States","G4G7+M2 Fairhope, Alabama, USA",https://rymap.org/business/dr-robert-e-mcalister-jr-md-d1wjhh,+1 251-929-2050,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E916yZvjI9v1-S66mZlo8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.83722&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,7:30 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-01-28T20:53:18.693Z,,,
https://www.google.com/maps/place/Barfield+Matthew+Q+DO/data=!4m7!3m6!1s0x889a4304033c7bb1:0xc5c14b75027a18f8!8m2!3d30.5300312!4d-87.8857629!16s%2Fg%2F126300nj_!19sChIJsXs8AwRDmogR-Bh6AnVLwcU,Barfield Matthew Q DO,5.0,6,Pain management physician,"230 N Greeno Rd, Fairhope, AL 36532, United States","G4J7+2M Fairhope, Alabama, USA",https://www.treatingpain.com/find-a-doctor/matthew-q-barfield-do/,+1 251-625-2228,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e0m-bdr-xmvpGAnwSrZJpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.73886&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-01-28T20:53:23.479Z,,,
"https://www.google.com/maps/place/Leslie+V.+Rush,+III,+DO/data=!4m7!3m6!1s0x889a41df00841919:0x3cc4c1c49196f70a!8m2!3d30.5305464!4d-87.8866535!16s%2Fg%2F11t0nmp27t!19sChIJGRmEAN9BmogRCveWkcTBxDw","Leslie V. Rush, III, DO",4.8,99,Physiatrist,"341 N Greeno Rd, Fairhope, AL 36532, United States","G4J7+68 Fairhope, Alabama, USA",http://baysideortho.com/,+1 251-928-2401,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPCcrCEB1n2gPTauRPboxB-9Ynz4BvYc2BgbJnu=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-01-28T20:53:28.279Z,,,
https://www.google.com/maps/place/Hunt+T+Hapworth/data=!4m7!3m6!1s0x889a4066388fffd9:0x65c9f135c2626f29!8m2!3d30.5300359!4d-87.885619!16s%2Fg%2F11kjq6brh2!19sChIJ2f-POGZAmogRKW9iwjXxyWU,Hunt T Hapworth,3.5,2,Pain management physician,"230 N Greeno Rd, Fairhope, AL 36532, United States","G4J7+2Q Fairhope, Alabama, USA",https://www.treatingpain.com/find-a-doctor/huntington-t-hapworth-md/,+1 251-433-1895,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6MHvdjLSvyJTufHe3wWarg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.18608&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-01-28T20:53:30.940Z,,,
https://www.google.com/maps/place/The+Center+for+Pain+-+Mobile/data=!4m7!3m6!1s0x889a4da44436220b:0xc934850845c1427e!8m2!3d30.6711256!4d-88.1397201!16s%2Fg%2F11kzkpt8ym!19sChIJCyI2RKRNmogRfkLBRQiFNMk,The Center for Pain - Mobile,4.6,654,Pain management physician,"855 Downtowner Blvd, Mobile, AL 36609, United States","MVC6+F4 Mobile, Alabama, USA",https://www.center4pain.com/,+1 334-288-7808,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDBWwgkJFT6gASU2TZKDnfm1jG7qNZ85LMKySIE_d9Mn8fp4NjqWnHSfhzNVHNzaHwIekGvKIMKKQVxKN4ZHiUkouFBtKfshIjmvUrDT2Rhlq0EQB8Al90dj7ia6DbZYmsOOCa_Q=w408-h725-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-01-28T20:53:35.785Z,,,
https://www.google.com/maps/place/Advanced+Health+Solutions/data=!4m7!3m6!1s0x889a408d2213563f:0xb647052d190a54e7!8m2!3d30.5329833!4d-87.9020906!16s%2Fg%2F1tc_4wk0!19sChIJP1YTIo1AmogR51QKGS0FR7Y,Advanced Health Solutions,4.9,155,Chiropractor,"401 N Section St, Fairhope, AL 36532, United States","G3MX+55 Fairhope, Alabama, USA",https://www.youradvancedhealthsolutions.com/,+1 251-928-5058,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPim9Wj2ZGfNqJkAi-kCMGwjCz2_IxjJB4SZbEg=w408-h306-k-no,true,"8 am–12 pm, 1–6 pm",1–6 pm,9:30 am–12 pm,Closed,Closed,"8 am–12 pm, 1–6 pm",1–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-01-28T20:53:40.724Z,,,
"https://www.google.com/maps/place/Elliott+Pennington,+MD/data=!4m7!3m6!1s0x889a43d8169414df:0x33afaee5cd0f16de!8m2!3d30.604612!4d-87.8865007!16s%2Fg%2F11krhxvg80!19sChIJ3xSUFthDmogR3hYPzeWurzM","Elliott Pennington, MD",5.0,41,Pain management physician,"1505 Daphne Ave, Daphne, AL 36526, United States","J437+R9 Daphne, Alabama, USA",https://www.baldwinboneandjoint.com/?utm_source=GMBSocialClimb&utm_medium=ElliottPennington%2CMD,+1 251-625-2663,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RvPw5iNVgo7PK9_OTiJ2tQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.1032&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-01-28T20:53:45.663Z,,,
"https://www.google.com/maps/place/Dr.+William+E.+Goetter,+MD/data=!4m7!3m6!1s0x889a407c51328797:0xba0f279447563bfb!8m2!3d30.5184342!4d-87.8919011!16s%2Fg%2F1tfxytky!19sChIJl4cyUXxAmogR-ztWR5QnD7o","Dr. William E. Goetter, MD",5.0,2,Pulmonologist,"150 S Ingleside St, Fairhope, AL 36532, United States","G495+96 Fairhope, Alabama, USA",,+1 251-928-8804,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TQFnaJGlPHFTeDS9HQq8JA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.38099&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Fairhope+Mobile+AL/@30.5229719,-87.9033261,14z",2026-01-28T20:53:48.379Z,,,
