placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,isBlackOwned,error
"https://www.google.com/maps/place/Omega+Parking+Services/@35.045629,-85.305901,17z/data=!3m1!4b1!4m6!3m5!1s0x88605f3441e41879:0x24089ed49d1ea109!8m2!3d35.045629!4d-85.305901!16s%2Fg%2F11k1171pyg",Omega Parking Services,1.2,221,Valet parking service,"814 Lindsay St, Chattanooga, TN 37402, United States","2MWV+7J Chattanooga, Tennessee, USA",http://www.omegaparking.com/,+1 423-227-1160,Open ⋅ Closes 4 pm,,false,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,10 am–4 pm,Closed,9 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-10-28T18:31:48.470Z,,,,
https://www.google.com/maps/place/Valet+Parking+for+Erlanger+Surgical+Services/data=!4m7!3m6!1s0x88605f006973a77b:0x1715e22629021d93!8m2!3d35.0486279!4d-85.291604!16s%2Fg%2F11wn4m81db!19sChIJe6dzaQBfYIgRkx0CKSbiFRc,Valet Parking for Erlanger Surgical Services,5.0,3,Valet parking service,"975 E 3rd St, Chattanooga, TN 37403, United States","2PX5+F9 Chattanooga, Tennessee, USA",https://www.erlanger.org/patient-and-family-resources/parking,,Open ⋅ Closes 6:45 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=45SFDwDHKimWNr1XKCD6sA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.29455&pitch=0&thumbfov=100,false,6 am–6:45 pm,6 am–6:45 pm,6 am–6:45 pm,6 am–6:45 pm,Closed,Closed,6 am–6:45 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-10-28T18:31:54.332Z,,,,
https://www.google.com/maps/place/Chattanooga+Parking+Authority/data=!4m7!3m6!1s0x88605e78ea7dbc67:0x21282f3d9e0d22bd!8m2!3d35.0379773!4d-85.307232!16s%2Fg%2F1hm3p15y2!19sChIJZ7x96nheYIgRvSINnj0vKCE,Chattanooga Parking Authority,1.9,165,Parking garage,"1362 Market St, Chattanooga, TN 37402, United States","2MQV+54 Chattanooga, Tennessee, USA",http://chattanoogaparking.org/,+1 423-648-4031,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyLDoJBwORmBk73iXwifwhrK5rOq4n1-XfnKwgW6tsQ2ZB4TMztcWOn6LVbH1ZBtXFOci9dr_MrrGEaZd28muWqe4EtiotDLhnKfwrInfYjLicDSFcT5jEyWqRtUmxA0RQqCYW1lc8_dQDb=w408-h307-k-no,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-10-28T18:32:00.066Z,,,,
https://www.google.com/maps/place/Republic+Parking/data=!4m7!3m6!1s0x88605e62e8a20ee7:0x32f48a513efa03b1!8m2!3d35.0494202!4d-85.3125556!16s%2Fg%2F1tgz666y!19sChIJ5w6i6GJeYIgRsQP6PlGK9DI,Republic Parking,2.0,9,Parking garage,"611 Chestnut St, Chattanooga, TN 37450, United States","2MXP+QX Chattanooga, Tennessee, USA",https://www.republicparking.com/,+1 423-756-2771,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx75O2cZB-OXGZ667d733Q3pK06-E8iA6hEcUT0Fj2Q0ILiul612fFrqXbADHJSA0zZhnfuX96M8UiDEPH71xutVFi7eO3icSTl8XH37GOezi6tnRP2AZ-dEp_X_Cj5KN7AQWw=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-10-28T18:32:05.204Z,,,,
https://www.google.com/maps/place/Republic+Parking+%28Warehouse+Row+Parking+Garage%29/data=!4m7!3m6!1s0x88605e7be8cb149d:0xb1f000c1aa30c623!8m2!3d35.0424224!4d-85.3078352!16s%2Fg%2F11f2gsx3md!19sChIJnRTL6HteYIgRI8YwqsEA8LE,Republic Parking (Warehouse Row Parking Garage),3.4,14,Parking lot,"204 E 11th St, Chattanooga, TN 37402, United States","2MRR+XV Chattanooga, Tennessee, USA",,+1 423-265-3218,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzfb4L0DIkL35ZYi8I5IY-4SNqEKadiABqofT5I--I5dw0zUZiViXp2SeTEjsPdy3GIMLd9PdvHL0AFYq1XPKTVAie86zXGQIm0w0AbQtQReBxiEuW7xZ0Ml0SRQ4pe21T6HVjV=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-10-28T18:32:10.542Z,,,,
https://www.google.com/maps/place/Bird+Dog+Parking+LLC./data=!4m7!3m6!1s0x88605f03f1806c63:0xcffcbf2154f3ab14!8m2!3d35.0516004!4d-85.3109964!16s%2Fg%2F11vpprf1rx!19sChIJY2yA8QNfYIgRFKvzVCG__M8,Bird Dog Parking LLC.,2.0,8,Consultant,"411 Broad St, Chattanooga, TN 37402, United States","3M2Q+JJ Chattanooga, Tennessee, USA",https://www.birddogparking.com/,+1 423-320-4088,Open ⋅ Closes 5 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OEf2_QoenNMVb5rdDQnBvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.72705&pitch=0&thumbfov=100,false,9 am–5 am,9 am–5 am,9 am–5 am,9 am–5 am,Closed,Closed,9 am–5 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-10-28T18:32:15.991Z,,,,
https://www.google.com/maps/place/Republic+Parking+System/data=!4m7!3m6!1s0x88605e64a60888d3:0xf20d55db728f6102!8m2!3d35.0479773!4d-85.308512!16s%2Fg%2F11gd67tjj9!19sChIJ04gIpmReYIgRAmGPcttVDfI,Republic Parking System,4.0,2,Parking lot,"108 E 7th St, Chattanooga, TN 37402, United States","2MXR+5H Chattanooga, Tennessee, USA",https://www.republicparking.com/,+1 423-265-3218,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sOrM8c2nNDb6TWahYijx-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.5361&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-10-28T18:32:21.207Z,,,,
https://www.google.com/maps/place/Republic+Parking/data=!4m7!3m6!1s0x88605f27751cf045:0xc2442743a655d32e!8m2!3d35.047145!4d-85.29011!16s%2Fg%2F11h0ywb8x5!19sChIJRfAcdSdfYIgRLtNVpkMnRMI,Republic Parking,,,Parking lot,"1010 E 3rd St, Chattanooga, TN 37402, United States","2PW5+VX Chattanooga, Tennessee, USA",https://www.republicparking.com/,+1 423-265-3264,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sqwqe5kHzHEXd6p_BBF9yw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.56148&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-10-28T18:32:26.439Z,,,,
https://www.google.com/maps/place/Republic+Parking+%28100+Cherokee+Blvd+Parking%29/data=!4m7!3m6!1s0x88605fad6377357d:0x476be6b57ce9979f!8m2!3d35.063939!4d-85.3113433!16s%2Fg%2F11fkr6npwl!19sChIJfTV3Y61fYIgRn5fpfLXma0c,Republic Parking (100 Cherokee Blvd Parking),4.0,1,Parking lot,"100 Cherokee Blvd., Chattanooga, TN 37402, United States","3M7Q+HF Chattanooga, Tennessee, USA",https://www.republicparking.com/,+1 423-648-4033,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UINqN7U7U9sMrK48zWu_Sw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.20244&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-10-28T18:32:29.713Z,,,,
https://www.google.com/maps/place/Short+Term+Parking+%28Chattanooga+Airport+Parking%29/data=!4m7!3m6!1s0x886066aca9f8268d:0x8550fbb06168245d!8m2!3d35.0374688!4d-85.1959722!16s%2Fg%2F1tdr8y0h!19sChIJjSb4qaxmYIgRXSRoYbD7UIU,Short Term Parking (Chattanooga Airport Parking),4.2,14,Parking garage,"1001 Airport Rd # C, Chattanooga, TN 37421, United States","2RP3+XJ Chattanooga, Tennessee, USA",,+1 423-954-3515,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzsQOc3l-LKLcTUAWeV0Jvm_xxVVGUjEB85Iy-7VD4nCMk3dtkisoR5vkmiYCNySHgxvxFZzcKrEQg_9KBLPnjEHNeFHNaEgSpY8qMUTC_v6L43K3kj75szKY1Yf7ULNcv4gFE5=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2025-10-28T18:32:35.803Z,,,,
