placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
https://www.google.com/maps/place/Treasure+Valley+Tire+and+Fleet/data=!4m7!3m6!1s0x54ae4d88b36daa3f:0xec84cd5685acaeb!8m2!3d43.5986145!4d-116.3989849!16s%2Fg%2F11hr34bs9v!19sChIJP6pts4hNrlQR68paaNVMyA4,Treasure Valley Tire and Fleet,4.9,72,Tire shop,· In-store shopping,"441 W Corporate Dr, Meridian, ID 83642, United States","HJX2+CC Meridian, Idaho, USA",,+1 208-546-8517,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepC-S5jlu8HnCH6qebOwPgLmMJboaJ0p70Hp9X_ZH2V9m0uGQYVC_4E68xUgq6OM2h5MXM9DAoRrLENE-imxRVGr2BLjckuCLlsBqHweEguLLdm0_PkoiVbbh9Kd-cq6WmdyKix=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-03-23T14:48:55.425Z,,,
https://www.google.com/maps/place/Quick+Tires/data=!4m7!3m6!1s0x54ae537ebf9695f5:0x49895246f54ce571!8m2!3d43.603876!4d-116.4166444!16s%2Fg%2F11x2hkwfj4!19sChIJ9ZWWv35TrlQRceVM9UZSiUk,Quick Tires,4.9,42,Tire shop,,"1861 W Franklin Rd, Meridian, ID 83642, United States","JH3M+H8 Meridian, Idaho, USA",https://www.quick-tires.com/,+1 208-573-0660,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoYbhRMTpWnUbwppfOaW_736tTNgXcyi3p5d_xlHNdo0e9xJl_RM_0E88th8Iik2ehlEoSKGL_90uyUpRsiXjg9024zDD51GoLcwGK67CF6oq4l5SMjjB1LZ8am19qGBZBUAYJD=w408-h472-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-03-23T14:49:01.653Z,,,
https://www.google.com/maps/place/Commercial+Tire/data=!4m7!3m6!1s0x54ae53d828f7edef:0x2c4987f2eb452c7b!8m2!3d43.6008686!4d-116.3941653!16s%2Fg%2F1tffz6qs!19sChIJ7-33KNhTrlQReyxF6_KHSSw,Commercial Tire,4.8,422,Tire shop,· In-store shopping · In-store pick-up,"100 W Pennwood St, Meridian, ID 83642, United States","JJ24+88 Meridian, Idaho, USA",https://commercialtire.com/locations/meridian-pennwood-st/?utm_source=Local&utm_medium=Listings&utm_campaign=Brand,+1 208-468-2737,"Open · Closes 5:30 pm

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJTY0FRh8uWK4di1N9NfyMASIb-VxWn-HpB4_0flmeg-xKUmdt-yqmVvZviMnw5xKKAMCsvD1FaLy1ncFyj20RcG-zi6fFdkg0zYdmMu2Sh96QAjIFCZBoiXFgDkszMDIJuCOQmw=w408-h285-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-03-23T14:49:07.377Z,,,
https://www.google.com/maps/place/Roger%E2%80%99s+Tire+Pros+%26+Auto+Care/data=!4m7!3m6!1s0x54ae5311fbc5d4a3:0x77c22a1e6732eacf!8m2!3d43.6344151!4d-116.4351826!16s%2Fg%2F11f357d5zv!19sChIJo9TF-xFTrlQRz-oyZx4qwnc,Roger’s Tire Pros & Auto Care,4.8,944,Auto repair shop,,"3304 W Ustick Rd, Meridian, ID 83646, United States","JHM7+QW Meridian, Idaho, USA",https://rogerstire.com/meridian/,+1 208-789-2985,"Open · Closes 5:30 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq_XcB045fbSvDfPh676wKXo7qlV42Y_Pd9l7hs_Qihl7RLGHxFcFGk-7v5zDOTKOUxfWD61CaFTzKFtCTkKnMat1gIzYpqa-H-Yq62J4MUns3jVNEOIBfDdMY5gv2cie_O1mcI=w408-h356-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-03-23T14:49:13.223Z,,,
https://www.google.com/maps/place/Les+Schwab+Tire+Center/data=!4m7!3m6!1s0x54ae53e7237b915d:0x858a38442fc90d24!8m2!3d43.6023365!4d-116.392257!16s%2Fg%2F1wtbtm62!19sChIJXZF7I-dTrlQRJA3JL0Q4ioU,Les Schwab Tire Center,4.6,921,Tire shop,· In-store shopping · In-store pick-up,"275 S Main St, Meridian, ID 83642, United States","JJ25+W3 Meridian, Idaho, USA",https://www.lesschwab.com/stores/id/meridian/275-s-main-st?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,+1 208-884-4642,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqLSfLcVoZL7arCqYg4UuXCJ6zFUlcCHr7lmnWtyn3QFXZClUw2w6UEFGBd9QJYrszux1VSQlEXpd0f26rpxetnpYWAKYmcnhgxSuilFCtB3eXrOACVAWye6KkXHYJtuSrKmBWu=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-03-23T14:49:19.104Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Big+O+Tires/data=!4m7!3m6!1s0x54ae538b8b5bb971:0x201957284b29a55f!8m2!3d43.61979!4d-116.3890636!16s%2Fg%2F1td71qm9!19sChIJcblbi4tTrlQRX6UpSyhXGSA,Big O Tires,4.6,372,Auto repair shop,,"216 E Fairview Ave, Meridian, ID 83642, United States","JJ96+W9 Meridian, Idaho, USA",https://www.bigotires.com/location/id/meridian/216-e-fairview-ave-83642/012992?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_ODY2OTc2Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 208-391-7977,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerxYZcZxQDTQ6iVPvo34l98XWUwNq9WHVqV8_NSOUF9koipWBsbn6b2FE_4LAeXh7UnHaIy-f5q8plQ2F3VjEMVxW9aslroTs789pbyGXF2CbUqw1E_Uih9UeUgtX6E0y79Vi06=w420-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-03-23T14:49:24.570Z,,,
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x54ae5443fb1f01dd:0xe516507c22bc4fb2!8m2!3d43.6305557!4d-116.3551171!16s%2Fg%2F11_rq5v12!19sChIJ3QEf-0NUrlQRsk-8InxQFuU,Discount Tire,4.6,884,Tire shop,· In-store shopping · Kerbside pickup,"2821 N Eagle Rd, Meridian, ID 83646, United States","JJJV+6X Meridian, Idaho, USA",https://www.discounttire.com/store/id/meridian/s/1921,+1 208-855-9235,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepsXbbdSXdp-ICavJEg-GV29ueXu4aaoqn8ULJ_Wm8wGslMPHIBYpEm-411q0nb8lKgV_K-pG810bMfUzYE-zojn__9Z9y04cTXn_268f3Tq3najHqb-JRt8c23mKFmX-b9EhG4RQ=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-03-23T14:49:29.812Z,,,
https://www.google.com/maps/place/Les+Schwab+Tire+Center/data=!4m7!3m6!1s0x54ae54457b38c801:0xb29243f14f30cc9b!8m2!3d43.633419!4d-116.3503779!16s%2Fg%2F1hdz817bz!19sChIJAcg4e0VUrlQRm8wwT_FDkrI,Les Schwab Tire Center,4.4,565,Tire shop,· In-store shopping · In-store pick-up,"3595 E Ustick Rd, Meridian, ID 83646, United States","JJMX+9R Meridian, Idaho, USA",https://www.lesschwab.com/stores/id/meridian/3595-e-ustick-rd?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,+1 208-888-6537,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_lgeynHEUOF4v1W1MpLgZV3kJNjIjgFxjhXrmMjrmGuon5630JA49M9kWGO0ojtspsb4YbiFCAgkie2v1_F9bk8yRUAkqIOxhBMLgts6YCEUlq6dGO3NGAXaJYCatAN1wIGvd=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-03-23T14:49:35.034Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Gills+Point+S+Tire+%26+Auto/data=!4m7!3m6!1s0x54ae53e925bce879:0x1e2564a90ddf94ef!8m2!3d43.608348!4d-116.3941802!16s%2Fg%2F1w4f7txj!19sChIJeei8JelTrlQR75TfDalkJR4,Gills Point S Tire & Auto,4.6,385,Tire shop,· In-store shopping · In-store pick-up,"517 N Meridian Rd, Meridian, ID 83642, United States","JJ54+88 Meridian, Idaho, USA",https://gillspointstire.com/locations/517-n-meridian-rd-tire-store-5107?utm_source=gmb&utm_medium=Yext,+1 208-888-9009,"Open · Closes 6 pm

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoehKxa1S1lxh2HJvKnR6QKibIBmYABiVL4jqOQPrfwRW2Y7iWYLUd6ghgUJ4InTRckmSci4qXyg9Aj1x2Whlzr0db_IV5rv6zYckgbmisrkFmPGM3wJMExHiWZ0OPRdJ8gY2jI1RM3oHU=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-03-23T14:49:40.108Z,,,
"https://www.google.com/maps/place/Just+In+Time+Services,+LLC/data=!4m7!3m6!1s0x54ae532c23c7db9b:0xf20bf4af24f8e451!8m2!3d43.6110407!4d-116.3763795!16s%2Fg%2F11rv8dd50m!19sChIJm9vHIyxTrlQRUeT4JK_0C_I","Just In Time Services, LLC",5.0,35,Tire repair shop,,"705 N Ralstin St, Meridian, ID 83642, United States","JJ6F+CC Meridian, Idaho, USA",https://www.facebook.com/justintimeservicesID,+1 208-440-8473,Open · Closes 3 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerOLav8bpyNJsDfxT4L-U4J5RAlic4bI2UsW_PL2V61mBMITUsTi3zDHS3RctTbIyutdusZStTpnSu20I1Cqs3Y0V2jQW82EFEsilx8iOKGAvZR8JGx7taPtYg-v1Dh0CYaPhitaaydreHS=w461-h240-k-no,true,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Meridian+Boise+ID/@43.6121087,-116.3915131,14z",2026-03-23T14:49:45.296Z,,,
