placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error
"https://www.google.com/maps/place/Nebraska+Medicine+Psychiatry+Clinic+at+Poynter+Hall/@41.2556771,-95.9765219,17z/data=!3m1!4b1!4m6!3m5!1s0x87938e50f231104d:0x67cbc39e35e84715!8m2!3d41.2556771!4d-95.9765219!16s%2Fg%2F1tcy9d9z",Nebraska Medicine Psychiatry Clinic at Poynter Hall,2.4,39,Medical clinic,"510 S 42nd St Sut 500, Omaha, NE 68131, United States","724F+79 Omaha, Nebraska, USA",https://www.nebraskamed.com/nebraska-medical-center/psychiatry-clinic,+1 402-552-6007,Closed · Opens 8 am Tue,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-12-16T01:56:33.612Z,,,
"https://www.google.com/maps/place/Lifetime+Insight,+LLC/data=!4m7!3m6!1s0x8793f2ced324f249:0x9b2249ba21566219!8m2!3d41.2581338!4d-95.9779845!16s%2Fg%2F11c2ptq4xp!19sChIJSfIk087yk4cRGWJWIbpJIps","Lifetime Insight, LLC",4.7,38,Mental health clinic,"4242 Farnam St #355, Omaha, NE 68131, United States","725C+7R Omaha, Nebraska, USA",https://www.lifetimeinsight.com/?utm_source=gmb&utm_medium=organic,+1 402-252-3833,Closed · Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipM8oOeQjwJ5nalA358uOOLZRKGh-Z3_fO8cIgVO=w408-h326-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-12-16T01:56:38.675Z,Identifies as women-owned,,
https://www.google.com/maps/place/CHI+Health+Clinic+Psychiatric+Associates+%28Lasting+Hope%29/data=!4m7!3m6!1s0x87938e69061732b3:0x90c4d0651c0179a3!8m2!3d41.2564353!4d-95.9485015!16s%2Fg%2F1ptw17x7x!19sChIJszIXBmmOk4cRo3kBHGXQxJA,CHI Health Clinic Psychiatric Associates (Lasting Hope),2.8,16,Psychologist,"415 S 25th Ave, Omaha, NE 68131, United States","7342+HH Omaha, Nebraska, USA",https://providers.chihealth.com/l/chi-health-clinic-psychiatric-associates-lasting-hope-3166,+1 402-717-5550,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipO1wLfqvHWDQVRWyoNcFcuW_732SiOd_658fIQA=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-12-16T01:56:42.953Z,,,
https://www.google.com/maps/place/Nebraska+Medicine+Adult+Psychiatric+Emergency+Services+at+Clarkson+Tower/data=!4m7!3m6!1s0x87938fa898a9d42b:0x5db8836a61c33ec7!8m2!3d41.2564367!4d-95.9768437!16s%2Fg%2F11pc4t763_!19sChIJK9SpmKiPk4cRxz7DYWqDuF0,Nebraska Medicine Adult Psychiatric Emergency Services at Clarkson Tower,3.3,3,Emergency care service,"4350 Dewey Ave, Omaha, NE 68131, United States","724F+H7 Omaha, Nebraska, USA",https://www.nebraskamed.com/nebraska-medical-center/clarkson-tower/adult-pes,+1 800-922-0000,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gBHhBxt1gxgw0NKt7zhisQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.75595&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-12-16T01:56:47.213Z,,,
https://www.google.com/maps/place/Lasting+Hope+Recovery+Center/data=!4m7!3m6!1s0x87938e51b4e85bdf:0x827ef79b42ba8990!8m2!3d41.2559684!4d-95.9487071!16s%2Fg%2F1tdp5jz6!19sChIJ31votFGOk4cRkIm6Qpv3foI,Lasting Hope Recovery Center,2.8,75,Psychiatrist,"415 S 25th Ave, Omaha, NE 68131, United States","7342+9G Omaha, Nebraska, USA",https://www.chihealth.com/en/location-search/location-details.location.13321466-e4bd-4153-bc13-895c6f501133.html,+1 402-717-5400,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipO5t983yQDJIpK8Ocy8bqmd7XFekSHtOkEA-7f7=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-12-16T01:56:51.563Z,,,
https://www.google.com/maps/place/Nebraska+Medicine+Psychology+Clinic+at+Specialty+Services+Pavilion/data=!4m7!3m6!1s0x87938f724d0c60f9:0x120d40e798a43dc7!8m2!3d41.2552145!4d-95.978879!16s%2Fg%2F11gx_qxt60!19sChIJ-WAMTXKPk4cRxz2kmOdADRI,Nebraska Medicine Psychology Clinic at Specialty Services Pavilion,5.0,1,Medical clinic,"4350 Emile St level 5, Omaha, NE 68198, United States","724C+3C Omaha, Nebraska, USA",https://www.nebraskamed.com/nebraska-medical-center/specialty-services-pavilion/psychology-services,+1 402-559-5031,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y90pzbNZASgqGHYPGXLgcw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.20992&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-12-16T01:56:55.841Z,,,
https://www.google.com/maps/place/In+Bloom+Mental+Wellness/data=!4m7!3m6!1s0x87938d9f16d920ef:0x36bf1ecb9836b44a!8m2!3d41.2834233!4d-96.0075482!16s%2Fg%2F11whd_ggsr!19sChIJ7yDZFp-Nk4cRSrQ2mMsevzY,In Bloom Mental Wellness,5.0,1,Mental health service,"2702 N 61st St, Omaha, NE 68104, United States","7XMR+9X Omaha, Nebraska, USA",https://www.inbloommentalwellness.com/,+1 402-588-1439,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2_CGnM44yt_yDesS082BXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.48914&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-12-16T01:56:58.218Z,,,
https://www.google.com/maps/place/Meridian+Mental+Health+%26+TMS+Center+of+Omaha/data=!4m7!3m6!1s0x87938cf7fea48079:0xf81aec84ade7c071!8m2!3d41.2489922!4d-96.0205965!16s%2Fg%2F1td2bv9g!19sChIJeYCk_veMk4cRccDnrYTsGvg,Meridian Mental Health & TMS Center of Omaha,3.2,43,Mental health service,"6910 Pacific St #100, Omaha, NE 68106, United States","6XXH+HQ Omaha, Nebraska, USA",http://www.mmhaomaha.com/,+1 402-504-3707,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPabkYUXkRcb-ay08ohDs4KE1Ob60zCcFQtsGmG=w452-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-12-16T01:57:02.660Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Douglas+County+Community+Mental+Health+Center/data=!4m7!3m6!1s0x87938e878c423b75:0xe72f89166852df26!8m2!3d41.2464108!4d-95.9744749!16s%2Fg%2F1263n08d1!19sChIJdTtCjIeOk4cRJt9SaBaJL-c,Douglas County Community Mental Health Center,3.3,34,Mental health service,"4102 Woolworth Ave, Omaha, NE 68105, United States","62WG+H6 Omaha, Nebraska, USA",https://www.douglascounty-ne.gov/,+1 402-444-7931,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx9-q1iWtMwx9gp0dDgsCC8c6lyuTKewSbfnmyGXn-NqmZeUmislqTWAhQohw6gJ8Q5pO2BAMHhbmHE-AmlztpfALmQqVbvCHK4nk5_KTFlC5n12DGOoI9sR-9Oh56NLYQL2G2S=w408-h725-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-12-16T01:57:07.003Z,,,
https://www.google.com/maps/place/serenity+integrative+psychiatric+care/data=!4m7!3m6!1s0x87938f9a64e4b31b:0x9940f98c1668a38e!8m2!3d41.2568007!4d-95.9378862!16s%2Fg%2F11wr3m3dxj!19sChIJG7PkZJqPk4cRjqNoFoz5QJk,serenity integrative psychiatric care,5.0,1,Mental health service,"319 S 17th St #238, Omaha, NE 68102, United States","7346+PR Omaha, Nebraska, USA",,+1 402-819-7915,Closed · Opens 8:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FIT2gdDQY6qN2-THvycCXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.885864&pitch=0&thumbfov=100,true,9:30 am–5:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Omaha+Omaha+NE/@41.2637205,-95.9371289,14z",2025-12-16T01:57:11.329Z,,,
