placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Shaw+Plumbing+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x549e1bf1ddcba8cf:0xf099eb5a6dea79b8!8m2!3d47.6643986!4d-117.3732286!16s%2Fg%2F11c719fvh0!19sChIJz6jL3fEbnlQRuHnqbVrrmfA,Shaw Plumbing Heating & Air Conditioning,4.9,1220,Plumber,"738 N Cook St, Spokane, WA 99202, United States","MJ7G+QP Spokane, Washington, USA",https://www.shawplumbingservices.com/,+1 509-642-6166,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMAT2y1G6m1To-I7nh9C_EIAROUH4MIwmOGOC5H=w446-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-11-11T03:50:29.637Z,,,
https://www.google.com/maps/place/Mr.+Rooter+Plumbing+of+Spokane/data=!4m7!3m6!1s0x5361df75a3a9810b:0x2ab80304314cf02a!8m2!3d47.6713036!4d-117.351164!16s%2Fg%2F11c1ly84p5!19sChIJC4Gpo3XfYVMRKvBMMQQDuCo,Mr. Rooter Plumbing of Spokane,4.7,518,Plumber,"4007 E Trent Ave, Spokane, WA 99202, United States","MJCX+GG Spokane, Washington, USA",https://www.mrrooter.com/spokane/?cid=LSTL_MRR000199&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 509-368-7262,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPItajcpnaJ32aDfW44qVGYLcIQOT0WTPpXZosN=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-11-11T03:50:35.919Z,Identifies as women-owned,,
https://www.google.com/maps/place/Big+Red+Wrench+Plumbing/data=!4m7!3m6!1s0x549e2301b78e0dbf:0x25df3d6d37d6f0da!8m2!3d47.6981178!4d-117.328192!16s%2Fg%2F11j614n3rw!19sChIJvw2OtwEjnlQR2vDWN2093yU,Big Red Wrench Plumbing,4.9,195,Plumber,,,http://bigredwrench.com/,+1 509-822-1608,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNWBJAjPNh0pGaeKg6_2TG3o004ZYt4dplSiZ2Z=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-11-11T03:50:40.747Z,,,
"https://www.google.com/maps/place/Action+Craft+Experts,+Plumbing,+Drains,+%26+Water+Heaters/data=!4m7!3m6!1s0xaf9dafdfee6c701:0x5250c8cbdf9afbe5!8m2!3d47.6590895!4d-117.3802404!16s%2Fg%2F11p_774dfp!19sChIJAcfm_v3a-QoR5fua38vIUFI","Action Craft Experts, Plumbing, Drains, & Water Heaters",5.0,208,Plumber,,,https://actioncraftexperts.com/?utm_source=organic&utm_medium=gbp_listing,+1 509-204-3335,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM6jXW5JrKc1dnVi8_rLq3WzocEO8GQO5fN4uDN=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-11-11T03:50:45.584Z,,,
https://www.google.com/maps/place/Cole%27s+Plumbing/data=!4m7!3m6!1s0x2ed3b66a9709093f:0x6d17be0950bca497!8m2!3d47.6634821!4d-117.3784461!16s%2Fg%2F11s5qrrb04!19sChIJPwkJl2q20y4Rl6S8UAm-F20,Cole's Plumbing,4.9,265,Plumber,"2121 E Springfield Ave, Spokane, WA 99202, United States","MJ7C+9J Spokane, Washington, USA",https://www.coles-plumbing.com/,+1 509-424-5163,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGzukeZL0bgsljLZZ2dJRMb5Oj5byhoET2AeGR-k1r0zSvnvz97wH6yUmYUil2eCA9vmlqFb65N5E7Hb5-8JtXRF36i3JJqBxRde6cEhvqItJTOb-dwWJMoVwWZ32EVXz0JhbofQ=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-11-11T03:50:50.390Z,,,
https://www.google.com/maps/place/Division+One+Plumbing/data=!4m7!3m6!1s0x8b6831a94f6a8f75:0xb2b28a35772deccf!8m2!3d47.6617305!4d-117.383664!16s%2Fg%2F11sh5b4fv5!19sChIJdY9qT6kxaIsRz-wtdzWKsrI,Division One Plumbing,4.9,231,Plumber,"8007 E Trent Ave, Spokane Valley, WA 99212, United States","MJ68+MG Spokane Valley, Washington, USA",https://divisiononeplumbing.com/?utm_source=Google&utm_medium=GBP,+1 509-385-5593,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipP70p9OjQmhPJE2SDZ-UFLw-z9Vm5LGAvGe6Ix8=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/plumbing++services+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-11-11T03:50:55.341Z,,,
https://www.google.com/maps/place/JLR+Plumbing/data=!4m7!3m6!1s0x8d5fd6ec2cdf2899:0xa396fa19fca09940!8m2!3d47.6353759!4d-117.3781285!16s%2Fg%2F11spf0_s_f!19sChIJmSjfLOzWX40RQJmg_Bn6lqM,JLR Plumbing,4.8,279,Plumber,"2111 E Rockwood Blvd, Spokane, WA 99203, United States","JJPC+5P Spokane, Washington, USA",http://jlrplumbingco.com/,+1 509-472-5655,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipPtAjJhY-UR5bZ_H3HX9QK8AEJH4uIQbWZxm404=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-11-11T03:51:00.351Z,,,
https://www.google.com/maps/place/Spokane+Plumbing+and+Heating/data=!4m7!3m6!1s0x549e1da1b993d953:0x9dbd95cf3c0a86c1!8m2!3d47.7109317!4d-117.3497857!16s%2Fg%2F11j914kjyc!19sChIJU9mTuaEdnlQRwYYKPM-VvZ0,Spokane Plumbing and Heating,4.6,56,Plumber,"5827 N Florida St, Spokane, WA 99217, United States","PM62+93 Spokane, Washington, USA",https://www.spokaneplumbing.com/,+1 509-519-2626,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGDJJ5BHHWvwrl7Cg67mGX8repHdsJWkMQ-fTmUA5MMGr_FiUl81UMWJfZthKPPDawxT0jusE-qYToEHXsf4HHd1mfvCUeEU3C_Mvujrs0hpo2xzTGZwjGwPxWDEBb0iKJF4ub=w408-h541-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-11-11T03:51:05.226Z,,,
https://www.google.com/maps/place/Pace+Plumbing+%26+Heating/data=!4m7!3m6!1s0x549e18bd0b75dccd:0x1249cac3d3ad6ff9!8m2!3d47.6617136!4d-117.3832245!16s%2Fg%2F1tj4gs29!19sChIJzdx1C70YnlQR-W-t08PKSRI,Pace Plumbing & Heating,4.8,263,Plumber,"1828 E Trent Ave, Spokane, WA 99202, United States","MJ68+MP Spokane, Washington, USA",http://paceplumbingwa.com/,+1 509-489-0824,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipNig4h7PejV81ndLVUO1dbdWiHwZkc-zW2uZWT1=w408-h272-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-11-11T03:51:10.079Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Tactical+Plumbing+%26+Piping/data=!4m7!3m6!1s0x549e2323f161c987:0x1cc3f6f5e562713b!8m2!3d47.6698823!4d-117.3572595!16s%2Fg%2F11y4y648f7!19sChIJh8lh8SMjnlQRO3Fi5fX2wxw,Tactical Plumbing & Piping,5.0,65,Plumber,"3615 E Trent Ave, Spokane, WA 99202, United States","MJ9V+X3 Spokane, Washington, USA",http://www.tacticalplumbingspokane.com/,+1 509-263-2160,Closed ⋅ Opens 6 am Tue,https://lh3.googleusercontent.com/p/AF1QipMZRD8HdOeJRJ1dqDhaB2GROjPE-hVUeZ86NbIW=w408-h306-k-no,true,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Spokane+Spokane+WA/@47.6579711,-117.4235319,14z",2025-11-11T03:51:15.016Z,,,
