placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Spectrum+Association+Management/data=!4m7!3m6!1s0x865c8a1abd13626f:0x51c4948829b64700!8m2!3d29.6005341!4d-98.4734128!16s%2Fg%2F1tflsfl2!19sChIJb2ITvRqKXIYRAEe2KYiUxFE,Spectrum Association Management,4.3,1926,Property management company,"17319 San Pedro Ave #318, San Antonio, TX 78232, United States","JG2G+6J San Antonio, Texas, USA",https://spectrumam.com/texas/san-antonio-hoa-management/,+1 210-494-0659,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNbGxJpBkkfhVB1FN1qzRCvjzv84iX8IPKtPhQk=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-25T18:21:10.620Z,,,
https://www.google.com/maps/place/Rooftop+Property+Management/data=!4m7!3m6!1s0x865cf5d21f5508e9:0x156bcd941a8bde8e!8m2!3d29.4255429!4d-98.4794141!16s%2Fg%2F11f9zd85jj!19sChIJ6QhVH9L1XIYRjt6LGpTNaxU,Rooftop Property Management,2.0,12,Property management company,"1113 E Houston St #8, San Antonio, TX 78205, United States","CGGC+66 San Antonio, Texas, USA",https://leasingrpm.com/,+1 804-453-2734,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipN7M6m-TTVIk0Vw503DrM2A3BBb3V9B3gnPiQLi=w408-h270-k-no,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-25T18:21:17.023Z,,,
https://www.google.com/maps/place/RealManage+San+Antonio/data=!4m7!3m6!1s0x865c601dcbb49381:0xdb7eb6f72f3d86c5!8m2!3d29.5224459!4d-98.5019291!16s%2Fg%2F1tgqjvgc!19sChIJgZO0yx1gXIYRxYY9L_e2fts,RealManage San Antonio,4.4,452,Property management company,"613 Northwest Loop 410 # 530, San Antonio, TX 78216, United States","GFCX+X6 San Antonio, Texas, USA",https://realmanage.com/locations/texas/san-antonio/?utm_source=google&utm_medium=gmb&utm_campaign=local-seo&utm_term=san-antonio,+1 866-473-2573,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npH6pRR6RvJAr7qJ1aQBA9gQz8xRNDrKOrIpf7dze7LRVLd0KLThqc0PX_DotuyhW9CLhY-z0fxjy1QDRy4nHKtVU9Xm322WE-XBCnXDB0jIbUr247126X1jbd3rv7KHylVJdOzEg=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-25T18:21:22.306Z,,,
https://www.google.com/maps/place/Ibc+Centre+Property+Management/data=!4m7!3m6!1s0x865c5f52fda87a81:0xeb07e81daeef8048!8m2!3d29.4272655!4d-98.4922527!16s%2Fg%2F125_vq3jg!19sChIJgXqo_VJfXIYRSIDvrh3oB-s,Ibc Centre Property Management,5.0,1,Property management company,"130 E Travis St # 25, San Antonio, TX 78205, United States","CGG5+W3 San Antonio, Texas, USA",,+1 210-227-4222,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-ljNlWhwbiG3BEt6dwPMDw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.80116&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-25T18:21:25.462Z,,,
https://www.google.com/maps/place/Moshko+Properties/data=!4m7!3m6!1s0x8b59ea9e1177b567:0xe26f178906c8f723!8m2!3d29.420935!4d-98.4962238!16s%2Fg%2F11srl9lc03!19sChIJZ7V3EZ7qWYsRI_fIBokXb-I,Moshko Properties,5.0,2,Property management company,"321 S Flores St Suite 6, San Antonio, TX 78204, United States","CGC3+9G San Antonio, Texas, USA",http://moshkoproperties.com/,+1 210-636-0635,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TRH3SqIOHgK-3xC9Qm3ATQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.37045&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-25T18:21:30.515Z,,,
"https://www.google.com/maps/place/Stock+Yards+Commercial/@29.4075764,-98.5109165,17z/data=!3m1!4b1!4m6!3m5!1s0x865c58c6b0f56bbb:0x8cdeaf83a34ea3e1!8m2!3d29.4075764!4d-98.5109165!16s%2Fg%2F1tr17_3p",Stock Yards Commercial,4.5,11,Property management company,"1716 S San Marcos #100, San Antonio, TX 78207, United States","CF5Q+2J San Antonio, Texas, USA",http://www.unionstockyardsa.com/,+1 210-223-6331,Open ⋅ Closes 10 pm,,false,10 am–10 pm,10 am–10 pm,10 am–10 pm,Closed,10 am–10 pm,10 am–10 pm,10 am–10 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-25T18:21:37.666Z,,,
"https://www.google.com/maps/place/Commerce+Capital+Partners/@29.4296276,-98.4830022,17z/data=!3m1!4b1!4m6!3m5!1s0x865cf534de73e823:0x45986b4171c2a7df!8m2!3d29.4296276!4d-98.4830022!16s%2Fg%2F11cm05l7d5",Commerce Capital Partners,1.0,6,Property management company,"421 6th St, San Antonio, TX 78215, United States","CGH8+VQ San Antonio, Texas, USA",http://comcapp.com/,+1 210-826-7771,Opens soon ⋅ 1:30 pm,,true,"9 am–12 pm, 1:30–4:30 pm",9 am–12 pm,Closed,Closed,"9 am–12 pm, 1:30–4:30 pm","9 am–12 pm, 1:30–4:30 pm","9 am–12 pm, 1:30–4:30 pm","https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-25T18:21:45.121Z,,,
https://www.google.com/maps/place/Bexar+Management/data=!4m7!3m6!1s0x865cf56a148fed91:0x70a96209ffb6cfa1!8m2!3d29.4952116!4d-98.4667273!16s%2Fg%2F1q2w1qm5w!19sChIJke2PFGr1XIYRoc-2_wliqXA,Bexar Management,4.4,43,Property management company,"7311 Broadway, San Antonio, TX 78209, United States","FGWM+38 San Antonio, Texas, USA",http://www.bexarmanagement.com/,+1 210-421-9237,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr7Wk42YWouQkntJZ1zSQA5544oFctEyNvh9SSibI-6rcuewB7vBGUqp0VCfztvnTS3fTuebt6U5f0wtDb_rhfBc7SYfFPrp7G9z4W7KtiENJkGOaZSaYklzkm3CaqADBl5fBA=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-25T18:21:50.001Z,,,
https://www.google.com/maps/place/Davis+Rentals+210/data=!4m7!3m6!1s0x865cf5437aca75c9:0xd57d75555491f362!8m2!3d29.4393646!4d-98.4645918!16s%2Fg%2F11txtymg6v!19sChIJyXXKekP1XIYRYvORVFV1fdU,Davis Rentals 210,5.0,3,Property management company,"309 Pierce Ave, San Antonio, TX 78208, United States","CGQP+P5 San Antonio, Texas, USA",https://modernfarmhouse.staydirectly.com/,+1 210-307-9024,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq4OtLFro0boyGGL_lT8oiNxJ-k8FLkrHp8Bn15N733NtpvpZ7uWde4yxxS1J1lvsWH0JvJPh7impCB_2pWNqj0nn-VVi3VuwLfoGPtLzEkeWjQjyCPXClL3R5oNtAYQ7FBZjt-=w408-h267-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-25T18:21:54.899Z,,,
https://www.google.com/maps/place/Bexar+Property+Management/data=!4m7!3m6!1s0x865c5f153f1aacc1:0x63e60d2fadcd1438!8m2!3d29.4488514!4d-98.5073377!16s%2Fg%2F11sw6rdwrf!19sChIJwawaPxVfXIYROBTNrS8N5mM,Bexar Property Management,,,Property management company,"1026 W Ashby Pl, San Antonio, TX 78212, United States","CFXV+G3 San Antonio, Texas, USA",https://bexarpropmgmt.com/,+1 210-600-3204,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p5wc3IyWU47yDLnisqDbJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.4278&pitch=0&thumbfov=100,false,9 am–4:30 pm,9 am–5 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-09-25T18:21:59.662Z,,,
