placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Center+For+Pain+Management/data=!4m7!3m6!1s0x88051caf842379b9:0x4c181be3c49d183e!8m2!3d43.0682929!4d-87.9900272!16s%2Fg%2F1tvdkc7f!19sChIJuXkjhK8cBYgRPhidxOMbGEw,Center For Pain Management,2.8,29,Pain control clinic,"6200 W Center St, Milwaukee, WI 53210, United States","3295+8X Milwaukee, Wisconsin, USA",http://www.painwellnessexperts.com/,+1 414-444-8670,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qW5at_ju8YsVrwrb1UchEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=332.46542&pitch=0&thumbfov=100,false,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-28T19:18:16.537Z,,,,
https://www.google.com/maps/place/Select+Pain+Care/data=!4m7!3m6!1s0x8805190a983df589:0xfdbe3bbdbc5cae52!8m2!3d43.0402918!4d-87.9068795!16s%2Fg%2F11b6b6lrkj!19sChIJifU9mAoZBYgRUq5cvL07vv0,Select Pain Care,5.0,63,Chiropractor,"759 N Milwaukee St #520, Milwaukee, WI 53202, United States","23RV+46 Milwaukee, Wisconsin, USA",http://www.selectpaincare.com/,+1 414-939-5045,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOE95luy2og1fEbyW60LQ_zbVSI1XLPlHUE2-Hj=w408-h544-k-no,true,1–7 pm,7 am–1 pm,Closed,Closed,Closed,1–7 pm,7 am–1 pm,"https://www.google.com/maps/search/pain+management+physician+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-28T19:18:23.313Z,,,,
https://www.google.com/maps/place/Pro+Spine+%26+Pain/data=!4m7!3m6!1s0x880511c60a1fb6ad:0x1b26abd1316697d9!8m2!3d42.9599701!4d-87.9458333!16s%2Fg%2F11qt40_jws!19sChIJrbYfCsYRBYgR2ZdmMdGrJhs,Pro Spine & Pain,4.7,313,Pain management physician,"2500 W Layton Ave #200, Milwaukee, WI 53221, United States","X353+XM Milwaukee, Wisconsin, USA",http://prospinepain.com/?utm_campaign=gmb&utm_source=GMBSocialClimb&utm_medium=ProSpine%26Pain,+1 262-592-5703,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipP2NNMAVNnpOI7VhIZiaGiGo_OZ-OyBTeHmdWe0=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-28T19:18:29.155Z,,,,
https://www.google.com/maps/place/Aurora+Pain+Management/data=!4m7!3m6!1s0x880511ed7376367b:0x4caa64838c8d3a05!8m2!3d42.9845778!4d-87.9395877!16s%2Fg%2F11h01r8tvx!19sChIJezZ2c-0RBYgRBTqNjINkqkw,Aurora Pain Management,2.1,20,Medical clinic,"3305 S 20th St Ste 100, Milwaukee, WI 53215, United States","X3M6+R5 Milwaukee, Wisconsin, USA",https://care.aurorahealthcare.org/locations/aurora-pain-management-3305-s-20th-st-ste-100,+1 414-645-1984,Open · Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mirN_s0mDsMj7gs7LLIrUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.35916&pitch=0&thumbfov=100,true,8 am–5:30 pm,8 am–5:30 pm,8 am–4:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-28T19:18:34.529Z,,,,
https://www.google.com/maps/place/Saint+Luke%27s+Pain+Management+Center/data=!4m7!3m6!1s0x880510bd031e21e5:0xfc0e638e504e857d!8m2!3d42.9887545!4d-87.9508901!16s%2Fg%2F1tfd7k6w!19sChIJ5SEeA70QBYgRfYVOUI5jDvw,Saint Luke's Pain Management Center,3.8,6,Pain control clinic,"2900 W Oklahoma Ave, Milwaukee, WI 53215, United States","X2QX+GJ Milwaukee, Wisconsin, USA",https://www.aurorahealthcare.org/services/pain-management,+1 414-385-7450,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQ_dVbLcIJUMGVpqR9Qn3V7zEuzrGtQlm4_bswpgFBu1wPENtCdrmH0fMg1p6fT9wanXS-yluis_9DIgVd7KmwmThTUzhlVQvv1k1uXNoEKEceO-TCeJR5G10p9B0-7I2TVEfD=w408-h306-k-no,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-28T19:18:40.401Z,,,,
"https://www.google.com/maps/place/Aurora+Pain+Management/@43.0510272,-87.9098645,17z/data=!3m1!4b1!4m6!3m5!1s0x880519eb01b36bc9:0xf23c36eb76cfe2e8!8m2!3d43.0510272!4d-87.9098645!16s%2Fg%2F11q268wld6",Aurora Pain Management,,,Medical clinic,"1575 N River Center Dr, Milwaukee, WI 53212, United States","332R+C3 Milwaukee, Wisconsin, USA",https://care.aurorahealthcare.org/locations/aurora-pain-management-1575-n-rivercenter-dr,+1 414-274-5073,,,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-28T19:18:45.517Z,,,,
https://www.google.com/maps/place/Comprehensive+Pain+and+Spine+Clinic/data=!4m7!3m6!1s0x880510b68d735279:0xe06625d262291ca1!8m2!3d42.984542!4d-87.9394837!16s%2Fg%2F11c0rbc1xr!19sChIJeVJzjbYQBYgRoRwpYtIlZuA,Comprehensive Pain and Spine Clinic,3.5,28,Doctor,"3305 S 20th St #160, Milwaukee, WI 53215, United States","X3M6+R6 Milwaukee, Wisconsin, USA",,+1 414-509-8826,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mirN_s0mDsMj7gs7LLIrUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.41486&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-28T19:18:51.626Z,,,,
"https://www.google.com/maps/place/Dr.+Jennifer+N.+Klopfstein,+MD/@43.074012,-87.9761149,17z/data=!3m1!4b1!4m6!3m5!1s0x88051b79348433eb:0x49bdfe67d3504f97!8m2!3d43.074012!4d-87.9761149!16s%2Fg%2F1twy_3hp","Dr. Jennifer N. Klopfstein, MD",5.0,1,Pain management physician,"5000 W Chambers St, Milwaukee, WI 53210, United States","32FF+JH Milwaukee, Wisconsin, USA",,+1 414-527-5089,,,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-28T19:18:57.628Z,,,,
https://www.google.com/maps/place/Pain+Management+Center+Of+Wisconsin/data=!4m7!3m6!1s0x8805110762cc7331:0x38a1bafeec460ce7!8m2!3d42.9549811!4d-87.9745488!16s%2Fg%2F1tf71hqx!19sChIJMXPMYgcRBYgR5wxG7P66oTg,Pain Management Center Of Wisconsin,4.6,20,Pain control clinic,"4710 W Loomis Rd, Greenfield, WI 53220, United States","X23G+X5 Greenfield, Wisconsin, USA",http://painmanagementcenterofwisconsin.com/,+1 414-433-1000,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-p0SaXZIF58LpobYtpUOv8ffoWBynHgsAWTeBWAaEvfSyL2eQYh3vSXHlSXCvBWF3EuOuHFV5FKPvo8XmKlgsvAMgS7D-uAVv8cuN1iTPjPhB7oRFRDMMJQu8KIZpsbcPhEc=w472-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-28T19:19:03.772Z,,,,
https://www.google.com/maps/place/Pain+Solutions/data=!4m7!3m6!1s0x8805048c469e953d:0xde3a3f46cf9258ac!8m2!3d43.0649496!4d-88.0440403!16s%2Fg%2F11bzx2bdvk!19sChIJPZWeRowEBYgRrFiSz0Y_Ot4,Pain Solutions,4.6,64,Pain control clinic,"2500 N Mayfair Rd suite 325 floor 3, Wauwatosa, WI 53226, United States","3X74+X9 Wauwatosa, Wisconsin, USA",https://www.painsolutionswi.com/,+1 414-800-5359,"Open · Closes 5 pm

Updated by this business 1 week ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gzQ2UH1-Yh8UXDyBG-jonQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.89168&pitch=0&thumbfov=100,true,8:10 am–5 pm,8:10 am–5 pm,Closed,Closed,Closed,8:10 am–5 pm,8:10 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Milwaukee+Milwaukee+WI/@43.0410344,-87.9096783,14z",2026-01-28T19:19:09.135Z,,,,
