placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Detroit+Central+City+Community+Mental+Health/data=!4m7!3m6!1s0x8824d2ca05c2404f:0x6d34b6a06f63d236!8m2!3d42.3453494!4d-83.0569411!16s%2Fg%2F11g6bfh67h!19sChIJT0DCBcrSJIgRNtJjb6C2NG0,Detroit Central City Community Mental Health,3.0,27,Mental health clinic,"10 Peterboro St, Detroit, MI 48201, United States","8WWV+46 Detroit, Michigan, USA",http://www.centralcityhealth.com/,+1 313-831-3160,Closed · Opens 7:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w0bxM5k7e7SuZYDMd1k7dQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.86402&pitch=0&thumbfov=100,false,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-12-16T00:41:03.150Z,,,
https://www.google.com/maps/place/Infinity+Hope+Center/data=!4m7!3m6!1s0x883b2d138d03ac53:0x1a6e27561c861a5f!8m2!3d42.3145491!4d-83.083816!16s%2Fg%2F11h77qm88b!19sChIJU6wDjRMtO4gRXxqGHFYnbho,Infinity Hope Center,4.5,30,Mental health clinic,"mailing address only, 260 Vinewood St Ste 8919, Detroit, MI 48216, United States","8W78+RF Detroit, Michigan, USA",https://infinityhopecenter.com/,+1 313-315-5145,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2_qikMKjdZd_Kgtqy7obfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.9845&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-12-16T00:41:08.802Z,LGBTQ+ friendly,true,
https://www.google.com/maps/place/Thriveworks+Counseling+%26+Psychiatry+Detroit/data=!4m7!3m6!1s0x883b2dc2214b3f9f:0xd123a8c625b9c632!8m2!3d42.3299934!4d-83.0471112!16s%2Fg%2F11n071qb0l!19sChIJnz9LIcItO4gRMsa5JcaoI9E,Thriveworks Counseling & Psychiatry Detroit,4.4,59,Counselor,"615 Griswold St Suite 707, Detroit, MI 48226, United States","8XH3+X5 Detroit, Michigan, USA",https://thriveworks.com/detroit-counseling/?utm_source=GMBlisting&utm_medium=organic&field:8499441=GMB,+1 734-336-1841,,https://lh3.googleusercontent.com/p/AF1QipOqdD0wCrDKOnRWbU6H-UBKYtI3Q1lyqNagvLlR=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-12-16T00:41:13.628Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Wayne+Health+Detroit+Behavioral+Health/data=!4m7!3m6!1s0x8824d2c50dbf4559:0x96e64811ea024b98!8m2!3d42.3524411!4d-83.0515337!16s%2Fg%2F11b6v4dyk2!19sChIJWUW_DcXSJIgRmEsC6hFI5pY,Wayne Health Detroit Behavioral Health,3.4,21,Mental health clinic,"3901 Chrysler Dr, Detroit, MI 48201, United States","9W2X+X9 Detroit, Michigan, USA",http://waynehealthcares.org/,+1 313-577-1396,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx5WOlDRWewAS-wa-id643A5_c5C0faMY4ymQvtvZYqL53fDOQ81AFxk5iQ7IA3z0Ft_7fUJ5vfOZ8w60kRaR6Hn3Oa4wLUFJdXcprkTsgARUOm3OA-cTzZuZ563UbDsgC78rI3=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-12-16T00:41:18.567Z,,,
https://www.google.com/maps/place/Central+City+Health/data=!4m7!3m6!1s0x8824d2ca1aecee49:0x1408d130651093fe!8m2!3d42.3453284!4d-83.0572229!16s%2Fg%2F1tggblpp!19sChIJSe7sGsrSJIgR_pMQZTDRCBQ,Central City Health,3.7,198,Mental health clinic,"10 Peterboro St, Detroit, MI 48201, United States","8WWV+44 Detroit, Michigan, USA",http://www.centralcityhealth.com/,+1 313-831-3160,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzsRodAWfaWN8-eRLy1jOw3-WGyGBDIhJFGIhydu0bspv3OghVerRfccPYL_REJvZAVgHME_S7oFVMUrVhgBDguChgDO4lbVJTVFsE1B6mHSNpYHlqSGQzyRihLf5YSswfH_oSv=w426-h240-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-12-16T00:41:23.616Z,,,
https://www.google.com/maps/place/Crisis+Center+-+DMC/data=!4m7!3m6!1s0x8824d3ab37f881a1:0x7997b9e3594ca4de!8m2!3d42.3534734!4d-83.0547578!16s%2Fg%2F11hzwd5bdm!19sChIJoYH4N6vTJIgR3qRMWeO5l3k,Crisis Center - DMC,1.7,6,Psychiatric hospital,"4201 St. Antoine St, Detroit, MI 48201, United States","9W3W+93 Detroit, Michigan, USA",http://www.dmc.org/,+1 313-745-3506,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qaewkH6TrJPo5DfGOXll-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.20698&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-12-16T00:41:28.521Z,,,
https://www.google.com/maps/place/The+Imagine+Center+for+Psychological+Health/data=!4m7!3m6!1s0x8824dc59fb8bdcb3:0xf7ef27ea6427c83e!8m2!3d42.3516786!4d-83.0602667!16s%2Fg%2F11b6hsmnfs!19sChIJs9yL-1ncJIgRPsgnZOon7_c,The Imagine Center for Psychological Health,2.3,79,Mental health clinic,"4160 Woodward Ave 2nd floor, Detroit, MI 48201, United States","9W2Q+MV Detroit, Michigan, USA",http://theimaginectr.com/,+1 313-631-8853,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q93ymklEZEMxGAqnAPgoww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.65065&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-12-16T00:41:33.376Z,,,
https://www.google.com/maps/place/Henry+Ford+Behavioral+Health+-+One+Ford+Place/data=!4m7!3m6!1s0x8824d3555ab0c455:0xb0d44408bc71430a!8m2!3d42.3635633!4d-83.0750856!16s%2Fg%2F11lq6nhx2g!19sChIJVcSwWlXTJIgRCkNxvAhE1LA,Henry Ford Behavioral Health - One Ford Place,2.9,15,Medical clinic,"1 Ford Pl, Detroit, MI 48202, United States","9W7F+CX Detroit, Michigan, USA",https://www.henryford.com/services/behavioral-health?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 800-436-7936,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMirJKTlfExIQG4k_qKCpIDiQxXSN5FIWzNniP2=w426-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-12-16T00:41:38.335Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Kaufman+Psychological+Services,+PLLC/data=!4m7!3m6!1s0x883b2d63023eb0a7:0xe979ff16f62b80c7!8m2!3d42.3316765!4d-83.0406227!16s%2Fg%2F11mp8vj1cl!19sChIJp7A-AmMtO4gRx4Ar9hb_eek","Kaufman Psychological Services, PLLC",5.0,3,Psychologist,"511 Beaubien, Detroit, MI 48226, United States","8XJ5+MQ Detroit, Michigan, USA",https://kaufmanpsychological.com/,+1 313-444-7084,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMza6N1b-LF1d-Vwfmz9MDTHtUO_YnO4MqV6MXa=w408-h544-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-12-16T00:41:43.206Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Wayne+Center/data=!4m7!3m6!1s0x8824d29d3a1d2bbb:0xb65b94a3572a3382!8m2!3d42.3364511!4d-83.0151232!16s%2Fg%2F1tfv5rh4!19sChIJuysdOp3SJIgRgjMqV6OUW7Y,Wayne Center,5.0,2,Mental health service,"100 River Pl Dr STE 250, Detroit, MI 48207, United States","8XPM+HX Detroit, Michigan, USA",http://www.waynecenter.org/,+1 313-871-2337,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMwvwvUEYfoHBCcyeeaOWDv0LfzJbixy8G_kgBx=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+Detroit+Detroit+MI/@42.331704,-83.0470684,14z",2025-12-16T00:41:47.898Z,,,
