placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes
"https://www.google.com/maps/place/Little+Rock+Pain+Management+Clinic,+LLC/data=!4m7!3m6!1s0x87d2a47e24da7d65:0x18f2160d24b432fa!8m2!3d34.7479745!4d-92.3424628!16s%2Fg%2F1v2f116j!19sChIJZX3aJH6k0ocR-jK0JA0W8hg","Little Rock Pain Management Clinic, LLC",4.5,33,Pain control clinic,"500 S University Ave # 511, Little Rock, AR 72205, United States","PMX5+52 Little Rock, Arkansas, USA",http://www.arkansaspainmanagement.com/,+1 501-372-7246,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KckEG1_hcUGcVwvXOozy3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.19954&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-01-28T19:04:54.250Z,,
https://www.google.com/maps/place/Arkansas+Spine+and+Pain/data=!4m7!3m6!1s0x87d2a37e1a8941fb:0x20ebcb23bda78e6b!8m2!3d34.7522064!4d-92.3376756!16s%2Fg%2F1td1qdvw!19sChIJ-0GJGn6j0ocRa46nvSPL6yA,Arkansas Spine and Pain,4.4,629,Pain management physician,"5700 W Markham St, Little Rock, AR 72205, United States","QM26+VW Little Rock, Arkansas, USA",https://www.arkansasspineandpain.com/little-rock?utm_source=GMBSocialClimb&utm_medium=ArkansasSpineandPain,+1 501-227-0184,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPo9TeidNIqL3CN54N46Agi3kynYPQhH_jg5bDJ=w439-h240-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-01-28T19:05:00.701Z,,
https://www.google.com/maps/place/Pain+Treatment+Centers+of+America/data=!4m7!3m6!1s0x87d2a41ad4c5a5c7:0x4382b420e224e337!8m2!3d34.7547492!4d-92.3945083!16s%2Fg%2F11b7lmb1z_!19sChIJx6XF1Bqk0ocRN-Mk4iC0gkM,Pain Treatment Centers of America,4.6,895,Pain management physician,"108 N Shackleford Rd, Little Rock, AR 72211, United States","QJ34+V5 Little Rock, Arkansas, USA",https://www.ptcoa.com/?utm_source=GMBSocialClimb&utm_medium=PainTreatmentCentersofAmerica,+1 844-215-0731,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMIzM3Ylt75kvoTuOYjUfzXGmYZqIpfX-uWhdZR=w408-h612-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-01-28T19:05:05.924Z,,
https://www.google.com/maps/place/Natural+State+Pain+%26+Wellness+Clinic/data=!4m7!3m6!1s0x87d2a3fb8b509771:0xe1ddc7d6c9bb233!8m2!3d34.7762076!4d-92.3660923!16s%2Fg%2F11s3_rjqbb!19sChIJcZdQi_uj0ocRM7KbbH3cHQ4,Natural State Pain & Wellness Clinic,4.9,49,Pain management physician,"8201 Cantrell Rd #140, Little Rock, AR 72227, United States","QJGM+FH Little Rock, Arkansas, USA",https://www.naturalstatepain.com/,+1 501-466-7246,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMxoBhQaxBcKrqc0gwE2H33chWAH8C9Pvm3efB8=w408-h401-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-01-28T19:05:11.195Z,,
https://www.google.com/maps/place/Chenal+Pain+Management/data=!4m7!3m6!1s0x87d2a78a54228e1f:0x383827a1a22c0894!8m2!3d34.7463153!4d-92.3989855!16s%2Fg%2F11y4zp362q!19sChIJH44iVIqn0ocRlAgsoqEnODg,Chenal Pain Management,4.7,88,Medical Center,"11219 Financial Centre Pkwy #240, Little Rock, AR 72211, United States","PJW2+GC Little Rock, Arkansas, USA",https://www.chenalpainmanagement.com/,+1 501-725-0830,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwernylgOsKi47o-QJF-W00a0_G-_RtbIATYBXj4v36gxKRc_VPdXsIK6ri8jzjZOb7fSHrsiCSyZHEsifk8VQVwzsjlZuWW4d9idxI45-4UUFJrPZZUu2ebi4-2_1jK46pNwHV-Fgc45ssY=w408-h544-k-no,true,7:45 am–4:30 pm,7:45 am–4 pm,Closed,Closed,Closed,7:45 am–4 pm,7:45 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-01-28T19:05:16.929Z,,
https://www.google.com/maps/place/Dr.+Mikhail+Ivanovsky/data=!4m7!3m6!1s0x87d2a41ad4ef34ad:0xcc57077f02171a8c!8m2!3d34.7544453!4d-92.3942944!16s%2Fg%2F11g9vt9w4r!19sChIJrTTv1Bqk0ocRjBoXAn8HV8w,Dr. Mikhail Ivanovsky,4.8,207,Pain management physician,"108 N Shackleford Rd, Little Rock, AR 72211, United States","QJ34+Q7 Little Rock, Arkansas, USA",https://www.ptcoa.com/about-us/doctors/mikhail-ivanovsky-md/?utm_source=GMBSocialClimb&utm_medium=Dr.MikhailIvanovsky,+1 844-215-0731,Open · Closes 3 pm,https://lh3.googleusercontent.com/p/AF1QipMJaBP409Ef90uzJ0IDtLExNB1jpcPHATUoh5sR=w408-h510-k-no,true,8 am–3 pm,8 am–3 pm,Closed,Closed,Closed,8 am–3 pm,8 am–3 pm,"https://www.google.com/maps/search/pain+management+physician+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-01-28T19:05:22.547Z,,
https://www.google.com/maps/place/Pain+Medicine+Specialists+of+Arkansas/data=!4m7!3m6!1s0x87d2a1f044d21d59:0xb45a5a6cc0bc710d!8m2!3d34.7646762!4d-92.3877271!16s%2Fg%2F11tbz4gk6s!19sChIJWR3SRPCh0ocRDXG8wGxaWrQ,Pain Medicine Specialists of Arkansas,4.5,8,Pain control clinic,"1225 Breckenridge Dr # 106, Little Rock, AR 72205, United States","QJ76+VW Little Rock, Arkansas, USA",https://painmedicinespecialistsofarkansas.com/,+1 501-451-2500,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNx23JRKZk4Fl7abQp9e4bngCCNh-Z7ISNw1RZQ=w408-h408-k-no,true,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-01-28T19:05:28.123Z,,
https://www.google.com/maps/place/Dr.+Krishnappa+Prasad/data=!4m7!3m6!1s0x87d2a37e1afc2e13:0x901a3181e77d005d!8m2!3d34.7463153!4d-92.3989855!16s%2Fg%2F11rwxg6sjq!19sChIJEy78Gn6j0ocRXQB954ExGpA,Dr. Krishnappa Prasad,4.9,30,Pain management physician,"11219 Financial Centre Pkwy #240, Little Rock, AR 72211, United States","PJW2+GC Little Rock, Arkansas, USA",https://www.chenalpainmanagement.com/,+1 501-725-0830,Open · Closes 4:15 pm,https://lh3.googleusercontent.com/p/AF1QipOhXqvVczmKrtYupM_aa4X-Fva3XmnKSJsKIDF3=w426-h240-k-no,true,7:45 am–4:15 pm,7:45 am–4:15 pm,Closed,Closed,Closed,7:45 am–4:15 pm,7:45 am–4:15 pm,"https://www.google.com/maps/search/pain+management+physician+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-01-28T19:05:33.305Z,,
https://www.google.com/maps/place/Pain+Treatment+Centers+of+America/data=!4m7!3m6!1s0x87d2a583f2a97459:0xc063569aedf60d50!8m2!3d34.743702!4d-92.3538795!16s%2Fg%2F11lgyyf5cv!19sChIJWXSp8oOl0ocRUA327ZpWY8A,Pain Treatment Centers of America,4.6,97,Doctor,"9 Freeway Dr, Little Rock, AR 72204, United States","PJVW+FC Little Rock, Arkansas, USA",https://www.ptcoa.com/little-rock-clinic-freeway-drive?utm_source=GMBSocialClimb&utm_medium=PainTreatmentCentersofAmerica,+1 844-215-0731,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kZfxkApQGnaYCWrtBl7sxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.9002&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-01-28T19:05:38.604Z,,
https://www.google.com/maps/place/ARKANSAS+PAIN+MANAGEMENT+%26+DETOX+CENTER/data=!4m7!3m6!1s0x87d2a47e24da7d65:0xa180f419195b4e2f!8m2!3d34.747599!4d-92.342809!16s%2Fg%2F1v3gsflq!19sChIJZX3aJH6k0ocRL05bGRn0gKE,ARKANSAS PAIN MANAGEMENT & DETOX CENTER,5.0,4,Pain management physician,"500 S University Ave #717, Little Rock, AR 72205, United States","PMX4+2V Little Rock, Arkansas, USA",http://www.arkansaspainmanagement.com/,+1 501-372-7246,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JULu2DoVa7U2XbruVqj-fA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.3347816&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Hillcrest+Little+Rock+AR/@34.7547449,-92.3246274,14z",2026-01-28T19:05:41.369Z,,
