placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Forum+Health+-+West+Jordan+Functional+Medicine+Doctor/data=!4m7!3m6!1s0x875288c882115be3:0xdac0c3c6ae0ce98c!8m2!3d40.591402!4d-111.9404186!16s%2Fg%2F11fy2q0_1r!19sChIJ41sRgsiIUocRjOkMrsbDwNo,Forum Health - West Jordan Functional Medicine Doctor,4.9,132,Medical clinic,"8822 S Redwood Rd SUITE C111, West Jordan, UT 84088, United States","H3R5+HR West Jordan, Utah, USA",https://forumhealth.com/clinics/utah/west-jordan/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=gbp-profile,+1 801-607-5268,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM3ft1-oZCbMtbUtWgG651QSI3ydEjH2aLct30X=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-23T17:58:09.586Z,,,,
https://www.google.com/maps/place/Generational+Healthcare/data=!4m7!3m6!1s0x87528b12c32e6a65:0x96e30b3f8eb73d9c!8m2!3d40.6990434!4d-111.9277263!16s%2Fg%2F1tf5f6s_!19sChIJZWouwxKLUocRnD23jj8L45Y,Generational Healthcare,4.7,134,Chiropractor,"1264 Village Main Dr Suite A, West Valley City, UT 84119, United States","M3XC+JW West Valley City, Utah, USA",https://generationalhealthcare.com/,+1 801-972-0393,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqeYIT1zYO_xID8GOHdKwlr-JOKDghXmdeSyIpqzmzskv6ZuedQRfKnpIS26Q7_aLeFYx4V33H3ablxiyc6nkpIFmj_pCwfW_JiThODyPVgFERpeEuUIrqjHxusKGJ9aYH8IEaHhg=w408-h243-k-no,true,8 am–6 pm,2–6 pm,8 am–6 pm,2–6 pm,8 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-23T17:58:15.030Z,,,,
https://www.google.com/maps/place/Utah+Functional+Medicine/data=!4m7!3m6!1s0x6c707e9e1a3ffcad:0xeec2d2419b5d06e4!8m2!3d39.4996794!4d-111.5472285!16s%2Fg%2F11r_c9s5vj!19sChIJrfw_Gp5-cGwR5AZdm0HSwu4,Utah Functional Medicine,5.0,12,Health consultant,,,http://www.terrimehlhoff.com/,+1 801-739-6178,,https://lh3.googleusercontent.com/p/AF1QipNsLK_comS1_R5XFvFooVUns6q9K9V_dkYIMAv3=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-23T17:58:19.475Z,,,,
https://www.google.com/maps/place/Dr.+Calvin%27s+Clinic/data=!4m7!3m6!1s0x87528cc21ded3069:0x2026d56ba6c1b521!8m2!3d40.6969926!4d-111.9820142!16s%2Fg%2F1260dkd_8!19sChIJaTDtHcKMUocRIbXBpmvVJiA,Dr. Calvin's Clinic,4.9,1038,Chiropractor,"3800 W 3500 S Suite B, West Valley City, UT 84120, United States","M2W9+Q5 West Valley City, Utah, USA",https://drcalvinsclinic.com/,+1 801-973-1022,"Open · Closes 1 pm · Reopens 2:30 pm

Updated by this business 6 days ago",https://lh3.googleusercontent.com/p/AF1QipMDIlXrZwqZPG4jGEo2wOue7YElKvcCy_gQjbBU=w408-h544-k-no,true,"10 am–1 pm, 2:30–7 pm","10 am–1 pm, 2:30–7 pm","10 am–1 pm, 2:30–7 pm","10 am–1 pm, 2:30–7 pm",Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-23T17:58:24.123Z,,,,
"https://www.google.com/maps/place/Centro+DIHEMEC,+LLC/data=!4m7!3m6!1s0x87528b67c35f65b1:0x6be04c0be60ad94d!8m2!3d40.697813!4d-111.9465202!16s%2Fg%2F11ldqrctd3!19sChIJsWVfw2eLUocRTdkK5gtM4Gs","Centro DIHEMEC, LLC",5.0,23,Alternative medicine practitioner,"3441 Decker Lake Dr, West Valley City, UT 84119, United States","M3X3+49 West Valley City, Utah, USA",https://www.dihemec.com/,+1 801-882-4215,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerfF3jkIousUF5xWceOESp-XuOLu_WMD55Y1tVfM4-Xj_TAsJTLiZBsrCycBuj5fM5tdL1zwcda-Z-b5VkC6EiWNOgz1FgKejq1aTP4WIHVo93GE0-BU2AiJTJI55U_5LSXz8O0YLyuCDhW=w408-h544-k-no,true,8–9 am,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-23T17:58:29.203Z,,,,
https://www.google.com/maps/place/Rachel+Claire+Functional+Health/data=!4m7!3m6!1s0x801197a21ffc9c7d:0x7a9713b10c07c9dc!8m2!3d39.4996794!4d-111.5472285!16s%2Fg%2F11l6vvp_gf!19sChIJfZz8H6KXEYAR3MkHDLETl3o,Rachel Claire Functional Health,4.9,68,Alternative medicine practitioner,,,https://www.rachelclairehhc.com/,+1 385-425-5794,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweraTF6tggXlVlhS-Qm4TKzDaFRZN9niNNQ8athudAHEPLnYnoCe5FmRqjKdVLLfUKAZpHaZLjUIQxJ0Rn95ubfAZmTXz3GP0zOyZCbdMHxNpBaCzhW-oWOZYDMmtlIjXoTMqA2fYKjtM28=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-23T17:58:33.581Z,,,,
https://www.google.com/maps/place/Bienestar+y+Energia+y+nutrici%C3%B2n/data=!4m7!3m6!1s0x87528cc2401fef0f:0x197d5eb8745b1be5!8m2!3d40.697191!4d-111.9834065!16s%2Fg%2F11hcdytpsv!19sChIJD-8fQMKMUocR5RtbdLhefRk,Bienestar y Energia y nutriciòn,5.0,7,Herbalist,"3874 W 3500 S, West Valley City, UT 84120, United States","M2W8+VJ West Valley City, Utah, USA",,+1 678-939-2553,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerckSuvqx_ed7c9Ctw8l25ye6Aqads1T5PqD-99U9BlADn5ttp0eBsZDbYmffTtBqxLvkfNvEoI3cbnfpBRdf3B_fSfZr_7LcUslmFx3fquqGUTpJ5B26e73ei_Nb5mHjChX0Nak_26LKqB=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-23T17:58:38.107Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Transformative+Medicine:+Integrative+%26+Functional+Doctors+of+Utah/data=!4m7!3m6!1s0x8752872a75334a13:0xd2537fa4914154c9!8m2!3d40.5690341!4d-111.8947093!16s%2Fg%2F11y5fg56vk!19sChIJE0ozdSqHUocRyVRBkaR_U9I,Transformative Medicine: Integrative & Functional Doctors of Utah,5.0,28,Medical clinic,"10011s Centennial Pkwy #510, Sandy, UT 84070, United States","H494+J4 Sandy, Utah, USA",https://www.transformative-medicine.com/,+1 801-701-3955,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPMD5jn19Et9AFG0lZlu7aTTpXCO2eU1AgBjAcy=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,10 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-23T17:58:43.211Z,,,,
https://www.google.com/maps/place/Bare+Energy+Healing+LLC/data=!4m7!3m6!1s0x87528ca244571d81:0xbdef1efb75af7819!8m2!3d40.7022628!4d-111.9601437!16s%2Fg%2F11c52pr1zs!19sChIJgR1XRKKMUocRGXivdfse770,Bare Energy Healing LLC,5.0,3,Holistic medicine practitioner,"3192 S Lehi Dr, West Valley City, UT 84119, United States","P22Q+WW West Valley City, Utah, USA",http://www.bareenergyhealing.com/,+1 801-808-9401,Closed · Opens 1 pm Fri,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqWmNMSrRZMI4HGnKhbfKt1HOYatibbzmsWiqG9W5VHgMRBMjC6lg9yCwf5L_9AYGchHBiexvdg8B9uTMc_NnDPfMDtMlzjGZGPVWwmeD-c38MDhReBnAQwT7cyHyoYFq-OPKwJA=w408-h272-k-no,true,Closed,Closed,Closed,Closed,1–6 pm,1:30–3:30 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-23T17:58:47.863Z,,,,
https://www.google.com/maps/place/LUX+Clinic/data=!4m7!3m6!1s0x87528ba6b0c8a9c7:0x8e81cc3bca93d4d0!8m2!3d40.6980827!4d-111.985378!16s%2Fg%2F11ss8kqm2f!19sChIJx6nIsKaLUocR0NSTyjvMgY4,LUX Clinic,5.0,82,Chiropractor,"3952 W 3500 S F1, West Valley City, UT 84120, United States","M2X7+6R West Valley City, Utah, USA",http://luxclinicutah.com/,+1 385-434-6835,Closed · Opens 12 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep60HfFqQR2CVq-xA-K3_lghw4xHI6YuQ5Krsqwee28Aqx2EI_aytHnDQ5Cjr1hplPNCnklnSdU6T-IFUR83lv6FnsRTnH3DjjrxNHLvCPy0ddekFSke3TBdSrqfPWANEYbMKfx=w408-h544-k-no,true,12–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–8 pm,9 am–8 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2026-02-23T17:58:52.106Z,,,,
