placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Zolman%27s+Best+One+Tire+%26+Auto+Care/data=!4m7!3m6!1s0x8816cd7dfb4b8a9f:0x9651ddfaa8b556d3!8m2!3d41.6984973!4d-86.2208841!16s%2Fg%2F1vd3wdmh!19sChIJn4pL-33NFogR01a1qPrdUZY,Zolman's Best One Tire & Auto Care,4.8,1040,Auto repair shop,"18255 Vaness St, South Bend, IN 46637, United States","MQXH+9J South Bend, Indiana, USA",http://www.zolmantire.com/,+1 574-272-4884,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNstvZpNV0eNWVe7n8PI2s_TDxsDDUMZm6hiAe5wvTQTQLOkrAFeQX7J1Wkp8koXNxFQNpj1F7NVApXRlr81pAWt_2lnQpXazwyl3fntD7I1q7O_DOjaQ2DfnguJBYMOItWwRiOQ=w474-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-03-23T16:03:37.936Z,,,,
https://www.google.com/maps/place/Zolman%27s+Best+One+Tire+%26+Auto+Care/data=!4m7!3m6!1s0x8816cd3a967ac5d5:0xac696ea47d6e8a95!8m2!3d41.6707868!4d-86.245275!16s%2Fg%2F1tg9t90q!19sChIJ1cV6ljrNFogRlYpufaRuaaw,Zolman's Best One Tire & Auto Care,4.7,856,Auto repair shop,"406 E Monroe St, South Bend, IN 46601, United States","MQC3+8V South Bend, Indiana, USA",http://www.zolmantire.com/,+1 574-287-3391,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweopkDTZVOJfUyDqoZnWzrurtIBRro3Pu_doD1i-ECy75AymeHEKpCWo0o8oeEeD3kKTV9hWT513sEyPQIGqNeH6ZQ0HCi3cWf2P2v4SudMg-XcKCPI88_u2DJOhb7MSnDNQ-oiq=w561-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-03-23T16:03:44.448Z,,,,
https://www.google.com/maps/place/Coast+to+Coast+Tires+and+Auto+Care/data=!4m7!3m6!1s0x8816cdef3a5d5695:0x396e1d221e0f2b28!8m2!3d41.6581915!4d-86.2503875!16s%2Fg%2F11ypmrdtkg!19sChIJlVZdOu_NFogRKCsPHiIdbjk,Coast to Coast Tires and Auto Care,4.9,51,Auto body shop,"1527 S Michigan St, South Bend, IN 46613, United States","MP5X+7R South Bend, Indiana, USA",https://coasttocoasttires.com/,+1 574-575-1939,"Open 24 hours

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRC_BTd7hdcFYm2KDlXVh89RMASP9in-OFMdCx8e6dxyETQT8UeObk1lesbZO3N3Cbd_7VyrpkLkKTfsmJe6L2Wz7rvrSxReKF0rsjGIlVgJaTT3GCvcQpD2nIiBv639f-mCVbxA6jmxwy=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-03-23T16:03:49.687Z,,,,
https://www.google.com/maps/place/Kraft+Tire+Services+Co/data=!4m7!3m6!1s0x8811332a4ca009ad:0xc448f68ab67e07fc!8m2!3d41.6575064!4d-86.2597299!16s%2Fg%2F1tf0r6jp!19sChIJrQmgTCozEYgR_Ad-tor2SMQ,Kraft Tire Services Co,4.6,227,Tire shop,"720 W Indiana Ave, South Bend, IN 46613, United States","MP5R+24 South Bend, Indiana, USA",,+1 574-234-1242,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqw1ii2P7Ydd_46ijBVw7op4zFgHvi-TPpJCZ7sh2Ei6IoUH0y2JIM2FVOEK8F1vXd8ls4rScB51Dw66I0zpYEVZNePAPepdYOlnKOp6KXaqIRbunPpb72HEYWhW-b-VECD_AUvSg=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-03-23T16:03:55.001Z,· In-store pick-up,,,
https://www.google.com/maps/place/Betty%27s+Tires/data=!4m7!3m6!1s0x881132d954c524d1:0x3e1e631df403397d!8m2!3d41.6656341!4d-86.2718489!16s%2Fg%2F12634xwzv!19sChIJ0STFVNkyEYgRfTkD9B1jHj4,Betty's Tires,4.0,167,Tire shop,"835 S Harris St, South Bend, IN 46619, United States","MP8H+77 South Bend, Indiana, USA",,+1 574-217-8119,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqFVTGNk1XC3qRG0LXriuX5AWGDhiDHoOuYyS08bqbx8u9BILzv3OWDfU7EyJpSiRYSAwjmTeJWzKrJP05mFxrZsRTtTLnGG59E4oLqQZzA936VbFG6BRTTCO5xhcgaF4fcRTl7=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-03-23T16:03:59.777Z,· In-store shopping,Identifies as Latino-owned,,
https://www.google.com/maps/place/Central+Automotive/data=!4m7!3m6!1s0x8816cd3450c9ec43:0xa5146837a12236c5!8m2!3d41.6773977!4d-86.2539752!16s%2Fg%2F1td4_gdn!19sChIJQ-zJUDTNFogRxTYioTdoFKU,Central Automotive,4.8,146,Auto repair shop,"135 N Lafayette Blvd, South Bend, IN 46601, United States","MPGW+XC South Bend, Indiana, USA",http://www.centralautosb.com/,+1 574-234-1144,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9-isTAZDwVbAhnXyrK4EjVmk5VKUKcmfPnuLSEaF89bSs4mak5293XQgu5LdMrScZKy_GQxT7AqoN6a5O5fvSMJCF7WdelkxD9nCooZ8LS9CHIaUs5e6ei3jyUSF-5MEIn3o=w408-h348-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-03-23T16:04:04.949Z,,,,
https://www.google.com/maps/place/Midas/data=!4m7!3m6!1s0x8816cd31e9a4a0d9:0x64eb485431059508!8m2!3d41.6699907!4d-86.250693!16s%2Fg%2F1tfzy2n1!19sChIJ2aCk6THNFogRCJUFMVRI62Q,Midas,4.7,1075,Auto repair shop,"525 S Michigan St, South Bend, IN 46601, United States","MP9X+XP South Bend, Indiana, USA",https://www.midas.com/store/in/south-bend/525-south-michigan-street-46601?shopnum=2193&utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_MTE1ODYxNDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 574-400-8808,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRSKYWwC0EQekgvme_vIRNcniW8Eb5z9ZsJXMqP_tYIeGSrANZIWxPaSoKN_mZFimUAWeR1VTCzHIKsarLOxHB8VVukFq_rQpl4U6ZoH3caapW8V0eXVZPJl-aYYoYwG4JbVNo=w427-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-03-23T16:04:09.801Z,,,,
https://www.google.com/maps/place/Los+Compadres+Auto+Repair+%26+Tire+Shop/data=!4m7!3m6!1s0x881132dead7f7ec1:0xc1800dddcb5ea1a0!8m2!3d41.6651369!4d-86.2720063!16s%2Fg%2F11c1wsb6sk!19sChIJwX5_rd4yEYgRoKFey90NgME,Los Compadres Auto Repair & Tire Shop,3.8,112,Tire shop,"1505 W Sample St, South Bend, IN 46619, United States","MP8H+35 South Bend, Indiana, USA",,+1 574-300-5509,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRhY7ITTpBSu37tgXGGXqcmLM8srStJgZyT01Z9L1vZewt3R5hB44LGq5YxJ7A-_811fdnA7ubv-0M6dxx4RY6k7PGxRpUOy6hfUZTwhVVyeIXCKkh8RiLcooaJWNstEuzdBBy7wAEbsU=w408-h265-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-03-23T16:04:14.932Z,· In-store shopping,,,
https://www.google.com/maps/place/AmeriFix+South+Bend/data=!4m7!3m6!1s0x88113286cbdf1f1b:0xe4bc67cafa01230e!8m2!3d41.6955353!4d-86.2942386!16s%2Fg%2F1tfc2md7!19sChIJGx_fy4YyEYgRDiMB-spnvOQ,AmeriFix South Bend,4.4,286,Car repair and maintenance service,"1575 N Bendix Dr, South Bend, IN 46628, United States","MPW4+68 South Bend, Indiana, USA",https://tmtautomotive.com/south_bend/,+1 574-633-9550,"Open · Closes 6 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerResCuI8UeALqkwbWplEu5tJqR5FfFrm_D-BpXXFgaNGEvNUpE2NMsJ9VkEh48mMBLrRDO43XHFNKnUl5NuIs1OH4O1E9bgwygaiGE398FAwj3kQOx0ciLAhzdpX952fcWNfFZ=w408-h272-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-03-23T16:04:20.277Z,,,,
https://www.google.com/maps/place/Western+Auto+Service/data=!4m7!3m6!1s0x881132f75a900001:0xffaf662a77571c10!8m2!3d41.6717848!4d-86.2926812!16s%2Fg%2F11hy9ntb06!19sChIJAQCQWvcyEYgREBxXdypmr_8,Western Auto Service,4.1,48,Auto repair shop,"3102 W Western Ave, South Bend, IN 46619, United States","MPC4+PW South Bend, Indiana, USA",,+1 574-383-5490,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=STPlgidhsp9WEvDe3F4Khw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=222.93686&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2026-03-23T16:04:25.440Z,,,,
