placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Pain+Management+Center/data=!4m7!3m6!1s0x87525fc4d202856b:0x57e06e429a282e90!8m2!3d40.7564051!4d-111.826662!16s%2Fg%2F11bbt324s6!19sChIJa4UC0sRfUocRkC4omkJu4Fc,Pain Management Center,4.4,43,Pain management physician,"615 Arapeen Dr 100 #100, Salt Lake City, UT 84108, United States","Q54F+H8 Salt Lake City, Utah, USA",https://healthcare.utah.edu/paincenter/?utm_source=google&utm_medium=yext,+1 801-581-7246,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1v_ssytWsjcT4CVtCMrGUc2KAujiEws7Y6uBfm8zSwknO0Nmppqpx6rSJJ5PTz3z_gv4O0wvdfjVbLuMZjxQkhq3yN8-1dA-EbiThpUrHfHz_tG8GCcq-YXDpgGR70pttSc4BIA=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-28T21:04:20.119Z,,
"https://www.google.com/maps/place/Mathew+L.+Romankowski,+MD/data=!4m7!3m6!1s0x874d850351be9b6f:0xc618ddfca6df3f4!8m2!3d40.761147!4d-111.8647326!16s%2Fg%2F11tjxf76pw!19sChIJb5u-UQOFTYcR9PNtyt-NYQw","Mathew L. Romankowski, MD",4.8,144,Pain control clinic,"389 S 900 E, Salt Lake City, UT 84102, United States","Q46P+F4 Salt Lake City, Utah, USA",https://doctors.intermountainhealth.org/provider/Mathew%20L.%20Romankowski/2558393?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 385-282-2600,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqL0P3jfDqisaKNOxl1xSWoQl7DCDOuwIMTloAzaW1Cb109XO23ymSYREyo7jnZouRsovAzvvzG_g7Zk4l7DiU7wTs1KZOrOruAPZKp2UIrgRrALheGTcovUBun-SSpGoOMfodDrw=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-28T21:04:26.268Z,,
https://www.google.com/maps/place/Integrated+Pain+Specialists+-+SLC/data=!4m7!3m6!1s0x8752f5f61145da41:0x62a6fa50683666b!8m2!3d40.7684!4d-111.8772018!16s%2Fg%2F11q4k3cgdd!19sChIJQdpFEfb1UocRa2aDBqVvKgY,Integrated Pain Specialists - SLC,5.0,1,Pain control clinic,"34 S 500 E, Salt Lake City, UT 84102, United States","Q49F+94 Salt Lake City, Utah, USA",http://integratedpainspecialists.com/,+1 385-332-8600,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0pdLAt9N-aeI8iDhD6qIrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.25967&pitch=0&thumbfov=100,false,10 am–6 pm,9 am–6 pm,Closed,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/pain+management+physician+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-28T21:04:31.222Z,,
https://www.google.com/maps/place/Omega+Interventional+Pain+Clinic/data=!4m7!3m6!1s0x87528a6f6cb619fb:0xa389114b5b5f2a64!8m2!3d40.6875089!4d-111.8726174!16s%2Fg%2F1tf_hx1q!19sChIJ-xm2bG-KUocRZCpfW0sRiaM,Omega Interventional Pain Clinic,4.6,695,Pain control clinic,"3838 S 700 E # 300, South Salt Lake, UT 84106, United States","M4QG+2X South Salt Lake, Utah, USA",https://www.omegapainclinic.com/?utm_source=google%20maps&utm_medium=organic&utm_term=utah,+1 801-261-4988,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO_g15IQtE2xi4a3fiyWThP962iclh7MW3ZmvcN=w656-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-28T21:04:36.249Z,,
https://www.google.com/maps/place/Salt+Lake+Clinic+-+Spine+and+Pain+Management/data=!4m7!3m6!1s0x8752f5f81c07a34d:0xded7180479c0b6ef!8m2!3d40.7611848!4d-111.8647614!16s%2Fg%2F11f733sqxb!19sChIJTaMHHPj1UocR77bAeQQY194,Salt Lake Clinic - Spine and Pain Management,1.0,2,Neurosurgeon,"389 S 900 E, Salt Lake City, UT 84102, United States","Q46P+F3 Salt Lake City, Utah, USA",https://intermountainhealthcare.org/locations/salt-lake-clinic/spine-pain-management?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 385-282-2150,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP0Fm3Kxhzd0EQEFsRc7J0fuR2F4Lchq24uHjLD=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-28T21:04:41.015Z,,
https://www.google.com/maps/place/St.+Mark%27s+Hospital+Interventional+Pain+Clinic/data=!4m7!3m6!1s0x875261df6e17e589:0x6f401d972b635b05!8m2!3d40.6861003!4d-111.8570637!16s%2Fg%2F1tcys9h0!19sChIJieUXbt9hUocRBVtjK5cdQG8,St. Mark's Hospital Interventional Pain Clinic,4.6,33,Pain control clinic,"1220 E 3900 S Suite 3B, Salt Lake City, UT 84124, United States","M4PV+C5 Salt Lake City, Utah, USA",https://www.mountainstar.com/locations/st-marks-hospital/specialties/pain-management?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 801-268-7725,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPd2utRMh5uCzyHEoJPlmoD4mZCKH_TYXs0-4UM=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-28T21:04:46.049Z,,
"https://www.google.com/maps/place/CommonSpirit+Neurology,+Pain+%26+Spine+Salt+Lake/data=!4m7!3m6!1s0x8752f562e0e2157b:0x93fe57f6d835271c!8m2!3d40.7676121!4d-111.8602171!16s%2Fg%2F1vtqwl79!19sChIJexXi4GL1UocRHCc12PZX_pM","CommonSpirit Neurology, Pain & Spine Salt Lake",4.3,19,Neurologist,"82 S 1100 E #103, Salt Lake City, UT 84102, United States","Q49Q+2W Salt Lake City, Utah, USA",https://www.mountain.commonspirit.org/location/commonspirit-neurology-pain-spine-salt-lake,+1 801-505-5370,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPxPZistY065TUXSKEYEirGC-bOzPlaRLrzzy5P=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-28T21:04:50.871Z,,
https://www.google.com/maps/place/The+Lift+Clinic/data=!4m7!3m6!1s0x8752f5ccec8fe349:0xe498a6ffe9aea367!8m2!3d40.7687979!4d-111.8788899!16s%2Fg%2F11fq9k9_f1!19sChIJSeOP7Mz1UocRZ6Ou6f-mmOQ,The Lift Clinic,4.8,102,Doctor,"420 E S Temple St # 336, Salt Lake City, UT 84111, United States","Q49C+GC Salt Lake City, Utah, USA",https://theliftclinic.com/,+1 801-996-7076,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOMJYl8eZoElO8WxIyVVEDI5HUqpGeCTMUwhNG9=w408-h271-k-no,true,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,Closed,Closed,10 am–5:30 pm,10 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-28T21:04:56.094Z,,
"https://www.google.com/maps/place/Brett+D.+Wheatfill,+NP/data=!4m7!3m6!1s0x8752f54e35138751:0xa240ed0847f980d1!8m2!3d40.761147!4d-111.8647326!16s%2Fg%2F11lf3m6lvt!19sChIJUYcTNU71UocR0YD5RwjtQKI","Brett D. Wheatfill, NP",4.9,46,Nurse practitioner,"389 S 900 E, Salt Lake City, UT 84102, United States","Q46P+F4 Salt Lake City, Utah, USA",https://doctors.intermountainhealth.org/provider/Brett%20D.%20Wheatfill/2932375,+1 385-282-2450,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3UIcHkKFje1kpOZkEtYHFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.29659&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-28T21:05:00.757Z,,
"https://www.google.com/maps/place/Christopher+J.+Mendoza,+MD/data=!4m7!3m6!1s0x8752f566c88799d9:0x80382d54135b97b0!8m2!3d40.7611848!4d-111.8647614!16s%2Fg%2F1tf6h3c0!19sChIJ2ZmHyGb1UocRsJdbE1QtOIA","Christopher J. Mendoza, MD",5.0,112,Physiatrist,"389 S 900 E, Salt Lake City, UT 84102, United States","Q46P+F3 Salt Lake City, Utah, USA",https://doctors.intermountainhealth.org/provider/Christopher%20J.%20Mendoza/2556836?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 385-282-2600,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3UIcHkKFje1kpOZkEtYHFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.65283&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Salt+Lake+City+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2026-01-28T21:05:05.470Z,,
