placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,attributes
"https://www.google.com/maps/place/American+Home+Health,+Inc/data=!4m7!3m6!1s0x89e7acd7d165e6b3:0xddb08fdc6403fd5b!8m2!3d41.7359435!4d-72.7224178!16s%2Fg%2F11f4rdd8p8!19sChIJs-Zl0des54kRW_0DZNyPsN0","American Home Health, Inc",4.8,20,Home health care service,"567 New Park Ave, West Hartford, CT 06110, United States","P7PH+92 West Hartford, Connecticut, USA",https://www.americanhomehealth.net/,+1 860-838-2858,Closes soon ⋅ 5 pm ⋅ Opens 8:30 am Thu,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipM-ni1W6Q9YQlyW0vNZIpWaOq476Zd2nVpU4RAJ=w408-h292-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-09-10T20:31:34.114Z,,
https://www.google.com/maps/place/Pansy+Homecare/data=!4m7!3m6!1s0x89e7acd072cd596f:0x9d7f88a86b23f157!8m2!3d41.7553954!4d-72.7302664!16s%2Fg%2F11dxnn9jyl!19sChIJb1nNctCs54kRV_Eja6iIf50,Pansy Homecare,4.9,85,Home health care service,"361 Park Rd Suite 103, West Hartford, CT 06119, United States","Q749+5V West Hartford, Connecticut, USA",http://www.pansycare.com/,+1 860-212-6433,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipOzpGhsCNFBFtSyptK2LtH4F6CT8tgezZCPC5r-=w408-h283-k-no,true,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,9 am–3 pm,9 am–3 pm,8:30 am–6 pm,8:30 am–6 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-09-10T20:31:40.323Z,,
"https://www.google.com/maps/place/HOME+CARE+VNA,+LLC/data=!4m7!3m6!1s0x89e653ae13773885:0x4a0363df57bcc20b!8m2!3d41.7599023!4d-72.6744765!16s%2Fg%2F11j1m8pfnq!19sChIJhTh3E65T5okRC8K8V99jA0o","HOME CARE VNA, LLC",5.0,1,Home health care service,"330 Main St suite c-3, Hartford, CT 06106, United States","Q85G+X6 Hartford, Connecticut, USA",https://homecarevnact.com/,+1 860-206-9942,Closes soon ⋅ 5 pm ⋅ Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b5W0jrVY9_Ifxy9uG7HbWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.441706&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-09-10T20:31:45.128Z,,
https://www.google.com/maps/place/Constant+Homemakers+and+Companions+Inc./data=!4m7!3m6!1s0x89e655d6a5ce424b:0xa84fb17b12565877!8m2!3d41.7643368!4d-72.6514734!16s%2Fg%2F11kmrj1hvw!19sChIJS0LOpdZV5okRd1hWEnuxT6g,Constant Homemakers and Companions Inc.,4.5,11,Home health care service,"100 Pitkin St, East Hartford, CT 06108, United States","Q87X+PC East Hartford, Connecticut, USA",https://constanthomemakers.com/,+1 860-997-6929,Closes soon ⋅ 5 pm ⋅ Opens 8 am Thu,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMfC4WniPtU-fDnUAtRFru5JQUzQHAEAIMiWjo=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-09-10T20:31:50.068Z,true,
https://www.google.com/maps/place/Harriott+Home+Health+Services/data=!4m7!3m6!1s0x89e655030490fe2f:0xdf240b385c27a1ff!8m2!3d41.7920011!4d-72.6810266!16s%2Fg%2F11h55nncby!19sChIJL_6QBANV5okR_6EnXDgLJN8,Harriott Home Health Services,4.3,6,Home health care service,"10 Love Ln, Hartford, CT 06112, United States","Q8R9+RH Hartford, Connecticut, USA",https://www.harriotthomehealth.com/,+1 860-904-9045,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E1bPO1n-JvRhYbQp2pG4Og&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.95371&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-09-10T20:31:54.966Z,,
https://www.google.com/maps/place/Senior+Helpers+Central+West+Hartford/data=!4m7!3m6!1s0x89e7ada11793967f:0x6d1780e8d802d350!8m2!3d41.75741!4d-72.7179066!16s%2Fg%2F11wnbpyvg8!19sChIJf5aTF6Gt54kRUNMC2OiAF20,Senior Helpers Central West Hartford,5.0,12,Home health care service,"74 Park Rd Suite 2, West Hartford, CT 06119, United States","Q74J+XR West Hartford, Connecticut, USA",https://www.seniorhelpers.com/ct/west-hartford/,+1 860-975-6928,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipORWWZBHaDq7Z__IvCg873EtKT_XgPBDvojAACP=w408-h449-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-09-10T20:32:00.091Z,,
"https://www.google.com/maps/place/Caring+People,+Inc./data=!4m7!3m6!1s0x89e651107dc50d75:0xe08f5b823d95e7ea!8m2!3d41.7678061!4d-72.6735989!16s%2Fg%2F11bx1qh9vx!19sChIJdQ3FfRBR5okR6ueVPYJbj-A","Caring People, Inc.",5.0,3,Home health care service,"915 Main St, Hartford, CT 06103, United States","Q89G+4H Hartford, Connecticut, USA",,+1 860-659-9009,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNVX7-u-JWUjvt_7RxSKES_DtmxFgLhCOYNmCu2=w630-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-09-10T20:32:05.144Z,,
https://www.google.com/maps/place/Family+Home+Care/data=!4m7!3m6!1s0x89e65371336ea73b:0x93b37bf811c4d23d!8m2!3d41.7414439!4d-72.6838182!16s%2Fg%2F11q440ykhb!19sChIJO6duM3FT5okRPdLEEfh7s5M,Family Home Care,4.8,21,Home health care service,"697 Maple Ave, Hartford, CT 06114, United States","P8R8+HF Hartford, Connecticut, USA",http://www.familyhomecare.site/,+1 860-519-0992,Closed ⋅ Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ALXlJuDR1feIiRGvi-tC7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.37616&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–4:30 pm,9 am–1 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-09-10T20:32:09.907Z,,
https://www.google.com/maps/place/Juniper+Homecare/data=!4m7!3m6!1s0x89e7ad3cbf3c3ff1:0x4d9b6885fae115fe!8m2!3d41.7323355!4d-72.7297062!16s%2Fg%2F1tdksv5x!19sChIJ8T88vzyt54kR_hXh-oVom00,Juniper Homecare,4.9,113,Home health care service,"1100 New Britain Ave, West Hartford, CT 06110, United States","P7JC+W4 West Hartford, Connecticut, USA",http://www.juniperhomecare.com/,+1 860-523-1418,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipMQf7LFtUs_2BJKldOalhneZlamRQCPFKKHJ5LW=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–3 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-09-10T20:32:14.826Z,,
https://www.google.com/maps/place/Warm+Hearted+Home+Care/data=!4m7!3m6!1s0x89e653f3c346aaab:0x200b71e01cd7a921!8m2!3d41.7597884!4d-72.6336584!16s%2Fg%2F11h06n5yz3!19sChIJq6pGw_NT5okRIanXHOBxCyA,Warm Hearted Home Care,5.0,9,Home health care service,"52 Mercer Ave, East Hartford, CT 06118, United States","Q958+WG East Hartford, Connecticut, USA",http://warmheartedhc.com/,+1 860-816-3235,Closes soon ⋅ 5 pm ⋅ Opens 8 am Thu,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOMX-kOl4XEhStRFmh_GfdWOY40N668yIMWkyWS=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–3 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Avon+Hartford+CT/@41.7658043,-72.6733723,14z",2025-09-10T20:32:19.676Z,true,
