placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/Pain+Care+Specialists+of+Oregon/data=!4m7!3m6!1s0x54bffe4d5c663773:0x26ede0872623a974!8m2!3d44.9639739!4d-123.0309678!16s%2Fg%2F1tcv60vd!19sChIJczdmXE3-v1QRdKkjJofg7SY,Pain Care Specialists of Oregon,4.5,605,Pain control clinic,"2480 Liberty St NE Suite 180, Salem, OR 97301, United States","XX79+HJ Salem, Oregon, USA",http://www.paincareoregon.com/,+1 503-371-1010,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPxuPggLQPO-TzW9gVwaMHcnisak08_Xp6NS4Vr=w408-h280-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-28T21:03:13.977Z,,,,
https://www.google.com/maps/place/Salem+Pain+%26+Spine+Specialists/data=!4m7!3m6!1s0x54bfff6b771a16d3:0x89645cc663f0c8fc!8m2!3d44.924869!4d-123.0175439!16s%2Fg%2F1xpwjhl4!19sChIJ0xYad2v_v1QR_MjwY8ZcZIk,Salem Pain & Spine Specialists,4.3,265,Pain management physician,"1100 22nd St SE, Salem, OR 97302, United States","WXFJ+WX Salem, Oregon, USA",http://www.salempainandspine.org/,+1 503-967-6771,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepGjJhlbFPeP0msbhzkTu40oUQN5dSZd-EDWkrmAF97weO_WTly9sNwQESNlXC5TMK8ACTjviD48Aj1Xpy4ls8q6sTEN1PRBkbtWxOHWsf7Ey4FkEdS4-KEfM1_gukiXEvBhukROg=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-28T21:03:19.985Z,,,,
"https://www.google.com/maps/place/Liberty+Spine+%26+Pain+Center,+Pc/data=!4m7!3m6!1s0x54bfff67e5e2b799:0x4c72be1e2a8c1309!8m2!3d44.946726!4d-123.0328814!16s%2Fg%2F11h3vcb_ww!19sChIJmbfi5Wf_v1QRCROMKh6-ckw","Liberty Spine & Pain Center, Pc",2.8,26,Pain management physician,"760 High St NE, Salem, OR 97301, United States","WXW8+MR Salem, Oregon, USA",,+1 503-371-4647,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I94twv3pcZWCCn_tC_TtVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=344.54852&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-28T21:03:24.672Z,,,,
"https://www.google.com/maps/place/Chen+Poly,+MD/data=!4m7!3m6!1s0x54bffe4d5c663773:0xfef33a0df1bc6a9e!8m2!3d44.9639521!4d-123.0311495!16s%2Fg%2F1tdm80_k!19sChIJczdmXE3-v1QRnmq88Q068_4","Chen Poly, MD",4.6,54,Pain management physician,"2480 Liberty St NE Suite 180, Salem, OR 97301, United States","XX79+HG Salem, Oregon, USA",http://www.paincareoregon.com/,+1 503-371-1010,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPNj3r9cx3XITz5gMAMX0ZMrlPe53iJEf6prfw3=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–3 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-28T21:03:29.643Z,,,,
"https://www.google.com/maps/place/Andrew+Oh,+MD/data=!4m7!3m6!1s0x4968917103737f37:0x42bc1b92048d6ac3!8m2!3d44.9639194!4d-123.0311649!16s%2Fg%2F11tg03v21_!19sChIJN39zA3GRaEkRw2qNBJIbvEI","Andrew Oh, MD",4.7,24,Pain management physician,"2480 Liberty St NE Suite 180, Salem, OR 97301, United States","XX79+HG Salem, Oregon, USA",http://www.paincareoregon.com/,+1 503-371-1010,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=21SBgf0l09gOngcwL8YG1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.77095&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–3 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-28T21:03:34.373Z,,,,
https://www.google.com/maps/place/Youngeun+Cho/data=!4m7!3m6!1s0x54bffe4d6994efbf:0x4463e96ee2d71f8c!8m2!3d44.9639194!4d-123.0311649!16s%2Fg%2F11rkj97ctf!19sChIJv--UaU3-v1QRjB_X4m7pY0Q,Youngeun Cho,4.4,23,Pain management physician,"2480 Liberty St NE Suite 180, Salem, OR 973018388, United States","XX79+HG Salem, Oregon, USA",,+1 503-371-1010,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=21SBgf0l09gOngcwL8YG1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.77095&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-28T21:03:37.130Z,,,,
"https://www.google.com/maps/place/Elliot+Yoo,MD/data=!4m7!3m6!1s0x54bfff57e6d2766d:0xc87cb66e961f181a!8m2!3d44.9639194!4d-123.0311649!16s%2Fg%2F11k3hvqk29!19sChIJbXbS5lf_v1QRGhgflm62fMg","Elliot Yoo,MD",4.4,10,Pain management physician,"2480 Liberty St NE Suite 180, Salem, OR 97301, United States","XX79+HG Salem, Oregon, USA",http://www.paincareoregon.com/,+1 503-371-1010,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=21SBgf0l09gOngcwL8YG1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.77095&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–3 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-28T21:03:41.933Z,,,,
https://www.google.com/maps/place/Rebeca+Monreal/data=!4m7!3m6!1s0x54bfff37ef3039a1:0xaa59d97e586e1d2f!8m2!3d44.924869!4d-123.0175436!16s%2Fg%2F11pkfqvdqq!19sChIJoTkw7zf_v1QRLx1uWH7ZWao,Rebeca Monreal,4.0,4,Pain management physician,"1100 22nd St SE, Salem, OR 973026558, United States","WXFJ+WX Salem, Oregon, USA",https://www.salempainandspine.org/about-spss/spss-team/dr-rebecca-monreal/,+1 503-967-6771,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PjwoFgcIk6PTIlhCCnX4wA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.754375&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-28T21:03:44.529Z,,,,
https://www.google.com/maps/place/The+Spine+Clinic/data=!4m7!3m6!1s0x54bffec21bfe3d2f:0xa0589bedf2898e11!8m2!3d44.9152349!4d-123.0113509!16s%2Fg%2F1td7sxtr!19sChIJLz3-G8L-v1QREY6J8u2bWKA,The Spine Clinic,5.0,141,Chiropractor,"2601 25th St SE Suite 400, Salem, OR 97302, United States","WX8Q+3F Salem, Oregon, USA",http://www.spineclinicsalem.com/,+1 503-362-5555,Closed · Opens 2:30 pm,https://lh3.googleusercontent.com/p/AF1QipNKK2kYh-3y-Gt06bwbSiahTDhS10U_b3T9kjTA=w408-h306-k-no,true,"8:30 am–12:30 pm, 2:30–5:30 pm",Closed,"8:30 am–12:30 pm, 2:30–5:30 pm",Closed,Closed,"8:30 am–12:30 pm, 2:30–5:30 pm","8:30 am–12:30 pm, 2:30–5:30 pm","https://www.google.com/maps/search/pain+management+physician+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-28T21:03:49.298Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Willamette+Pain+and+Spine/data=!4m7!3m6!1s0x54bffe4d69855555:0x7161cc8cabbff118!8m2!3d44.9639521!4d-123.0311495!16s%2Fg%2F11smxssmg5!19sChIJVVWFaU3-v1QRGPG_q4zMYXE,Willamette Pain and Spine,,,Pain management physician,"2480 Liberty St NE, Salem, OR 97301, United States","XX79+HG Salem, Oregon, USA",,+1 503-371-1010,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=21SBgf0l09gOngcwL8YG1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.5026&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2026-01-28T21:03:51.920Z,,,,
